SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1598464021,1237.4,20200826 10:47:01,10:47:01,B2R2,_SE,_5.3,_1,1598464013,0.008464258,19.00985464,373.3762258,273.1051778,27.51884691,37.62244011,0.367535369,2.939824315,0.343783482,0.216870649,264.3348134,35.37105627,34.28674839,5.429067535,51.12218708,3.052609849,5.971203549,2.376457686,-373.2737663,272.7025394,21.69484014,185.4584267,0,0,1,0,51636.61035,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3435-20200826-10_47_03,801.85644,1193.04,0.327888051,0.5,1348.773591,19.00985464,221.1233718,0.99699088,0.014635904,1.473906994,DARK-3436-20200826-10_47_05,3.59,1189.45,0.328877683,0.596506642,0.665251184,0.749398929,1599.986129,1348.773591,0.842990803,0.195981605,6,0.5,0: Broadleaf,2,1598464013,373.3762258,399.9796129,30.29500323,20.44592258,371.1986452,30.35355484,500.0161935,100.5628387,0.199977742,36.00735806,34.28674839,999.9,0,0,10002.39032,0,1337.169032,1599.986129,0.899994839,0.100005135,0,803.3540323,4.99975,13351.54194,13923.86129,49.84254839,50.917,50.55806452,50.381,51.33441935,1435.478065,159.5080645,0,181.2,0,801.85644,-116.5716921,-1976.553843,13327.016,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,19.00890845,0.160513315,0.038397033,1,-26.60646667,-0.631512347,0.063661335,1,9.854444333,1.138164627,0.082468564,0,2,3,3-Feb,100,100,2.178,-0.0586,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,73.2,73.2,2,505.523,461.361,34.8693,34.1946,30.0002,34.1085,34.0739,21.7575,-30,-30,-999.9,400,19.8394,100.978,100.488
11,1598464151,1367.4,20200826 10:49:11,10:49:11,B2R2,_SE,_5.3,_2,1598464143,0.009683668,18.56680523,373.3752903,282.4807735,28.46338494,37.62211665,0.407861493,2.939485867,0.378829141,0.239204215,264.334515,35.18664172,34.9959871,5.647116285,52.94885876,3.184297528,6.013911541,2.462818757,-427.0497758,180.8295808,14.44631932,32.56063932,3,1,1,0,51605.39981,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3437-20200826-10_49_13,786.1154615,1005.92,0.218510954,0.5,1348.775381,18.56680523,147.3610974,0.416862176,0.014307402,1.934100127,DARK-3438-20200826-10_49_15,586.59,419.33,0.524180332,0.822684449,0.548272461,0.829144798,1599.98871,1348.775381,0.842990562,0.195981124,6,0.5,0: Broadleaf,2,1598464143,373.3752903,399.9933226,31.60210323,20.3493129,371.1976452,31.66064194,500.017,100.5621935,0.200009065,36.13705806,34.9959871,999.9,0,0,10000.52839,0,1272.153871,1599.98871,0.900002645,0.099997323,0,787.9456129,4.99975,13278.55484,13923.91935,50.24796774,51.435,50.937,50.89906452,51.758,1435.493226,159.4954839,0,129.0999999,0,786.1154615,-245.1500851,-3982.659824,13248.25385,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,18.56565332,0.623624646,0.051979383,0,-26.62303,-0.903753504,0.073151597,1,11.25542,0.597266296,0.043145462,1,2,3,3-Feb,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,75.4,75.4,2,490.756,460.677,35.1607,34.2837,30.0006,34.1607,34.1265,21.7732,-30,-30,-999.9,400,19.8394,100.967,100.48
12,1598464234,1449.9,20200826 10:50:33,10:50:33,B2R2,_SE,_5.3,_3,1598464226,0.004237592,7.399995166,389.1352258,284.692091,28.68479259,39.20819578,0.138255582,2.938821246,0.134741215,0.08452157,264.336368,36.8503368,34.77934516,5.579718557,41.61189492,2.538576999,6.100604176,3.041141558,-186.8778059,256.439134,20.49580788,354.3935039,0,0,1,0,51543.08948,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3439-20200826-10_50_36,871.449,1173.37,0.257310993,0.5,1348.783187,7.399995166,173.5283707,0.9972302,0.006028146,1.515378781,DARK-3440-20200826-10_50_37,3.25,1170.12,0.258025673,0.603109673,0.531220123,0.757781792,1599.997742,1348.783187,0.842990682,0.195981363,6,0.5,0: Broadleaf,2,1598464226,389.1352258,399.9934839,25.19498065,20.23823226,386.9575161,25.2535129,500.0244839,100.5572581,0.199993355,36.39789355,34.77934516,999.9,0,0,9997.237419,0,1037.886903,1599.997742,0.89999929,0.100000677,0,872.0170645,4.99975,15004.3,13923.98065,50.46341935,51.558,51.183,51.034,51.98780645,1435.496129,159.5029032,0,81.69999981,0,871.449,-37.35607697,-635.3307739,15005.844,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,7.383437033,0.924044299,0.074720541,0,-10.85079333,-1.763335261,0.13281087,0,4.950421667,1.749725206,0.126958225,0,0,3,0/3,100,100,2.177,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,76.8,76.7,2,509.958,460.771,35.223,34.3559,30.0006,34.2072,34.176,21.7725,-30,-30,-999.9,400,19.8394,100.965,100.471
13,1598464414,1630.4,20200826 10:53:34,10:53:34,B3R2,_SW,_5.9,_1,1598464406,0.009372053,16.77838587,375.6247333,288.7022937,29.09426221,37.85395795,0.389082727,2.940396229,0.362576706,0.228841253,264.3375889,35.70989703,34.87653333,5.609867008,50.59981274,3.117759501,6.161602845,2.492107507,-413.3075428,269.9587744,21.59405637,142.5828768,0,0,1,0,51557.54364,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3441-20200826-10_53_36,695.0775385,1086.43,0.360218755,0.5,1348.789821,16.77838587,242.9296947,0.997321503,0.012981305,1.716668354,DARK-3442-20200826-10_53_38,2.91,1083.52,0.361186191,0.632525707,0.812923153,0.794833448,1600.005667,1348.789821,0.842990652,0.195981305,6,0.5,0: Broadleaf,2,1598464406,375.6247333,399.9820333,30.93752,20.03953667,373.4470667,30.99605667,500.0249,100.5760333,0.1999662,36.5795,34.87653333,999.9,0,0,10004.333,0,1597.902,1600.005667,0.899997867,0.100002133,0,695.4201667,4.99975,11517.88,13924.04,49.52686667,50.7185,50.1955,49.9727,51.1352,1435.503667,159.502,0,179.5,0,695.0775385,-108.5124101,-1606.519656,11513.87308,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,16.7808419,-0.306850966,0.030087431,1,-24.35727,0.275524805,0.030245442,1,10.89798667,0.242301224,0.017560823,1,3,3,3-Mar,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,79.8,79.7,2,513.241,460.595,35.4703,34.5371,30.0009,34.3692,34.3303,21.7881,-30,-30,-999.9,400,19.8394,100.94,100.438
14,1598464525,1740.9,20200826 10:55:24,10:55:24,B3R2,_SW,_5.9,_2,1598464517,0.009260905,16.97792293,375.4171667,287.4992621,28.97472699,37.83526202,0.387618021,2.939375824,0.361295484,0.228025522,264.334965,35.858561,34.77287,5.57771493,50.07364357,3.105711703,6.202288233,2.472003227,-408.4059245,305.3502187,24.43552702,185.7147861,0,0,1,0,51508.956,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3443-20200826-10_55_27,691.7232692,972.32,0.288584757,0.5,1348.77584,16.97792293,194.6180739,1.158003538,0.013129379,2.03549243,DARK-3444-20200826-10_55_28,-153.63,1125.95,0.249208873,0.63738688,0.763936272,0.843464278,1599.989,1348.77584,0.842990695,0.195981391,6,0.5,0: Broadleaf,2,1598464517,375.4171667,399.9616,30.81616,20.04602667,373.2394,30.87469667,500.0227667,100.5819667,0.1999511,36.69976333,34.77287,999.9,0,0,9997.936333,0,1079.896333,1599.989,0.899996533,0.1000032,0,692.286,4.99975,11330.78667,13923.89,49.05166667,50.312,49.6103,49.6954,50.687,1435.486667,159.5026667,0,109.8999999,0,691.7232692,-69.960718,-1307.179488,11320.21538,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,16.97873852,0.007048429,0.029592966,1,-24.54252667,-0.221568854,0.041023806,1,10.76461667,0.641339266,0.046443866,1,3,3,3-Mar,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,81.6,81.6,2,521.63,459.992,35.6434,34.6792,30.0004,34.4972,34.4559,21.8003,-30,-30,-999.9,400,19.8394,100.921,100.424
15,1598464595,1810.9,20200826 10:56:34,10:56:34,B3R2,_SW,_5.9,_3,1598464587,0.009110145,15.76283266,376.9435484,284.5035466,28.6740843,37.99077802,0.342938528,2.93970181,0.322162188,0.203113064,264.3350701,36.064523,35.51937742,5.812871115,49.3465693,3.088680082,6.259158693,2.724191033,-401.7573775,213.5347839,17.161996,93.2744725,0,0,1,0,51490.45465,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3445-20200826-10_56_37,690.47268,971.72,0.28943247,0.5,1348.776407,15.76283266,195.1898437,2.511227514,0.01222849,2.037366731,DARK-3446-20200826-10_56_38,-1468.49,2440.21,0.115255376,0.447911293,0.766960377,0.843719983,1599.989677,1348.776407,0.842990693,0.195981386,6,0.5,0: Broadleaf,2,1598464587,376.9435484,399.9789677,30.64580645,20.04902258,374.7658065,30.70433871,500.0171935,100.5863871,0.199999032,36.86672581,35.51937742,999.9,0,0,9999.351613,0,1304.145484,1599.989677,0.899997,0.100003087,0,691.7353548,4.99975,11474.37742,13923.89355,48.875,50.22154839,49.44716129,49.629,50.534,1435.487097,159.5025806,0,68.9000001,0,690.47268,-109.4436152,-1646.669228,11455.384,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,15.76305276,0.199001281,0.022591438,1,-23.03541667,-0.577337486,0.04797407,1,10.59331,1.01389188,0.073726315,0,2,3,3-Feb,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,82.8,82.8,2,523.287,459.542,35.7839,34.7649,30.0006,34.5765,34.5359,21.8026,-30,-30,-999.9,400,19.8394,100.907,100.412
16,1598464689,1905.4,20200826 10:58:09,10:58:09,B3R2,_SW,_5.12,_1,1598464681,0.009249396,16.41215224,376.1483667,281.5097996,28.37280272,37.91123228,0.347295766,2.939562861,0.326004765,0.205557029,264.3350952,36.04258111,35.61241667,5.842774422,49.65302732,3.110228559,6.263925337,2.732545862,-407.8983688,200.9883029,16.16276305,73.58779232,0,0,1,0,51484.26649,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3447-20200826-10_58_11,754.072,1017.18,0.25866415,0.5,1348.77893,16.41215224,174.4403776,0.998849761,0.01270988,1.901620166,DARK-3448-20200826-10_58_13,1.17,1016.01,0.258962018,0.655624852,0.638357785,0.824346067,1599.993,1348.77893,0.842990519,0.195981038,6,0.5,0: Broadleaf,2,1598464681,376.1483667,400.0167,30.85912333,20.10291333,373.9708333,30.91764667,500.0256333,100.5879,0.200075267,36.88066,35.61241667,999.9,0,0,9998.410667,0,1057.2638,1599.993,0.900004133,0.099995733,0,755.7533,4.99975,12332.02,13923.96,48.583,49.979,49.17873333,49.41633333,50.31206667,1435.499667,159.4936667,0,93.70000005,0,754.072,-139.5955385,-2157.115384,12306.332,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,16.41571225,-0.152282371,0.031978126,1,-23.86822667,0.118157953,0.043232896,1,10.75619,0.466227364,0.033806768,1,3,3,3-Mar,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,84.4,84.3,2,511.737,458.587,35.8926,34.8617,30.0003,34.6738,34.6301,21.8087,-30,-30,-999.9,400,19.8394,100.896,100.398
17,1598464799,2015.4,20200826 10:59:59,10:59:59,B3R2,_SW,_5.12,_2,1598464791,0.009731963,17.59364906,374.5035,282.57895,28.47993453,37.74462026,0.384264408,2.941051661,0.358392756,0.226174619,264.3364479,36.09253754,35.42114,5.781441506,50.06882408,3.166141681,6.323579072,2.615299825,-429.1795635,258.9457892,20.81123056,114.9139041,0,0,1,0,51497.21206,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3449-20200826-11_00_01,800.2746538,1106.91,0.277019221,0.5,1348.78418,17.59364906,186.8195715,0.996865147,0.013585802,1.666404676,DARK-3450-20200826-11_00_03,3.47,1103.44,0.277890367,0.625698779,0.610956577,0.786105383,1599.999,1348.78418,0.842990639,0.195981278,6,0.5,0: Broadleaf,2,1598464791,374.5035,399.9880333,31.41457333,20.10372333,372.3258,31.47310333,500.0280667,100.5857667,0.199994367,37.05427,35.42114,999.9,0,0,10007.09567,0,1258.552333,1599.999,0.899998333,0.100001733,0,800.6046667,4.99975,13163.83,13923.98333,48.41013333,49.8162,49,49.30166667,50.13333333,1435.498667,159.5006667,0,109.0999999,0,800.2746538,-173.0669058,-2442.919654,13167.55385,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,17.59938727,-0.569713078,0.04548046,0,-25.48453,0.514873415,0.042643203,1,11.31085667,0.49512881,0.035941301,1,2,3,3-Feb,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,86.2,86.2,2,508.965,457.741,36.0147,34.9627,30.0007,34.7791,34.7387,21.8128,-30,-30,-999.9,400,19.8394,100.889,100.38
18,1598464897,2113,20200826 11:01:36,11:01:36,B3R2,_SW,_5.12,_3,1598464889,0.008497572,16.34107463,376.5461667,276.5373904,27.87106041,37.95053155,0.321685286,2.939334278,0.303328215,0.191142093,264.3351837,36.1515873,35.23643333,5.722746987,48.46405527,3.021773261,6.235081327,2.700973726,-374.7429165,247.1690325,19.83367932,156.594979,0,0,1,0,51491.83558,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3451-20200826-11_01_39,854.5776923,1171.4,0.270464664,0.5,1348.775201,16.34107463,182.3980159,0.997319447,0.012657217,1.519609015,DARK-3452-20200826-11_01_41,3.14,1168.26,0.271191608,0.603755346,0.559377373,0.758621357,1599.988,1348.775201,0.842990823,0.195981646,6,0.5,0: Broadleaf,2,1598464889,376.5461667,399.9932667,29.98211333,20.09154333,374.3685,30.04065333,500.0397333,100.5858667,0.199999467,36.7962,35.23643333,999.9,0,0,9997.312333,0,1337.417,1599.988,0.899994233,0.100005553,0,855.3207,4.99975,14061.51333,13923.87333,48.2248,49.6954,48.8204,49.03306667,49.9664,1435.478667,159.5093333,0,96.79999995,0,854.5776923,-234.7814701,-3678.62906,14049.51923,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,16.33502495,0.267485712,0.030585354,1,-23.44002258,-0.505732258,0.047334627,1,9.88471129,0.452254355,0.034194664,1,3,3,3-Mar,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,87.8,87.8,2,517.454,457.661,35.9943,35.0714,30.0006,34.8884,34.8491,21.8114,-30,-30,-999.9,400,19.8394,100.871,100.361
19,1598465066,2282.5,20200826 11:04:26,11:04:26,B1R3,_SW,_5.4,_1,1598465058,0.009456639,18.28345038,373.8204333,276.2259347,27.83548363,37.67015058,0.371056765,2.940544869,0.346869139,0.21883485,264.3403617,35.66824025,35.31578333,5.747898402,50.71589883,3.12150476,6.154884034,2.626393642,-417.0378,197.1788434,15.80367563,60.28508072,0,0,1,0,51564.93281,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3453-20200826-11_04_28,699.7514231,1068.04,0.344826577,0.5,1348.804888,18.28345038,232.551886,0.994485225,0.014097011,1.763445189,DARK-3454-20200826-11_04_30,5.89,1062.15,0.346738763,0.639408877,0.795398725,0.802670806,1600.023667,1348.804888,0.842990586,0.195981171,6,0.5,0: Broadleaf,2,1598465058,373.8204333,400.0017333,30.97631,19.98025667,371.6428667,31.03485333,500.018,100.5707333,0.199976933,36.55957333,35.31578333,999.9,0,0,10005.70633,0,1178.939,1600.023667,0.900001,0.09999903,0,700.4697333,4.99975,11530.24333,13924.20667,47.7624,49.1374,48.40806667,48.52066667,49.5248,1435.524333,159.5003333,0,168.8000002,0,699.7514231,-91.01295726,-1436.129914,11518.31538,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,18.28311975,0.058059568,0.017594386,1,-26.18047419,-0.195633871,0.024808973,1,10.99449355,0.352509677,0.026436143,1,3,3,3-Mar,100,100,2.178,-0.0586,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,90.7,90.6,2,500.626,456.258,35.8722,35.0895,29.9999,34.9362,34.8893,21.8166,-30,-30,-999.9,400,19.8394,100.866,100.359
20,1598465229,2445,20200826 11:07:08,11:07:08,B1R3,_SW,_5.4,_2,1598465221,0.007384003,14.36587209,379.3863548,270.9190005,27.30189474,38.23270537,0.25760441,2.939377259,0.245687144,0.154579234,264.3356577,36.05686892,35.31756774,5.748465105,46.65549398,2.848914588,6.106278908,2.899550517,-325.6345491,173.8845699,13.93251426,126.5181928,0,0,1,0,51556.28193,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3455-20200826-11_07_11,678.99232,905.78,0.250378326,0.5,1348.779156,14.36587209,168.8525335,0.431020778,0.011192743,2.2584844,DARK-3456-20200826-11_07_12,515.37,390.41,0.580896186,0.839739748,0.754039034,0.871821964,1599.992903,1348.779156,0.842990711,0.195981423,6,0.5,0: Broadleaf,2,1598465221,379.3863548,399.9863226,28.27001935,19.66002258,377.2087097,28.32854839,500.018129,100.5750968,0.200023065,36.41485484,35.31756774,999.9,0,0,9998.627419,0,1277.411613,1599.992903,0.899997194,0.100002639,0,679.2139677,4.99975,11241.6871,13923.93871,47.24993548,48.59654839,47.897,47.8546129,49.034,1435.489032,159.503871,0,161.5,0,678.99232,-21.25099998,-460.7461529,11237.88,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,14.36715699,-0.22777813,0.024284456,1,-20.60205484,0.383627419,0.036335168,1,8.612952258,-0.381778065,0.028665532,1,3,3,3-Mar,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,93.4,93.3,2,500.538,455.806,35.6408,34.9411,29.9997,34.8273,34.7912,21.8261,-30,-30,-999.9,400,19.8394,100.895,100.397
21,1598465315,2531,20200826 11:08:34,11:08:34,B1R3,_SW,_5.4,_3,1598465307,0.007280252,16.42974105,376.9890968,259.4815925,26.14749912,37.98852158,0.266216902,2.939356358,0.253510487,0.159535125,264.3340383,35.74343856,34.80168387,5.586635687,46.94205013,2.81341402,5.993376966,2.773221667,-321.0590921,201.7458477,16.09793135,161.1187253,0,0,1,0,51612.27367,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3457-20200826-11_08_37,852.04408,1155.23,0.26244637,0.5,1348.775372,16.42974105,176.9906001,0.998511119,0.012722954,1.554876518,DARK-3458-20200826-11_08_38,1.72,1153.51,0.262837704,0.608946521,0.55103288,0.765512607,1599.989032,1348.775372,0.842990386,0.195980772,6,0.5,0: Broadleaf,2,1598465307,376.9890968,399.997,27.91965484,19.42773871,374.8114194,27.97820323,500.0277419,100.5682258,0.199997742,36.07479677,34.80168387,999.9,0,0,9999.191613,0,478.6931935,1599.989032,0.900007065,0.099992945,0,854.2985806,4.99975,13945.51935,13923.94516,46.96741935,48.25593548,47.63093548,47.48767742,48.72554839,1435.502903,159.486129,0,85.20000005,0,852.04408,-136.6588464,-2161.569234,13911.032,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,16.43427461,-0.283351757,0.025074984,1,-23.00855161,0.114735484,0.01910752,1,8.486500968,0.636695806,0.047944006,1,3,3,3-Mar,100,100,2.178,-0.0586,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,94.8,94.8,2,520.528,456.109,35.3893,34.8448,29.9996,34.7476,34.7117,21.8291,-30,-30,-999.9,400,19.8394,100.913,100.41
22,1598465552,2768,20200826 11:12:31,11:12:31,B3R3,_SW,_5.7,_1,1598465544,0.008910174,15.89344522,376.8971613,288.0594924,29.01690861,37.96573546,0.359260806,2.939052394,0.336525326,0.212251011,264.3392803,35.34238242,34.63079355,5.533908961,49.66215368,2.979525685,5.999590159,2.554383276,-392.9386829,231.7906533,18.48356552,121.6748161,0,0,1,0,51599.81087,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3459-20200826-11_12_34,718.1509231,958.93,0.251091401,0.5,1348.797646,15.89344522,169.3357452,2.012128101,0.012325134,2.077878469,DARK-3460-20200826-11_12_35,-970.56,1929.49,0.124788974,0.508037929,0.680332458,0.849170762,1600.014839,1348.797646,0.842990711,0.195981422,6,0.5,0: Broadleaf,2,1598465544,376.8971613,399.9982258,29.57863871,19.20310968,374.7194839,29.63719032,500.0201935,100.5323548,0.19999171,36.09365484,34.63079355,999.9,0,0,10001.02935,0,1248.612581,1600.014839,0.899996871,0.10000311,0,719.2700968,4.99975,11772.73871,13924.12581,46.528,47.933,47.173,47.187,48.312,1435.509677,159.506129,0,236.3,0,718.1509231,-90.02639321,-1470.687181,11754.22308,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,15.90126855,-0.606024638,0.049832133,0,-23.10478065,0.569443548,0.049224027,1,10.37297097,0.248593548,0.019900838,1,2,3,3-Feb,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,98.7,98.7,2,520.07,457.374,35.2257,34.6253,30.0002,34.545,34.5161,21.8501,-30,-30,-999.9,400,19.8394,100.958,100.465
23,1598465665,2881,20200826 11:14:24,11:14:24,B3R3,_SW,_5.7,_2,1598465657,0.008329535,14.51496994,378.7903667,285.4620243,28.75642077,38.15798333,0.311131789,2.938794208,0.293921881,0.185168045,264.3399199,35.46794895,34.97498667,5.640552188,48.51496585,2.906868441,5.991694295,2.733683747,-367.3324936,173.4401884,13.85329148,84.30090624,0,0,1,0,51596.62553,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3461-20200826-11_14_26,711.1456923,946.47,0.248633668,0.5,1348.801129,14.51496994,167.678686,1.048781261,0.011303102,2.118397836,DARK-3462-20200826-11_14_28,-46.17,992.64,0.237069137,0.668859503,0.689183356,0.854480902,1600.019,1348.801129,0.842990695,0.19598139,6,0.5,0: Broadleaf,2,1598465657,378.7903667,399.9936667,28.85618333,19.14955667,376.6127667,28.91472,500.0198333,100.5364,0.200014367,36.06968667,34.97498667,999.9,0,0,9999.157667,0,1202.039,1600.019,0.899996933,0.100003117,0,711.8900667,4.99975,11667.87,13924.16333,46.55786667,48,47.12913333,47.3288,48.3372,1435.514,159.5056667,0,112.2,0,711.1456923,-147.3390086,-2273.350429,11656.87308,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,14.50894878,0.298777999,0.026860999,1,-21.19607097,-0.53681129,0.044579376,1,9.70073871,0.435183387,0.0326585,1,3,3,3-Mar,100,100,2.178,-0.0585,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,100.6,100.6,2,523.032,457.325,35.2797,34.6166,30.0001,34.5192,34.4906,21.8572,-30,-30,-999.9,400,19.8394,100.966,100.47
24,1598465743,2959.5,20200826 11:15:43,11:15:43,B3R3,_SW,_5.7,_3,1598465735,0.008100106,16.29517095,376.7820323,279.281258,28.13250904,37.95393935,0.32742387,2.939031189,0.30842493,0.19438063,264.3364391,35.45264456,34.21676452,5.407953926,48.11554773,2.871169751,5.967239045,2.536784175,-357.2146575,281.803679,22.41598593,211.3414465,0,0,1,0,51615.63024,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3463-20200826-11_15_45,692.0152308,944.34,0.267196952,0.5,1348.787854,16.29517095,180.1960014,0.996717284,0.012623065,2.125431518,DARK-3464-20200826-11_15_47,3.1,941.24,0.268076972,0.680759199,0.743610483,0.855388655,1600.003871,1348.787854,0.842990369,0.195980738,6,0.5,0: Broadleaf,2,1598465735,376.7820323,399.9979355,28.50310645,19.06030645,374.6043548,28.56163548,500.0144516,100.5318065,0.200012226,35.99527742,34.21676452,999.9,0,0,10000.96323,0,1425.724516,1600.003871,0.900008516,0.099991381,0,692.061871,4.99975,11464.14839,13924.07742,46.508,47.937,47.11280645,47.266,48.312,1435.517742,159.4867742,0,77.89999986,0,692.0152308,-6.956307717,-222.977778,11461.64231,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,16.29985028,-0.427773321,0.044298815,1,-23.21597097,0.226746774,0.039065662,1,9.44279,0.766713387,0.05775155,1,3,3,3-Mar,100,100,2.178,-0.0586,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,101.9,101.9,2,513.526,457.574,35.2137,34.619,30.0002,34.5141,34.4843,21.8608,-30,-30,-999.9,400,19.8394,100.97,100.47
25,1598465842,3058.5,20200826 11:17:22,11:17:22,B3R3,_SW,_5.10,_1,1598465834,0.008612435,16.93896459,375.7759677,280.546019,28.25984842,37.8525132,0.350859237,2.939265397,0.32914168,0.207552667,264.3339011,35.3247312,34.34969032,5.448117825,48.95387825,2.921845712,5.968568408,2.526272114,-379.8083847,261.4045149,20.80552802,166.7355593,0,0,1,0,51621.54693,RECT-3338-20200826-06_18_10,605.0161538,2951.47,2346.453846,0.795011925,-0.730666373,RECT-3465-20200826-11_17_24,867.4353462,1172.61,0.260252474,0.5,1348.770427,16.93896459,175.5104204,0.997228405,0.013100547,1.517009065,DARK-3466-20200826-11_17_26,3.25,1169.36,0.260975793,0.603367456,0.537663782,0.758105685,1599.982581,1348.770427,0.842990694,0.195981389,6,0.5,0: Broadleaf,2,1598465834,375.7759677,399.9866452,29.00624839,18.97097742,373.5983871,29.06478387,499.9937097,100.5315806,0.200015968,35.99932903,34.34969032,999.9,0,0,10002.31871,0,1660.383871,1599.982581,0.899996903,0.100003019,0,870.2251935,4.99975,14172.39677,13923.84194,46.546,48,47.11693548,47.312,48.308,1435.480645,159.5019355,0,98.29999995,0,867.4353462,-256.3595557,-4026.1812,14130.15385,15,1598459629,9:33:49,1598459627,1598459629,12,0.525,-0.222,2.178,-0.059,401,1,0.26,0.02,16.93654016,1.107471483,0.093157087,0,-24.21056452,-1.757458065,0.145281374,0,10.03526161,1.288242581,0.097058948,0,0,3,0/3,100,100,2.178,-0.0586,2.17765,0,0,0,-0.05853735,0,0,0,-1,-1,-1,-1,103.6,103.5,2,499.897,456.536,35.2346,34.6504,30.0005,34.5413,34.5098,21.8639,-30,-30,-999.9,400,19.8394,100.967,100.463
