SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1590604301,1542.4,20200527 11:31:40,11:31:40,B2R2,_SW,_5.13,_2,1590604293,0.013475233,18.52880045,371.9859,285.7788309,28.828804,37.52520286,0.457503338,2.941213011,0.421329102,0.266342042,264.3393681,38.87136123,39.31982333,7.148466815,53.04807968,4.102028007,7.732660696,3.046438808,-594.2577563,233.2510516,19.44795807,-77.21937847,0,0,1,0,50890.3841,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-628-20200527-11_31_42,1002.088385,1900.33,0.472676648,0.5,1348.801591,18.52880045,318.7735077,1.05349071,0.01403866,0.908531676,DARK-629-20200527-11_31_43,-101.65,2001.98,0.448676618,0.463058772,0.760189951,0.593687683,1600.02,1348.801591,0.842990457,0.195980914,6,0.5,0: Broadleaf,2,1590604293,371.9859,400.2367667,40.66324667,25.14985,371.0039,40.41924667,499.9789333,100.678,0.200024833,40.79082,39.31982333,999.9,0,0,9998.845667,0,0,1600.02,0.900005,0.09999521,0,1002.476233,4.99975,17297.5,13924.20667,51.27893333,52.7996,51.79753333,52.1208,53.125,1435.527,159.493,0,111.5,0,1002.088385,-326.6899145,-5032.430768,17295.29231,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,18.48970174,2.688814576,0.196816278,0,-28.21321935,-3.19706129,0.241823755,0,15.50977419,0.399125806,0.032688816,1,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22855,22855,2,528.817,464.627,39.9047,39.3422,30.0003,39.0704,38.9883,21.1876,46.6539,58.1539,-999.9,400,24.157,99.8868,99.2801
12,1590604387,1628.9,20200527 11:33:07,11:33:07,B2R2,_SW,_5.13,_3,1590604379,0.011795699,20.92895937,369.6727,257.975618,26.02367911,37.29129052,0.374068521,2.941271622,0.349506238,0.220513681,264.3366608,39.22429983,39.22478,7.112074472,50.55693059,3.893244368,7.700713479,3.218830103,-520.1903292,235.9725295,19.65817963,-0.222959214,0,0,1,0,50904.61881,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-630-20200527-11_33_08,826.7941154,1332.49,0.379511955,0.5,1348.782531,20.92895937,255.9395474,0.522705611,0.015818359,1.721851571,DARK-631-20200527-11_33_10,635.99,696.5,0.726052957,0.767123059,0.823928925,0.788948419,1599.996667,1348.782531,0.842990838,0.195981676,6,0.5,0: Broadleaf,2,1590604379,369.6727,400.0216667,38.59416333,24.98492,368.6907,38.35016333,499.9743333,100.6764667,0.200039833,40.71291,39.22478,999.9,0,0,9999.331333,0,0,1599.996667,0.899991667,0.100008343,0,827.3354,4.99975,14950.16,13923.94,51.25,52.937,51.8603,52.14153333,53.1103,1435.485667,159.511,0,85.9000001,0,826.7941154,-66.74417094,-2003.623931,14932.88462,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.93204148,-0.661279016,0.064073603,0,-30.34829032,0.471885484,0.066375848,1,13.60295806,0.778045161,0.064253459,1,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22856.5,22856.5,2,490.337,465.588,39.9433,39.3735,29.9998,39.1183,39.0319,21.2397,40.975,50.0126,-999.9,400,24.8148,99.8968,99.2859
13,1590604488,1729.4,20200527 11:34:47,11:34:47,B2R2,_SE,_5.3,_1,1590604480,0.012705545,20.43675811,369.9368333,255.517237,25.77562082,37.31784068,0.361193875,2.941105689,0.338236407,0.21333868,264.3417351,38.71863236,39.10769333,7.067462629,45.79841008,3.476168357,7.590150729,3.591294272,-560.3145428,211.4261477,17.58145574,-66.96520436,0,0,1,0,50944.14426,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-632-20200527-11_34_49,788.9326,1212.54,0.349355403,0.5,1348.810149,20.43675811,235.6070563,1.93716496,0.01545312,1.991109572,DARK-633-20200527-11_34_50,-1136.35,2348.89,0.180343652,0.506866197,0.857832122,0.830195117,1600.029667,1348.810149,0.842990713,0.195981425,6,0.5,0: Broadleaf,2,1590604480,369.9368333,400.1016,34.45973,19.73829667,368.9548333,34.21573,499.9940667,100.6762,0.200050533,40.4411,39.10769333,999.9,0,0,9998.414,0,0,1600.029667,0.899997167,0.100003027,0,789.3644667,4.99975,15833.89667,13924.25667,51.062,52.88946667,51.7686,52,52.9184,1435.522667,159.5076667,0,99.69999981,0,788.9326,-44.21553853,-7802.130787,15759.864,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.41044101,1.637156028,0.158593239,0,-30.13335484,-2.410732258,0.220940243,0,14.70421935,1.245890323,0.093970477,0,0,3,0/3,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22858.1,22858.1,2,521.303,460.033,39.7864,39.2877,29.9995,39.0602,38.9795,21.195,48.4515,38.8866,-999.9,400,19.0266,99.9228,99.3123
14,1590604635,1876.9,20200527 11:37:15,11:37:15,B2R2,_SE,_5.3,_2,1590604627,0.011048279,19.75003534,371.4695,257.2497783,25.95082278,37.47307083,0.343297985,2.941165148,0.322489171,0.203320128,264.3291167,39.21162529,39.24930333,7.121449108,50.58630738,3.853430319,7.617536283,3.268018789,-487.2291133,199.7019644,16.62284038,-6.575191864,0,0,1,0,50934.8393,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-634-20200527-11_37_16,969.9624,1372.38,0.293226074,0.5,1348.747559,19.75003534,197.743976,0.996582579,0.014944681,1.642737434,DARK-635-20200527-11_37_18,4.69,1367.69,0.294231588,0.622409343,0.615645457,0.775231613,1599.955667,1348.747559,0.842990582,0.195981164,6,0.5,0: Broadleaf,2,1590604627,371.4695,400.0959667,38.19894667,25.44678,370.4875333,37.95495,499.9737,100.6778667,0.2000542,40.50874333,39.24930333,999.9,0,0,9998.586667,0,0,1599.955667,0.900001233,0.09999864,0,972.7359333,4.99975,17510.79667,13923.61333,50.93286667,52.531,51.6061,51.80373333,52.7458,1435.463,159.4933333,0,146.5,0,969.9624,-407.6135378,-4145.776948,17491.796,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,19.74693597,0.407172925,0.049007498,1,-28.61768387,-1.522383871,0.129885431,0,12.73760645,3.059206452,0.231145635,0,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22860.6,22860.6,2,533.612,466.686,39.6585,39.083,29.9997,38.9088,38.8413,21.388,26.5459,30.6006,-999.9,400,25.0527,99.9724,99.356
15,1590604725,1966.9,20200527 11:38:45,11:38:45,B2R2,_SE,_5.3,_3,1590604717,0.012231502,20.73706686,369.6947667,261.3516609,26.36573913,37.29563355,0.385790939,2.941562533,0.359724999,0.227023118,264.3356159,39.03410394,39.23427,7.115700983,50.49472799,3.872274725,7.668671322,3.243426259,-539.4092375,222.0540872,18.49072319,-34.52881122,0,0,1,0,50925.54802,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-636-20200527-11_38_46,821.5979615,1262.03,0.34898698,0.5,1348.782731,20.73706686,235.353806,2.479972742,0.015676086,1.87381441,DARK-637-20200527-11_38_48,-1867.77,3129.8,0.140722103,0.430387234,0.810658552,0.813177201,1599.997667,1348.782731,0.842990436,0.195980872,6,0.5,0: Broadleaf,2,1590604717,369.6947667,400.0052,38.38411,24.26986667,368.7127667,38.14011333,500.0058333,100.6822,0.2000329,40.63448667,39.23427,999.9,0,0,10000.41667,0,0,1599.997667,0.900007,0.099993,0,822.2588667,4.99975,14490.57333,13924.02,51,52.5704,51.54133333,51.91633333,52.8204,1435.508,159.4896667,0,89.5,0,821.5979615,-79.86417094,-1990.365813,14475.39231,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.74621698,-0.895314666,0.070164819,0,-30.31186774,0.572259677,0.051963513,1,14.10733226,1.162403226,0.091863908,0,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22862.1,22862.1,2,513.449,466.39,39.7532,39.0219,29.9999,38.8369,38.7733,21.4018,26.787,27.5564,-999.9,400,23.9586,99.9795,99.3823
16,1590604874,2115.4,20200527 11:41:13,11:41:13,B3R2,_SE,_5.7,_1,1590604866,0.013638169,17.83035124,372.6345,274.4383088,27.68720965,37.59391162,0.384869549,2.941883042,0.358926101,0.226513832,264.3362493,38.72595261,39.47416,7.207906749,46.54604461,3.579438995,7.690103478,3.628467753,-601.4432698,192.3555888,16.03838287,-128.7130489,0,0,1,0,50926.02523,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-638-20200527-11_41_15,782.76944,1111.85,0.29597568,0.5,1348.783571,17.83035124,199.6035674,1.186239151,0.013521011,2.261986779,DARK-639-20200527-11_41_16,-207.07,1318.92,0.249507597,0.655985665,0.837096236,0.864818961,1599.998333,1348.783571,0.84299061,0.19598122,6,0.5,0: Broadleaf,2,1590604866,372.6345,400.1324,35.47974667,19.69286667,371.6525,35.23574667,499.9451667,100.6867667,0.2000584,40.68697333,39.47416,999.9,0,0,10001.78633,0,0,1599.998333,0.9000009,0.099998953,0,783.4827667,4.99975,14483.38333,13923.99333,51.12706667,52.812,51.7248,52.0872,53,1435.499333,159.499,0,147.7,0,782.76944,-63.38276921,-2259.269205,14523.668,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,17.82878686,0.278405242,0.037733579,1,-27.49124839,-0.814330645,0.067941108,1,15.76668387,1.299783871,0.103346461,0,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22864.6,22864.6,2,518.73,458.765,39.8768,39.0788,30.0001,38.858,38.792,21.3674,37.1234,20.0542,-999.9,400,18.9911,99.97,99.3646
17,1590605002,2243.4,20200527 11:43:21,11:43:21,B3R2,_SE,_5.7,_2,1590604994,0.011629494,20.20016216,370.5673226,256.1026547,25.8375998,37.3856733,0.352195996,2.941499009,0.33033368,0.208309603,264.3326594,39.15301254,39.40350323,7.180641619,49.94039669,3.822546876,7.654218088,3.358094743,-512.860691,189.5874518,15.79762999,-43.14294984,0,0,1,0,50929.65504,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-640-20200527-11_43_22,816.3464231,1142.15,0.285254631,0.5,1348.764407,20.20016216,192.3706467,1.089226459,0.015278227,2.17544981,DARK-641-20200527-11_43_24,-101.91,1244.06,0.26188735,0.66636004,0.769454426,0.854399829,1599.975484,1348.764407,0.842990671,0.195981343,6,0.5,0: Broadleaf,2,1590604994,370.5673226,399.9795806,37.88913871,24.46220645,369.5853226,37.64513871,499.9889355,100.6876452,0.200023613,40.59901935,39.40350323,999.9,0,0,9999.514516,0,0,1599.975484,0.899999581,0.100000432,0,816.9791613,4.99975,14737.23226,13923.79677,51.187,52.812,51.784,52.149,53,1435.475484,159.5,0,127.0999999,0,816.3464231,-69.08947009,-1833.948717,14717.41538,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.21497615,-0.706011226,0.065420247,0,-29.41854516,0.535679032,0.058167754,1,13.42347097,0.441396774,0.03343071,1,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22866.7,22866.7,2,533.586,464.937,39.854,39.1397,30,38.9122,38.8442,21.5321,13.5562,17.2248,-999.9,400,24.4315,99.9626,99.3514
18,1590605084,2325.4,20200527 11:44:43,11:44:43,B3R2,_SE,_5.7,_3,1590605076,0.015336098,19.89327974,369.414129,299.9044717,30.25839722,37.27146645,0.634726022,2.941749198,0.567317147,0.36003123,264.3340976,38.07378907,36.77894839,6.229203918,47.81659911,3.635113916,7.602200876,2.594090002,-676.3219006,585.5256828,48.14634127,221.684221,0,0,1,0,50957.54727,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-642-20200527-11_44_45,923.24184,1356.53,0.319409198,0.5,1348.772236,19.89327974,215.4051294,1.019306613,0.015050611,1.67361577,DARK-643-20200527-11_44_47,-26.19,1382.72,0.313359292,0.621486821,0.67934637,0.780681886,1599.984839,1348.772236,0.842990636,0.195981271,6,0.5,0: Broadleaf,2,1590605076,369.414129,400.0828065,36.02923548,18.28996129,368.432129,35.78523548,500.0277742,100.6934516,0.19999971,40.47089032,36.77894839,999.9,0,0,10000.36097,0,0,1599.984839,0.899999677,0.100000226,0,924.738129,4.99975,16394.06452,13923.88065,51.20732258,52.925,51.808,52.19106452,53.024,1435.485806,159.4990323,0,80.89999986,0,923.24184,-157.529231,-1954.946158,16380.52,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,19.8833701,0.918105751,0.076075692,0,-30.66151613,-1.133622581,0.093858586,0,17.73685806,0.40076129,0.031939042,1,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22868.1,22868.1,2,508.513,457.495,39.8043,39.1245,30.0001,38.8974,38.8256,21.4462,35.5165,13.2696,-999.9,400,17.721,99.9648,99.3677
19,1590605372,2613.9,20200527 11:49:32,11:49:32,B1R3,_SW,_5.4,_1,1590605364,0.012574503,17.22693969,373.8209667,285.0490211,28.75554201,37.71079258,0.410602404,2.941500641,0.381212211,0.240722684,264.3394022,38.52497972,38.96477,7.013335677,51.54418598,3.865191899,7.498793172,3.148143778,-554.535579,198.0902903,16.44105414,-75.66483243,0,0,1,0,50992.14958,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-644-20200527-11_49_33,732.09556,1149.17,0.362935371,0.5,1348.79884,17.22693969,244.7634035,1.568680004,0.013073489,2.156051759,DARK-645-20200527-11_49_35,-653.51,1802.68,0.231363548,0.578847524,0.968945612,0.851985891,1600.016333,1348.79884,0.842990669,0.195981339,6,0.5,0: Broadleaf,2,1590605364,373.8209667,400.1331,38.31502,23.80428,372.8389667,38.07102,500.0176667,100.6793333,0.199953667,40.21390333,38.96477,999.9,0,0,10000.34933,0,0,1600.016333,0.899998733,0.100001133,0,732.1984667,4.99975,13494.59667,13924.13333,50.8414,52.229,51.458,51.50826667,52.64566667,1435.512667,159.504,0,287.3000002,0,732.09556,-12.47661537,2069.292334,13531.18,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,17.22650764,0.619698438,0.076181172,0,-26.31165484,-0.738880645,0.084080928,1,14.51004194,0.03416129,0.02288308,1,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22872.9,22872.9,2,513.992,461.975,39.5543,39.2986,29.9995,39.0553,38.9706,21.3733,47.6437,58.7394,-999.9,400,23.3199,99.9414,99.3224
20,1590605508,2749.4,20200527 11:51:47,11:51:47,B1R3,_SW,_5.4,_2,1590605500,0.012800965,22.38094248,367.5161333,260.1090301,26.24006246,37.07539985,0.419800702,2.941462764,0.389131303,0.245775609,264.3366911,38.59562566,38.79909667,6.951043225,50.45326699,3.809424764,7.550402563,3.14161846,-564.5225349,244.7599893,20.3112299,-35.11462457,0,0,1,0,50970.1964,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-646-20200527-11_51_49,819.11392,4.95,-164.4775596,0.5,1348.784561,22.38094248,-110922.3965,2.428282828,0.016894847,731.6949495,DARK-647-20200527-11_51_50,-7.07,12.02,-67.73410316,0.996692268,1.140639518,1.245443977,1599.999333,1348.784561,0.842990702,0.195981403,6,0.5,0: Broadleaf,2,1590605500,367.5161333,400.0189,37.76156333,22.98039333,366.5341333,37.51756667,499.9975,100.681,0.200013067,40.34254333,38.79909667,999.9,0,0,9999.968333,0,0,1599.999333,0.899997,0.100003,0,819.3117667,4.99975,14268.58667,13923.99333,50.6912,52.15806667,51.30373333,51.52066667,52.562,1435.495333,159.504,0,134.5,0,819.11392,-29.41399994,63.96154208,14277.792,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,22.37328126,0.347524102,0.04020601,1,-32.49550645,-0.530104839,0.054554607,1,14.77836774,0.225198387,0.017168132,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22875.1,22875.1,2,531.441,461.494,39.5789,39.1673,29.9994,38.9622,38.8867,21.3761,45.3191,52.4315,-999.9,400,22.9957,99.9723,99.3587
21,1590605591,2832.4,20200527 11:53:10,11:53:10,B1R3,_SW,_5.4,_3,1590605583,0.011759239,17.96467649,373.2212258,271.1476483,27.35376061,37.65108837,0.360786059,2.941900087,0.337884404,0.213114118,264.3372156,38.94833714,39.24870968,7.121222042,50.10535065,3.800340209,7.584699358,3.320881833,-518.5824607,186.9779226,15.55372184,-51.71360064,0,0,1,0,50968.53005,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-648-20200527-11_53_11,859.9446154,4.9,-174.4989011,0.5,1348.790459,17.96467649,-117681.2264,-0.397959184,0.013620532,739.1714286,DARK-649-20200527-11_53_13,6.85,-1.95,438.4844181,1.000538676,1.197829257,1.24546117,1600.006774,1348.790459,0.842990468,0.195980935,6,0.5,0: Broadleaf,2,1590605583,373.2212258,400.0439032,37.67135806,24.09260968,372.2392258,37.42736129,500.0278065,100.6814194,0.200003677,40.42760968,39.24870968,999.9,0,0,10002.41452,0,0,1600.006774,0.900005774,0.099994042,0,861.9444516,4.99975,16302.32581,13924.08387,50.69106452,52.187,51.312,51.5,52.54,1435.514516,159.4922581,0,82.29999995,0,859.9446154,-154.7731967,-2957.193165,16267.91923,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,17.98340282,-1.3355978,0.101950664,0,-26.83078065,1.141829032,0.088419347,0,13.5704871,0.937248387,0.076930957,1,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22876.5,22876.5,2,526.155,463.897,39.597,39.0713,29.9996,38.8852,38.8181,21.413,37.7307,45.8932,-999.9,400,24.3146,99.9975,99.3768
22,1590605720,2961.5,20200527 11:55:19,11:55:19,B1R3,_SE,_5.6,_1,1590605712,0.012211931,21.84107904,368.3885667,255.536277,25.77305558,37.15519031,0.386283658,2.941266128,0.36015107,0.227294836,264.3360265,38.93012775,39.12793667,7.075158258,50.36857018,3.840321581,7.624440334,3.234836677,-538.5461579,221.6527308,18.44013962,-34.11726095,0,0,1,0,50934.48415,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-650-20200527-11_55_20,823.65684,1327.42,0.379505477,0.5,1348.777411,21.84107904,255.9342072,1.390607344,0.016494676,1.732247518,DARK-651-20200527-11_55_22,-518.5,1845.92,0.27290628,0.554699976,0.827616499,0.790691818,1599.990333,1348.777411,0.842990975,0.19598195,6,0.5,0: Broadleaf,2,1590605712,368.3885667,399.9961,38.07625667,23.98003,367.4065667,37.83225667,500.0038667,100.6587,0.1999956,40.52576333,39.12793667,999.9,0,0,10001.065,0,0,1599.990333,0.899989333,0.100010653,0,823.9595,4.99975,14241.52,13923.88,50.875,52.4937,51.437,51.7269,52.7017,1435.472667,159.5176667,0,128.5,0,823.65684,-30.68946162,-183.3384632,14240.524,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,21.8306905,0.685561952,0.055732912,0,-31.5951871,-0.905753226,0.076426134,1,14.09194839,0.346533871,0.030395467,1,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22878.7,22878.7,2,520.818,463.093,39.7009,39.0816,30.0004,38.8915,38.833,21.4606,33.2796,37.7349,-999.9,400,23.9767,99.9817,99.371
23,1590605851,3092.5,20200527 11:57:30,11:57:30,B1R3,_SE,_5.6,_2,1590605843,0.010697058,18.86292156,372.5586333,253.3975045,25.5562822,37.57421995,0.313282459,2.941055668,0.295853575,0.186393553,264.3358212,39.57166102,39.73399667,7.308946337,50.00781384,3.864385267,7.727562896,3.44456107,-471.7402612,165.5997625,13.83464159,-27.97003588,0,0,1,0,50887.54372,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-652-20200527-11_57_32,866.4914231,1252.14,0.30799158,0.5,1348.780071,18.86292156,207.7064525,0.795526059,0.014286605,1.896513169,DARK-653-20200527-11_57_33,256.03,996.11,0.387154608,0.704489425,0.722985067,0.816578033,1599.994,1348.780071,0.842990705,0.195981411,6,0.5,0: Broadleaf,2,1590605843,372.5586333,399.9734667,38.31643333,25.97316667,371.5766333,38.07243333,500.0549,100.6545333,0.1999808,40.77840667,39.73399667,999.9,0,0,10000.28167,0,0,1599.994,0.899997833,0.100002167,0,866.8047667,4.99975,15256.93333,13923.93333,50.937,52.39566667,51.5746,51.75,52.77893333,1435.490333,159.5036667,0,130.1999998,0,866.4914231,-113.8424957,-2714.475216,15250.95385,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,18.87509763,-0.999478703,0.075797748,0,-27.4243871,0.860845161,0.069551971,1,12.33662258,0.705691935,0.05478949,1,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22880.8,22880.9,2,509.675,463.512,39.813,39.0978,29.9998,38.8897,38.8218,21.5219,24.4571,33.4009,-999.9,400,25.8938,99.9922,99.3704
24,1590605941,3182.5,20200527 11:59:00,11:59:00,B1R3,_SE,_5.6,_3,1590605933,0.011130109,18.72440333,372.5745333,256.8163089,25.89997183,37.57420998,0.323214692,2.941269428,0.304699489,0.192012255,264.335852,39.56991376,39.90993,7.378054509,50.17911171,3.900170062,7.77249722,3.477884447,-490.8378141,155.0256842,12.96799735,-58.50828058,0,0,1,0,50875.68668,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-654-20200527-11_59_02,755.7064,1287.88,0.413216759,0.5,1348.781346,18.72440333,278.6695284,1.017858807,0.014183893,1.816131938,DARK-655-20200527-11_59_04,-23,1310.88,0.405966679,0.64083905,0.935029714,0.804288271,1599.995667,1348.781346,0.842990624,0.195981248,6,0.5,0: Broadleaf,2,1590605933,372.5745333,400.0205333,38.67291,25.83303667,371.5925333,38.42891,499.9897667,100.6501333,0.200049967,40.88758,39.90993,999.9,0,0,10001.935,0,0,1599.995667,0.900000667,0.09999936,0,755.8716333,4.99975,14301.88333,13923.98333,51.06206667,52.43286667,51.6498,51.82453333,52.8708,1435.497667,159.4996667,0,88.9000001,0,755.7064,-28.00699994,-372.5923076,14298.548,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,18.72400389,-0.272484266,0.030136405,1,-27.44388387,0.014162903,0.027562411,1,12.83284516,0.590695161,0.04712203,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22882.3,22882.4,2,531.91,464.192,39.8923,39.0674,29.9997,38.8486,38.7811,21.5332,23.2474,31.5147,-999.9,400,25.7416,100.009,99.3922
26,1590606243,3485,20200527 12:04:03,12:04:03,B3R3,_SE,_5.3,_1,1590606235,0.01155825,16.52708768,374.9539677,273.5971507,27.58740462,37.80743621,0.337459471,2.940465447,0.317325684,0.200037315,264.3353809,39.43037796,39.76880968,7.322576486,49.65466139,3.853407538,7.760414491,3.469168948,-509.7188058,172.7093698,14.4394232,-58.23463191,0,0,1,0,50857.74864,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-658-20200527-12_04_04,780.2836923,1064.08,0.2667058,0.5,1348.779008,16.52708768,179.8635923,1.778578678,0.012554803,2.408427938,DARK-659-20200527-12_04_06,-828.47,1892.55,0.149954457,0.575214744,0.821760659,0.881245429,1599.992903,1348.779008,0.842990619,0.195981239,6,0.5,0: Broadleaf,2,1590606235,374.9539677,399.9903548,38.21603871,24.87442903,373.9719677,37.97203871,499.9339355,100.6320968,0.200110548,40.85827742,39.76880968,999.9,0,0,9999.153226,0,0,1599.992903,0.900000161,0.099999955,0,781.0836774,4.99975,14755.72581,13923.94194,51.004,52.437,51.57419355,51.82419355,52.875,1435.494516,159.4990323,0,82.20000005,0,780.2836923,-71.34830773,-4482.789757,14707.77692,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,16.52332417,1.267113173,0.09549408,0,-25.03630323,-1.494280645,0.121682515,0,13.34162903,0.13976129,0.054744192,1,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22887.4,22887.4,2,534.248,462.059,40.0089,39.0974,29.9998,38.8672,38.7994,21.5512,22.3309,27.7746,-999.9,400,25.175,100.005,99.3886
27,1590606353,3595,20200527 12:05:53,12:05:53,B3R3,_SE,_5.3,_2,1590606345,0.011653661,18.66272016,372.4036,266.0767926,26.82971746,37.55112676,0.356139467,2.940375014,0.333793526,0.210511702,264.3332016,39.60106551,39.60021667,7.256772623,50.14158954,3.931669833,7.841135212,3.32510279,-513.9264448,230.3438896,19.26104997,0.011696379,0,0,1,0,50823.70919,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-660-20200527-12_05_54,876.696,1825.98,0.51987645,0.5,1348.767351,18.66272016,350.596191,1.010887304,0.014138307,0.986243004,DARK-661-20200527-12_05_56,-19.88,1845.86,0.514277356,0.493830072,0.857333647,0.619254102,1599.979,1348.767351,0.842990658,0.195981317,6,0.5,0: Broadleaf,2,1590606345,372.4036,400.0050667,38.99132,25.55299333,371.4216,38.74732,500.0296333,100.6345,0.199989133,41.05329333,39.60021667,999.9,0,0,9998.4,0,0,1599.979,0.899999333,0.100000667,0,877.0522667,4.99975,16934.51,13923.82333,51.187,52.67873333,51.79753333,52.03926667,53.031,1435.479333,159.4996667,0,109.0999999,0,876.696,-152.380718,-3741.155558,16922.84615,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,18.66757134,-0.497477915,0.042698751,1,-27.60372903,0.634083871,0.053181316,1,13.43853871,-0.055374194,0.007718168,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22889.2,22889.2,2,533.819,462.476,40.093,39.1257,30.0005,38.8975,38.8368,21.5752,20.1845,26.6519,-999.9,400,25.495,99.997,99.3788
