SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1595258855,1452.5,20200720 08:27:34,08:27:34,B3R3,_NW,_5.5,_2,1595258847,0.001952547,9.984648237,387.0888,258.966473,26.18557103,39.14074726,0.135457272,2.948829603,0.132093007,0.082853436,132.1562804,24.4781077,23.90931667,2.978698627,50.03305889,1.517274822,3.032544592,1.461423805,-86.1073439,47.43511732,3.370447695,96.85450149,0,0,1,0,53958.6626,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-890-20200720-08_27_35,1148.267308,1495.52,0.232195285,0.5,674.394957,9.984648237,78.29566455,0.565515673,0.015408204,1.425136407,DARK-891-20200720-08_27_37,649.78,845.74,0.410590361,0.715914358,0.447034597,0.732887983,800.0117,674.394957,0.842981368,0.195962735,6,0.5,0: Broadleaf,2,1595258847,387.0888,399.9771333,15.00533667,12.69747667,383.5308,14.78333667,500.0083667,100.9157333,0.199946733,24.20769333,23.90931667,999.9,0,0,10018.576,0,755.4114333,800.0117,0.899996333,0.100003697,0,1148.270333,4.99938,9741.750667,6362.557667,36.42873333,38.7437,37.562,38.812,38.79546667,715.5083333,79.50433333,0,137.5,0,1148.267308,-118.2082051,-277.9805143,9742.266538,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,9.980838621,0.3663771,0.036360262,1,-12.88842,-0.370998888,0.038687133,1,2.307859333,-0.178489522,0.013439793,1,3,3,3/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6875.9,6875.8,2,492.277,564.494,23.4663,23.8417,30.0006,23.6418,23.7174,20.4304,33.9782,53.4056,-999.9,400,12.7471,102.747,101.828
12,1595258933,1531,20200720 08:28:53,08:28:53,B3R3,_NW,_5.5,_3,1595258925,0.00255929,9.93026868,386.8958,287.2244164,29.04416662,39.1229486,0.178232081,2.945221963,0.172449544,0.108284875,132.1524618,24.43080523,24.07221333,3.007990897,50.48362836,1.541042608,3.052559133,1.466948289,-112.8646921,38.9346027,2.773656598,60.99602896,0,0,1,0,53832.90882,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-892-20200720-08_28_53,1572.454231,1970.53,0.202014569,0.5,674.3734185,9.93026868,68.11662784,0.625105936,0.015328059,0.840540362,DARK-893-20200720-08_28_55,738.74,1231.79,0.323168535,0.573494685,0.318002301,0.569548306,799.9858667,674.3734185,0.842981666,0.195963331,6,0.5,0: Broadleaf,2,1595258925,386.8958,399.9996667,15.23972333,12.21553333,383.3378,15.01772333,500.0255667,100.9201333,0.199983767,24.31742,24.07221333,999.9,0,0,9997.621667,0,204.4564667,799.9858667,0.899985767,0.100014203,0,1572.831333,4.99938,13232.35333,6362.333667,36.4412,38.75,37.6187,38.8288,38.875,715.4766667,79.50966667,0,77.39999986,0,1572.454231,-298.3839316,-1245.094028,13219.74615,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,9.889758626,2.26005781,0.171692238,0,-13.08542667,-2.554715907,0.189786529,0,3.023853,-0.027533259,0.005787665,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6877.2,6877.1,2,498.711,562.544,23.5481,23.9573,30.0008,23.7548,23.8321,20.4248,36.2636,51.5361,-999.9,400,12.1137,102.723,101.806
13,1595259094,1691.4,20200720 08:31:33,08:31:33,B3R3,_SW,_5.7,_1,1595259086,0.001676042,8.967559055,388.4429677,251.1105626,25.39091655,39.2772127,0.112736829,2.94186381,0.110390576,0.069200844,132.1485654,24.82891554,24.26573226,3.043116762,50.03032815,1.54272498,3.083579575,1.500391781,-73.91345729,34.97424655,2.498933937,95.70828856,10,2,1,0,53703.75852,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-894-20200720-08_31_34,1276.5732,1715.55,0.255881088,0.5,674.356028,8.967559055,86.27747697,0.999014893,0.013900856,1.11409752,DARK-895-20200720-08_31_36,1.69,1713.86,0.256133406,0.527230597,0.44037652,0.657227199,799.9655806,674.356028,0.842981304,0.195962607,6,0.5,0: Broadleaf,2,1595259086,388.4429677,399.9845806,15.25720968,13.27676774,384.8849355,15.03520968,500.0309355,100.9144516,0.20003871,24.48624839,24.26573226,999.9,0,0,9979.110968,0,63.39120645,799.9655806,0.899999,0.100001094,0,1281.244839,4.99938,10078.55871,6362.192581,36.5,38.758,37.5863871,38.937,38.931,715.4687097,79.49806452,0,159.7,0,1276.5732,-300.2561534,-2261.04615,10042.8052,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,8.955375014,0.688218562,0.059811824,0,-11.53879667,-0.678863626,0.06041926,1,1.980275667,-0.122063893,0.010319234,1,2,3,2/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6879.9,6879.8,2,478.691,563.5,23.7061,24.1685,30.0007,23.9407,24.0131,20.4423,29.8199,50.0373,-999.9,400,13.3006,102.696,101.791
14,1595259245,1842.4,20200720 08:34:04,08:34:04,B3R3,_SW,_5.7,_2,1595259237,0.00292522,11.6667047,384.6645161,281.9105571,28.50510091,38.89496357,0.203295862,2.943527621,0.195805257,0.123028292,132.1501072,24.80334816,24.31267097,3.051690507,50.19467228,1.575669725,3.139117466,1.476020782,-129.0021972,74.92898884,5.360035293,83.43693421,9,2,1,0,53698.63089,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-896-20200720-08_34_05,1323.220769,1813.01,0.270152526,0.5,674.3619388,11.6667047,91.09029053,1.163027231,0.017903251,1.000452287,DARK-897-20200720-08_34_07,-295.57,2108.58,0.232283921,0.462427436,0.447589778,0.623714041,799.9723226,674.3619388,0.842981588,0.195963176,6,0.5,0: Broadleaf,2,1595259237,384.6645161,400.0146129,15.58310323,12.12759032,381.1065161,15.3611,500.0072581,100.9139677,0.200021032,24.78483871,24.31267097,999.9,0,0,9988.605806,0,374.2324194,799.9723226,0.899988258,0.100011065,0,1323.852581,4.99938,11435.97419,6362.229355,36.562,38.99593548,37.75,39.125,39,715.4654839,79.50612903,0,149.8999999,0,1323.220769,-152.0909402,-1351.94188,11432.01154,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,11.64765769,1.20739046,0.09206054,0,-15.34436667,-1.434559288,0.106546498,0,3.454703333,0.046593637,0.009445718,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6882.4,6882.3,2,480.353,558.762,23.9666,24.3888,30.0009,24.1273,24.1981,20.4324,37.5112,47.7661,-999.9,400,12.0831,102.654,101.751
15,1595259325,1922.4,20200720 08:35:24,08:35:24,B3R3,_SW,_5.7,_3,1595259317,0.002055392,9.994620533,387.0277742,256.3864842,25.92287681,39.13183389,0.13331295,2.942613903,0.130046272,0.081565751,132.1537049,25.22154217,24.71954839,3.126899334,49.31519919,1.565954893,3.175400117,1.560944441,-90.64280432,40.90972958,2.93623495,85.3568651,68,14,1,0,53637.06229,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-898-20200720-08_35_25,1502.5324,1915.33,0.215522965,0.5,674.3826331,9.994620533,72.67247222,0.99949356,0.015423273,0.893584917,DARK-899-20200720-08_35_27,0.97,1914.36,0.215632169,0.472027403,0.344974987,0.588529696,799.9971935,674.3826331,0.842981249,0.195962497,6,0.5,0: Broadleaf,2,1595259317,387.0277742,399.9754839,15.48785161,13.05966129,383.4697742,15.26585161,500.0165161,100.9085806,0.200012839,24.97742258,24.71954839,999.9,0,0,9983.95,0,1248.754839,799.9971935,0.900001,0.0999994,0,1510.017097,4.99938,12135.96129,6362.450968,36.85670968,39.33032258,37.937,39.36070968,39.19919355,715.4980645,79.49967742,0,79.29999995,0,1502.5324,-425.125384,-3246.715379,12079.908,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,9.973370506,1.082418841,0.089594053,0,-12.94245667,-1.084167297,0.087429666,0,2.428057667,-0.21244485,0.020064961,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6883.8,6883.6,2,406.993,561.041,24.1471,24.5781,30.0007,24.3067,24.374,20.4456,29.6704,46.6035,-999.9,400,13.2101,102.63,101.742
16,1595259441,2038.9,20200720 08:37:21,08:37:21,B3R3,_SW,_5.10,_1,1595259433,0.002804575,11.96805445,384.3423333,276.953524,28.00291518,38.86105367,0.198265617,2.945948888,0.191139752,0.120081238,132.152152,25.02730733,24.27271,3.04438997,50.22450704,1.594840855,3.175423612,1.449549115,-123.6817368,111.9435666,8.007455536,128.4214372,8,2,1,0,53734.73142,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-900-20200720-08_37_21,1084.506154,1568.13,0.308408006,0.5,674.3710637,11.96805445,103.9907175,0.998482269,0.01834987,1.312843961,DARK-901-20200720-08_37_23,2.38,1565.75,0.308876798,0.568004613,0.569370109,0.70791989,799.9829667,674.3710637,0.842981778,0.195963556,6,0.5,0: Broadleaf,2,1595259433,384.3423333,399.9970667,15.77324333,12.46093,380.7843,15.55124333,500.0138,100.9105,0.200021267,24.97754667,24.27271,999.9,0,0,10002.70833,0,1382.135333,799.9829667,0.899983933,0.100016097,0,1085.604667,4.99938,8531.956,6362.307,37.1622,39.66633333,38.187,39.78513333,39.54133333,715.4706667,79.51233333,0,115.9000001,0,1084.506154,-136.3199998,-973.8420498,8525.113077,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,11.95833073,1.003005693,0.085158987,0,-15.65467667,-1.214744383,0.10133535,0,3.312318667,0.306667675,0.025129439,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6885.7,6885.6,2,480.823,559.676,24.2969,24.7613,30.0006,24.4843,24.5527,20.436,34.4606,45.0997,-999.9,400,12.392,102.608,101.72
17,1595259575,2172.4,20200720 08:39:34,08:39:34,B3R3,_SW,_5.10,_2,1595259567,0.002910681,10.78497419,385.6944516,291.9678403,29.52151988,38.9984267,0.207674172,2.942464932,0.199861407,0.125590837,132.1568101,25.06532575,24.27535806,3.044873277,50.3850305,1.606193565,3.187838827,1.438679711,-128.3610259,121.7747526,8.724001587,134.2945384,22,4,1,0,53620.97923,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-902-20200720-08_39_35,1383.538,1804.67,0.233356791,0.5,674.3978768,10.78497419,78.68766219,0.999772812,0.016594864,1.009697064,DARK-903-20200720-08_39_37,0.41,1804.26,0.233409819,0.502469371,0.387803565,0.626581882,800.0151935,674.3978768,0.842981336,0.195962672,6,0.5,0: Broadleaf,2,1595259567,385.6944516,399.9827742,15.88525484,12.44811613,382.1364516,15.66325484,500.0282258,100.9122258,0.200005742,25.04300323,24.27535806,999.9,0,0,9982.743548,0,125.9301613,800.0151935,0.899997129,0.100002845,0,1385.992581,4.99938,11140.28387,6362.587419,37.187,39.59451613,38.312,39.82012903,39.661,715.5125806,79.50387097,0,132.3999999,0,1383.538,-263.4115389,-3135.553852,11108.188,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,10.75683985,1.832225024,0.138478017,0,-14.27839667,-2.290216685,0.167025913,0,3.436228333,0.151798799,0.013551695,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6887.9,6887.8,2,463.279,558.352,24.4599,24.9519,30.0006,24.6734,24.7397,20.4435,34.7821,43.9546,-999.9,400,12.3341,102.574,101.687
18,1595259670,2267.9,20200720 08:41:10,08:41:10,B3R3,_SW,_5.10,_3,1595259662,0.002753369,11.31767143,385.1250645,276.1474261,27.92245333,38.94165081,0.18488509,2.942130824,0.178664604,0.112206828,132.1567253,25.10307219,24.66286774,3.116326102,50.02321834,1.594368957,3.187257858,1.521957144,-121.4235887,59.81057114,4.293646809,74.83735454,39,8,1,0,53611.79726,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-904-20200720-08_41_10,1201.23,1659.58,0.276184336,0.5,674.3973445,11.31767143,93.12899133,1.175074416,0.017384763,1.185396305,DARK-905-20200720-08_41_12,-290.55,1950.13,0.235035613,0.502186405,0.487165064,0.676473366,800.0145484,674.3973445,0.842981351,0.195962701,6,0.5,0: Broadleaf,2,1595259662,385.1250645,399.977871,15.7679871,12.51623226,381.5670645,15.5459871,500.0292581,100.9142903,0.200008387,25.03994516,24.66286774,999.9,0,0,9980.642581,0,687.6834516,800.0145484,0.899994452,0.1000054,0,1203.26129,4.99938,10191.76774,6362.57871,37.129,39.437,38.308,39.516,39.562,715.5087097,79.50387097,0,94.89999986,0,1201.23,-113.1738463,-1231.369234,10171.268,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,11.31298917,1.389488662,0.101919947,0,-14.85847333,-1.614759511,0.118996403,0,3.250904,-0.101283204,0.009364741,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6889.5,6889.4,2,442.91,557.206,24.4446,25.0834,30.0006,24.8182,24.8829,20.4444,33.1239,42.4469,-999.9,400,12.5935,102.548,101.666
19,1595260459,3056.9,20200720 08:54:19,08:54:19,B1R4,_NE,_5.10,_1,1595260451,0.002053199,9.429972935,387.7356774,262.7374911,26.56796782,39.20776192,0.13200285,2.946614031,0.128803466,0.080783159,132.1552044,25.77511531,25.2544871,3.228241594,50.4389338,1.655258061,3.281707078,1.572983534,-90.54608288,43.89754997,3.163681162,88.67035262,52,10,1,0,53654.79742,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-906-20200720-08_54_19,1124.318077,1535.7,0.267879093,0.5,674.3856224,9.429972935,90.32690442,0.998313473,0.014585927,1.361685225,DARK-907-20200720-08_54_21,2.59,1533.11,0.268331642,0.576985583,0.503544987,0.719071457,800.0000968,674.3856224,0.842981926,0.195963852,6,0.5,0: Broadleaf,2,1595260451,387.7356774,400.0065484,16.36927419,13.94584839,384.1776452,16.14727419,500.0169032,100.9199032,0.199916806,25.53081935,25.2544871,999.9,0,0,10005.55806,0,371.3823226,800.0000968,0.899975129,0.100024865,0,1125.152581,4.99938,8922.787419,6362.430968,37.022,39.788,38.25,39.5863871,39.5,715.48,79.51774194,0,787.8999999,0,1124.318077,-133.060171,-1018.842735,8916.327308,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,9.426361316,0.957478439,0.079108114,0,-12.27526667,-1.167222247,0.096727867,0,2.423294667,0.070337353,0.008271821,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6902.7,6902.5,2,426.081,556.383,24.8599,24.9305,30.0004,24.7741,24.8514,20.4685,33.4967,47.8302,-999.9,400,13.8552,102.564,101.694
20,1595260602,3199.4,20200720 08:56:41,08:56:41,B1R4,_NE,_5.10,_2,1595260594,0.003091253,10.66976626,385.7632,293.5210617,29.68094024,39.0084937,0.210170494,2.944140156,0.20217703,0.127053494,132.1530647,25.39775572,24.82836,3.147284999,50.22840419,1.637753614,3.260612476,1.509531385,-136.3242567,94.26752925,6.781282561,96.87761974,66,13,1,0,53601.97477,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-908-20200720-08_56_42,1076.9284,1489.96,0.277209858,0.5,674.3797804,10.66976626,93.47236158,0.5687401,0.016424474,1.434186153,DARK-909-20200720-08_56_44,642.56,847.4,0.487410432,0.716045411,0.535548119,0.734799877,799.9938667,674.3797804,0.842981188,0.195962377,6,0.5,0: Broadleaf,2,1595260594,385.7632,399.9976333,16.19609,12.54673667,382.2052,15.97409333,500.0097,100.9203,0.200008267,25.42226667,24.82836,999.9,0,0,9991.458333,0,748.4607667,799.9938667,0.900001067,0.099999297,0,1078.366333,4.99938,9211.612333,6362.422333,37.125,39.75206667,38.3687,39.625,39.562,715.496,79.49766667,0,141.5999999,0,1076.9284,-141.2330771,720.9323144,9197.8984,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,10.66175742,0.682909544,0.051292079,0,-14.23015,-0.761584872,0.05810877,1,3.650223333,-0.073475239,0.006526107,1,2,3,2/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6905.1,6904.9,2,409.291,553.071,24.7761,25.0655,30.0007,24.8889,24.9663,20.4483,40.0064,44.7997,-999.9,400,12.5634,102.533,101.654
21,1595260684,3281.5,20200720 08:58:03,08:58:03,B1R4,_NE,_5.10,_3,1595260676,0.003024255,11.05814985,385.3335161,289.2475871,29.25093162,38.96787678,0.207849869,2.948586688,0.200039738,0.125702094,132.1524848,25.28287968,24.71265806,3.125612338,50.4688814,1.632705743,3.235074165,1.492906595,-133.3696436,91.78029159,6.584181593,97.14731442,40,8,1,0,53756.02728,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-910-20200720-08_58_04,1389.827308,1901.13,0.268946728,0.5,674.3759919,11.05814985,90.68560811,0.589691394,0.017000481,0.907728561,DARK-911-20200720-08_58_06,780.05,1121.08,0.456080469,0.606195048,0.432427289,0.59341259,799.9892581,674.3759919,0.842981309,0.195962618,6,0.5,0: Broadleaf,2,1595260676,385.3335161,400.0015484,16.14499677,12.57452258,381.7755161,15.92299677,500.0055806,100.9277097,0.199950258,25.29002258,24.71265806,999.9,0,0,10016.00484,0,620.8392581,799.9892581,0.899999419,0.100000581,0,1390.380968,4.99938,11064.23548,6362.383226,37.24390323,39.812,38.45122581,39.629,39.625,715.4906452,79.50064516,0,81.10000014,0,1389.827308,-215.8177778,-1714.126496,11059.82308,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,11.0417832,1.079073623,0.080947912,0,-14.65703548,-1.306983207,0.098055539,0,3.568076774,0.240843584,0.018043222,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6906.4,6906.3,2,442.079,552.271,24.7249,25.1914,30.0006,24.9982,25.0735,20.4566,38.7347,42.5239,-999.9,400,12.4461,102.506,101.638
22,1595260825,3422.5,20200720 09:00:24,09:00:24,B1R4,_NE,_5.14,_1,1595260817,0.002983225,12.22051844,383.977129,274.4892213,27.75986654,38.83268642,0.199123669,2.946783681,0.191939152,0.120585874,132.1500927,25.60025005,25.03249677,3.185843204,50.12995868,1.651573838,3.294584478,1.534269367,-131.560215,89.64711169,6.455402885,96.69239232,0,0,1,0,53648.18498,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-912-20200720-09_00_25,915.7733462,1401.37,0.346515662,0.5,674.3645865,12.22051844,116.8389457,0.998522874,0.018724419,1.588067391,DARK-913-20200720-09_00_27,2.07,1399.3,0.347028267,0.613961713,0.711349407,0.765262945,799.9758387,674.3645865,0.842981192,0.195962385,6,0.5,0: Broadleaf,2,1595260817,383.977129,400.0156129,16.33074194,12.80949355,380.419129,16.10874194,500.0226452,100.9328065,0.200004548,25.5967871,25.03249677,999.9,0,0,10005.24355,0,517.8036129,799.9758387,0.900003,0.099997,0,916.1157742,4.99938,7356.965161,6362.280968,37.375,39.937,38.562,39.893,39.75,715.4809677,79.49612903,0,139.9000001,0,915.7733462,-85.14608551,-482.0817104,7355.212692,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,12.21108256,0.615333189,0.049451795,0,-16.0304,-0.66258871,0.055094745,1,3.522952581,-0.134351129,0.012386303,1,2,3,2/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6908.8,6908.6,2,496.821,551.926,24.886,25.3955,30.0005,25.1714,25.2461,20.4558,36.9446,40.2869,-999.9,400,12.9005,102.472,101.611
23,1595260965,3562.5,20200720 09:02:44,09:02:44,B1R4,_NE,_5.14,_2,1595260957,0.002524129,9.778834218,387.2797333,300.3983888,30.38085382,39.16761676,0.202460468,2.947069817,0.195038666,0.122543318,132.1529548,25.86575089,24.30327333,3.049972262,53.3289027,1.772316663,3.32336983,1.277655599,-111.3140752,228.816647,16.42713532,266.0826619,42,8,1,0,53630.26494,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-914-20200720-09_02_45,888.82956,1328.88,0.33114385,0.5,674.3829442,9.778834218,111.6588824,0.997313527,0.01510329,1.729245681,DARK-915-20200720-09_02_47,3.57,1325.31,0.332035856,0.634222677,0.721214997,0.790189774,799.9981333,674.3829442,0.842980647,0.195961295,6,0.5,0: Broadleaf,2,1595260957,387.2797333,400.1880333,17.52423,14.54820667,383.7217333,17.30223,499.9749667,100.9352333,0.199975633,25.74343667,24.30327333,999.9,0,0,10006.63,0,1407.177233,799.9981333,0.900019133,0.099981227,0,888.7844,4.99938,7038.171,6362.487333,37.5,40.1166,38.625,40.125,39.937,715.5143333,79.48366667,0,139.3,0,888.82956,6.658923061,-46.15461569,7037.18,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,9.760559505,1.485721959,0.109728479,0,-12.88041613,-2.602829032,0.195711087,0,2.941680968,2.081670968,0.167867312,0,0,3,0/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6911.1,6911,2,438.26,553.797,25.0489,25.5488,30.0004,25.3076,25.3709,20.4727,31.4678,39.5303,-999.9,400,13.7803,102.464,101.605
24,1595261084,3682,20200720 09:04:44,09:04:44,B1R4,_NE,_5.14,_3,1595261076,0.002620487,9.95611878,386.8228065,278.8011709,28.19771311,39.12292937,0.164641869,2.945637057,0.15969505,0.100241478,132.1527845,26.14585329,25.77172258,3.32894718,50.55254517,1.710670825,3.38394599,1.618276355,-115.5634882,43.94702971,3.184808479,63.72113445,18,4,1,0,53533.82345,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-916-20200720-09_04_44,1241.602692,1690.53,0.26555418,0.5,674.374324,9.95611878,89.54146027,0.776513874,0.01536637,1.145386358,DARK-917-20200720-09_04_46,377.81,1312.72,0.341982531,0.595965565,0.461953691,0.66583072,799.9868387,674.374324,0.842981773,0.195963547,6,0.5,0: Broadleaf,2,1595261076,386.8228065,399.9859677,16.91403226,13.82277097,383.2648065,16.69203226,500.0219677,100.939129,0.200019742,26.04845806,25.77172258,999.9,0,0,9998.099032,0,1005.41171,799.9868387,0.899986032,0.100014055,0,1242.285806,4.99938,9963.613548,6362.342903,37.687,40.375,38.82012903,40.34248387,40.127,715.4770968,79.51290323,0,118.5999999,0,1241.602692,-85.86222228,-715.9664961,9958.541538,15,0,--:--:--,1594846299,1594846307,0,-0.082,-0.057,3.558,0.222,400,26,0.27,0.23,9.946398263,2.200949568,0.162964532,0,-13.16316774,-2.42261129,0.18530122,0,3.091262258,-0.563429516,0.044122475,1,1,3,1/3,100,100,3.558,0.222,3.558,0,0,0,0.222,0,0,0,-1,-1,-1,-1,6913.1,6913,2,468.595,552.074,25.3003,25.663,30.0006,25.4206,25.4928,20.4802,31.724,38.4101,-999.9,400,13.8039,102.443,101.583
