date,day,year,block_id,vine,round,stem_wp_bar,leaf_wp_bar,leaf_temp,Leak,wrong_vine,pixel_number,treatment
5/27/20,148,2020,B1R1_NW,5.14,2,NA,NA,NA,no,no,4,1
5/27/20,148,2020,B1R1_NE,5.3,2,NA,6.5,31.1,no,no,13,1
5/27/20,148,2020,B1R1_SW,5.8,2,NA,6.5,34.7,no,no,6,1
5/27/20,148,2020,B1R1_SE,5.1,2,NA,7.2,31.6,no,no,15,1
5/27/20,148,2020,B1R3_NW,5.6,2,NA,NA,NA,no,no,44,1
5/27/20,148,2020,B1R3_NE,5.14,2,NA,4.1,32.1,no,no,53,1
5/27/20,148,2020,B1R3_SW,5.4,2,NA,8,30.8,yes,no,46,1
5/27/20,148,2020,B1R3_SE,5.6,2,NA,7.5,30.8,no,no,55,1
5/27/20,148,2020,B1R4_NW,5.14,2,NA,11.4,32.5,no,no,58,1
5/27/20,148,2020,B1R4_NE,5.14,2,NA,7.3,28.3,no,no,67,1
5/27/20,148,2020,B1R4_SW,5.7,2,NA,10,33.2,no,no,60,1
5/27/20,148,2020,B1R4_SE,5.6,2,NA,NA,NA,no,no,69,1
5/27/20,148,2020,B2R1_NW,5.1,2,NA,6.3,31.5,no,no,14,2
5/27/20,148,2020,B2R1_NE,5.7,2,NA,3.4,36.2,no,no,23,2
5/27/20,148,2020,B2R1_SW,5.3,2,NA,NA,NA,no,no,16,2
5/27/20,148,2020,B2R1_SE,5.7,2,NA,6.8,32.2,no,no,25,2
5/27/20,148,2020,B2R2_NW,5.4,2,NA,NA,NA,no,no,24,2
5/27/20,148,2020,B2R2_NE,5.12,2,NA,4,33.6,no,no,33,2
5/27/20,148,2020,B2R2_SW,5.13,2,NA,8,29.4,no,no,26,2
5/27/20,148,2020,B2R2_SE,5.3,2,NA,8.6,34,no,no,35,2
5/27/20,148,2020,B2R3_NW,5.7,2,NA,NA,NA,no,no,47,2
5/27/20,148,2020,B2R3_NE,5.9,2,NA,8.6,31.8,no,no,48,2
5/27/20,148,2020,B2R3_SW,5.3,2,NA,7.6,33.6,no,no,49,2
5/27/20,148,2020,B2R3_SE,5.5,2,NA,5.9,34.5,no,no,50,2
5/27/20,148,2020,B3R1_NW,5.6,2,NA,9.8,31.9,no,no,18,3
5/27/20,148,2020,B3R1_NE,5.5,2,NA,8.1,34.7,no,no,27,3
5/27/20,148,2020,B3R1_SW,5.14,2,NA,NA,NA,no,no,20,3
5/27/20,148,2020,B3R1_SE,5.8,2,NA,5.5,33.6,no,no,29,3
5/27/20,148,2020,B3R2_NW,5.13,2,NA,2.9,37.3,no,no,34,3
5/27/20,148,2020,B3R2_NE,5.7,2,NA,3.2,33.1,no,no,43,3
5/27/20,148,2020,B3R2_SW,5.9,2,NA,NA,NA,no,no,36,3
5/27/20,148,2020,B3R2_SE,5.7,2,NA,7,35.2,no,no,45,3
5/27/20,148,2020,B3R3_NW,5.5,2,NA,5.5,37.1,no,no,54,3
5/27/20,148,2020,B3R3_NE,5.9,2,NA,7.5,32.2,no,no,63,3
5/27/20,148,2020,B3R3_SW,5.7,2,NA,NA,NA,no,no,56,3
5/27/20,148,2020,B3R3_SE,5.3,2,NA,7.8,30.9,no,no,65,3
5/27/20,148,2020,B1R1_NW,5.14,3,NA,NA,NA,no,no,4,1
5/27/20,148,2020,B1R1_NE,5.3,3,NA,9.6,31.4,no,no,13,1
5/27/20,148,2020,B1R1_SW,5.8,3,NA,3.8,34.5,no,no,6,1
5/27/20,148,2020,B1R1_SE,5.1,3,NA,3.6,33.4,no,no,15,1
5/27/20,148,2020,B1R3_NW,5.6,3,NA,NA,NA,no,no,44,1
5/27/20,148,2020,B1R3_NE,5.14,3,NA,9.1,33.4,no,no,53,1
5/27/20,148,2020,B1R3_SW,5.4,3,NA,9.6,35.6,yes,no,46,1
5/27/20,148,2020,B1R3_SE,5.6,3,NA,12.1,37.3,no,no,55,1
5/27/20,148,2020,B1R4_NW,5.14,3,NA,8.5,39.9,no,no,58,1
5/27/20,148,2020,B1R4_NE,5.14,3,NA,11.5,36.1,no,no,67,1
5/27/20,148,2020,B1R4_SW,5.7,3,NA,11.2,33.7,no,no,60,1
5/27/20,148,2020,B1R4_SE,5.6,3,NA,NA,NA,no,no,69,1
5/27/20,148,2020,B2R1_NW,5.1,3,NA,8.3,31.4,no,no,14,2
5/27/20,148,2020,B2R1_NE,5.7,3,NA,10.7,34.4,no,no,23,2
5/27/20,148,2020,B2R1_SW,5.3,3,NA,NA,NA,no,no,16,2
5/27/20,148,2020,B2R1_SE,5.7,3,NA,10.2,36.1,no,no,25,2
5/27/20,148,2020,B2R2_NW,5.4,3,NA,NA,NA,no,no,24,2
5/27/20,148,2020,B2R2_NE,5.12,3,NA,9.3,35.5,no,no,33,2
5/27/20,148,2020,B2R2_SW,5.13,3,NA,11.1,36.3,no,no,26,2
5/27/20,148,2020,B2R2_SE,5.3,3,NA,7.1,33.8,no,no,35,2
5/27/20,148,2020,B2R3_NW,5.7,3,NA,NA,NA,no,no,47,2
5/27/20,148,2020,B2R3_NE,5.9,3,NA,4.9,34.3,no,no,48,2
5/27/20,148,2020,B2R3_SW,5.3,3,NA,11.5,27.4,no,no,49,2
5/27/20,148,2020,B2R3_SE,5.5,3,NA,9,32.3,no,no,50,2
5/27/20,148,2020,B3R1_NW,5.6,3,NA,10.9,38.9,no,no,18,3
5/27/20,148,2020,B3R1_NE,5.5,3,NA,9.4,38.4,no,no,27,3
5/27/20,148,2020,B3R1_SW,5.14,3,NA,NA,NA,no,no,20,3
5/27/20,148,2020,B3R1_SE,5.8,3,NA,9.4,33.4,no,no,29,3
5/27/20,148,2020,B3R2_NW,5.13,3,NA,10.9,35.9,no,no,34,3
5/27/20,148,2020,B3R2_NE,5.7,3,NA,10.6,33.2,no,no,43,3
5/27/20,148,2020,B3R2_SW,5.9,3,NA,NA,NA,no,no,36,3
5/27/20,148,2020,B3R2_SE,5.7,3,NA,4.1,35,no,no,45,3
5/27/20,148,2020,B3R3_NW,5.5,3,NA,8.9,30.9,no,no,54,3
5/27/20,148,2020,B3R3_NE,5.9,3,NA,9.7,35.8,no,no,63,3
5/27/20,148,2020,B3R3_SW,5.7,3,NA,NA,NA,no,no,56,3
5/27/20,148,2020,B3R3_SE,5.3,3,NA,11.1,32.1,no,no,65,3
5/27/20,148,2020,B1R1_NW,5.14,4,NA,NA,NA,no,no,4,1
5/27/20,148,2020,B1R1_NE,5.3,4,5.9,11.5,31,no,no,13,1
5/27/20,148,2020,B1R1_SW,5.8,4,6.5,14,30,no,no,6,1
5/27/20,148,2020,B1R1_SE,5.1,4,7.5,12.5,34.5,no,no,15,1
5/27/20,148,2020,B1R3_NW,5.6,4,NA,NA,NA,no,no,44,1
5/27/20,148,2020,B1R3_NE,5.14,4,6.5,12.6,39,no,no,53,1
5/27/20,148,2020,B1R3_SW,5.4,4,6.5,9.2,28.5,no,no,46,1
5/27/20,148,2020,B1R3_SE,5.6,4,6.2,8,25.8,no,no,55,1
5/27/20,148,2020,B1R4_NW,5.14,4,5.6,11.9,32.2,no,no,58,1
5/27/20,148,2020,B1R4_NE,5.14,4,6,11.2,31.2,no,no,67,1
5/27/20,148,2020,B1R4_SW,5.7,4,7.6,15,NA,no,no,60,1
5/27/20,148,2020,B1R4_SE,5.6,4,NA,NA,NA,no,no,69,1
5/27/20,148,2020,B2R1_NW,5.1,4,6.1,12,34,no,no,14,2
5/27/20,148,2020,B2R1_NE,5.7,4,4.9,12.2,35.4,no,no,23,2
5/27/20,148,2020,B2R1_SW,5.3,4,NA,NA,NA,no,no,16,2
5/27/20,148,2020,B2R1_SE,5.7,4,6,12.4,34.2,no,no,25,2
5/27/20,148,2020,B2R2_NW,5.4,4,NA,NA,NA,no,no,24,2
5/27/20,148,2020,B2R2_NE,5.12,4,4.2,12.8,38,no,no,33,2
5/27/20,148,2020,B2R2_SW,5.13,4,4.5,9.1,33.6,no,no,26,2
5/27/20,148,2020,B2R2_SE,5.3,4,6.5,8,36.1,no,no,35,2
5/27/20,148,2020,B2R3_NW,5.7,4,NA,NA,NA,no,no,47,2
5/27/20,148,2020,B2R3_NE,5.9,4,5.8,8.6,NA,no,no,48,2
5/27/20,148,2020,B2R3_SW,5.3,4,6.8,13.5,NA,no,no,49,2
5/27/20,148,2020,B2R3_SE,5.5,4,6.8,13,NA,no,no,50,2
5/27/20,148,2020,B3R1_NW,5.6,4,5.2,9,NA,no,no,18,3
5/27/20,148,2020,B3R1_NE,5.5,4,5.5,9.1,NA,no,no,27,3
5/27/20,148,2020,B3R1_SW,5.14,4,NA,NA,NA,no,no,20,3
5/27/20,148,2020,B3R1_SE,5.8,4,6.4,8.5,NA,no,no,29,3
5/27/20,148,2020,B3R2_NW,5.13,4,7.1,13.1,31.5,no,no,34,3
5/27/20,148,2020,B3R2_NE,5.7,4,6.9,13.2,35,no,no,43,3
5/27/20,148,2020,B3R2_SW,5.9,4,NA,NA,NA,no,no,36,3
5/27/20,148,2020,B3R2_SE,5.7,4,5.5,10.5,33.8,no,no,45,3
5/27/20,148,2020,B3R3_NW,5.5,4,7.4,11.1,37.8,no,no,54,3
5/27/20,148,2020,B3R3_NE,5.9,4,7.8,12.1,35.1,no,no,63,3
5/27/20,148,2020,B3R3_SW,5.7,4,NA,NA,NA,no,no,56,3
5/27/20,148,2020,B3R3_SE,5.3,4,5.5,10.5,32.1,no,no,65,3
5/27/20,148,2020,B1R1_NW,5.14,5,NA,NA,NA,no,no,4,1
5/27/20,148,2020,B1R1_NE,5.3,5,NA,8.6,30.8,no,no,13,1
5/27/20,148,2020,B1R1_SW,5.8,5,NA,11.1,32.4,no,no,6,1
5/27/20,148,2020,B1R1_SE,5.1,5,NA,8.9,31.3,no,no,15,1
5/27/20,148,2020,B1R3_NW,5.6,5,NA,NA,NA,no,no,44,1
5/27/20,148,2020,B1R3_NE,5.14,5,NA,NA,NA,no,no,53,1
5/27/20,148,2020,B1R3_SW,5.4,5,NA,6.6,31.3,no,no,46,1
5/27/20,148,2020,B1R3_SE,5.6,5,NA,10.2,34.2,no,no,55,1
5/27/20,148,2020,B1R4_NW,5.14,5,NA,NA,NA,no,no,58,1
5/27/20,148,2020,B1R4_NE,5.14,5,NA,NA,NA,no,no,67,1
5/27/20,148,2020,B1R4_SW,5.7,5,NA,NA,NA,no,no,60,1
5/27/20,148,2020,B1R4_SE,5.6,5,NA,NA,NA,no,no,69,1
5/27/20,148,2020,B2R1_NW,5.1,5,NA,8.5,31.3,no,no,14,2
5/27/20,148,2020,B2R1_NE,5.7,5,NA,9.1,31.5,no,no,23,2
5/27/20,148,2020,B2R1_SW,5.3,5,NA,NA,NA,no,no,16,2
5/27/20,148,2020,B2R1_SE,5.7,5,NA,9.7,33.7,no,no,25,2
5/27/20,148,2020,B2R2_NW,5.4,5,NA,NA,NA,no,no,24,2
5/27/20,148,2020,B2R2_NE,5.12,5,NA,6.3,29.9,no,no,33,2
5/27/20,148,2020,B2R2_SW,5.13,5,NA,7.4,31,no,no,26,2
5/27/20,148,2020,B2R2_SE,5.3,5,NA,9,31.2,no,no,35,2
5/27/20,148,2020,B2R3_NW,5.7,5,NA,NA,NA,no,no,47,2
5/27/20,148,2020,B2R3_NE,5.9,5,NA,NA,NA,no,no,48,2
5/27/20,148,2020,B2R3_SW,5.3,5,NA,NA,NA,no,no,49,2
5/27/20,148,2020,B2R3_SE,5.5,5,NA,NA,NA,no,no,50,2
5/27/20,148,2020,B3R1_NW,5.6,5,NA,NA,NA,no,no,18,3
5/27/20,148,2020,B3R1_NE,5.5,5,NA,NA,NA,no,no,27,3
5/27/20,148,2020,B3R1_SW,5.14,5,NA,NA,NA,no,no,20,3
5/27/20,148,2020,B3R1_SE,5.8,5,NA,NA,NA,no,no,29,3
5/27/20,148,2020,B3R2_NW,5.13,5,NA,8,30.3,no,no,34,3
5/27/20,148,2020,B3R2_NE,5.7,5,NA,7.8,29.1,no,no,43,3
5/27/20,148,2020,B3R2_SW,5.9,5,NA,NA,NA,no,no,36,3
5/27/20,148,2020,B3R2_SE,5.7,5,NA,10.2,36.7,no,no,45,3
5/27/20,148,2020,B3R3_NW,5.5,5,NA,NA,NA,no,no,54,3
5/27/20,148,2020,B3R3_NE,5.9,5,NA,NA,NA,no,no,63,3
5/27/20,148,2020,B3R3_SW,5.7,5,NA,NA,NA,no,no,56,3
5/27/20,148,2020,B3R3_SE,5.3,5,NA,8.6,31.4,no,no,65,3
6/5/20,158,2020,B1R1_NW,5.14,4,9.1,11.8,NA,no,no,4,1
6/5/20,158,2020,B1R1_NE,5.3,4,NA,NA,NA,no,no,13,1
6/5/20,158,2020,B1R1_SW,5.8,4,7.1,10.4,25.1,no,no,6,1
6/5/20,158,2020,B1R1_SE,5.1,4,8.8,9,28.1,no,no,15,1
6/5/20,158,2020,B1R3_NW,5.6,4,6.1,10.6,NA,no,no,44,1
6/5/20,158,2020,B1R3_NE,5.14,4,NA,NA,NA,no,no,53,1
6/5/20,158,2020,B1R3_SW,5.4,4,6.4,8.1,NA,no,no,46,1
6/5/20,158,2020,B1R3_SE,5.6,4,7.2,10,NA,no,no,55,1
6/5/20,158,2020,B1R4_NW,5.14,4,9.9,12.7,NA,no,no,58,1
6/5/20,158,2020,B1R4_NE,5.14,4,8.6,11.6,NA,no,no,67,1
6/5/20,158,2020,B1R4_SW,5.7,4,NA,NA,NA,no,no,60,1
6/5/20,158,2020,B1R4_SE,5.6,4,5.4,9.6,NA,no,no,69,1
6/5/20,158,2020,B2R1_NW,5.1,4,7.7,11.3,NA,no,no,14,2
6/5/20,158,2020,B2R1_NE,5.7,4,5.4,14.6,NA,no,no,23,2
6/5/20,158,2020,B2R1_SW,5.3,4,6.7,8.9,30.1,no,no,16,2
6/5/20,158,2020,B2R1_SE,5.7,4,NA,NA,NA,no,no,25,2
6/5/20,158,2020,B2R2_NW,5.4,4,6.1,7.8,NA,no,no,24,2
6/5/20,158,2020,B2R2_NE,5.12,4,NA,NA,NA,no,no,33,2
6/5/20,158,2020,B2R2_SW,5.13,4,7.3,7.7,31.4,no,no,26,2
6/5/20,158,2020,B2R2_SE,5.3,4,5.3,8.1,28,no,no,35,2
6/5/20,158,2020,B2R3_NW,5.7,4,8.7,10.1,NA,no,no,47,2
6/5/20,158,2020,B2R3_NE,5.9,4,NA,NA,NA,no,no,48,2
6/5/20,158,2020,B2R3_SW,5.3,4,7,11.1,NA,no,no,49,2
6/5/20,158,2020,B2R3_SE,5.5,4,8.5,12.1,NA,no,no,50,2
6/5/20,158,2020,B3R1_NW,5.6,4,9.2,13,NA,no,no,18,3
6/5/20,158,2020,B3R1_NE,5.5,4,7.4,10.7,NA,no,no,27,3
6/5/20,158,2020,B3R1_SW,5.14,4,7.3,10.8,NA,no,no,20,3
6/5/20,158,2020,B3R1_SE,5.8,4,NA,NA,NA,no,no,29,3
6/5/20,158,2020,B3R2_NW,5.13,4,7.4,10.6,NA,no,no,34,3
6/5/20,158,2020,B3R2_NE,5.7,4,4.9,9.6,NA,no,no,43,3
6/5/20,158,2020,B3R2_SW,5.9,4,7.7,8.4,NA,no,no,36,3
6/5/20,158,2020,B3R2_SE,5.7,4,NA,NA,NA,no,no,45,3
6/5/20,158,2020,B3R3_NW,5.5,4,4.7,9.8,NA,no,no,54,3
6/5/20,158,2020,B3R3_NE,5.9,4,6.9,8.4,30.2,no,no,63,3
6/5/20,158,2020,B3R3_SW,5.7,4,8.1,9.3,NA,no,no,56,3
6/5/20,158,2020,B3R3_SE,5.3,4,NA,NA,NA,no,no,65,3
6/11/20,163,2020,B1R1_NW,5.14,4,10,14.3,NA,no,no,4,1
6/11/20,163,2020,B1R1_NE,5.3,4,8.3,14.2,NA,no,no,13,1
6/11/20,163,2020,B1R1_SW,5.8,4,NA,NA,NA,no,no,6,1
6/11/20,163,2020,B1R1_SE,5.1,4,11.5,7.6,NA,yes,no,15,1
6/11/20,163,2020,B1R3_NW,5.6,4,9.1,13,NA,no,no,44,1
6/11/20,163,2020,B1R3_NE,5.14,4,7,14,NA,no,no,53,1
6/11/20,163,2020,B1R3_SW,5.4,4,NA,NA,NA,no,no,46,1
6/11/20,163,2020,B1R3_SE,5.6,4,8.6,11.3,NA,no,no,55,1
6/11/20,163,2020,B1R4_NW,5.14,4,9.9,12,NA,no,no,58,1
6/11/20,163,2020,B1R4_NE,5.14,4,NA,NA,NA,no,no,67,1
6/11/20,163,2020,B1R4_SW,5.7,4,7.9,10,NA,no,no,60,1
6/11/20,163,2020,B1R4_SE,5.6,4,9.7,11.7,NA,no,no,69,1
6/11/20,163,2020,B2R1_NW,5.1,4,8.5,10.4,NA,no,no,14,2
6/11/20,163,2020,B2R1_NE,5.7,4,NA,NA,NA,no,no,23,2
6/11/20,163,2020,B2R1_SW,5.3,4,6.3,8.8,NA,no,no,16,2
6/11/20,163,2020,B2R1_SE,5.7,4,10.4,11.2,NA,no,no,25,2
6/11/20,163,2020,B2R2_NW,5.4,4,7.9,4.2,NA,no,no,24,2
6/11/20,163,2020,B2R2_NE,5.12,4,5.5,9.2,NA,no,no,33,2
6/11/20,163,2020,B2R2_SW,5.13,4,NA,NA,NA,no,no,26,2
6/11/20,163,2020,B2R2_SE,5.3,4,6.1,9.4,NA,no,no,35,2
6/11/20,163,2020,B2R3_NW,5.7,4,10,12,NA,no,no,47,2
6/11/20,163,2020,B2R3_NE,5.9,4,8.9,12,NA,no,no,48,2
6/11/20,163,2020,B2R3_SW,5.3,4,NA,NA,NA,no,no,49,2
6/11/20,163,2020,B2R3_SE,5.5,4,9.6,11.7,NA,no,no,50,2
6/11/20,163,2020,B3R1_NW,5.6,4,9.1,10.8,NA,no,no,18,3
6/11/20,163,2020,B3R1_NE,5.5,4,NA,NA,NA,no,no,27,3
6/11/20,163,2020,B3R1_SW,5.14,4,7.8,9.8,NA,no,no,20,3
6/11/20,163,2020,B3R1_SE,5.8,4,7.6,10.7,NA,no,no,29,3
6/11/20,163,2020,B3R2_NW,5.13,4,7.4,11.3,NA,no,no,34,3
6/11/20,163,2020,B3R2_NE,5.7,4,NA,NA,NA,no,no,43,3
6/11/20,163,2020,B3R2_SW,5.9,4,7.5,10.4,NA,no,no,36,3
6/11/20,163,2020,B3R2_SE,5.7,4,5.7,9.9,NA,no,no,45,3
6/11/20,163,2020,B3R3_NW,5.5,4,5.6,13.1,NA,no,no,54,3
6/11/20,163,2020,B3R3_NE,5.9,4,NA,NA,NA,no,no,63,3
6/11/20,163,2020,B3R3_SW,5.7,4,8.3,11.1,NA,no,no,56,3
6/11/20,163,2020,B3R3_SE,5.3,4,9,11,NA,no,no,65,3
6/19/20,171,2020,B1R1_NE,5.12,4,9.6,11.9,NA,no,no,4,1
6/19/20,171,2020,B1R1_NE,5.3,4,9.8,12.5,NA,no,no,13,1
6/19/20,171,2020,B1R1_SW,5.8,4,9.1,17.4,NA,no,no,6,1
6/19/20,171,2020,B1R3_NW,5.6,4,11.4,13.5,NA,no,no,44,1
6/19/20,171,2020,B1R3_NW,5.11,4,9.8,13.9,NA,no,no,53,1
6/19/20,171,2020,B1R3_SW,5.4,4,8.5,9.4,NA,no,no,46,1
6/19/20,171,2020,B1R4_NE,5.1,4,10,12,NA,no,no,58,1
6/19/20,171,2020,B1R4_NE,5.14,4,8.2,13,NA,no,no,67,1
6/19/20,171,2020,B1R4_SW,5.7,4,9.6,12,NA,no,no,60,1
6/19/20,171,2020,B2R1_NE,5.7,4,8.1,10.4,NA,no,no,23,2
6/19/20,171,2020,B2R1_SE,5.11,4,9.4,12.2,NA,no,no,16,2
6/19/20,171,2020,B2R1_SE,5.7,4,10.1,12.4,NA,no,no,25,2
6/19/20,171,2020,B2R2_NE,5.4,4,8.7,11.8,NA,no,no,24,2
6/19/20,171,2020,B2R2_NE,5.12,4,8.9,11,NA,no,no,33,2
6/19/20,171,2020,B2R2_SE,5.3,4,9,11.5,NA,no,no,35,2
6/19/20,171,2020,B2R3_NE,5.9,4,9,14,NA,no,no,48,2
6/19/20,171,2020,B2R3_SW,5.3,4,8.3,12.2,NA,no,no,49,2
6/19/20,171,2020,B2R3_SW,5.14,4,7.4,13,NA,no,no,50,2
6/19/20,171,2020,B3R1_NE,5.5,4,10,12.5,NA,no,no,27,3
6/19/20,171,2020,B3R1_NE,5.8,4,9,14,NA,no,no,20,3
6/19/20,171,2020,B3R1_SE,5.8,4,10,11.2,NA,no,no,29,3
6/19/20,171,2020,B3R2_NW,5.13,4,9.8,11.9,NA,no,no,34,3
6/19/20,171,2020,B3R2_SW,5.9,4,8.4,13.4,NA,no,no,36,3
6/19/20,171,2020,B3R2_SW,5.12,4,9.6,13.4,NA,no,no,45,3
6/19/20,171,2020,B3R3_NW,5.5,4,9.4,11.7,NA,no,no,54,3
6/19/20,171,2020,B3R3_SW,5.7,4,10.5,13,NA,no,no,56,3
6/19/20,171,2020,B3R3_SW,5.1,4,11.2,13.2,NA,no,no,65,3
6/25/20,176,2020,B1R1_NW,5.14,4,13.7,13.6,NA,no,no,4,1
6/25/20,176,2020,B1R1_SE,5.3,4,9.7,12.9,NA,no,no,6,1
6/25/20,176,2020,B1R1_SE,5.1,4,10,11.6,NA,no,no,15,1
6/25/20,176,2020,B1R3_NE,5.14,4,11,13.8,NA,no,no,53,1
6/25/20,176,2020,B1R3_SE,5.6,4,11.9,14.1,NA,no,no,46,1
6/25/20,176,2020,B1R3_SE,5.1,4,11.8,13.9,NA,no,no,55,1
6/25/20,176,2020,B1R4_NW,5.14,4,13.4,15.5,NA,no,no,67,1
6/25/20,176,2020,B1R4_SE,5.1,4,13,14.9,NA,no,no,60,1
6/25/20,176,2020,B1R4_SE,5.6,4,13.5,15.2,NA,no,no,69,1
6/25/20,176,2020,B2R1_NW,5.5,4,10.6,13.5,NA,no,no,14,2
6/25/20,176,2020,B2R1_NW,5.1,4,12.6,15,NA,no,no,23,2
6/25/20,176,2020,B2R1_SW,5.3,4,10.3,13.1,NA,no,no,16,2
6/25/20,176,2020,B2R2_NW,5.4,4,10.6,12.6,NA,no,no,24,2
6/25/20,176,2020,B2R2_SW,5.1,4,9.8,12.6,NA,no,no,26,2
6/25/20,176,2020,B2R2_SW,5.13,4,6.6,11.1,NA,no,no,35,2
6/25/20,176,2020,B2R3_NW,5.7,4,13,15.7,NA,no,no,47,2
6/25/20,176,2020,B2R3_NW,5.14,4,12.9,15.6,NA,no,no,48,2
6/25/20,176,2020,B2R3_SE,5.5,4,12.4,14.3,NA,no,no,50,2
6/25/20,176,2020,B3R1_NW,5.6,4,14.1,15,NA,no,no,18,3
6/25/20,176,2020,B3R1_SW,5.9,4,10.4,13,NA,no,no,20,3
6/25/20,176,2020,B3R1_SW,5.14,4,9.5,14,NA,no,no,29,3
6/25/20,176,2020,B3R2_NE,5.14,4,12.7,15,NA,no,no,34,3
6/25/20,176,2020,B3R2_NE,5.7,4,13,13.2,NA,no,no,43,3
6/25/20,176,2020,B3R2_SE,5.7,4,9.1,11.4,NA,no,no,45,3
6/25/20,176,2020,B3R3_NE,5.9,4,10.4,14.2,NA,no,no,54,3
6/25/20,176,2020,B3R3_NE,5.12,4,10.8,14,NA,no,no,63,3
6/25/20,176,2020,B3R3_SE,5.3,4,12.2,13.9,NA,no,no,65,3
7/2/20,184,2020,B1R1_NW,5.14,4,NA,NA,,no,no,4,1
7/2/20,184,2020,B1R1_NE,5.3,4,12.8,15.6,,no,no,13,1
7/2/20,184,2020,B1R1_NE,5.12,4,12.2,15.4,,no,no,13,1
7/2/20,184,2020,B1R1_SW,5.8,4,10.1,14,,no,no,6,1
7/2/20,184,2020,B1R1_SE,5.3,4,NA,NA,,no,no,15,1
7/2/20,184,2020,B1R1_SE,5.1,4,NA,NA,,no,no,15,1
7/2/20,184,2020,B1R3_NW,5.6,4,11.4,14.6,,no,no,44,1
7/2/20,184,2020,B1R3_NW,5.11,4,11,14.4,,no,no,44,1
7/2/20,184,2020,B1R3_NE,5.14,4,NA,NA,,no,no,53,1
7/2/20,184,2020,B1R3_SW,5.4,4,8.7,11.7,,no,no,46,1
7/2/20,184,2020,B1R3_SE,5.6,4,NA,NA,,no,no,55,1
7/2/20,184,2020,B1R3_SE,5.1,4,NA,NA,,no,no,55,1
7/2/20,184,2020,B1R4_NW,5.14,4,NA,NA,,no,no,58,1
7/2/20,184,2020,B1R4_NE,5.1,4,11,14,,no,no,67,1
7/2/20,184,2020,B1R4_NE,5.14,4,13.1,14.5,,no,no,67,1
7/2/20,184,2020,B1R4_SW,5.7,4,11.6,12.6,,no,no,60,1
7/2/20,184,2020,B1R4_SE,5.6,4,NA,NA,,no,no,69,1
