SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1599513942,12624.4,20200907 14:25:42,14:25:42,B1R4,_SE,_5.10,_3,1599513934,0.003315767,2.667222027,395.2703,299.5104292,30.1004553,39.72421271,0.06447771,2.933492768,0.063700613,0.039881922,264.339314,47.58690817,46.04833667,10.17197461,50.30414793,5.344609192,10.62458945,4.827365418,-146.2253416,134.8849476,11.98395566,264.9828757,0,0,1,0,49700.69615,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4280-20200907-14_25_51,465.30648,4.22,-109.2621991,0.5,1348.797031,2.667222027,-73686.26483,0.457345972,0.002499003,570.8222749,DARK-4281-20200907-14_25_53,2.29,1.93,-238.9049119,0.999199436,0.809972919,1.309447163,1600.014,1348.797031,0.842990768,0.195981536,6,0.5,0: Broadleaf,2,1599513934,395.2703,400.0436667,53.18079667,49.41351667,393.3408333,53.08767333,500.0051333,100.2989667,0.1998887,46.90122667,46.04833667,999.9,0,0,9992.62,0,149.2957667,1600.014,0.899995333,0.100004533,0,465.3770667,4.99975,7933.957667,13924.11,57.95163333,58.41426667,58.3351,58.24993333,59.62913333,1435.505,159.509,0,182.4000001,0,465.30648,-20.13423078,-352.0746154,7932.2572,15,1599512194,13:56:34,1599512194,1599512194,28,0.026,-0.112,1.929,0.093,400,48,0.31,0.23,2.673771035,-0.549070981,0.127311551,0,-4.782248,1.089275907,0.158831798,0,3.779423667,-1.569906207,0.115410758,0,0,3,0/3,100,100,1.929,0.0932,1.929285714,0,0,0,0.093133333,0,0,0,-1,-1,-1,-1,29.1,29.1,2,513.602,450.1,45.6196,45.4996,29.9995,45.3076,45.2399,22.8723,9.38578,100,-999.9,400,49.344,99.1963,98.4408
31,1599514056,12738.4,20200907 14:27:36,14:27:36,B1R4,_SE,_5.6,_1,1599514048,0.001862827,2.445165996,396.1950645,265.5950857,26.69143517,39.81630477,0.037736974,2.935414597,0.037469515,0.023442319,264.3333958,47.85515177,45.67930323,9.981358423,50.77706258,5.366600748,10.56894683,4.614757674,-82.15068254,177.052103,15.68522534,374.9200416,0,0,1,0,49768.90416,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4282-20200907-14_27_45,520.12216,9.94,-51.32617304,0.5,1348.766991,2.445165996,-34613.52399,0.715291751,0.002334422,241.7655936,DARK-4283-20200907-14_27_47,2.83,7.11,-71.75557806,0.997050111,0.905314106,1.306337805,1599.978387,1348.766991,0.842990757,0.195981513,6,0.5,0: Broadleaf,2,1599514048,396.1950645,400.0149355,53.40075484,51.28472258,394.2657097,53.30760968,499.9973548,100.2967419,0.199978839,46.7980871,45.67930323,999.9,0,0,10003.78548,0,890.6734516,1599.978387,0.899995226,0.10000479,0,520.8682903,4.99975,9092.203548,13923.80645,57.83841935,58.397,58.25,58.11687097,59.45325806,1435.473548,159.5048387,0,112.9000001,0,520.12216,-78.36769231,-1043.616154,9082.6232,15,1599512194,13:56:34,1599512194,1599512194,28,0.026,-0.112,1.929,0.093,400,48,0.31,0.23,2.464072012,-0.730791073,0.057488317,0,-3.824255667,0.241615395,0.029727707,1,2.109412667,1.532715818,0.110641061,0,1,3,1/3,100,100,1.929,0.0931,1.929285714,0,0,0,0.093133333,0,0,0,-1,-1,-1,-1,31,31,2,525.558,458.405,45.5215,45.4019,29.9998,45.2173,45.1534,22.9141,3.05792,100,-999.9,400,50.1673,99.2131,98.4557
32,1599514178,12860.4,20200907 14:29:38,14:29:38,B1R4,_SE,_5.6,_2,1599514170,0.004046166,4.482722337,392.8495806,274.0155154,27.5370074,39.47915794,0.079531898,2.93524573,0.078353838,0.049075539,264.3363771,47.18840382,45.91886774,10.10474525,50.55097067,5.31334369,10.51086383,4.791401561,-178.4359237,122.0155481,10.81676117,218.7327626,0,0,1,0,49781.10267,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4284-20200907-14_29_47,507.65696,531.92,0.045614077,0.5,1348.783192,4.482722337,30.76175039,0.994642051,0.003845057,3.536565649,DARK-4285-20200907-14_29_49,2.85,529.07,0.045859792,0.78049074,-0.583785032,1.022592634,1599.997742,1348.783192,0.842990685,0.195981369,6,0.5,0: Broadleaf,2,1599514170,392.8495806,400.1363548,52.87207097,48.27334516,390.9202903,52.77893548,499.9954839,100.2943226,0.200013903,46.68992258,45.91886774,999.9,0,0,10003.06484,0,814.5129032,1599.997742,0.899998484,0.100001345,0,508.0707097,4.99975,9135.871935,13923.97097,57.808,58.504,58.23374194,58.187,59.437,1435.494516,159.5029032,0,121.3,0,507.65696,-22.46761538,-689.6046146,9123.1496,15,1599512194,13:56:34,1599512194,1599512194,28,0.026,-0.112,1.929,0.093,400,48,0.31,0.23,4.481962654,-0.076720563,0.02868494,1,-7.287057,0.67020307,0.064173605,1,4.602894333,-1.672494861,0.125530227,0,2,3,2/3,100,100,1.93,0.0931,1.929285714,0,0,0,0.093133333,0,0,0,-1,-1,-1,-1,33.1,33.1,2,519.868,454.254,45.4678,45.3468,29.9999,45.149,45.0806,22.8567,13.4053,100,-999.9,400,48.1372,99.2291,98.4792
33,1599514303,12985.4,20200907 14:31:43,14:31:43,B1R4,_SE,_5.6,_3,1599514295,0.002817343,2.739612405,395.4412333,284.3508504,28.57450192,39.7380077,0.053713314,2.933648662,0.053172882,0.033281154,264.3361321,47.59271522,46.12353,10.21119737,50.17213325,5.297625129,10.5588995,4.913572245,-124.2448239,103.7337647,9.21379157,253.0388645,14,3,1,0,49723.68865,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4286-20200907-14_31_52,445.8548,1.93,-230.0128497,0.5,1348.779481,2.739612405,-155118.306,0.81865285,0.002552707,1249.305699,DARK-4287-20200907-14_31_54,0.35,1.58,-280.9650633,0.999345143,0.776701176,1.310691993,1599.993,1348.779481,0.842990864,0.195981727,6,0.5,0: Broadleaf,2,1599514295,395.4412333,400.0656333,52.71777667,49.51522667,393.5120333,52.62464667,500.0051,100.2902667,0.200032133,46.77941333,46.12353,999.9,0,0,9994.374333,0,653.5545667,1599.993,0.899992633,0.10000736,0,445.6085333,4.99975,8092.230333,13923.91667,57.8162,58.5788,58.25,58.3393,59.4601,1435.481,159.512,0,124,0,445.8548,0.992230848,27225.20105,9281.75,15,1599512194,13:56:34,1599512194,1599512194,28,0.026,-0.112,1.929,0.093,400,48,0.31,0.23,2.751021154,-0.454574619,0.045164083,1,-4.633776667,0.687713993,0.058865971,1,3.207620333,-0.561788209,0.042195252,1,3,3,3/3,100,100,1.929,0.0931,1.929285714,0,0,0,0.093133333,0,0,0,-1,-1,-1,-1,35.1,35.1,2,489.095,444.243,45.4173,45.2681,29.9998,45.0722,45.0056,22.8945,9.30873,100,-999.9,400,49.4148,99.2429,98.4882
34,1599515087,13769.5,20200907 14:44:47,14:44:47,B2R3,_SE,_5.5,_1,1599515079,0.009606828,8.07129476,385.8925806,304.0123562,30.57453652,38.80923442,0.230776768,2.933399701,0.221143943,0.13904693,264.3355698,44.81314061,43.8664871,9.089136878,50.20836561,5.026831194,10.01193951,4.062305684,-423.6611179,296.1161219,25.89873434,162.6893081,0,0,1,0,49879.31977,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4288-20200907-14_44_57,472.7916154,655.26,0.27846715,0.5,1348.778865,8.07129476,187.7953032,0.995253792,0.006505678,2.682645057,DARK-4289-20200907-14_44_58,3.11,652.15,0.279795116,0.729396095,2.231254031,0.955545756,1599.992581,1348.778865,0.8429907,0.1959814,6,0.5,0: Broadleaf,2,1599515079,385.8925806,399.9834516,49.98338387,39.06498065,383.9632903,49.89024194,501.5374194,100.295129,0.274916548,45.73891613,43.8664871,999.9,0,0,9992.472581,0,739.2623548,1599.992581,0.899997839,0.100002148,0,473.0627419,4.99975,8349.8,13923.93226,56.687,57.5,57.125,57.25,58.379,1435.489355,159.5032258,0,783.5,0,472.7916154,-22.29565813,-1557.964106,8328.402692,15,1599512194,13:56:34,1599512194,1599512194,28,0.026,-0.112,1.929,0.093,400,48,0.31,0.23,8.045948751,-0.308449931,0.148997534,1,-14.07401333,0.466336819,0.15063303,1,10.92606333,-0.987168854,0.0747928,1,3,3,3/3,100,100,1.93,0.0932,1.929285714,0,0,0,0.093133333,0,0,0,-1,-1,-1,-1,48.2,48.2,2,553.359,432.94,44.756,45.0087,29.9997,44.8175,44.7581,22.7184,27.3477,97.3406,-999.9,400,39.3287,99.2832,98.5443
35,1599515237,13919.5,20200907 14:47:17,14:47:17,B2R3,_SE,_5.5,_2,1599515229,0.007085147,8.200402575,386.8715,277.216012,27.85827198,38.87788223,0.157914469,2.934095033,0.153340263,0.096237602,264.3346026,45.62695561,44.38263333,9.335852822,49.75371362,5.024292167,10.09832594,4.311560655,-312.454961,241.0444237,21.14511616,214.0691814,0,0,1,0,49872.0158,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4290-20200907-14_47_27,541.35084,755.77,0.283709541,0.5,1348.770361,8.200402575,191.3295102,0.995911455,0.006601441,2.192889371,DARK-4291-20200907-14_47_28,3.09,752.68,0.284874263,0.687684647,1.176263328,0.900909128,1599.982,1348.770361,0.842990959,0.195981918,6,0.5,0: Broadleaf,2,1599515229,386.8715,400.0005,49.99643333,41.91978667,384.9421667,49.90330333,500.0279,100.2930333,0.1999785,45.90646667,44.38263333,999.9,0,0,9996.64,0,580.6653667,1599.982,0.8999892,0.10001082,0,542.5485333,4.99975,9297.761333,13923.8,56.6912,57.562,57.12913333,57.4122,58.437,1435.466,159.516,0,149.2,0,541.35084,-104.9418461,-1951.29077,9277.918,15,1599512194,13:56:34,1599512194,1599512194,28,0.026,-0.112,1.929,0.093,400,48,0.31,0.23,8.22045736,-1.189800576,0.086813155,0,-13.14262,1.601277864,0.116834996,0,8.081101,-0.449831279,0.033772382,1,1,3,1/3,100,100,1.929,0.0931,1.929285714,0,0,0,0.093133333,0,0,0,-1,-1,-1,-1,50.7,50.7,2,531.532,448.325,44.7501,44.8549,29.9997,44.6859,44.6245,22.7788,20.9014,100,-999.9,400,42.3797,99.32,98.5829
36,1599515346,14028.5,20200907 14:49:06,14:49:06,B2R3,_SE,_5.5,_3,1599515338,0.01320212,12.1473787,379.4950323,302.7961816,30.42727752,38.13456499,0.367980245,2.935022011,0.344136573,0.217098741,264.3380503,43.96679823,42.96675484,8.672535303,50.56088089,5.081345194,10.04995385,3.591190108,-582.2134915,450.3379984,39.21263011,171.6751873,0,0,1,0,49911.8262,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4292-20200907-14_49_15,499.1554615,789.98,0.368141647,0.5,1348.79212,12.1473787,248.2732765,0.994974556,0.009527639,2.054621636,DARK-4293-20200907-14_49_17,3.97,786.01,0.370001067,0.673735638,1.343310336,0.882312779,1600.008387,1348.79212,0.842990656,0.195981313,6,0.5,0: Broadleaf,2,1599515338,379.4950323,400.0849355,50.56686129,35.52478065,377.5658065,50.47374516,499.9785806,100.2876452,0.200007516,45.8128,42.96675484,999.9,0,0,10002.45645,0,302.2226774,1600.008387,0.899997258,0.100002494,0,499.3853226,4.99975,8579.482581,13924.07742,56.75,57.508,57.129,57.44106452,58.504,1435.503871,159.5022581,0,107.8,0,499.1554615,-54.16150429,-799.2584622,8576.668077,15,1599512194,13:56:34,1599512194,1599512194,28,0.026,-0.112,1.929,0.093,400,48,0.31,0.23,12.16857318,-1.401121765,0.106352747,0,-20.59823667,1.983208899,0.144615392,0,15.04605,-0.640207341,0.052720911,1,1,3,1/3,100,100,1.929,0.0931,1.929285714,0,0,0,0.093133333,0,0,0,-1,-1,-1,-1,52.5,52.5,2,510.658,441.845,44.823,44.7272,29.9993,44.5606,44.4964,22.6538,33.4783,95.6715,-999.9,400,35.245,99.3504,98.6279
37,1599516646,15328.4,20200907 15:10:46,15:10:46,B1R4,_SE,_5.10,_1,1599516638,0.002238206,2.94754638,395.4967097,267.1263863,26.82486066,39.71582245,0.046325793,2.933580597,0.045923186,0.028737872,264.3383539,46.20715901,44.60482581,9.443829923,50.19182645,4.899073056,9.760698908,4.544756867,-98.70488921,101.1555539,8.85677996,275.6457985,0,0,1,0,49960.2346,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4294-20200907-15_10_55,474.5804615,1.73,-273.3239662,0.5,1348.794718,2.94754638,-184328.9609,0.213872832,0.00270684,1393.849711,DARK-4295-20200907-15_10_58,1.36,0.37,-1277.97422,0.999846583,0.827020793,1.310800712,1600.011613,1348.794718,0.84299058,0.19598116,6,0.5,0: Broadleaf,2,1599516638,395.4967097,400.0960323,48.78577742,46.23094839,393.5853548,48.72417742,499.9974839,100.2200323,0.200076129,45.24442258,44.60482581,999.9,0,0,10000.99065,0,488.6162581,1600.011613,0.900002194,0.099997703,0,474.7814516,4.99975,8056.269355,13924.10645,55.937,56.5,56.312,56.23983871,57.562,1435.512581,159.4987097,0,1299.1,0,474.5804615,-23.85976066,-156.2468372,8052.039231,15,1599515757,14:55:57,1599515757,1599515754,29,-0.018,-0.032,1.911,0.062,400,48,0.25,0.18,2.949284585,-0.077413933,0.021163066,1,-4.599459677,0.473904677,0.044902398,1,2.554823871,-0.81663,0.074376291,1,3,3,3/3,100,100,1.911,0.0616,1.9113,0,0,0,0.0616,0,0,0,-1,-1,-1,-1,14.8,14.9,2,522.852,447.395,43.955,44.5042,30.0002,44.3435,44.2833,22.8702,11.8843,100,-999.9,400,46.2093,99.3706,98.6273
38,1599516868,15550.4,20200907 15:14:28,15:14:28,B1R4,_SE,_5.10,_2,1599516860,0.00227222,2.19300763,396.3476333,289.6668091,29.08511312,39.79681271,0.044904446,2.933495767,0.044526045,0.02786251,264.3344234,46.44793545,45.13363667,9.705164416,50.11947447,4.955243681,9.886862809,4.749920735,-100.2049058,57.00697385,5.009801786,226.1462933,0,0,1,0,49918.52798,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4296-20200907-15_14_37,450.99164,1.84,-244.1041522,0.5,1348.771021,2.19300763,-164620.3032,-1.010869565,0.002147461,1310.461957,DARK-4297-20200907-15_14_39,3.7,-1.86,241.4793763,1.00077198,0.785722453,1.310740916,1599.983,1348.771021,0.842990845,0.195981689,6,0.5,0: Broadleaf,2,1599516860,396.3476333,400.0600667,49.35066333,46.75848,394.4364333,49.28906333,499.9842,100.2088333,0.200023333,45.49409667,45.13363667,999.9,0,0,10001.625,0,419.2752,1599.983,0.899992667,0.100007337,0,450.9433667,4.99975,7563.998,13923.82333,56.29753333,56.937,56.687,56.75,57.937,1435.473,159.51,0,221.0999999,0,450.99164,2.637769245,-16.49384619,7564.0504,15,1599515757,14:55:57,1599515757,1599515754,29,-0.018,-0.032,1.911,0.062,400,48,0.25,0.18,2.196774378,-0.232079392,0.030216287,1,-3.717203226,0.589591935,0.054047698,1,2.596340645,-0.864995323,0.068260858,1,3,3,3/3,100,100,1.911,0.0616,1.9113,0,0,0,0.0616,0,0,0,-1,-1,-1,-1,18.5,18.6,2,530.672,451.324,44.1946,44.6283,30.0003,44.4388,44.3714,22.8651,12.0307,100,-999.9,400,46.7354,99.3462,98.6085
39,1599517069,15750.9,20200907 15:17:48,15:17:48,B1R4,_SE,_5.10,_3,1599517061,0.002187556,2.746353126,395.7898065,263.0956954,26.41534676,39.73810732,0.042090006,2.932652514,0.041757268,0.026127968,264.3248847,46.9293165,45.68423871,9.98388723,50.5754011,5.119701579,10.1229085,4.864185652,-96.47120602,42.63790218,3.765992199,214.257573,15,3,1,0,49823.46295,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4298-20200907-15_17_58,446.8425769,3.45,-128.5195875,0.5,1348.726414,2.746353126,-86668.88118,0.365217391,0.002557805,698.4463768,DARK-4299-20200907-15_18_00,2.19,1.26,-351.8988706,0.999477374,0.777838592,1.30986573,1599.930645,1348.726414,0.842990549,0.195981099,6,0.5,0: Broadleaf,2,1599517061,395.7898065,400.1243548,50.99200323,48.50082258,393.8785161,50.93040323,500.0057742,100.2020645,0.199983935,45.95391935,45.68423871,999.9,0,0,9997.496774,0,641.5910968,1599.930645,0.900001258,0.099998661,0,455.3933871,4.99975,7797.520323,13923.40645,56.625,57.375,57.012,57.145,58.298,1435.441613,159.4890323,0,199.8,0,446.8425769,-222.9652321,189835.064,16358.69077,15,1599515757,14:55:57,1599515757,1599515754,29,-0.018,-0.032,1.911,0.062,400,48,0.25,0.18,2.766989384,-1.365268913,0.104480018,0,-4.338380968,0.570914032,0.0625334,1,2.472689677,2.537341452,0.196190636,0,1,3,1/3,100,100,1.911,0.0616,1.9113,0,0,0,0.0616,0,0,0,-1,-1,-1,-1,21.9,21.9,2,487.828,444.361,44.5174,44.7386,30.0003,44.5431,44.4768,22.897,9.10999,100,-999.9,400,47.6884,99.3388,98.5967
40,1599517260,15941.9,20200907 15:20:59,15:20:59,B1R4,_SE,_5.6,_1,1599517252,0.001450463,2.406287858,396.4130667,234.746248,23.56853461,39.79989099,0.028475844,2.932440468,0.028323112,0.017715599,264.3335584,47.30937566,45.42816667,9.853411273,49.83666531,5.094547436,10.22248861,4.758863837,-63.9654222,113.347408,10.00908822,323.7246325,0,0,1,0,49787.80032,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4300-20200907-15_21_09,411.4304615,745.57,0.448166555,0.5,1348.769051,2.406287858,302.2365895,0.997800341,0.002305594,2.236570677,DARK-4301-20200907-15_21_11,1.64,743.93,0.449154542,0.691500964,1.941673805,0.906453787,1599.981,1348.769051,0.842990667,0.195981334,6,0.5,0: Broadleaf,2,1599517252,396.4130667,399.9907667,50.74248,49.09016333,394.5018,50.68088,499.9754667,100.2,0.200048167,46.14513,45.42816667,999.9,0,0,9996.495,0,509.8838,1599.981,0.899997,0.100003,0,411.4846333,4.99975,7224.852,13923.83667,57,57.7686,57.37913333,57.6019,58.66426667,1435.480667,159.5003333,0,190.3,0,411.4304615,-6.506666673,-120.7688886,7223.941923,15,1599515757,14:55:57,1599515757,1599515754,29,-0.018,-0.032,1.911,0.062,400,48,0.25,0.18,2.419254519,-0.588790478,0.050196208,0,-3.583713871,0.322591452,0.041461678,1,1.639521613,0.983825323,0.073992972,1,2,3,2/3,100,100,1.911,0.0616,1.9113,0,0,0,0.0616,0,0,0,-1,-1,-1,-1,25,25.1,2,529.793,453.915,44.7193,44.8252,30.0003,44.6239,44.555,22.9174,5.01298,100,-999.9,400,49.1294,99.3249,98.5828
41,1599517511,16192.9,20200907 15:25:10,15:25:10,B1R4,_SE,_5.6,_2,1599517503,0.001153342,1.506894641,397.6157667,267.6400394,26.86845968,39.91675991,0.023360529,2.933237767,0.023257662,0.014545243,264.3360152,47.43069589,45.13479667,9.70574448,49.7191071,5.094379272,10.24632092,4.611365207,-50.86240259,166.9697042,14.72300998,395.1663268,0,0,1,0,49802.19602,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4302-20200907-15_25_20,442.9001154,74.6,-4.936998866,0.5,1348.781181,1.506894641,-3329.46558,0.975067024,0.001638754,31.34705094,DARK-4303-20200907-15_25_22,1.86,72.74,-5.063240519,0.969832824,0.738251552,1.27118902,1599.995333,1348.781181,0.842990697,0.195981393,6,0.5,0: Broadleaf,2,1599517503,397.6157667,399.9743,50.74574,49.43198667,395.7045,50.68414,500.0095,100.1903333,0.1999511,46.19065333,45.13479667,999.9,0,0,10002.00167,0,611.5185333,1599.995333,0.899997367,0.1000025,0,442.9316333,4.99975,7607.746667,13923.93667,57.187,57.91633333,57.625,57.687,58.8162,1435.492,159.5033333,0,250.3,0,442.9001154,-6.743623936,-381.2410254,7606.242308,15,1599515757,14:55:57,1599515757,1599515754,29,-0.018,-0.032,1.911,0.062,400,48,0.25,0.18,1.505499771,0.093775889,0.019794903,1,-2.35117,-0.658991129,0.05282643,1,1.297197742,1.265825323,0.095191939,0,2,3,2/3,100,100,1.911,0.0616,1.9113,0,0,0,0.0616,0,0,0,-1,-1,-1,-1,29.2,29.3,2,514.691,453.904,44.7983,44.9122,30.0003,44.7099,44.6357,22.9353,0,100,-999.9,400,50.776,99.2978,98.5613
42,1599517651,16333.4,20200907 15:27:31,15:27:31,B1R4,_SE,_5.6,_3,1599517643,0.002266164,3.432033352,394.7925484,236.4427403,23.73578192,39.63204715,0.042191549,2.932878148,0.041857236,0.026190588,264.3401458,47.30647688,46.13619677,10.21781753,50.3363417,5.200201415,10.33090852,5.017616114,-99.93781864,34.04215039,3.018573969,201.4630515,0,0,1,0,49767.26712,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4304-20200907-15_27_40,471.56948,3.12,-150.1440641,0.5,1348.802004,3.432033352,-101257.3073,0.490384615,0.003066024,772.4262821,DARK-4305-20200907-15_27_42,1.59,1.53,-306.1761307,0.99936554,0.821320159,1.310045116,1600.02,1348.802004,0.842990715,0.19598143,6,0.5,0: Broadleaf,2,1599517643,394.7925484,399.9843226,51.80153226,49.22313548,392.8812581,51.73993226,500.0253548,100.1870645,0.19995471,46.35149355,46.13619677,999.9,0,0,10000.27903,0,419.3226452,1600.02,0.899996935,0.100003171,0,471.5598387,4.99975,8238.012581,13924.17419,57.375,58.07012903,57.75,57.937,59.008,1435.513226,159.5067742,0,139.6999998,0,471.56948,2.702769243,-936.5838471,8226.8588,15,1599515757,14:55:57,1599515757,1599515754,29,-0.018,-0.032,1.911,0.062,400,48,0.25,0.18,3.435163591,-0.293672152,0.039900962,1,-5.191729677,0.137714032,0.04638075,1,2.578396452,0.632511774,0.048287206,1,3,3,3/3,100,100,1.912,0.0616,1.9113,0,0,0,0.0616,0,0,0,-1,-1,-1,-1,31.6,31.6,2,531.004,454.208,44.9044,45.001,30.0002,44.7926,44.7198,22.9326,0,100,-999.9,400,50.0448,99.2766,98.5217
43,1599518122,16804.5,20200907 15:35:22,15:35:22,B2R3,_SE,_5.5,_1,1599518114,0.00761172,4.039224955,391.5745161,326.760459,32.81229067,39.32072099,0.171851405,2.93275667,0.166446652,0.104500594,264.3368172,45.22234996,44.2342871,9.264357934,50.18566165,4.998342745,9.959702794,4.266015189,-335.6768684,221.7830078,19.42599189,169.8689485,0,0,1,0,49876.15965,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4306-20200907-15_35_32,668.84492,3.53,-188.4744816,0.5,1348.785862,4.039224955,-127105.8581,-0.249291785,0.003516237,682.5949008,DARK-4307-20200907-15_35_33,4.41,-0.88,756.0396818,1.000365345,1.167318278,1.309822243,1600.000968,1348.785862,0.842990654,0.195981308,6,0.5,0: Broadleaf,2,1599518114,391.5745161,399.998129,49.77588387,41.09660323,389.6515484,49.81326129,500.0073548,100.2169355,0.200020613,45.63699355,44.2342871,999.9,0,0,9996.606452,0,420.5679355,1600.000968,0.900000194,0.099999626,0,669.5942258,4.99975,11130.84194,13924.01935,56.663,57.31809677,57.10874194,57.06403226,58.375,1435.499355,159.5016129,0,470.5,0,668.84492,-43.65946144,-1287.861536,11111.76,15,1599517918,15:31:57,1599517918,1599517918,33,0.004,0.006,1.923,-0.037,400,49,0.26,0.21,4.042272313,-0.750968869,0.055204681,0,-8.423703871,1.196323065,0.090012843,0,8.679272581,-0.746506452,0.056634965,1,1,3,1/3,100,100,1.923,-0.0374,1.9229,0,0,0,-0.03738,0,0,0,-1,-1,-1,-1,3.4,3.4,2,522.992,444.826,44.5016,44.8453,29.9994,44.6786,44.615,22.7759,23.1094,99.6267,-999.9,400,41.0793,99.3191,98.5916
44,1599518258,16940,20200907 15:37:37,15:37:37,B2R3,_SE,_5.5,_2,1599518250,0.006943062,8.204030984,387.0022667,274.9090154,27.60648118,38.86293353,0.153631194,2.931906106,0.149294962,0.09368875,264.3406068,45.34371716,44.41410333,9.351080851,50.48242226,5.01501395,9.934178524,4.3360669,-306.189046,185.3975083,16.25362322,159.8026923,0,0,1,0,49860.86812,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4308-20200907-15_37_47,517.85736,2.75,-187.3117673,0.5,1348.80527,8.204030984,-126323.5494,2.498181818,0.006603961,876.4872727,DARK-4309-20200907-15_37_49,-4.12,6.87,-74.97923726,0.99715788,0.902538706,1.310246246,1600.024,1348.80527,0.842990649,0.195981297,6,0.5,0: Broadleaf,2,1599518250,387.0022667,400.0707333,49.94017667,42.02504,385.0794667,49.97754,500.0286,100.2204,0.2000287,45.58702333,44.41410333,999.9,0,0,9991.417667,0,458.4352,1600.024,0.899999167,0.100000887,0,521.5712,4.99975,8792.47,13924.20667,56.5,57.1912,56.937,57,58.25,1435.520667,159.5036667,0,134.9000001,0,517.85736,-174.7638464,70556.5092,11897.9988,15,1599517918,15:31:57,1599517918,1599517918,33,0.004,0.006,1.923,-0.037,400,49,0.26,0.21,8.207490913,0.044659628,0.029973309,1,-13.07702258,0.696570968,0.064042051,1,7.934966774,-1.590852097,0.123269812,0,2,3,2/3,100,100,1.923,-0.0373,1.9229,0,0,0,-0.03738,0,0,0,-1,-1,-1,-1,5.7,5.7,2,509.875,437.541,44.4563,44.6369,29.9995,44.5078,44.4533,22.8027,20.3701,100,-999.9,400,41.9395,99.3681,98.6396
45,1599518366,17048,20200907 15:39:25,15:39:25,B2R3,_SE,_5.5,_3,1599518358,0.009440229,9.657844612,384.0735161,287.6924783,28.89014828,38.56875541,0.220563924,2.932564668,0.211744904,0.133103537,264.3393179,44.57111091,43.94070323,9.124260962,50.28179448,4.961208927,9.866809606,4.163052035,-416.3141017,239.3472155,20.91878527,108.2912169,0,0,1,0,49899.5578,RECT-4143-20200907-06_33_50,573.4816,2413.09,1839.6084,0.76234554,-0.703425784,RECT-4310-20200907-15_39_35,466.4379231,661.17,0.294526486,0.5,1348.796448,9.657844612,198.6281393,0.998139662,0.007681864,2.649726999,DARK-4311-20200907-15_39_37,1.23,659.94,0.295075426,0.726377153,2.220727906,0.952333116,1600.013226,1348.796448,0.842990812,0.195981624,6,0.5,0: Broadleaf,2,1599518358,384.0735161,400.014,49.40447097,38.63574194,382.1506129,49.44185806,499.9943548,100.2202581,0.199983871,45.45459677,43.94070323,999.9,0,0,9995.181613,0,254.4292581,1600.013226,0.899993226,0.100006719,0,467.0765484,4.99975,8049.201613,13924.09677,56.377,57.062,56.808,56.937,58.11687097,1435.502258,159.5112903,0,107.4000001,0,466.4379231,-58.77230774,-1036.251283,8036.815,15,1599517918,15:31:57,1599517918,1599517918,33,0.004,0.006,1.923,-0.037,400,49,0.26,0.21,9.683477476,-1.934487193,0.146564964,0,-15.96104839,3.146153226,0.239429874,0,10.78150645,-2.194054839,0.168780965,0,0,3,0/3,100,100,1.923,-0.0373,1.9229,0,0,0,-0.03738,0,0,0,-1,-1,-1,-1,7.5,7.5,2,535.824,443.577,44.3913,44.4889,29.9996,44.3777,44.3314,22.7407,24.5765,98.8688,-999.9,400,38.8482,99.399,98.671
