SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1597089339,1306.5,20200810 12:55:39,12:55:39,B2R2,_NE,_5.4,_1,1597089331,0.005784589,10.48992548,384.7105667,253.2967821,25.55146064,38.8079028,0.153916194,2.941257133,0.149577521,0.093865576,313.9032481,39.77308936,38.85271,6.971148873,45.4449299,3.267990951,7.191101312,3.703157923,-255.1003757,91.64128514,7.573995106,158.0181526,0,0,1,0,51113.11879,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2179-20200810-12_55_44,603.0238846,851.57,0.291868097,0.5,1601.674771,10.48992548,233.7388837,0.997592682,0.006803186,3.259003957,DARK-2180-20200810-12_55_45,2.05,849.52,0.292572412,0.765636078,1.870996966,0.954320343,1899.987667,1601.674771,0.842992194,0.195984387,6,0.5,0: Broadleaf,2,1597089331,384.7105667,399.9684,32.39625333,25.67986667,383.2565667,32.09425333,500.0179667,100.6756,0.199983267,39.43063667,38.85271,999.9,0,0,9999.335,0,1953.313333,1899.987667,0.8999976,0.10000242,0,603.0900333,4.99975,11908.43,16542.81667,50.55786667,51.3624,50.8414,50.7122,52.14153333,1705.483333,189.5043333,0,231,0,603.0238846,-19.2842735,-381.2547011,11907.78846,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,10.4937822,0.087886585,0.033467645,1,-15.2627871,0.19421129,0.044926799,1,6.724248387,-0.562839194,0.042709618,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14339,14339,2,520.509,489.072,38.1788,37.3986,30.0003,37.1695,37.1035,21.2205,40.7349,87.6837,-999.9,400,25.76,100.407,99.7801
11,1597089517,1484,20200810 12:58:36,12:58:36,B2R2,_NE,_5.4,_2,1597089509,0.008941982,15.69258325,377.0579667,258.8172316,26.10869304,38.03645781,0.26138614,2.941397611,0.249133351,0.156761337,313.9019855,39.00951183,38.05344667,6.676584664,44.85451213,3.233725646,7.209365329,3.442859018,-394.3414234,225.8902922,18.60125574,164.0521101,0,0,1,0,51109.32777,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2181-20200810-12_58_41,772.13472,1023.94,0.245918003,0.5,1601.671331,15.69258325,196.9399076,0.42434127,0.010051469,2.542043479,DARK-2182-20200810-12_58_43,589.44,434.5,0.579528838,0.856950023,0.825018875,0.895048201,1899.984,1601.671331,0.84299201,0.19598402,6,0.5,0: Broadleaf,2,1597089509,377.0579667,399.9340333,32.05614,21.67019333,375.6039333,31.75414333,500.0220333,100.6769667,0.199983767,39.47793333,38.05344667,999.9,0,0,9999.998333,0,1592.8977,1899.984,0.900002667,0.099997267,0,772.8453667,4.99975,15188.86,16542.80667,50.562,51.562,50.875,50.875,52.187,1705.491667,189.4923333,0,176.4000001,0,772.13472,-103.7939999,-2102.376921,15175.944,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,15.69707341,-0.16355395,0.04655446,1,-22.87853226,0.493485484,0.070246618,1,10.38930645,-0.657072581,0.054973853,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14341.9,14341.9,2,514.833,482.438,38.3779,37.4858,30.0001,37.2512,37.1841,21.2313,45.6111,75.597,-999.9,400,21.8353,100.398,99.786
12,1597089618,1585.1,20200810 13:00:17,13:00:17,B2R2,_NE,_5.4,_3,1597089610,0.008058419,15.33272656,377.8111667,268.5296613,27.08681207,38.11012913,0.27422524,2.9409682,0.260770614,0.164135452,313.9028025,39.2338185,37.60268,6.515268681,49.29965085,3.553702163,7.208371869,2.961566517,-355.3762928,296.920455,24.4006994,279.847664,0,0,1,0,51097.64822,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2183-20200810-13_00_22,1051.748885,1266.7,0.169693783,0.5,1601.673779,15.33272656,135.8970416,1.000899976,0.009826778,1.863219389,DARK-2184-20200810-13_00_24,-1.14,1267.84,0.1695412,0.650538316,0.392266934,0.811571348,1899.986667,1601.673779,0.842992115,0.19598423,6,0.5,0: Broadleaf,2,1597089610,377.8111667,399.8631,35.23022333,25.90114333,376.3571667,34.92822667,500.0184,100.6708667,0.1999717,39.47536333,37.60268,999.9,0,0,9998.161667,0,1637.655333,1899.986667,0.900000067,0.099999923,0,1054.651467,4.99975,20786.17667,16542.82,50.56206667,51.5124,50.8708,50.8874,52.187,1705.488,189.4993333,0,100.3,0,1051.748885,-636.8126842,-12238.36924,20728.04231,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,15.32544662,0.803858222,0.06612158,0,-22.05178333,-0.638819132,0.05302644,1,9.329074333,-0.488754527,0.046811642,1,2,3,2/3,100,100,1.455,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14343.6,14343.6,2,515.211,486.326,38.3675,37.51,30.0006,37.2952,37.2321,21.3603,32.6669,70.8669,-999.9,400,26.2974,100.395,99.7748
13,1597089775,1742.6,20200810 13:02:55,13:02:55,B2R2,_NE,_5.12,_1,1597089767,0.01084257,18.25799109,373.2272581,272.3405131,27.47243428,37.64941618,0.365368621,2.940489499,0.341891309,0.215665575,313.9015295,38.33324547,38.02594839,6.666645531,50.87256039,3.630820731,7.137090611,3.0358248,-478.1573283,200.4122144,16.49121329,52.64762888,0,0,1,0,51114.68994,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2185-20200810-13_03_00,657.71108,926.84,0.290372578,0.5,1601.66758,18.25799109,232.540172,0.995349791,0.011653203,2.913124164,DARK-2186-20200810-13_03_02,4.31,922.53,0.29172918,0.745335442,1.293195572,0.928437567,1899.979355,1601.66758,0.842992097,0.195984194,6,0.5,0: Broadleaf,2,1597089767,373.2272581,399.9916452,35.99315484,23.4509871,371.7732258,35.69115806,500.0241613,100.6753226,0.199989613,39.29015806,38.02594839,999.9,0,0,9994.996774,0,1843.496452,1899.979355,0.900000065,0.099999903,0,658.4682903,4.99975,13011.50968,16542.76452,50.687,51.71545161,51,50.937,52.312,1705.482258,189.4974194,0,156.5,0,657.71108,-73.91415373,-1472.746151,12995.844,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,18.25982082,-0.097282606,0.040749333,1,-26.76629333,0.392478754,0.055655212,1,12.54448,-0.597282314,0.043544578,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14346.2,14346.2,2,528.406,481.665,38.3639,37.6262,30.0006,37.4071,37.3485,21.3569,42.5585,76.3599,-999.9,400,23.2317,100.379,99.7567
14,1597089888,1855.6,20200810 13:04:48,13:04:48,B2R2,_NE,_5.12,_2,1597089880,0.008863452,13.24892425,380.3898333,287.9124605,29.04338225,38.37210558,0.293746762,2.940853088,0.278365476,0.175293225,313.8971235,39.10704618,38.64365667,6.893035365,53.21069631,3.852113268,7.239358878,3.040922097,-390.8782375,144.551247,11.94372905,79.51386211,0,0,1,0,51081.45891,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2187-20200810-13_04_53,1268.740769,1473.14,0.138750717,0.5,1601.644581,13.24892425,111.1146667,0.998961402,0.008525918,1.461979174,DARK-2188-20200810-13_04_55,1.53,1471.61,0.138894973,0.594073334,0.270938633,0.740583699,1899.952,1601.644581,0.842992129,0.195984257,6,0.5,0: Broadleaf,2,1597089880,380.3898333,400.3340333,38.18671667,27.95693333,378.9358333,37.88472,500.0097667,100.6757333,0.200005767,39.55538,38.64365667,999.9,0,0,9997.023667,0,1522.962333,1899.952,0.8999993,0.100000667,0,1274.424,4.99975,25025.56667,16542.50667,50.8351,51.875,51.125,51.16633333,52.437,1705.455333,189.4966667,0,112.3000002,0,1268.740769,-878.5846153,-16763.09743,24917.44615,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,13.17888303,4.259258882,0.313495559,0,-19.90096,-4.918830701,0.365701081,0,10.22294667,0.451290768,0.059384581,1,1,3,1/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14348.1,14348.1,2,528.137,485.121,38.4551,37.7497,30.0004,37.516,37.4474,21.4615,36.1287,82.5415,-999.9,400,26.8411,100.358,99.7323
15,1597089998,1965.6,20200810 13:06:38,13:06:38,B2R2,_NE,_5.12,_3,1597089990,0.012215392,19.85140527,370.8999677,272.528025,27.49136328,37.41466864,0.412464594,2.941829958,0.382820589,0.241748483,313.9068775,38.36987311,38.57487097,6.867499901,52.40883766,3.819176037,7.287274833,3.048323864,-538.6987927,175.0400992,14.46189859,-35.28991741,0,0,1,0,51088.55503,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2189-20200810-13_06_43,818.7000385,1159.25,0.293767489,0.5,1601.697463,19.85140527,235.2633209,0.998395514,0.012647814,2.128609014,DARK-2190-20200810-13_06_45,1.86,1157.39,0.294239592,0.680718238,0.773060865,0.848519724,1900.015161,1601.697463,0.842991938,0.195983876,6,0.5,0: Broadleaf,2,1597089990,370.8999677,400.1578065,37.86034516,23.75717419,369.4459355,37.55834839,500.0115161,100.6753871,0.199975258,39.67852903,38.57487097,999.9,0,0,10002.61484,0,1790.965161,1900.015161,0.900005323,0.099994677,0,819.9804516,4.99975,15981.79677,16543.08387,51.054,52.11280645,51.26,51.4756129,52.625,1705.524839,189.4909677,0,109.1000001,0,818.7000385,-165.8325813,-3110.095728,15958.09615,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,19.8301492,1.297966837,0.105627257,0,-29.25371667,-1.332347052,0.104538842,0,14.10285667,-0.126505895,0.026452078,1,1,3,1/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14350,14349.9,2,530.971,479.8,38.5903,37.8039,30.0001,37.5686,37.4933,21.4244,45.1733,83.4635,-999.9,400,22.956,100.343,99.7222
16,1597090217,2184.1,20200810 13:10:16,13:10:16,B3R2,_NW,_5.13,_1,1597090209,0.010450964,17.95387334,373.8019032,270.9406027,27.33670249,37.7149505,0.350388547,2.941709016,0.328744092,0.207298211,313.9043221,39.1761467,38.43875161,6.817209785,50.87529016,3.778097525,7.426193566,3.03911226,-460.8875012,252.6214067,20.89440636,126.5326339,0,0,1,0,51027.97729,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2191-20200810-13_10_21,827.63448,1228.47,0.326288408,0.5,1601.682219,17.95387334,261.3051704,0.999763934,0.011463223,1.952322808,DARK-2192-20200810-13_10_23,0.29,1228.18,0.326365451,0.661336532,0.786350512,0.824717336,1899.996774,1601.682219,0.842992073,0.195984146,6,0.5,0: Broadleaf,2,1597090209,373.8019032,400.0337097,37.44562903,25.37442903,372.347871,37.14363226,500.0142903,100.6955806,0.199974387,40.03163871,38.43875161,999.9,0,0,9999.920968,0,1755.209742,1899.996774,0.900001613,0.099998684,0,829.345,4.99975,16397.36452,16542.90968,51.36687097,52.433,51.679,51.778,52.98780645,1705.500323,189.4977419,0,217.4000001,0,827.63448,-185.2638459,-3323.469225,16367.384,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,17.95570082,0.044300984,0.031229698,1,-26.23001333,0.375766852,0.046570647,1,12.06703667,-0.954433815,0.069487829,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14353.6,14353.6,2,530.179,479.131,38.8789,38.1018,30.0006,37.8454,37.7725,21.5305,40.98,93.7665,-999.9,400,25.1554,100.286,99.6574
17,1597090331,2298.6,20200810 13:12:11,13:12:11,B3R2,_NW,_5.13,_2,1597090323,0.007940888,16.04317837,377.1654516,251.6304283,25.38803305,38.05377996,0.245653621,2.942301068,0.234801664,0.147686093,313.903269,39.77822612,38.85311613,6.971301369,50.47919577,3.740236515,7.409461379,3.231064854,-350.1931527,180.2454567,14.93178124,158.8873542,0,0,1,0,51051.31813,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2193-20200810-13_12_16,829.8420385,1078.75,0.230737392,0.5,1601.677762,16.04317837,184.7834748,1.00022248,0.010270321,2.362076477,DARK-2194-20200810-13_12_17,-0.24,1078.99,0.230686069,0.702518279,0.69136964,0.876200918,1899.991613,1601.677762,0.842992017,0.195984034,6,0.5,0: Broadleaf,2,1597090323,377.1654516,400.0088387,37.07090323,27.89607742,375.7114194,36.76890645,500.053871,100.6941935,0.199936065,39.9894129,38.85311613,999.9,0,0,10003.42677,0,835.349871,1899.991613,0.900003355,0.099996677,0,831.4293226,4.99975,16447.42258,16542.87742,51.437,52.37093548,51.754,51.7296129,53.016,1705.498065,189.4935484,0,113.4000001,0,829.8420385,-267.6003757,-5354.711099,16417.17308,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,16.04994002,-0.666684069,0.055696404,0,-22.84527667,0.937967519,0.073745466,1,9.175595667,-0.404594883,0.030651677,1,2,3,2/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14355.5,14355.5,2,519.599,481.636,38.8646,38.1733,29.9999,37.9263,37.846,21.6071,35.6317,95.2771,-999.9,400,27.6843,100.295,99.6643
18,1597090433,2400.1,20200810 13:13:52,13:13:52,B3R2,_NW,_5.13,_3,1597090425,0.007410042,14.70527544,378.9791,246.3726162,24.85685796,38.23570088,0.212421589,2.942044924,0.204253979,0.128366398,313.9062114,40.09684588,39.59199333,7.253576113,50.70563202,3.793774528,7.481958861,3.459801585,-326.7828542,91.96031922,7.65251182,86.73618824,0,0,1,0,51014.40342,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2195-20200810-13_13_57,823.24676,1030.67,0.201250876,0.5,1601.690191,14.70527544,161.1707767,0.99935964,0.009434935,2.518914881,DARK-2196-20200810-13_13_59,0.66,1030.01,0.201379831,0.715951773,0.664942672,0.892733984,1900.006,1601.690191,0.842992175,0.19598435,6,0.5,0: Broadleaf,2,1597090425,378.9791,399.9939,37.60258667,29.04548333,377.5251,37.30059,500.0340667,100.6913667,0.1999513,40.17177667,39.59199333,999.9,0,0,10002.25033,0,1635.293733,1900.006,0.8999978,0.100002067,0,826.6885,4.99975,16435.26,16542.98,51.50413333,52.41633333,51.75,51.79966667,53.062,1705.501,189.505,0,100.8,0,823.24676,-339.8910005,-6666.384625,16367.832,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,14.70183607,0.293013325,0.028208689,1,-21.01488333,0.202798665,0.02323255,1,8.557105333,-1.448688587,0.106323955,0,2,3,2/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14357.2,14357.2,2,517.651,484.289,38.9126,38.1519,30.0002,37.9299,37.8611,21.6546,32.9567,96.9109,-999.9,400,28.8779,100.306,99.6717
19,1597090613,2580.6,20200810 13:16:53,13:16:53,B1R3,_NW,_5.6,_1,1597090605,0.007944622,13.88947521,379.7733226,263.2174156,26.54985175,38.30645246,0.234252182,2.941794085,0.224360759,0.141079374,313.9043048,39.82361829,39.41975161,7.186903638,51.29234125,3.809911949,7.427837871,3.376991689,-350.35783,97.70148573,8.118949897,69.36691051,2,0,1,0,51029.06973,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2197-20200810-13_16_58,782.5508846,1002.33,0.21926822,0.5,1601.682698,13.88947521,175.5990574,1.851106921,0.008925639,2.618409107,DARK-2198-20200810-13_17_00,-853.09,1855.42,0.118452488,0.585837279,0.774957416,0.90247914,1899.997419,1601.682698,0.842992038,0.195984077,6,0.5,0: Broadleaf,2,1597090605,379.7733226,400.0602258,37.77178065,28.59880968,378.3193226,37.46978065,500.0259677,100.6666452,0.199977581,40.03578387,39.41975161,999.9,0,0,10003.27935,0,394.7222258,1899.997419,0.900001935,0.099997984,0,783.964871,4.99975,15416.87419,16542.92903,51.377,52.24593548,51.68903226,51.54409677,53.01,1705.501935,189.4954839,0,179.5,0,782.5508846,-237.4176753,-4381.384616,15391.55769,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,13.88241651,0.281183912,0.052297797,1,-20.28813,0.103573749,0.050526502,1,9.175814,-0.551904961,0.043925124,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14360.2,14360.2,2,506.491,479.329,38.9448,38.2415,30,38.0129,37.942,21.678,35.3534,96.1004,-999.9,400,28.2093,100.285,99.6474
20,1597090738,2705.6,20200810 13:18:58,13:18:58,B1R3,_NW,_5.6,_2,1597090730,0.009720649,16.84917606,375.9293871,273.3751063,27.57341829,37.91734507,0.328625459,2.941819948,0.309508197,0.195067493,313.8994508,39.29123846,38.98196452,7.019828384,54.41661692,4.025499349,7.397555336,2.994329036,-428.6806083,155.0073765,12.84920327,53.07542228,0,0,1,0,51042.18111,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2199-20200810-13_19_03,1024.340462,1345.67,0.23878777,0.5,1601.656975,16.84917606,191.2280487,0.999071095,0.010773682,1.695192729,DARK-2200-20200810-13_19_05,1.25,1344.42,0.239009787,0.62918587,0.512535091,0.784416268,1899.966774,1601.656975,0.842992097,0.195984194,6,0.5,0: Broadleaf,2,1597090730,375.9293871,400.5336774,39.9105871,28.71129032,374.4753871,39.60859355,499.9970323,100.6629355,0.200009452,39.95931613,38.98196452,999.9,0,0,10003.79516,0,436.0599355,1899.966774,0.900000065,0.0999999,0,1029.453516,4.99975,20427.13226,16542.64194,51.24593548,51.937,51.562,51.37093548,52.812,1705.470645,189.496129,0,124.3000002,0,1024.340462,-476.8011624,-9141.760677,20317.67308,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,16.8131843,2.211169623,0.169903079,0,-24.58946667,-3.576854283,0.261674551,0,11.19566333,1.98901802,0.171330514,0,0,3,0/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14362.3,14362.3,2,523.322,479.243,38.8508,38.1833,29.9998,37.9799,37.9025,21.694,37.9239,96.8196,-999.9,400,27.0015,100.304,99.6665
21,1597090837,2804.1,20200810 13:20:36,13:20:36,B1R3,_NW,_5.6,_3,1597090829,0.009174099,16.15901977,376.4786333,252.8163342,25.49983686,37.97279857,0.256613806,2.941711486,0.244794677,0.154013205,313.9031753,39.35252795,39.75058667,7.315438984,50.80684891,3.742632234,7.366393142,3.57280675,-404.5777729,20.57857036,1.711555542,-68.38447164,0,0,1,0,51052.04721,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2201-20200810-13_20_41,882.92364,1331.92,0.337104601,0.5,1601.675991,16.15901977,269.9661728,1.000968527,0.010342658,1.723016397,DARK-2202-20200810-13_20_43,-1.29,1333.21,0.336778422,0.632535218,0.732228565,0.789144422,1899.989333,1601.675991,0.842992096,0.195984192,6,0.5,0: Broadleaf,2,1597090829,376.4786333,400.0130333,37.10606333,26.50611333,375.0246,36.80406667,500.0222333,100.6631,0.199990767,39.88034333,39.75058667,999.9,0,0,10003.16167,0,1794.622,1899.989333,0.9,0.099999627,0,886.4219667,4.99975,17353.97,16542.85,51.18286667,51.9958,51.43286667,51.25,52.7458,1705.491,189.4983333,0,97.70000005,0,882.92364,-346.9838467,-6593.607702,17287.468,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,16.15772962,-0.019009619,0.035286054,1,-23.53447,0.427544383,0.052657701,1,10.59993667,-0.7098901,0.052593038,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14363.9,14363.9,2,521.797,477.258,38.8226,38.0789,29.9999,37.892,37.8271,21.7042,39.671,94.4073,-999.9,400,26.2205,100.322,99.6914
22,1597090955,2922.1,20200810 13:22:34,13:22:34,B1R3,_NW,_5.11,_1,1597090947,0.00997989,14.85690859,377.6512258,287.029932,28.94868528,38.08838473,0.338361973,2.940484853,0.318123941,0.200544821,313.9012175,39.08640422,38.17060645,6.719075784,50.64325805,3.718839476,7.343207406,3.000236308,-440.1131626,261.6955298,21.60422492,157.0878096,0,0,1,0,51027.35666,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2203-20200810-13_22_39,1000.09616,1220,0.180249049,0.5,1601.666197,14.85690859,144.3494045,1.007204918,0.009529748,1.972819672,DARK-2204-20200810-13_22_41,-8.79,1228.79,0.17895966,0.662014561,0.438692052,0.827629879,1899.977742,1601.666197,0.842992084,0.195984168,6,0.5,0: Broadleaf,2,1597090947,377.6512258,400.0012903,36.87277097,25.33896452,376.1972258,36.57077419,500.0207419,100.6559677,0.200012935,39.82139677,38.17060645,999.9,0,0,9996.892258,0,1794.309355,1899.977742,0.900000387,0.099999703,0,1002.623419,4.99975,20001.48065,16542.73548,51.187,52.187,51.49593548,51.375,52.75,1705.481613,189.4964516,0,116.9000001,0,1000.09616,-263.4558457,-5094.653838,19952.316,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,14.85511367,0.535382039,0.044230142,0,-22.34963333,-0.31927208,0.033241754,1,11.52931667,-0.843932369,0.062816617,1,2,3,2/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14365.9,14365.9,2,530.156,475.83,38.7833,38.0608,30,37.8795,37.82,21.7083,41.8628,92.5663,-999.9,400,25.199,100.324,99.6943
23,1597091059,3026.6,20200810 13:24:19,13:24:19,B1R3,_NW,_5.11,_2,1597091051,0.012874682,20.95043942,369.1599,276.4814105,27.88415503,37.2311175,0.465916636,2.941239449,0.428458341,0.270900539,313.9065903,38.36916648,37.83838667,6.59919395,50.64031201,3.723754188,7.353339741,2.875439762,-567.7734847,318.530016,26.2508144,90.91393604,0,0,1,0,51044.11711,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2205-20200810-13_24_24,839.5256154,1196.9,0.298583327,0.5,1601.691651,20.95043942,239.1192113,0.999331607,0.013334031,2.03019467,DARK-2206-20200810-13_24_26,0.8,1196.1,0.298783032,0.670136016,0.747376947,0.835573178,1900.007667,1601.691651,0.842992204,0.195984408,6,0.5,0: Broadleaf,2,1597091051,369.1599,400.0026,36.92236,22.04376,367.7059,36.62036,500.0195667,100.6536667,0.1999675,39.84717667,37.83838667,999.9,0,0,10001.41333,0,1862.549333,1900.007667,0.899996233,0.1000038,0,840.5624,4.99975,16373.81333,16542.99,51.312,52.437,51.5809,51.67253333,52.875,1705.500667,189.507,0,103.9000001,0,839.5256154,-128.423658,-2506.793159,16353.48846,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,20.94266947,0.010227995,0.025238021,1,-30.83924667,0.038939266,0.038612681,1,14.88161,-0.359746385,0.028799969,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14367.6,14367.6,2,532.212,470.423,38.7956,38.0826,30,37.8795,37.8143,21.6684,48.0801,86.1604,-999.9,400,21.8001,100.317,99.7032
24,1597091169,3136.5,20200810 13:26:09,13:26:09,B1R3,_NW,_5.11,_3,1597091161,0.010692807,17.45653502,374.2866452,279.4380668,28.18149757,37.74703391,0.374768082,2.939544721,0.350103629,0.220895361,313.9058055,39.13606515,38.12587742,6.702826001,50.87703258,3.782788681,7.435159815,2.92003732,-471.5527682,305.5993787,25.25966211,173.2120781,0,0,1,0,50963.13657,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2207-20200810-13_26_14,863.58152,1146.87,0.247010106,0.5,1601.687149,17.45653502,197.8164561,2.451350197,0.011152678,2.162381089,DARK-2208-20200810-13_26_16,-1664.51,2811.38,0.10076492,0.468683795,0.661670159,0.852776782,1900.002258,1601.687149,0.842992235,0.195984469,6,0.5,0: Broadleaf,2,1597091161,374.2866452,400.0357097,37.50883548,25.15942258,372.8326129,37.20683548,500.0269355,100.6505806,0.200022484,40.05423226,38.12587742,999.9,0,0,9992.080968,0,1748.49129,1900.002258,0.89999629,0.100003787,0,868.323129,4.99975,16957.40645,16542.93548,51.437,52.673,51.69106452,51.937,53.062,1705.493871,189.5083871,0,109.3000002,0,863.58152,-288.0677688,-5390.869223,16869.928,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,17.45432302,0.199612089,0.030801562,1,-25.74914194,-0.179843463,0.03081048,1,12.3494129,0.122397146,0.020777558,1,3,3,3/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14369.5,14369.5,2,530.204,473.983,38.9218,38.0608,30,37.8508,37.7842,21.7355,41.5465,84.1912,-999.9,400,24.8541,100.329,99.7077
25,1597091347,3314,20200810 13:29:06,13:29:06,B3R3,_NW,_5.5,_1,1597091339,0.007042715,14.56464119,379.3564194,245.5325546,24.75640279,38.2495117,0.207141961,2.941000321,0.199364668,0.125277347,313.9009311,40.28923385,39.36677742,7.166505169,50.50196391,3.798369496,7.521231259,3.368135673,-310.583746,143.1988815,11.91333451,158.4294011,0,0,1,0,50968.04044,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2209-20200810-13_29_11,696.6412308,953.22,0.269170568,0.5,1601.665801,14.56464119,215.560647,0.998604729,0.009347273,2.804829945,DARK-2210-20200810-13_29_13,1.33,951.89,0.269546659,0.737446594,1.094192016,0.919366388,1899.977419,1601.665801,0.842992019,0.195984038,6,0.5,0: Broadleaf,2,1597091339,379.3564194,400.0396129,37.67200645,29.5392871,377.9024194,37.37000645,500.0100323,100.6274194,0.199954968,40.26992581,39.36677742,999.9,0,0,10002.66129,0,611.5618065,1899.977419,0.900001839,0.09999811,0,696.9676129,4.99975,13856.86774,16542.75806,51.57825806,52.425,51.875,51.879,53.187,1705.485161,189.4922581,0,176.3000002,0,696.6412308,-75.31241023,-1491.292307,13851.01154,15,0,--:--:--,1596229001,1596229002,0,-0.069,-0.101,1.454,0.302,400,28,0.32,0.18,14.56039124,0.190285628,0.037344786,1,-20.68397097,0.264067742,0.051785116,1,8.140581613,-1.191267097,0.09122123,0,2,3,2/3,100,100,1.454,0.302,1.454,0,0,0,0.302,0,0,0,-1,-1,-1,-1,14372.4,14372.4,2,526.619,478.081,39.0073,38.182,30.0006,37.9524,37.8907,21.8353,32.9453,92.998,-999.9,400,29.3807,100.31,99.6716
