SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1625658793,1041.6,20210707 04:53:13,04:53:13,15,B2R2,_SE,_5.3,_2,1625658785,0.000645871,0.645871497,-0.549542669,415.8646667,426.1448348,43.03825396,42.00001426,0.043513712,2.941637563,0.043159262,0.027006144,0.004749601,21.38862198,20.45034,2.412859452,35.87414937,0.926480232,2.58258453,1.48637922,-28.48293303,175.4307188,12.11396867,159.066504,-13.56002453,1.248805337,-0.549542669,403.3254015,408.7294364,-0.871022865,66.17118419,0.645871497,7.375081867,8.611799576,-0.073564761,77.4773858,28,6,1,0,54228.59601,RECT-2420-20210707-04_53_17,15268.5,711.8223077,3023.17,0.7645444,-0.549542669,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.549542669,#DIV/0!,1.28479E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.307968511,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625658785,415.8646667,400.2232667,9.173577667,7.689463333,416.8914667,9.228983333,500.2374667,100.7944333,0.199994967,21.55653333,20.45034,999.9,0,0,9989.707667,0,0.2722933,0.0499979,0,0,0,711.9126667,0.0499979,-6.507333333,-0.006666667,32.2872,36.1954,34.687,36.0496,34.67873333,0,0,0,98.30000019,0,711.8223077,-25.29230761,1.813333303,-6.166153846,15,1625657570,04:32:50,1625657568,1625657570,2,-0.233,0.041,-1.027,-0.055,400,15,0.43,0.21,-0.673935546,0.473676193,0.083199637,1,16.78750867,-132.4647094,9.869376031,0,1.474529333,0.365665495,0.219778553,1,2,3,2/3,100,100,-1.026,-0.0554,-1.02665,0,0,0,-0.055405,0,0,0,-1,-1,-1,-1,20.4,20.4,1.02539,2.48413,1.4502,2.33154,1.35132,2.14966,27.8082,15.6818,18,467.753,574.912,21.2794,21.5804,29.9994,21.6795,21.6889,20.485,56.9175,39.7381,-999.9,400,5.64495,101.484,101.505
9,1625659063,1311.6,20210707 04:57:43,04:57:43,15,B3R2,_SW,_5.9,_1,1625659055,0.000564133,0.5641331,-0.112034505,402.7140667,397.6847918,40.16538542,40.67333234,0.036394825,2.944045596,0.036146709,0.022613844,0.004749601,20.91455984,20.85147,2.473240607,36.86121919,0.923494183,2.505327289,1.549746424,-24.87826969,33.28080996,2.29513897,10.70242884,-2.937917765,1.491637892,-0.112034505,402.7435815,403.9788606,-0.201785742,66.16749572,0.5641331,7.49132163,8.558991939,-0.062164899,77.48441931,13,3,1,0,54391.42946,RECT-2421-20210707-04_57_46,15236.2,703.1652,3921.44,0.820686993,-0.112034505,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.112034505,#DIV/0!,-2.46279E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.218491348,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625659055,402.7140667,399.9106667,9.143684,7.370880333,403.7405,9.199087,500.2242,100.798,0.2000423,21.06115333,20.85147,999.9,0,0,10003.04333,0,0.3139193,0.0499979,0,0,0,703.5613333,0.0499979,-4.982,0.347666667,31.63326667,35.7332,34.1082,35.5496,34.0372,0,0,0,269.0999999,0,703.1652,-29.13000003,-10.62461532,-5.0168,15,1625657570,04:32:50,1625657568,1625657570,2,-0.233,0.041,-1.027,-0.055,400,15,0.43,0.21,-0.192764289,1.371341699,0.119519882,0,3.009579567,-23.34057976,1.752220082,0,1.843180833,-8.202237143,0.592786995,0,0,3,0/3,100,100,-1.026,-0.0554,-1.02665,0,0,0,-0.055405,0,0,0,-1,-1,-1,-1,24.9,24.9,1.02661,2.47681,1.4502,2.33032,1.35132,2.2644,27.5994,15.6556,18,484.542,577.882,20.6986,21.1386,30,21.2257,21.242,20.5076,36.6452,34.4808,-999.9,400,8.28297,101.52,101.526
10,1625659226,1474.1,20210707 05:00:25,05:00:25,15,B3R2,_SW,_5.9,_2,1625659218,0.000561313,0.561313262,-0.260671858,401.6151613,403.3337548,40.73674091,40.56316284,0.03252909,2.944703426,0.032330772,0.02022445,0.004749601,20.7983522,21.13847097,2.517250441,31.85918235,0.792460496,2.487384914,1.724789946,-24.75391484,-30.84248279,-2.1283555,-57.72000352,-1.896132904,1.466398551,-0.260671858,402.2630357,403.2604727,-0.125207869,66.17160369,0.561313262,6.016472564,7.154047576,-0.073463034,77.47730715,18,4,1,0,54432.63956,RECT-2422-20210707-05_00_29,15274.3,703.9684615,3554.61,0.801956203,-0.260671858,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.260671858,#DIV/0!,-8.86667E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.246950889,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625659218,401.6151613,400.0471613,7.846137419,6.100984839,402.641871,7.901541613,500.206,100.8001613,0.199917258,20.94419355,21.13847097,999.9,0,0,10006.57065,0,0.625524032,0.0499979,0,0,0,704.0887097,0.0499979,-4.782580645,0.600967742,31.375,35.48983871,33.812,35.312,33.768,0,0,0,160.9000001,0,703.9684615,-16.62290601,-0.472478578,-4.866923077,15,1625657570,04:32:50,1625657568,1625657570,2,-0.233,0.041,-1.027,-0.055,400,15,0.43,0.21,-0.322906416,0.99496985,0.101981624,0,1.522610467,-9.760726638,0.710273864,0,1.737267333,-5.647219221,0.418936904,0,0,3,0/3,100,100,-1.026,-0.0554,-1.02665,0,0,0,-0.055405,0,0,0,-1,-1,-1,-1,27.6,27.6,1.02539,2.48047,1.4502,2.33154,1.35132,2.27051,27.5577,15.6293,18,478.952,576.925,20.4861,21.03,29.9998,21.075,21.0859,20.5094,47.2517,31.3651,-999.9,400,6.51864,101.557,101.493
11,1625659359,1607.1,20210707 05:02:38,05:02:38,15,B3R2,_SW,_5.12,_1,1625659351,0.000920418,0.920417883,-0.097571224,400.5025,392.1344812,39.60207785,40.44717296,0.051516696,2.940386693,0.05102047,0.031931979,0.004749601,20.47176241,20.30329667,2.391051066,24.31084098,0.596099611,2.45199091,1.794951455,-40.59042865,64.67597116,4.445356752,28.53564886,-1.291338829,1.99717046,-0.097571224,401.3155354,401.968097,-0.098055185,66.17109547,0.920417883,3.853460552,5.318960606,-0.057491554,77.47802792,25,5,1,0,54347.46286,RECT-2423-20210707-05_02_42,15241.5,730.5296154,3691.59,0.802109764,-0.097571224,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.097571224,#DIV/0!,-1.1318E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.246712164,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625659351,400.5025,399.913,5.902498667,3.521092333,401.5289,5.957903333,500.2209333,100.7910333,0.200029033,20.71129,20.30329667,999.9,0,0,9982.938333,0,0.275835,0.0499979,0,0,0,730.4786667,0.0499979,-5.608,0.495333333,31.1996,35.333,33.62913333,35.187,33.64153333,0,0,0,131.5,0,730.5296154,-21.66940165,-5.421196543,-5.584230769,15,1625657570,04:32:50,1625657568,1625657570,2,-0.233,0.041,-1.027,-0.055,400,15,0.43,0.21,-0.287994844,0.776735035,0.15728402,0,0.589341279,-6.050533294,0.47895269,0,2.381404667,-11.91000561,0.863189362,0,0,3,0/3,100,100,-1.027,-0.0554,-1.02665,0,0,0,-0.055405,0,0,0,-1,-1,-1,-1,29.8,29.8,1.02173,2.47925,1.4502,2.33032,1.35132,2.28394,27.516,15.6118,18,471.287,574.996,20.3018,20.8626,29.9996,20.908,20.9258,20.4264,57.2373,28.2798,-999.9,400,4.86252,101.574,101.619
12,1625659481,1729.1,20210707 05:04:40,05:04:40,15,B3R2,_SW,_5.12,_2,1625659473,0.000462966,0.462965673,-0.354605564,402.5515667,411.4269164,41.55549892,40.65905882,0.030104373,2.943257296,0.029934352,0.018724165,0.004749601,20.51651677,20.13849333,2.366814058,33.98137233,0.829409284,2.440776307,1.537404774,-20.41678616,79.08244495,5.423617182,64.09402557,-2.395877251,1.05786485,-0.354605564,402.7994113,404.0659333,-0.153512841,66.17812871,0.462965673,6.646634877,7.668335212,-0.073630803,77.47012222,13,3,1,0,54446.72688,RECT-2424-20210707-05_04_44,15271.7,702.3523077,3704.24,0.810392332,-0.354605564,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.354605564,#DIV/0!,4.40425E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.233970215,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625659473,402.5515667,400.1885,8.211700333,6.953204333,403.5781333,8.267105,500.2056333,100.8034333,0.199921733,20.63688,20.13849333,999.9,0,0,9998.021667,0,0.400942967,0.0499979,0,0,0,702.562,0.0499979,-5.110333333,0.647333333,31.1208,35.187,33.50826667,35.062,33.5,0,0,0,120.7,0,702.3523077,0.585982863,1.961025671,-5.038461538,15,1625657570,04:32:50,1625657568,1625657570,2,-0.233,0.041,-1.027,-0.055,400,15,0.43,0.21,-0.41326877,0.7785592,0.080157193,0,2.363031033,-18.37764683,1.380565513,0,1.258496667,1.896272676,0.180103046,0,0,3,0/3,100,100,-1.027,-0.0554,-1.02665,0,0,0,-0.055405,0,0,0,-1,-1,-1,-1,31.9,31.8,1.02417,2.47803,1.4502,2.33154,1.35132,2.33276,27.4743,15.603,18,485.191,574.613,20.1763,20.7021,29.9997,20.7596,20.7655,20.4785,57.0782,25.3662,-999.9,400,4.73999,101.612,101.552
13,1625659660,1908.1,20210707 05:07:39,05:07:39,15,B1R3,_SW,_5.4,_1,1625659652,0.000648663,0.648662934,0.208592119,420.862,400.6007601,40.45566983,42.50180183,0.037740195,2.943166269,0.03747339,0.023444683,0.004749601,20.20962721,20.08843333,2.359494674,26.53211,0.63734249,2.402155311,1.722152185,-28.60603538,45.99583353,3.149598532,20.54414628,-17.71987666,1.739795772,0.208592119,401.7594388,408.2703273,-1.237614205,66.17835738,0.648662934,4.238101252,5.550906242,-0.084281444,77.46990576,25,5,1,0,54491.65648,RECT-2425-20210707-05_07_43,15283.3,729.4576,3571.27,0.795742803,0.208592119,-,-,0,0,#DIV/0!,0.5,0.020998236,0.208592119,#DIV/0!,2.4189E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.256687458,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625659652,420.862,400.4858667,6.311102667,4.237446,421.8886,6.366508667,500.2223667,100.7875333,0.1999681,20.37831333,20.08843333,999.9,0,0,9999.081333,0,0.702811467,0.0499979,0,0,0,729.5716667,0.0499979,-5.118333333,0.737333333,30.875,35.062,33.3183,34.875,33.27686667,0,0,0,177.9000001,0,729.4576,-3.971538462,-11.95000002,-5.1764,15,1625657570,04:32:50,1625657568,1625657570,2,-0.233,0.041,-1.027,-0.055,400,15,0.43,0.21,-0.49644677,9.516929664,0.782581179,0,20.37621433,-157.9659073,11.73161027,0,2.073656,-7.883217798,0.569940656,0,0,3,0/3,100,100,-1.027,-0.0554,-1.02665,0,0,0,-0.055405,0,0,0,-1,-1,-1,-1,34.9,34.8,1.01807,2.47559,1.4502,2.33154,1.35132,2.33398,27.4534,15.5768,18,470.696,574.03,19.9265,20.568,30.0001,20.5999,20.6093,20.3651,56.3876,22.4438,-999.9,400,4.76732,101.568,101.712
14,1625659806,2054.6,20210707 05:10:06,05:10:06,15,B1R3,_SW,_5.4,_2,1625659798,0.000884427,0.884427272,-1.357125816,425.9190333,457.3816428,46.19465447,43.01699224,0.049544697,2.942980973,0.049085952,0.030719582,0.004749601,19.99573946,19.89031,2.330720829,22.55726234,0.536778146,2.37962452,1.793942683,-39.0032427,53.22686672,3.638444453,17.86681808,-22.44542629,1.787427482,-1.357125816,401.267315,410.4115879,-1.37403997,66.17017626,0.884427272,3.398328103,4.788620667,-0.052265079,77.47930671,18,4,1,0,54514.72514,RECT-2426-20210707-05_10_09,15249.1,782.1248,3926.75,0.800821341,-1.357125816,-,-,0,0,#DIV/0!,0.5,0.020998236,-1.357125816,#DIV/0!,-1.68662E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.248717971,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625659798,425.9190333,399.9098667,5.314737667,3.182190667,426.9457,5.370143667,500.2265667,100.7981,0.199950967,20.22578333,19.89031,999.9,0,0,9996.979667,0,0.275743033,0.0499979,0,0,0,782.1653333,0.0499979,-4.058333333,0.948666667,30.7248,34.9412,33.187,34.75,33.12913333,0,0,0,145.7,0,782.1248,-20.59615393,-7.674615436,-4.304,15,1625657570,04:32:50,1625657568,1625657570,2,-0.233,0.041,-1.027,-0.055,400,15,0.43,0.21,-1.612096361,4.803262321,0.366338196,0,27.84466933,-212.0966037,15.80861156,0,2.209117333,-9.360084894,0.677552923,0,0,3,0/3,100,100,-1.027,-0.0554,-1.02665,0,0,0,-0.055405,0,0,0,-1,-1,-1,-1,37.3,37.3,1.02051,2.47681,1.4502,2.33154,1.35132,2.33398,27.4118,15.5592,18,479.708,572.891,19.7595,20.4905,30,20.5142,20.5255,20.3997,59.3403,18.9241,-999.9,400,4.12228,101.61,101.634
15,1625660034,2282.1,20210707 05:13:53,05:13:53,15,B3R3,_SW,_5.7,_1,1625660026,0.001119328,1.119327882,-0.60070094,402.2460323,405.9648152,40.98389621,40.60846905,0.064502539,2.944512763,0.06372772,0.039898664,0.004749601,19.6821306,19.57011935,2.284868692,22.89911253,0.536461999,2.342719606,1.748406693,-49.36235957,63.98481621,4.358750143,18.98595638,-2.677752281,1.862142813,-0.60070094,401.1408565,402.5937455,-0.133507978,66.16392342,1.119327882,3.137849241,4.806840848,-0.051958358,77.49380612,26,5,1,0,54606.34941,RECT-2427-20210707-05_13_57,15237.2,684.21,3533.77,0.806379589,-0.60070094,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.60070094,#DIV/0!,2.71234E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.240110754,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625660026,402.2460323,399.9325161,5.313909032,3.092113871,402.8596452,5.424220968,500.2029677,100.7542903,0.200015742,19.9731871,19.57011935,999.9,0,0,10010.04129,0,0.311448968,0.0499979,0,0,0,684.2164516,0.0499979,-6.665483871,0.60483871,30.405,34.625,32.87093548,34.49593548,32.81403226,0,0,0,226.5,0,684.21,-18.70632483,-1.962051242,-6.755,15,1625659923,05:12:03,1625659923,1625659921,3,0.413,-0.055,-0.614,-0.11,400,6,0.46,0.13,-0.64582106,0.59334719,0.061930782,0,2.2168661,-15.64022269,1.170603247,0,2.194507,-5.778501357,0.418537292,0,0,3,0/3,100,100,-0.613,-0.1103,-0.613571429,0,0,0,-0.1103125,0,0,0,-1,-1,-1,-1,1.8,1.9,1.01929,2.48657,1.4502,2.33276,1.35132,2.15088,27.3285,15.5242,18,470.205,571.973,19.51,20.386,29.9999,20.3984,20.4032,20.3799,63.6246,14.2984,-999.9,400,3.52996,101.595,101.642
16,1625660175,2423.1,20210707 05:16:14,05:16:14,15,B3R3,_SW,_5.7,_2,1625660167,0.000972461,0.972460808,-0.752906751,434.5044194,443.8832543,44.81500409,43.86810527,0.056085387,2.942671187,0.055498236,0.034738639,0.004749601,19.65819122,19.46489677,2.269974132,22.51252493,0.525384254,2.333742019,1.744589879,-42.88552162,70.80595129,4.82230284,32.74748211,-29.75944646,2.140869443,-0.752906751,400.9033146,411.9738303,-1.858446176,66.16813512,0.972460808,2.683556275,4.385109939,-0.084365493,77.48302658,20,4,1,0,54563.23553,RECT-2428-20210707-05_16_18,15242.9,752.1748,3200.24,0.764963003,-0.752906751,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.752906751,#DIV/0!,1.06908E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.307252764,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625660167,434.5044194,399.9285484,5.20382129,2.649565484,435.118,5.314132903,500.2777097,100.7612581,0.199982645,19.9112129,19.46489677,999.9,0,0,9998.873226,0,0.275973,0.0499979,0,0,0,752.5680645,0.0499979,-5.762903226,1.057741935,30.312,34.51,32.75,34.399,32.758,0,0,0,139.7,0,752.1748,-11.71076926,6.616153854,-5.4584,15,1625659923,05:12:03,1625659923,1625659921,3,0.413,-0.055,-0.614,-0.11,400,6,0.46,0.13,-1.387555878,5.981436677,0.452716487,0,33.04953667,-253.7402029,18.93395363,0,2.520723667,-8.853850679,0.639320377,0,0,3,0/3,100,100,-0.614,-0.1103,-0.613571429,0,0,0,-0.1103125,0,0,0,-1,-1,-1,-1,4.2,4.2,1.01929,2.47681,1.4502,2.33398,1.35132,2.28149,27.3493,15.5155,18,476.678,572.37,19.4278,20.3249,29.9998,20.3264,20.3293,20.3685,63.7108,10.4044,-999.9,400,3.42934,101.615,101.662
17,1625660279,2527.5,20210707 05:17:59,05:17:59,15,B3R3,_SW,_5.10,_1,1625660271,0.001258079,1.258078855,-1.232032479,401.6464516,416.5017618,42.05028589,40.55048422,0.078242706,2.942597684,0.077105038,0.048291485,0.004749601,19.46796222,17.94563871,2.064207363,18.87315446,0.437298033,2.317037323,1.62690933,-55.48127749,293.4388614,19.81859506,257.7809285,-2.071860861,1.719843953,-1.232032479,401.4853287,402.5551758,0.075133921,66.16844366,1.258078855,2.439444394,4.038810303,-0.015081931,77.48259014,14,3,1,0,54582.62836,RECT-2429-20210707-05_18_03,15311.5,616.6232,2449.87,0.748303706,-1.232032479,-,-,0,0,#DIV/0!,0.5,0.020998236,-1.232032479,#DIV/0!,-1.77968E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.336355803,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625660271,401.6464516,399.9900968,4.33137129,2.277681935,402.2600323,4.441684194,500.2883226,100.7607097,0.199933839,19.79533871,17.94563871,999.9,0,0,9998.509677,0,0.333882903,0.0499979,0,0,0,616.4577419,0.0499979,-5.112258065,1.006129032,30.312,34.49593548,32.73170968,34.36890323,32.75,0,0,0,103.7,0,616.6232,-3.801538415,3.383846213,-5.1064,15,1625659923,05:12:03,1625659923,1625659921,3,0.413,-0.055,-0.614,-0.11,400,6,0.46,0.13,-0.79422988,0.060983098,0.303607566,1,1.656389887,-14.90900568,1.130606514,0,2.053689032,-3.28506871,0.319278756,0,1,3,1/3,100,100,-0.614,-0.1103,-0.613571429,0,0,0,-0.1103125,0,0,0,-1,-1,-1,-1,5.9,6,1.01807,2.48047,1.4502,2.33521,1.35132,2.17896,27.3285,15.4892,18,483.723,568.127,19.368,20.2264,29.9998,20.2457,20.2476,20.353,86.1486,6.7578,-999.9,400,1.01254,101.65,101.664
18,1625660395,2643.5,20210707 05:19:55,05:19:55,15,B3R3,_SW,_5.10,_2,1625660387,0.001794848,1.794847812,-1.006064798,437.8953871,441.1550229,44.53957861,44.21048158,0.108473011,2.941083097,0.106298469,0.066628286,0.004749601,19.32027729,18.0412129,2.076651752,16.95956819,0.392770246,2.315921264,1.683881506,-79.15278849,276.9019617,18.71976326,216.4736861,-32.79745941,2.706250957,-1.006064798,400.004292,412.3685212,-2.039126857,66.16034881,1.794847812,0.523477978,3.180971455,-0.07981888,77.52178682,13,3,1,0,54539.00106,RECT-2430-20210707-05_19_58,15300.6,698.8326923,3275.24,0.786631608,-1.006064798,-,-,0,0,#DIV/0!,0.5,0.020998236,-1.006064798,#DIV/0!,3.43669E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.271243095,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625660387,437.8953871,399.9814839,3.890305484,0.657227355,438.5089677,4.000619032,500.2767097,100.7613548,0.199931548,19.78757097,18.0412129,999.9,0,0,9989.835806,0,0.268673,0.0499979,0,0,0,698.9364516,0.0499979,-4.844193548,1.161290323,30.274,34.46341935,32.687,34.312,32.72358065,0,0,0,114.7,0,698.8326923,-22.43042737,-12.56649581,-4.798846154,15,1625659923,05:12:03,1625659923,1625659921,3,0.413,-0.055,-0.614,-0.11,400,6,0.46,0.13,-1.55173399,5.719661604,0.415998857,0,37.91394516,-291.3331161,22.47719688,0,3.233079355,-4.658326935,0.349200531,0,0,3,0/3,100,100,-0.613,-0.1103,-0.613571429,0,0,0,-0.1103125,0,0,0,-1,-1,-1,-1,7.9,7.9,1.01807,2.47314,1.4502,2.33765,1.35132,2.27295,27.3077,15.4892,18,485.148,568.125,19.3166,20.1363,29.9998,20.1613,20.1688,20.3479,100,2.01711,-999.9,400,0,101.671,101.673
19,1625660857,3105,20210707 05:27:36,05:27:36,15,B1R4,_SW,_5.7,_1,1625660849,0.000715123,0.715123312,-0.409114554,401.2097419,405.9861202,40.999069,40.51671985,0.040627611,2.943318265,0.040318615,0.025226701,0.004749601,19.06505455,18.64518387,2.156825723,17.3314367,0.388220739,2.239980135,1.768604984,-31.53693807,96.15557879,6.497797991,71.12118832,-1.670151459,1.412306525,-0.409114554,400.8265813,401.7141212,-0.072165429,66.16048738,0.715123312,2.257834581,3.396217818,-0.044121893,77.51712034,40,8,1,0,54706.33033,RECT-2431-20210707-05_27_40,15325.6,702.6603846,3503.49,0.799439877,-0.409114554,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.409114554,#DIV/0!,-6.79408E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.250875805,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625660849,401.2097419,399.8860323,3.844288065,2.156691613,401.9022581,3.943662903,500.1944194,100.7863871,0.199993871,19.25115484,18.64518387,999.9,0,0,10000.05935,0,0.284252226,0.0499979,0,0,0,702.6487097,0.0499979,-5.789677419,0.99516129,29.875,34.06606452,32.28,33.887,32.25,0,0,0,460.5,0,702.6603846,-1.103931661,-1.930940129,-5.889230769,15,1625660793,05:26:33,1625660793,1625660791,4,-0.079,0.011,-0.693,-0.099,400,4,0.47,0.12,-0.470460782,0.529849478,0.056932684,0,1.424123484,-11.14331603,0.868198799,0,1.73774871,-6.118752097,0.457358365,0,0,3,0/3,100,100,-0.693,-0.0994,-0.69255,0,0,0,-0.0993755,0,0,0,-1,-1,-1,-1,1.1,1.1,1.01929,2.48047,1.4502,2.33643,1.35132,2.1814,26.8302,15.4367,18,453.258,574.013,18.7337,19.5515,29.9997,19.6159,19.6269,20.3787,68.1394,0,-999.9,400,2.70799,101.76,101.744
20,1625661008,3256.5,20210707 05:30:08,05:30:08,15,B1R4,_SW,_5.7,_2,1625661000,0.000779587,0.77958737,-0.093424961,400.663,394.2311775,39.81058647,40.46009021,0.054309158,2.945260476,0.05375889,0.033648281,0.004749601,19.02279661,16.77123,1.916547036,20.99074109,0.469439228,2.236410928,1.447107809,-34.37980304,389.7094428,26.06201058,381.3963999,-1.242816063,1.598498314,-0.093424961,400.8588996,401.4865152,-0.093951215,66.16397614,0.77958737,2.681141041,4.055790727,-0.069016772,77.49496485,23,5,1,0,54769.01275,RECT-2432-20210707-05_30_11,15246.4,772.3884615,4323.94,0.821369292,-0.093424961,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.093424961,#DIV/0!,-4.49612E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.217479165,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625661000,400.663,399.9404667,4.648702667,2.740201,401.3554667,4.748076333,500.2041333,100.7829,0.199946467,19.22555333,16.77123,999.9,0,0,10011.45433,0,0.373207533,0.0499979,0,0,0,772.4456667,0.0499979,-4.948666667,1.143333333,29.812,34.062,32.25,33.875,32.2416,0,0,0,149.8999999,0,772.3884615,-4.975726543,-6.272820548,-5.049230769,15,1625660793,05:26:33,1625660793,1625660791,4,-0.079,0.011,-0.693,-0.099,400,4,0.47,0.12,-0.090770268,0.725751942,0.134430728,0,0.756835364,-7.457585522,0.567559262,0,1.92644,-5.047503387,0.377051172,0,0,3,0/3,100,100,-0.693,-0.0994,-0.69255,0,0,0,-0.0993755,0,0,0,-1,-1,-1,-1,3.6,3.6,1.01929,2.48291,1.4502,2.33643,1.35132,2.16797,26.7267,15.4192,18,472.924,575.283,18.6898,19.4227,29.9999,19.4731,19.4845,20.3612,64.3674,0,-999.9,400,3.06822,101.789,101.785
21,1625661235,3483.5,20210707 05:33:55,05:33:55,15,B2R3,_SW,_5.14,_1,1625661227,0.000894233,0.894232559,-0.343804901,401.9473226,401.4491938,40.55344702,40.60376681,0.049884873,2.948429516,0.049420689,0.030929276,0.004749601,18.74959032,18.19833226,2.097252778,13.21182228,0.291016906,2.202700735,1.806235871,-39.43565587,124.5638648,8.372051116,93.50500962,-2.563612255,1.63715587,-0.343804901,400.193298,401.1648121,-0.101780012,66.16180399,0.894232559,1.55903191,2.680465515,-0.008047814,77.50579935,17,3,1,0,54910.20609,RECT-2433-20210707-05_33_59,15292,613.3924,3152.04,0.805398282,-0.343804901,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.343804901,#DIV/0!,-1.5896E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.24162172,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1625661227,401.9473226,399.6617742,2.880852581,0.922889677,402.4239032,2.974799677,500.2462903,100.8176452,0.199987065,18.98197097,18.19833226,999.9,0,0,10026.04419,0,0.995594774,0.0499979,0,0,0,613.5709677,0.0499979,-4.816451613,1.348387097,29.57622581,33.925,32.06403226,33.70529032,32,0,0,0,225.7,0,613.3924,-6.055384589,-1.466153945,-4.8192,15,1625661060,05:30:59,1625661060,1625661052,5,0.216,0.005,-0.477,-0.094,400,3,0.57,0.12,-0.440772268,0.237889192,0.046204496,1,2.285573078,-17.35845825,1.338458921,0,1.95796391,-12.36003605,0.958964924,0,1,3,1/3,100,100,-0.477,-0.0939,-0.47655,0,0,0,-0.0939465,0,0,0,-1,-1,-1,-1,2.9,3.1,1.01807,2.47803,1.4502,2.33643,1.35132,2.23633,26.6232,15.3929,18,480.69,574.427,18.5129,19.3867,30.0002,19.4052,19.4299,20.3345,60.8596,0,-999.9,400,3.18538,101.749,101.767
