SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1624355317,979.5999999,20210622 02:48:37,02:48:37,15,B2R2,_NW,_5.4,_2,1624355309,0.001461652,1.461652457,-0.147225767,399.3076452,389.5702205,39.34960215,40.33315728,0.071353641,2.94492383,0.070406921,0.044088338,0.004749601,20.55265172,20.04915806,2.353766042,11.43476446,0.284221177,2.48558838,2.069544865,-64.45887337,140.236095,9.622355787,85.40432701,-0.215944047,1.9616979,-0.147225767,400.1811386,400.3615939,-0.000691738,66.16048213,1.461652457,0.447222957,2.460357212,-0.041345386,77.51337871,10,2,1,0,54441.52424,RECT-1995-20210622-02_48_30,15156,879.744,3975.05,0.778683539,-0.147225767,-,-,0,0,#DIV/0!,0.5,0.020998236,-0.147225767,#DIV/0!,-9.03454E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.284218749,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624355309,399.3076452,399.9882258,2.813855806,0.467378871,399.4671935,2.871735806,500.1995806,100.8077097,0.200016484,20.93244194,20.04915806,999.9,0,0,10007.07516,0,2.193318613,0.0499979,0,0,0,881.6764516,0.0499979,-5.716129032,0.702903226,31.286,35.20325806,33.645,35.125,33.69106452,0,0,0,127.5,0,879.744,-84.82000012,-2.751538287,-5.5952,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,-0.107558745,-0.339893705,0.055717878,1,-0.680624774,0.354174823,0.038776537,1,2.346475484,-3.014275645,0.226882633,0,2,3,2/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,55.6,55.8,1.01929,2.51343,1.4502,2.33032,1.35132,2.34863,28.8802,15.9708,18,480.146,550.506,20.7082,21.4996,29.9996,21.5689,21.576,20.3802,100,0,-999.9,400,0,101.414,101.645
9,1624355457,1119.1,20210622 02:50:56,02:50:56,15,B3R2,_NE,_5.7,_1,1624355449,0.000846956,0.846955601,0.211510723,402.0747097,384.1990817,38.80734567,40.61293478,0.049121967,2.94084742,0.048670654,0.030459362,0.004749601,20.14867827,19.48953548,2.273454161,22.50134419,0.540209924,2.400789568,1.733244237,-37.35074198,139.452797,9.526984328,111.6337889,-2.670672141,2.030266921,0.211510723,400.7819293,401.5858848,-0.193709148,66.16056922,0.846955601,2.984348907,4.520373394,-0.081960836,77.51486407,12,2,1,0,54424.92102,RECT-1996-20210622-02_50_50,15176,811.1648,4128.7,0.803530215,0.211510723,-,-,0,0,#DIV/0!,0.5,0.020998236,0.211510723,#DIV/0!,3.70105E-14,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.244508272,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624355449,402.0747097,399.8503871,5.348166774,2.925857742,402.2343871,5.406046452,500.2025806,100.8084516,0.199977419,20.36910323,19.48953548,999.9,0,0,9983.83,0,0.873410419,0.0499979,0,0,0,812.3909677,0.0499979,-5.330322581,1.011935484,30.877,34.85467742,33.256,34.82629032,33.292,0,0,0,138.5,0,811.1648,-58.80769218,3.115384698,-5.5824,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.279622831,1.356970156,0.146088794,0,2.405947,-22.92866487,1.752477607,0,2.493176774,-9.519864677,0.711469048,0,0,3,0/3,100,100,-0.159,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,57.9,58.1,1.01929,2.51587,1.4502,2.33032,1.35132,2.29004,28.6479,15.9445,18,477.966,555.485,20.1941,21.2331,29.9992,21.296,21.2978,20.3818,63.5341,0,-999.9,400,3.67588,101.448,101.74
10,1624355571,1233.1,20210622 02:52:50,02:52:50,15,B3R2,_NE,_5.7,_2,1624355563,0.002643528,2.643528285,1.200839648,417.1688,397.225302,40.12235664,42.13678053,0.188242567,2.943747885,0.18180175,0.114186417,0.004749601,19.41888014,17.52831667,2.010632447,23.73368172,0.560618463,2.362121771,1.450013984,-116.5795974,409.1530705,27.60821234,320.186435,-16.2450584,4.317542483,1.200839648,399.630993,404.9729515,-1.2402813,66.16034503,2.643528285,0.385521588,4.398029091,-0.133461991,77.53292102,22,4,1,0,54559.9316,RECT-1997-20210622-02_52_44,15175.8,883.9588462,4403.94,0.799279998,1.200839648,-,-,0,0,#DIV/0!,0.5,0.020998236,1.200839648,#DIV/0!,2.10854E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.251126017,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624355563,417.1688,399.8423333,5.550318,0.3998756,417.3284667,5.608198,500.1798,100.8066333,0.199914933,20.10641667,17.52831667,999.9,0,0,10000.49367,0,2.151579067,0.0499979,0,0,0,884.1233333,0.0499979,-5.746,0.954,30.687,34.687,33.0662,34.52893333,33.0746,0,0,0,112.6999998,0,883.9588462,-184.7094017,7.744615393,-5.656538462,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.590545273,2.356432967,0.284312782,0,19.70940516,-168.9454597,13.08365339,0,5.318038065,-12.37852065,0.939406317,0,0,3,0/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,59.8,60,1.01685,2.50977,1.4502,2.33032,1.35132,2.33887,28.4794,15.9358,18,467.15,552.612,19.9445,20.9773,29.9996,21.0448,21.0564,20.3353,100,0,-999.9,400,0,101.486,101.763
11,1624355687,1349.6,20210622 02:54:47,02:54:47,15,B3R2,_NE,_5.14,_1,1624355680,0.002006811,2.006810805,0.168892154,401.9063214,391.1284722,39.51087718,40.59963013,0.146584089,2.946486275,0.142650026,0.089500932,0.004749601,19.41812029,18.16866071,2.09334866,29.59187753,0.691816131,2.337858187,1.401532529,-88.50035649,281.3239298,19.01111681,211.8394397,-2.775349863,1.164733684,0.168892154,402.8105792,402.8793818,-0.049795331,66.16046676,2.006810805,7.610172932,8.295380485,0.26541155,77.53045481,30,6,1,0,54672.78969,RECT-1999-20210622-02_54_40,15148.2,1083.4608,4209.7,0.742627551,0.168892154,-,-,0,0,#DIV/0!,0.5,0.020998236,0.168892154,#DIV/0!,-1.56793E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.346570026,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624355680,401.9063214,399.1386429,6.848468214,5.460863464,402.0660714,6.906348571,500.1815,100.8176786,0.1999665,19.93965357,18.16866071,999.9,0,0,10014.97607,0,2.817141857,0.0499979,0,0,0,1085.497143,0.0499979,-5.624285714,1.129285714,30.714,34.571,32.937,34.437,33.062,0,0,0,29.29999995,0,1083.4608,-464.7853847,2.521538521,-5.5868,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.070868402,2.020392593,0.19108799,0,3.437546973,-44.6637812,3.488934615,0,1.861144912,-28.55176533,2.329614774,0,0,3,0/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,61.7,62,1.02295,2.51221,1.4502,2.33032,1.35132,2.31445,28.3742,15.9182,18,457.95,564.181,19.7274,20.764,29.9996,20.8563,20.8893,20.4455,11.5252,1.30995,-999.9,400,9.59101,101.497,101.812
12,1624355801,1463.6,20210622 02:56:41,02:56:41,15,B3R2,_NE,_5.14,_2,1624355793,0.002227968,2.227967724,0.284039323,405.892,393.9193562,39.79645429,41.00601347,0.161101835,2.947037962,0.156364342,0.098141754,0.004749601,19.03726178,17.91589677,2.060348136,27.93442417,0.640098272,2.291431777,1.420249864,-98.25337664,270.1602478,18.19931661,190.1109374,-7.135362338,4.941192196,0.284039323,400.0689091,402.1202121,-0.436604743,66.16029985,2.227967724,0.430023352,4.417867455,-0.206697387,77.53069828,4,1,1,0,54749.86951,RECT-2000-20210622-02_56_34,15166.5,925.2538462,4627.54,0.800054922,0.284039323,-,-,0,0,#DIV/0!,0.5,0.020998236,0.284039323,#DIV/0!,1.758E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.24991419,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624355793,405.892,399.7386774,6.33591871,0.446357194,406.0516452,6.39379871,500.1953226,100.8269677,0.199939581,19.61629355,17.91589677,999.9,0,0,10017.19355,0,0.350085226,0.0499979,0,0,0,927.023871,0.0499979,-5.896129032,1.092580645,30.5,34.502,32.875,34.32622581,32.877,0,0,0,112.6999998,0,925.2538462,-228.0820513,-0.584615469,-5.948461538,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.631520023,-4.823142598,0.459328263,0,6.153289548,-64.76359084,5.004160185,0,5.889560323,-18.66953177,1.413290456,0,0,3,0/3,100,100,-0.159,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,63.6,63.9,1.01685,2.50244,1.4502,2.33154,1.35132,2.33154,28.3112,15.9007,18,487.852,553.614,19.5171,20.5893,29.9997,20.6377,20.6569,20.3324,100,0,-999.9,400,0,101.53,101.824
13,1624355918,1580.1,20210622 02:58:37,02:58:37,15,B1R3,_NE,_5.14,_1,1624355910,0.000845084,0.845083921,0.110622227,413.6661613,402.5490097,40.65688691,41.77970368,0.066258517,2.944741101,0.065441288,0.04097339,0.004749601,19.20805718,18.01402258,2.073104713,34.7639181,0.787316351,2.264751485,1.285788362,-37.26820093,224.4561134,15.12519188,202.317854,-12.42499448,3.161213807,0.110622227,402.0462182,406.1127273,-0.766172032,66.16121639,0.845083921,4.114900511,6.175265818,-0.163860353,77.55310328,39,8,1,0,54715.98091,RECT-2001-20210622-02_58_31,15204,865.9556,4675.12,0.81477361,0.110622227,-,-,0,0,#DIV/0!,0.5,0.020998236,0.110622227,#DIV/0!,1.31572E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.227334793,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624355910,413.6661613,400.3296774,7.795319355,4.032642903,413.8258065,7.853200645,500.1606452,100.7986452,0.199956097,19.42785806,18.01402258,999.9,0,0,10006.93548,0,4.37297,0.0499979,0,0,0,868.2529032,0.0499979,-6.281935484,1.031290323,30.262,34.375,32.75,34.187,32.661,0,0,0,115.5,0,865.9556,-132.6553845,9.837692366,-6.1512,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,-12.26159857,228.8685196,22.91963441,0,14.26851323,-117.2088518,8.928140657,0,3.852352581,-15.406665,1.181880985,0,0,3,0/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,65.6,65.8,1.01685,2.50977,1.4502,2.33154,1.35132,2.34985,28.1642,15.8394,18,447.18,554.217,19.3184,20.3974,29.9994,20.4685,20.4657,20.3213,83.281,0,-999.9,400,1.19173,101.552,101.851
14,1624355991,1653.6,20210622 02:59:51,02:59:51,15,B1R3,_NE,_5.14,_2,1624355988,0.000345744,0.345744201,1.094380226,400.2873636,316.8320043,31.99959984,40.42847719,0.023446638,2.942243653,0.023343329,0.014598825,0.004749601,19.58955222,18.91026364,2.192862174,31.23331549,0.718505297,2.300445168,1.474356877,-15.24731928,122.020879,8.278109126,115.0564185,-0.835777104,0.03395502,1.094380226,402.0419875,402.4054909,-0.307788574,66.16187341,0.345744201,6.981852119,7.221511394,0.026824917,77.50239756,23,5,1,0,54594.5223,RECT-2003-20210622-02_59_44,15185.2,1233.7456,4553.86,0.729076959,1.094380226,-,-,0,0,#DIV/0!,0.5,0.020998236,1.094380226,#DIV/0!,-2.05673E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.371597316,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624355988,400.2873636,399.3010909,7.11401,7.073568182,400.447,7.17189,500.1772727,100.7987273,0.199907364,19.67951818,18.91026364,999.9,0,0,9992.726364,0,20.04555455,0.0499979,0,0,0,1164.595455,0.0499979,-6.843636364,0.964545455,30.437,34.312,32.687,34.062,32.687,0,0,0,20.5,0,1233.7456,-1036.43846,-4.616153815,-6.2616,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.82608058,1.925179269,0.382040762,0,3.862857032,-38.98844574,3.011500796,0,1.106598726,-13.58478082,1.027975915,0,0,3,0/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,66.8,67,1.02295,2.51099,1.4502,2.33032,1.35132,2.23511,28.0803,15.8132,18,466,563.279,19.2206,20.266,29.9996,20.3417,20.353,20.4481,23.9628,0.39914,-999.9,400,8.21655,101.566,101.858
15,1624356133,1795.1,20210622 03:02:12,03:02:12,15,B3R3,_NE,_5.12,_1,1624356125,0.00118792,1.187920019,0.489554688,404.2081613,381.6824086,38.54049602,40.81504067,0.068682429,2.942348509,0.067804037,0.042455507,0.004749601,19.05879353,18.47622903,2.134128971,17.15780642,0.38713787,2.256336624,1.746991101,-52.38727283,141.4633314,9.560113083,98.64092127,-4.428562142,2.399445252,0.489554688,400.1581703,401.4411879,-0.341345455,66.16,1.187920019,0.712639578,2.870236424,-0.11473549,77.51804959,12,2,1,0,54655.29821,RECT-2004-20210622-03_02_06,15178.5,945.4003846,4601.6,0.794549638,0.489554688,-,-,0,0,#DIV/0!,0.5,0.020998236,0.489554688,#DIV/0!,-1.59515E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.258574609,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624356125,404.2081613,400.0594839,3.833985806,0.966897968,404.3676774,3.891865806,500.2105161,100.7753226,0.199978226,19.36802258,18.47622903,999.9,0,0,9995.643226,0,2.127396581,0.0499979,0,0,0,947.7696774,0.0499979,-5.197419355,1.337419355,30.159,34.187,32.562,34.006,32.514,0,0,0,140.5,0,945.4003846,-200.0912822,-6.566495791,-5.682692308,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.384078134,1.705226831,0.131396305,0,4.534809677,-43.4267971,3.381873042,0,2.927150323,-6.106607903,0.467251859,0,0,3,0/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,69.2,69.4,1.01562,2.50732,1.4502,2.33154,1.35132,2.33521,27.871,15.8569,18,478.501,556.301,19.0338,20.0322,29.9994,20.0897,20.0911,20.3041,84.4518,0,-999.9,400,1.44608,101.595,101.967
16,1624356228,1890.5,20210622 03:03:48,03:03:48,15,B3R3,_NE,_5.12,_2,1624356220,0.001231619,1.231619088,1.240398905,402.5782333,366.4756848,37.00638743,40.65199054,0.07690349,2.945313093,0.075805136,0.047475586,0.004749601,18.95216016,18.27933,2.107942816,21.77524985,0.488409585,2.242957435,1.61953323,-54.3144018,157.7005529,10.63071549,114.0216162,-2.890907124,2.837593539,1.240398905,400.7572079,401.1891152,-0.350541991,66.16,1.231619088,0.647324253,3.400371939,-0.199337161,77.52752088,9,2,1,0,54761.70555,RECT-2005-20210622-03_03_41,15194.4,900.3888,4338.45,0.792463023,1.240398905,-,-,0,0,#DIV/0!,0.5,0.020998236,1.240398905,#DIV/0!,2.32638E-13,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.261888532,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624356220,402.5782333,400.4808,4.836739,1.449438667,402.7377,4.894619,500.1981333,100.7791667,0.199940433,19.27248333,18.27933,999.9,0,0,10012.12467,0,6.760697333,0.0499979,0,0,0,901.6713333,0.0499979,-6.124,1.175333333,30.0662,34.1082,32.437,33.8874,32.437,0,0,0,94.0999999,0,900.3888,-155.6292306,-3.6492308,-5.9944,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.744395873,-1.511893131,0.166962493,0,2.382921933,-30.42149499,2.361182389,0,3.413315667,-0.892766096,0.23532831,1,1,3,1/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,70.7,71,1.01196,2.51221,1.4502,2.33154,1.35132,2.18628,27.7664,15.8219,18,481.981,555.95,18.9173,19.8864,29.9997,19.933,19.9333,20.2361,87.135,0,-999.9,400,3.17123,101.597,102.091
17,1624356368,2030,20210622 03:06:07,03:06:07,15,B3R3,_NE,_5.9,_1,1624356360,0.002352285,2.352285165,0.769739878,397.2843871,380.1439999,38.39108579,40.12210896,0.161293178,2.945057974,0.156541512,0.098253703,0.004749601,18.47271554,17.22076452,1.971934279,21.32537437,0.472753011,2.216856797,1.499181268,-103.7357758,295.9372578,19.8236656,212.0298972,0.603898195,3.62117346,0.769739878,399.3659502,398.8725212,-0.07839702,66.16026595,2.352285165,0.270594745,3.767600727,-0.106739911,77.54157953,36,7,1,0,54789.56436,RECT-2006-20210622-03_06_01,15210.9,787.2192,3543.36,0.777832566,0.769739878,-,-,0,0,#DIV/0!,0.5,0.020998236,0.769739878,#DIV/0!,-8.98299E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.285623724,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624356360,397.2843871,399.7341613,4.681144516,0.358312613,397.4440645,4.739024516,500.2584839,100.7909355,0.199967419,19.08465484,17.22076452,999.9,0,0,10009.50387,0,11.69676558,0.0499979,0,0,0,787.693871,0.0499979,-5.639677419,1.484193548,29.875,34.008,32.312,33.812,32.284,0,0,0,138.0999999,0,787.2192,-23.08999995,-7.264615504,-5.364,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.822425271,0.564260506,0.056688637,0,-2.4257838,8.537103591,0.702243906,0,4.276448333,-9.851100067,0.717908995,0,0,3,0/3,100,100,-0.159,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,73.1,73.3,1.01685,2.51343,1.4502,2.33154,1.35132,2.18872,27.7246,15.8044,18,450.549,561.675,18.7473,19.7233,30,19.756,19.777,20.3193,53.2473,0,-999.9,400,4.45063,101.63,102.06
18,1624356452,2114,20210622 03:07:31,03:07:31,15,B3R3,_NE,_5.9,_2,1624356444,0.011140443,11.140443,0.961546729,395.7286333,393.0095861,39.69074308,39.96534454,6.136333038,2.944936763,2.919357937,1.969437382,0.004749601,15.86849273,15.27942333,1.742400691,62.71030014,1.36293509,2.173383139,0.379465601,-491.2935361,553.7860908,36.66842701,99.16573134,-0.796752526,11.10292778,0.961546729,400.1801156,399.6753697,-0.11816488,66.16078888,11.140443,0.345061822,13.52462303,0.000544133,77.54990205,1,0,1,0,54845.52476,RECT-2007-20210622-03_07_25,15249.3,793.0180769,3513.36,0.774284993,0.961546729,-,-,0,0,#DIV/0!,0.5,0.020998236,0.961546729,#DIV/0!,-1.3604E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.291514118,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624356444,395.7286333,400.0435,13.49550333,0.356444367,395.8882333,13.55338667,500.1768333,100.7918,0.1999938,18.76745667,15.27942333,999.9,0,0,10008.72833,0,0.781923733,0.0499979,0,0,0,793.2803333,0.0499979,-6.466,1.155333333,29.833,33.9538,32.25,33.76653333,32.25,0,0,0,83.10000014,0,793.0180769,-41.70017088,7.615726413,-6.533846154,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.90812347,0.532475527,0.064774368,0,-4.314881667,-16.26396307,1.21258971,0,13.13906,0.511827364,0.038572024,1,1,3,1/3,100,100,-0.159,-0.0578,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,74.5,74.7,1.01074,2.50732,1.4502,2.33276,1.35132,2.22534,27.662,15.8044,18,490.949,555.05,18.6546,19.6512,29.9998,19.7032,19.6789,20.2102,100,0,-999.9,400,1.8631,101.602,102.094
19,1624356697,2359.5,20210622 03:11:37,03:11:37,15,B1R4,_NW,_5.14,_1,1624356689,0.001462512,1.462511641,1.094777919,424.9682903,397.2002331,40.11926968,42.92398651,0.099292092,2.938713599,0.097465289,0.061077137,0.004749601,17.42609941,16.74855484,1.913789772,20.31113791,0.415637925,2.046354698,1.498151848,-64.49676336,167.7932102,11.16278555,114.463982,-22.33926654,3.153098394,1.094777919,399.364073,406.8210606,-1.591206075,66.16066963,1.462511641,0.284363635,2.902885879,-0.134548207,77.54812695,10,2,1,0,54840.29305,RECT-2008-20210622-03_11_30,15188.8,788.9407692,4242.9,0.814056242,1.094777919,-,-,0,0,#DIV/0!,0.5,0.020998236,1.094777919,#DIV/0!,-2.44375E-11,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.228416353,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624356689,424.9682903,399.7787742,4.115017097,0.348311129,425.1279032,4.172896774,500.1914194,100.8051613,0.199990129,17.80764194,16.74855484,999.9,0,0,9972.040968,0,0.266625452,0.0499979,0,0,0,788.9893548,0.0499979,-6.105806452,1.630967742,28.81606452,33.008,31.262,32.94325806,31.2113871,0,0,0,244.3,0,788.9407692,-34.38564103,-3.615384657,-6.186538462,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.194471481,5.765889213,0.522952943,0,25.81016067,-208.6232121,15.56657169,0,3.80462,-11.05593451,0.805370443,0,0,3,0/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,78.6,78.8,1.01562,2.51343,1.4502,2.33276,1.35132,2.18628,27.0168,15.7606,18,480.164,556.615,17.5542,19.29,29.9996,19.2964,19.2929,20.3069,100,0,-999.9,400,0,101.713,101.944
20,1624356782,2444.5,20210622 03:13:02,03:13:02,15,B1R4,_NW,_5.14,_2,1624356774,0.00124523,1.245229638,0.743535226,400.1008065,376.940421,38.07295394,40.41227399,0.08596668,2.939478527,0.084594,0.052992754,0.004749601,17.51570687,16.06478065,1.832262844,17.63422801,0.361605696,2.050589887,1.470657148,-54.91462704,281.3997791,18.65305133,245.142953,-1.23611223,2.700341313,0.743535226,400.0307782,399.8991879,-0.138012121,66.16,1.245229638,0.32910223,2.549465152,-0.113110178,77.52290645,17,3,1,0,54857.01909,RECT-2009-20210622-03_12_55,15201.5,816.2764,4364.14,0.812958246,0.743535226,-,-,0,0,#DIV/0!,0.5,0.020998236,0.743535226,#DIV/0!,6.65132E-12,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.230075474,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624356774,400.1008065,399.9140323,3.580069032,0.352469968,400.2602581,3.637949032,500.1873871,100.8053226,0.199907452,17.84047419,16.06478065,999.9,0,0,9976.366774,0,2.47521129,0.0499979,0,0,0,817.7096774,0.0499979,-6.002580645,1.901612903,28.75,32.75,31.11687097,32.665,31.10874194,0,0,0,83.69999981,0,816.2764,-79.39769248,-2.331538476,-5.7904,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.629258111,0.518610103,0.095138594,0,0.22234613,-13.82455496,1.047894379,0,3.260897,-9.893538687,0.723386717,0,0,3,0/3,100,100,-0.16,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,80,80.2,1.0144,2.50732,1.4502,2.33276,1.35132,2.31445,26.8924,15.7606,18,472.831,558.312,17.4685,19.1511,29.9996,19.1779,19.181,20.2728,100,0,-999.9,400,0,101.719,102.086
21,1624356917,2579,20210622 03:15:16,03:15:16,15,B2R3,_NW,_5.14,_1,1624356909,0.001213432,1.213431778,0.24388531,408.6109677,395.1874391,39.93404028,41.29049971,0.088442114,2.944541994,0.086992415,0.05449853,0.004749601,17.44955691,16.74010323,1.912762961,25.48842628,0.520202065,2.04093442,1.392560896,-53.51234143,162.783421,10.80523763,120.0810668,-8.217308199,3.011269641,0.24388531,400.6767925,403.5628545,-0.576401774,66.16100793,1.213431778,1.074459969,3.662832061,-0.176139885,77.51000075,12,2,1,0,55023.98921,RECT-2010-20210622-03_15_10,15166.1,787.5611538,4503.05,0.82510495,0.24388531,-,-,0,0,#DIV/0!,0.5,0.020998236,0.24388531,#DIV/0!,-2.37925E-14,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1.211967035,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,TRUE,1624356909,408.6109677,400.2298065,5.147921935,1.554322484,408.7704194,5.205801613,500.1839355,100.850871,0.200013548,17.76553548,16.74010323,999.9,0,0,10000.62129,0,0.275973,0.0499979,0,0,0,787.8232258,0.0499979,-5.721935484,1.719354839,28.62296774,32.687,31,32.61077419,30.937,0,0,0,132.9000001,0,787.5611538,-1.668717784,-13.76820519,-5.777692308,15,1624351983,01:53:03,1624351983,1624351968,1,-0.391,-0.095,-0.16,-0.058,385,12,0.47,0.23,0.122672653,1.093289579,0.254291595,0,7.945214667,-70.62177798,5.340980648,0,3.534694,-7.579122581,0.641491588,0,0,3,0/3,100,100,-0.159,-0.0579,-0.1596,0,0,0,-0.05788,0,0,0,-1,-1,-1,-1,82.2,82.5,1.0144,2.50366,1.4502,2.33276,1.35132,2.34619,26.7267,15.7431,18,478.921,558.132,17.4227,18.9793,29.9997,19.0336,19.03,20.2687,99.879,0,-999.9,400,0,101.736,102.043
