SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1623961471,1265.9,20210617 13:24:31,13:24:31,NR,B2R2,_SW,_5.10,_1,1623961463,0.005192457,8.03953294,387.928,299.9822902,30.16273644,39.00553601,0.184075952,2.935285954,0.177894955,0.111722395,313.9031108,46.44457473,45.23885484,9.757901384,69.83658867,7.068630666,10.12167232,2.689270718,-228.9873644,112.7796712,9.931385142,207.6268028,34,7,1,0,49898.54378,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-199-20210617-13_24_33,15252.1,829.433,1004.1,0.173953789,0.5,1601.675973,8.03953294,139.3088025,0.289124589,0.005273289,2.612030674,DARK-200-20210617-13_24_35,713.79,290.31,0.60165685,0.900341566,0.612068747,0.901870498,0.517771348,0.482228652,1899.989355,1601.675973,0.842992077,0.195984154,6,0.5,0: Broadleaf,2,1623961463,387.928,399.9888065,70.30078387,64.50969677,389.5297419,68.54905484,500.1572258,100.3483871,0.200003355,45.95153548,45.23885484,999.9,0,0,9997.904516,0,421.895,1899.989355,0.900000871,0.099999026,0,832.6429032,4.99975,16278.56129,16542.86129,57.58435484,58.252,57.78,57.875,59.12093548,1705.491935,189.4970968,0,184.8,0,829.433,-252.6988035,-4946.246155,16215.40385,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,8.052324425,-3.492682498,0.254437149,0,-12.05077333,2.698230033,0.20016257,0,5.806816333,3.446208587,0.249373669,0,0,3,0/3,100,100,-1.602,1.7545,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,90,90,2,492.226,448.331,44.6211,43.9631,30,43.5682,43.4435,23.5307,0,100,-999.9,400,70.0298,97.5321,97.0932
11,1623961586,1380.4,20210617 13:26:25,13:26:25,NR,B2R2,_SW,_5.10,_2,1623961578,0.005652647,8.618774939,387.0318667,310.2033605,31.1884963,38.9129954,0.228678459,2.935718271,0.219223287,0.137831487,313.9079277,46.40201802,44.66162333,9.471604016,69.80450476,7.092691948,10.16079402,2.378912068,-249.2817331,216.076085,18.98001365,299.6822933,11,2,1,0,49898.41575,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-201-20210617-13_26_28,15271.1,768.8684231,951.64,0.192059578,0.5,1601.702431,8.618774939,153.8111466,0.241057543,0.005634843,2.811147072,DARK-202-20210617-13_26_30,722.24,229.4,0.796737476,0.921021827,0.7847253,0.919909696,0.74841892,0.25158108,1900.021,1601.702431,0.842991962,0.195983924,6,0.5,0: Broadleaf,2,1623961578,387.0318667,399.9953333,70.5445,64.24196333,388.6334333,68.79105,500.1685,100.3421,0.1999968,46.02685667,44.66162333,999.9,0,0,10000.99267,0,1935.994333,1900.021,0.900004333,0.099995347,0,769.4350667,4.99975,14854.28667,16543.15333,57.65393333,58.25413333,57.833,57.8162,59.2164,1705.528,189.493,0,114,0,768.8684231,-72.88878634,-1449.986325,14842.91154,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,8.671350863,-3.227352948,0.237038505,0,-12.98074667,2.07338109,0.157794794,0,6.267718667,4.107760445,0.296812802,0,0,3,0/3,100,100,-1.601,1.7563,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,91.9,91.9,2,522.767,447.439,44.7316,44.0442,30.0005,43.6377,43.5211,23.5286,0,100,-999.9,400,70.2045,97.5215,97.0842
12,1623961689,1483.4,20210617 13:28:08,13:28:08,NR,B2R2,_SW,_5.10,_3,1623961681,0.007041608,9.940009389,384.8508,307.3406005,30.89963584,38.69241342,0.266488831,2.935708922,0.253742106,0.159683239,313.9070159,46.1202576,45.1892,9.732982834,70.37340313,7.177570701,10.19926618,2.555412133,-310.5349253,144.2604119,12.70771182,160.3402143,0,0,1,0,49886.54884,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-203-20210617-13_28_11,15278.3,754.27556,988.23,0.23674088,0.5,1601.693891,9.940009389,189.5932107,0.363022778,0.006459771,2.670036328,DARK-204-20210617-13_28_13,629.48,358.75,0.652137812,0.880311341,0.868100573,0.907327647,0.544241033,0.455758967,1900.010333,1601.693891,0.8429922,0.1959844,6,0.5,0: Broadleaf,2,1623961681,384.8508,400.0264333,71.39109667,63.54666,386.4517333,69.63291,500.143,100.3387667,0.199970467,46.10068333,45.1892,999.9,0,0,10001.27167,0,1815.447667,1900.010333,0.8999967,0.100003313,0,754.8164667,4.99975,14655.35667,16543.01667,57.687,58.5062,57.91426667,57.937,59.25,1705.503333,189.507,0,102.3,0,754.27556,-38.4587693,-714.023078,14645.572,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,9.969631245,-1.657209204,0.122293993,0,-15.18325,0.820247386,0.066667997,1,7.820536667,2.810988921,0.203466496,0,1,3,1/3,100,100,-1.601,1.7591,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,93.7,93.7,2,538.437,446.786,44.7987,44.1078,30.0002,43.683,43.5576,23.5197,0,100,-999.9,400,70.462,97.5093,97.0614
13,1623961896,1690.4,20210617 13:31:35,13:31:35,NR,B3R2,_SE,_5.7,_1,1623961888,0.0065688,9.867709279,385.1122667,289.4511846,29.1060569,38.72535385,0.208924915,2.935630317,0.201002033,0.126313077,313.9069496,46.13818969,45.90995333,10.10013042,69.93106672,7.094902074,10.14556535,3.00522835,-289.6840991,13.86618568,1.225039358,39.31407558,24,5,1,0,49900.88283,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-205-20210617-13_31_38,15281,736.4713846,933.16,0.210776946,0.5,1601.694611,9.867709279,168.8001496,0.302177547,0.006414629,2.886621801,DARK-206-20210617-13_31_40,651.18,281.98,0.69752683,0.90523783,0.917256001,0.926264335,0.616745647,0.383254353,1900.011333,1601.694611,0.842992135,0.19598427,6,0.5,0: Broadleaf,2,1623961888,385.1122667,399.9837,70.55671667,63.23302667,386.7132333,68.80312,500.1845333,100.356,0.200012367,45.99756667,45.90995333,999.9,0,0,9999.106667,0,1930.620333,1900.011333,0.899998533,0.10000136,0,736.8131333,4.99975,14323.9,16543.03667,57.562,58.27066667,57.80993333,57.7479,59.15186667,1705.508333,189.503,0,206,0,736.4713846,-107.7085129,-2021.839318,14317.92308,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,9.91236253,-2.856142587,0.210497639,0,-14.88916333,2.238377753,0.168490687,0,7.302168667,2.683864205,0.195119525,0,0,3,0/3,100,100,-1.601,1.7552,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,97.1,97.1,2,505.305,448.286,44.7567,44.0207,29.9995,43.6319,43.5036,23.5308,0,100,-999.9,400,71.209,97.5293,97.0917
14,1623962029,1823.9,20210617 13:33:49,13:33:49,NR,B3R2,_SE,_5.7,_2,1623962021,0.005756713,4.548463416,391.8425,328.1388039,32.99845193,39.4046536,0.170884758,2.93592496,0.165545192,0.103931586,313.9013266,46.43028123,46.06923667,10.1828635,68.5451875,6.984365928,10.18943296,3.198497574,-253.8710267,1.994347989,0.176379343,62.20102723,4,1,1,0,49895.86372,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-207-20210617-13_33_51,15255.3,1022.551538,1165.67,0.122777854,0.5,1601.665191,4.548463416,98.32450779,0.178215104,0.003093674,2.111378006,DARK-208-20210617-13_33_53,957.93,207.74,0.68893069,0.92216298,0.320217409,0.846312106,0.645392776,0.354607224,1899.976333,1601.665191,0.84299218,0.19598436,6,0.5,0: Broadleaf,2,1623962021,391.8425,400.0043333,69.453,63.02724333,393.4455333,67.70865667,500.1955667,100.3624667,0.2000134,46.08183667,46.06923667,999.9,0,0,10000.14,0,1931.934,1899.976333,0.899997133,0.100002887,0,1022.971333,4.99975,19851.28667,16542.72,57.4958,58.312,57.687,57.6912,59.062,1705.474,189.5023333,0,132.8,0,1022.551538,-63.76752128,-1138.372648,19843.75385,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,4.588871485,-3.218582677,0.241229841,0,-8.161821,2.513383849,0.183387143,0,6.425756333,2.864088721,0.207546978,0,0,3,0/3,100,100,-1.603,1.7474,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,99.3,99.3,2,531.886,448.274,44.7517,43.8783,29.9997,43.511,43.3981,23.5382,0,100,-999.9,400,70.2988,97.5649,97.1279
15,1623962120,1914.4,20210617 13:35:19,13:35:19,NR,B3R2,_SE,_5.7,_3,1623962112,0.004887506,5.65054034,390.8601935,308.9274647,31.06560035,39.30471698,0.147161458,2.935745176,0.143182711,0.089837709,313.9029735,46.678885,45.65536129,9.969099079,66.87343574,6.823123643,10.20304037,3.145975436,-215.5390315,71.62620087,6.323441714,176.3135845,3,1,1,0,49886.8287,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-209-20210617-13_35_22,15244.2,831.4025769,964.28,0.137799626,0.5,1601.673707,5.65054034,110.3550187,0.133861534,0.003781736,2.761189696,DARK-210-20210617-13_35_24,835.2,129.08,1.029419144,0.953761946,0.54113863,0.915563232,1.034121006,-0.034121006,1899.986452,1601.673707,0.842992173,0.195984346,6,0.5,0: Broadleaf,2,1623962112,390.8601935,399.9304516,67.8515871,62.38620968,392.4629355,66.12688387,500.1537097,100.3595484,0.199980645,46.1079129,45.65536129,999.9,0,0,9999.407097,0,1930.02871,1899.986452,0.899997871,0.100002103,0,832.1961935,4.99975,16206.62258,16542.79677,57.625,58.55,57.812,57.909,59.143,1705.483548,189.5029032,0,89.5999999,0,831.4025769,-102.3443078,-2097.17607,16190.12308,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,5.730728042,-4.642277992,0.353300043,0,-9.090557667,4.511930857,0.338973957,0,5.460894333,2.094555818,0.167389508,0,0,3,0/3,100,100,-1.603,1.7335,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,100.8,100.8,2,532.438,448.673,44.7609,43.8193,30,43.454,43.3437,23.5314,0,100,-999.9,400,69.2525,97.5692,97.1359
16,1623962315,2109.5,20210617 13:38:34,13:38:34,NR,B1R3,_SE,_5.6,_1,1623962307,0.004925604,7.002977522,389.2836333,295.7496733,29.72483542,39.12562879,0.152316407,2.934611808,0.148056781,0.092908276,313.9031066,46.55066371,45.60110667,9.941366419,67.81672644,6.87744034,10.14121545,3.063926079,-217.2191483,61.39949882,5.418270104,163.5017272,15,3,1,0,49873.43754,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-211-20210617-13_38_37,15238,770.27212,944.5,0.184465728,0.5,1601.675451,7.002977522,147.7271139,0.237702488,0.004626121,2.83995765,DARK-212-20210617-13_38_39,719.99,224.51,0.776036168,0.922765193,0.771699928,0.922364897,0.72537778,0.27462222,1899.988667,1601.675451,0.842992108,0.195984215,6,0.5,0: Broadleaf,2,1623962307,389.2836333,399.9851,68.42765333,62.92295667,390.8857667,66.69500333,500.1427333,100.3067,0.200039667,45.98919333,45.60110667,999.9,0,0,9998.220333,0,1710.996333,1899.988667,0.8999991,0.100001203,0,770.7734667,4.99975,15019.75667,16542.83,57.812,58.6374,58.062,58.062,59.375,1705.489667,189.499,0,194.5999999,0,770.27212,-38.65661544,-775.1384627,15009.484,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,7.064132341,-2.739154787,0.205265624,0,-10.72823548,1.902701613,0.143998198,0,5.463330968,3.232383871,0.242641174,0,0,3,0/3,100,100,-1.602,1.7368,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,104.1,104.1,2,517.078,447.546,44.6821,43.9277,30.0005,43.5323,43.4144,23.5298,0,100,-999.9,400,67.5482,97.5408,97.0979
17,1623962436,2230.5,20210617 13:40:35,13:40:35,NR,B1R3,_SE,_5.6,_2,1623962428,0.005878531,8.961356838,386.5312,290.335276,29.18061248,38.84893807,0.187669257,2.935083591,0.181248691,0.113838995,313.9015672,46.37190659,45.45672333,9.867888316,67.61232577,6.879697783,10.17521244,2.988190532,-259.243236,94.59836332,8.343501811,157.6001964,32,6,1,0,49876.06957,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-213-20210617-13_40_38,15258.6,754.67492,971.22,0.222961924,0.5,1601.667081,8.961356838,178.5553871,0.316416466,0.005848858,2.734313544,DARK-214-20210617-13_40_40,663.91,307.31,0.704647034,0.896281721,0.857633017,0.913176804,0.619898979,0.380101021,1899.978667,1601.667081,0.842992139,0.195984279,6,0.5,0: Broadleaf,2,1623962428,386.5312,400.0068333,68.45020667,61.88111333,388.1323667,66.71723333,500.1735667,100.3065667,0.200036867,46.05455333,45.45672333,999.9,0,0,10000.92033,0,1317.8967,1899.978667,0.8999976,0.1000024,0,755.1634667,4.99975,14789.66333,16542.75667,57.8666,58.562,58.062,58.062,59.375,1705.478667,189.5,0,120.1999998,0,754.67492,-43.01146161,-809.6923089,14780.032,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,8.989678052,-1.459344135,0.113408905,0,-13.49149677,0.801106452,0.078180306,1,6.541832903,2.222174032,0.165709548,0,1,3,1/3,100,100,-1.601,1.7365,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,106.1,106.1,2,494.211,446.65,44.6712,43.9624,29.9999,43.563,43.4345,23.5161,0,100,-999.9,400,68.3816,97.5455,97.0904
18,1623962570,2364.5,20210617 13:42:49,13:42:49,NR,B1R3,_SE,_5.6,_3,1623962562,0.005153952,4.714073386,392.0142333,317.4524819,31.90524967,39.39900521,0.143653465,2.934795584,0.13985832,0.087744077,313.9055927,46.52841855,46.01610667,10.15520251,66.56687215,6.763237929,10.16006568,3.391964583,-227.2892844,1.47936354,0.130817302,88.22648916,18,4,1,0,49872.72004,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-215-20210617-13_42_52,15218.8,905.57816,1074.66,0.157335194,0.5,1601.685331,4.714073386,126.0007364,0.247231683,0.003197033,2.374872053,DARK-216-20210617-13_42_54,808.97,265.69,0.63638767,0.905712471,0.475040343,0.877607329,0.568497073,0.431502927,1900,1601.685331,0.842992279,0.195984559,6,0.5,0: Broadleaf,2,1623962562,392.0142333,400.0936,67.29321,61.52610667,393.6172667,65.57677333,500.1255333,100.304,0.2000171,46.02545667,46.01610667,999.9,0,0,9999.536,0,575.6350667,1900,0.8999934,0.10000666,0,906.0542,4.99975,17797.11,16542.91333,57.8708,58.52273333,58.0935,58.01033333,59.437,1705.489,189.511,0,133.4000001,0,905.57816,-34.71984613,-685.123077,17787.684,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,4.759302054,-2.418816886,0.18151892,0,-8.096336129,1.675097419,0.128954735,0,5.731147419,2.708024032,0.204867006,0,0,3,0/3,100,100,-1.603,1.7175,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,108.3,108.3,2,513.787,446.211,44.6773,43.9275,29.9998,43.5195,43.3981,23.5046,0,100,-999.9,400,68.2653,97.562,97.1096
19,1623962727,2521.5,20210617 13:45:26,13:45:26,NR,B1R3,_SE,_5.10,_1,1623962719,0.005920656,8.040165252,387.6436,306.6238993,30.81590811,38.95844252,0.206006726,2.934958062,0.19829754,0.124604566,313.9059047,46.23884657,45.06470667,9.670749353,68.41313147,6.917701489,10.11165743,2.753047864,-261.1009131,137.2651106,12.07792387,202.148026,17,3,1,0,49891.66076,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-217-20210617-13_45_29,15238.1,790.4144231,1000.34,0.209854226,0.5,1601.690028,8.040165252,168.0607109,0.327938501,0.005273637,2.625607294,DARK-218-20210617-13_45_31,672.29,328.05,0.639919454,0.888967863,0.745443806,0.903163433,0.544285931,0.455714069,1900.006,1601.690028,0.842992089,0.195984179,6,0.5,0: Broadleaf,2,1623962719,387.6436,400.0420667,68.83239,62.2187,389.2453333,67.09471667,500.1555333,100.3006667,0.2000059,45.93221333,45.06470667,999.9,0,0,10000.79367,0,1917.586333,1900.006,0.900001433,0.099998953,0,790.3998333,4.99975,15368.47667,16542.99667,58.00826667,58.7206,58.187,58.125,59.4748,1705.507333,189.4996667,0,156,0,790.4144231,-70.34417097,-1306.567522,15368.86538,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,8.059871119,-1.863230365,0.141866091,0,-12.41073226,1.697424194,0.140017145,0,6.59473,0.936526452,0.085358751,1,1,3,1/3,100,100,-1.602,1.7398,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,111,111,2,514.547,447.721,44.5917,43.8655,30.0001,43.4631,43.3437,23.5197,0,100,-999.9,400,67.0447,97.5534,97.107
20,1623962839,2634,20210617 13:47:19,13:47:19,NR,B1R3,_SE,_5.10,_2,1623962831,0.003952429,7.400432281,389.1267419,275.6417871,27.7018229,39.10698811,0.125351394,2.934662062,0.122451039,0.076786896,313.9042528,46.71174675,45.16373226,9.720223575,66.78249779,6.742024133,10.09549561,2.978199442,-174.3021039,116.6452003,10.26789128,266.5152404,24,5,1,0,49888.45105,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-219-20210617-13_47_21,15291.8,734.47088,930.55,0.210713148,0.5,1601.681208,7.400432281,168.7476448,0.32316372,0.004874253,2.89752297,DARK-220-20210617-13_47_23,629.83,300.72,0.652032189,0.899659994,0.925680747,0.927161825,0.559136441,0.440863559,1899.995484,1601.681208,0.842992113,0.195984227,6,0.5,0: Broadleaf,2,1623962831,389.1267419,399.8493226,67.08524516,62.66196774,390.728871,65.37240645,500.1647419,100.2993548,0.200004097,45.90099677,45.16373226,999.9,0,0,9999.23871,0,1878.005161,1899.995484,0.899999226,0.100000774,0,734.9439677,4.99975,14275.18065,16542.90645,58.125,58.925,58.312,58.19309677,59.562,1705.495161,189.5,0,111.6999998,0,734.47088,-28.03746158,-516.9692316,14266.576,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,7.407300383,-1.461276504,0.107537504,0,-10.72268065,0.737003226,0.059363503,1,4.423283548,2.452953387,0.183228814,0,1,3,1/3,100,100,-1.602,1.7244,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,112.8,112.8,2,505.208,448.162,44.5299,43.8424,30,43.4313,43.3074,23.54,0,100,-999.9,400,68.492,97.5662,97.12
21,1623962976,2771,20210617 13:49:36,13:49:36,NR,B1R3,_SE,_5.10,_3,1623962968,0.004901903,5.66092339,390.8967742,312.9928279,31.45434279,39.28333187,0.155513019,2.934974352,0.151076062,0.094810637,313.9057349,46.36700231,45.80513548,10.04600455,70.32546995,7.062832701,10.04306506,2.983171851,-216.1739365,-0.902933763,-0.079675914,96.74918876,10,2,1,0,49912.77862,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-221-20210617-13_49_38,15225.8,875.9372,1056.29,0.170741747,0.5,1601.691009,5.66092339,136.7377606,0.276382433,0.003788178,2.433564646,DARK-222-20210617-13_49_40,764.35,291.94,0.617773515,0.898011871,0.534281248,0.883924143,0.539074247,0.460925753,1900.007419,1601.691009,0.842991976,0.195983953,6,0.5,0: Broadleaf,2,1623962968,390.8967742,399.9860323,70.28015161,64.81320968,392.4995161,68.52851935,500.1769032,100.2954194,0.199991355,45.79942903,45.80513548,999.9,0,0,10001.40968,0,1913.03,1900.007419,0.900002968,0.099996565,0,876.3333226,4.99975,17196.41613,16543.00968,58.008,59.062,58.312,58.187,59.562,1705.512258,189.4922581,0,136.3999999,0,875.9372,-25.7992308,-516.6538469,17188.224,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,5.667637281,-1.509770981,0.110882744,0,-9.089185484,1.135460806,0.087042911,0,5.466937742,1.60832371,0.122508024,0,0,3,0/3,100,100,-1.602,1.7535,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,115.1,115.1,2,524.344,449.761,44.4889,43.8655,30.0004,43.4494,43.3311,23.5609,0,100,-999.9,400,66.9927,97.551,97.1161
22,1623963192,2986.5,20210617 13:53:11,13:53:11,NR,B3R3,_SE,_5.3,_1,1623963184,0.005030838,3.613980832,393.2982,336.2137397,33.78217368,39.51792129,0.156598369,2.933964075,0.152098727,0.09545521,313.91034,46.43720902,45.68322667,9.983368642,68.73636471,6.939812469,10.09627509,3.043556173,-221.8599704,34.68427779,3.061363511,129.7960109,9,2,1,0,49868.7685,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-223-20210617-13_53_14,15231.4,981.6498077,1110.1,0.11571047,0.5,1601.709251,3.613980832,92.66726479,0.11369246,0.002510161,2.267129087,DARK-224-20210617-13_53_16,983.89,126.21,1.017749721,0.952246543,0.328205247,0.865420726,1.020072296,-0.020072296,1900.028333,1601.709251,0.842992298,0.195984596,6,0.5,0: Broadleaf,2,1623963184,393.2982,400.0067333,69.06779667,63.44992,394.9017,67.32748,500.1928333,100.2783,0.199966333,45.90250333,45.68322667,999.9,0,0,9997.363,0,765.5580333,1900.028333,0.899994433,0.100005557,0,982.1068667,4.99975,19170.66667,16543.16333,58.0872,58.7038,58.3288,58.1996,59.625,1705.513333,189.515,0,214.8,0,981.6498077,-60.62294013,-1158.413675,19161.63077,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,3.687304833,-4.461857779,0.324351102,0,-6.764159032,4.200632419,0.317048581,0,5.586120323,2.475072581,0.184733795,0,0,3,0/3,100,100,-1.604,1.7433,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,118.7,118.7,2,524.762,446.991,44.5087,44.0372,30.0007,43.6263,43.506,23.532,0,100,-999.9,400,70.1315,97.5189,97.0579
23,1623963326,3120.5,20210617 13:55:25,13:55:25,NR,B3R3,_SE,_5.3,_2,1623963318,0.005281294,4.916791922,391.5352333,320.2041228,32.17324633,39.34040386,0.156298483,2.934602385,0.151816737,0.095277423,313.9024216,46.40393528,45.91897667,10.10480165,68.28620086,6.905336068,10.11234478,3.199465583,-232.9050758,2.3040691,0.203576796,83.50499167,11,2,1,0,49881.28538,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-225-20210617-13_55_28,15231.7,917.7884231,1067.7,0.140406085,0.5,1601.671311,4.916791922,112.4421991,0.214545284,0.003323627,2.39687178,DARK-226-20210617-13_55_30,838.63,229.07,0.654435661,0.917843348,0.429581099,0.880000635,0.597991176,0.402008824,1899.983667,1601.671311,0.842992147,0.195984294,6,0.5,0: Broadleaf,2,1623963318,391.5352333,399.9148333,68.72533333,62.82468667,393.1381667,66.98897,500.1149,100.2772667,0.200035267,45.93354,45.91897667,999.9,0,0,10001.10133,0,1111.676667,1899.983667,0.899997667,0.100002333,0,918.0642667,4.99975,17941.81667,16542.8,58.0166,58.55786667,58.20373333,58.0124,59.5,1705.482667,189.501,0,133.2,0,917.7884231,-54.84413667,-1068.218802,17936.36154,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,4.949916895,-2.253588992,0.165570621,0,-8.409733871,2.671554677,0.203690843,0,5.899642903,-0.128441129,0.018680901,1,1,3,1/3,100,100,-1.603,1.7404,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,120.9,120.9,2,521.812,447.292,44.503,44.0377,29.9998,43.6306,43.5028,23.5371,0,100,-999.9,400,68.9521,97.5212,97.0799
24,1623963445,3240,20210617 13:57:25,13:57:25,NR,B3R3,_SE,_5.3,_3,1623963437,0.006056092,9.621247215,385.6163226,290.2157711,29.15903444,38.74427495,0.202077097,2.934578213,0.194652592,0.122302205,313.8988313,46.13240471,45.2717871,9.774458347,68.56897954,6.908006344,10.07453573,2.866452003,-267.07365,93.13150267,8.20089495,148.157579,27,5,1,0,49891.98642,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-227-20210617-13_57_27,15239.4,814.6929231,1034.34,0.212354813,0.5,1601.653722,9.621247215,170.0594381,0.314838448,0.006260913,2.506429221,DARK-228-20210617-13_57_29,708.69,325.65,0.674488183,0.888405325,0.695941213,0.891471997,0.586727854,0.413272146,1899.962903,1601.653722,0.842992102,0.195984205,6,0.5,0: Broadleaf,2,1623963437,385.6163226,399.9604194,68.75441613,61.98855484,387.2173871,67.01775806,500.1322258,100.2736129,0.200025484,45.86044839,45.2717871,999.9,0,0,10001.32806,0,1547.199065,1899.962903,0.899999516,0.100000574,0,815.0421935,4.99975,15925.17419,16542.60968,58,58.774,58.24593548,58.07012903,59.504,1705.467097,189.496129,0,118.4000001,0,814.6929231,-84.54694023,-1619.162394,15918.61923,15,1623956069,11:54:29,1623956069,1623956069,2,-0.016,-0.001,-1.606,-0.076,400,47,0.24,0.27,9.63425434,-2.859271154,0.207582193,0,-14.34410323,2.218137097,0.169424985,0,6.765852581,2.901602419,0.218709151,0,0,3,0/3,100,100,-1.601,1.7421,-1.614337688,0.000427084,-1.14438E-06,3.35372E-10,-0.07588,0,0,0,1,1993,1,25,122.9,122.9,2,501.04,447.286,44.5311,43.9641,29.9995,43.582,43.4572,23.5285,0,100,-999.9,400,68.5283,97.5427,97.1084
