SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1627505448,1821.1,20210728 13:50:48,13:50:48,15,B2R1,_SW,_5.3,_2,1627505440,0.006829263,6.829262958,20.28146411,372.7887419,249.2721812,25.20962334,37.70121369,0.304451081,2.945721007,0.287987815,0.181397319,352.7653955,41.02726186,40.37200645,7.56226617,68.98858448,5.316732747,7.70668479,2.245533423,-301.1704964,56.45480308,4.722152506,112.7718546,20.20671495,6.446699301,20.28146411,418.9562543,393.5125576,-0.007522322,66.17748743,6.829262958,45.23475805,52.82172788,0.028751304,77.61101867,0,0,1,0,51031.23033,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2820-20210728-13_50_22,15242.7,971.8006923,1316.98,0.262099127,0.5,1517.364433,20.28146411,198.8499463,0.013634187,1.753906665,533.3512826,DARK-2821-20210728-13_50_29,0.45,0.45,0.999658309,0.262188714,0.636958518,0.576980226,0.794281777,0.000121409,0.999878591,1799.975484,1517.364433,0.842991722,0.195983445,6,0.5,0: Broadleaf,2,TRUE,1627505440,372.7887419,399.9112258,52.57173226,45.24495161,375.0994194,52.51315806,500.1748065,100.9329355,0.199983645,40.72749355,40.37200645,999.9,0,0,9999.189677,0,1085.453871,1799.975484,0.899998323,0.100001629,0,976.1232903,4.99979,18110.15806,15317.9871,51.637,53,52,52.5,53.312,1615.475484,179.5009677,0,171.1000001,0,971.8006923,-470.8433504,-8684.916238,18030.7,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,20.26119298,-1.916828678,0.201585042,0,-27.12386667,-1.249003782,0.123887049,0,7.317947,2.51423119,0.182307833,0,0,3,0/3,100,100,-2.311,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,34.6,34.7,1.07788,2.61353,1.4502,2.30713,1.35132,2.32666,42.7242,15.0076,18,513.174,536.97,39.3309,39.3883,29.9997,39.1174,39.0502,21.5449,0,100,-999.9,400,46.3228,98.3491,98.4868
9,1627505540,1913.1,20210728 13:52:20,13:52:20,15,B2R1,_SW,_5.3,_3,1627505532,0.00573579,5.735789672,16.28643933,377.9165806,239.4612284,24.21725908,38.219564,0.215926558,2.944885925,0.207500742,0.130417594,352.7694819,41.54697172,40.95032581,7.798424872,66.39465183,5.182308504,7.805310158,2.616116368,-252.9483246,2.640615295,0.221801864,102.6835745,16.47066246,5.179519353,16.28643933,419.0635909,398.4269758,0.033544327,66.1795214,5.735789672,45.33086722,51.60122182,0.042530933,77.65062835,0,0,1,0,50969.08194,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2822-20210728-13_51_54,15301.6,773.08692,1083.86,0.286728065,0.5,1517.382097,16.28643933,217.538016,0.011001188,2.346225527,490.616395,DARK-2823-20210728-13_52_01,0.98,0.98,0.999095824,0.286987552,0.701345336,0.851126368,0.874443764,0.000363798,0.999636202,1799.996452,1517.382097,0.842991716,0.195983432,6,0.5,0: Broadleaf,2,TRUE,1627505532,377.9165806,400.0227097,51.24287419,45.34796774,380.2272903,51.1843129,500.1713871,100.9322903,0.199985839,40.96695806,40.95032581,999.9,0,0,9994.508065,0,1157.210645,1799.996452,0.899998387,0.100001681,0,775.3713226,4.99979,14431.00323,15318.14194,51.756,53.125,52.125,52.60467742,53.437,1615.493871,179.5025806,0,91.39999986,0,773.08692,-129.7723848,-2495.369234,14384.132,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,16.47354098,-0.872123299,0.099001852,0,-22.10079333,-1.461362403,0.110459311,0,5.882220333,3.616803471,0.263158318,0,0,3,0/3,100,100,-2.311,0.0585,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,36.1,36.3,1.0791,2.6062,1.4502,2.30713,1.35132,2.4353,42.8583,14.9989,18,517.655,536.595,39.5058,39.3844,29.9998,39.1174,39.054,21.5776,0,100,-999.9,400,52.9024,98.3629,98.4497
10,1627505799,2171.6,20210728 13:56:38,13:56:38,15,B2R2,_SW,_5.13,_1,1627505791,0.003336024,3.336023831,9.304255786,387.7126667,241.4602973,24.41683105,39.20609219,0.115378134,2.944157249,0.112923813,0.070793546,352.7730113,42.38965498,40.89053333,7.773715911,62.9697613,4.97466652,7.900087942,2.799049392,-147.1186509,48.26680859,4.058490134,257.9796591,8.889091057,3.321611958,9.304255786,418.7833438,407.4664242,-0.073535194,66.18135151,3.336023831,45.40972011,49.21165576,0.000524345,77.6261047,5,1,1,0,50911.69202,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2824-20210728-13_56_12,15196.9,869.11284,1074.34,0.191026267,0.5,1517.399171,9.304255786,144.9315498,0.006399649,2.375877283,488.6563429,DARK-2825-20210728-13_56_20,-1805.55,-1805.55,2.680613214,0.071262152,0.469866854,0.57711052,0.877717366,-0.148044504,1.148044504,1800.017,1517.399171,0.842991578,0.195983155,6,0.5,0: Broadleaf,2,TRUE,1627505791,387.7126667,399.9213,49.19493667,45.40623,390.0234333,49.13636667,500.1504333,100.9215333,0.199981533,41.19462333,40.89053333,999.9,0,0,9991.433333,0,1358.763,1800.017,0.900003533,0.099996467,0,869.4295667,4.99979,16542.29333,15318.35,51.93286667,53.29133333,52.312,52.687,53.562,1615.523667,179.4966667,0,257.3,0,869.11284,-63.93107701,-468.43077,16539.164,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,9.005469807,1.198244959,0.134949751,0,-12.20856333,0.443898554,0.046297527,1,3.788707333,0.108209833,0.008551867,1,2,3,3-Feb,100,100,-2.311,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,40.4,40.6,1.07788,2.62329,1.4502,2.30713,1.35132,2.22046,43.1279,14.9376,18,491.77,534.689,39.7123,39.4531,30,39.1889,39.1345,21.5511,0,100,-999.9,400,51.6932,98.3514,98.465
11,1627506035,2407.5,20210728 14:00:34,14:00:34,15,B2R2,_SW,_5.13,_2,1627506027,0.000276348,0.276348042,0.451010991,399.3175161,274.3708395,27.74307226,40.37708499,0.006975267,2.944773576,0.006966101,0.004354635,352.7690884,43.65833291,42.44091613,8.436791405,57.80914558,4.685798125,8.105634632,3.75099328,-12.18694865,-120.746695,-10.24985227,209.5855924,0.461382574,0.27398337,0.451010991,419.2829825,418.716103,-4.90E-05,66.2180471,0.276348042,46.02034545,46.3368103,-5.38E-05,77.7825734,0,0,1,0,50850.06748,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2826-20210728-14_00_08,15211.4,3.178707692,1.46,-1.17719705,0.5,1517.38142,0.451010991,-893.1284653,0.000565169,2483.136986,1.457625803,DARK-2827-20210728-14_00_16,2.67,2.67,-0.828767123,1.42041958,1.00033387,0.002396185,1.246644069,1.1931013,-0.1931013,1799.995806,1517.38142,0.842991642,0.195983283,6,0.5,0: Broadleaf,2,TRUE,1627506027,399.3175161,400.0022258,46.34116774,46.02773226,401.6280645,46.28259677,500.1730968,100.9152258,0.200010452,41.68034839,42.44091613,999.9,0,0,9995.559677,0,135.191129,1799.995806,0.900001484,0.09999871,0,3.194032258,4.99979,443.6319032,15318.18387,52.46951613,54,52.85264516,53.437,54.125,1615.497742,179.4980645,0,235.3000002,0,3.178707692,-0.637107705,-6.572307704,443.7353846,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,0.462274248,0.027529013,0.017273465,1,-0.685252867,0.008153273,0.026425512,1,0.313104367,0.096316592,0.007185077,1,3,3,3-Mar,100,100,-2.31,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,44.4,44.5,1.08032,2.61597,1.4502,2.30713,1.35132,2.41699,43.5627,14.9113,18,519.23,533.11,40.3182,39.7277,30.0008,39.395,39.353,21.5889,0,100,-999.9,400,49.2381,98.3097,98.368
12,1627506468,2840.5,20210728 14:07:47,14:07:47,15,B2R2,_SW,_5.13,_3,1627506460,0.000522679,0.522678865,0.622137908,398.411871,291.5276842,29.4756762,40.2824841,0.012035558,2.943641753,0.012008287,0.007507624,352.7709045,44.30897161,43.10806774,8.736852139,54.97517642,4.626826187,8.416209804,4.110025952,-23.05013793,-113.2563441,-9.681096051,206.7833264,1.657462916,-1.040871999,0.622137908,419.7077437,418.5315697,0.077221342,66.199987,0.522678865,46.98674567,46.92150667,0.110852932,77.75241426,0,0,1,0,50703.47784,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2828-20210728-14_07_21,15200.7,3.082726923,1.49,-1.068944244,0.5,1517.386414,0.622137908,-811.0007361,0.000677945,2433.120805,1.487527314,DARK-2829-20210728-14_07_29,0.67,0.67,0.55033557,-1.942349906,0.999773866,0.002220638,1.246633753,-0.422150411,1.422150411,1800.00129,1517.386414,0.842991848,0.195983695,6,0.5,0: Broadleaf,2,TRUE,1627506460,398.411871,399.9026452,45.76139032,46.95284194,400.7226452,45.70280968,500.1832581,100.9076774,0.199962774,42.39440645,43.10806774,999.9,0,0,9989.876774,0,117.1708097,1800.00129,0.899995097,0.100004903,0,3.071980645,4.99979,423.0024194,15318.17097,53.504,54.99187097,53.875,54.379,55.19512903,1615.490323,179.5109677,0,431.8,0,3.082726923,0.506991459,40.18471786,423.0902692,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,0.584425318,0.219763439,0.056875897,1,-1.505232333,4.758956263,0.361732862,0,-1.2286153,12.35315696,0.920518545,0,1,3,3-Jan,100,100,-2.311,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,51.6,51.7,1.08032,2.62573,1.4502,2.30835,1.35132,2.33032,44.5014,14.8238,18,518.975,530.828,41.2775,40.4498,29.9999,40.0623,40.0121,21.5856,0,100,-999.9,400,64.4526,98.1758,98.3093
13,1627506600,2972.5,20210728 14:09:59,14:09:59,15,B2R2,_SW,_5.10,_1,1627506592,0.006418388,6.418388258,13.99748044,380.3426129,267.4415546,27.03753935,38.45149786,0.236504709,2.945713731,0.226439339,0.142393223,352.7623206,43.15986493,41.77424194,8.145897671,63.81317115,5.473336243,8.577126233,2.672561428,-283.0509222,155.8247281,13.24904988,238.7851764,14.12649872,5.991316008,13.99748044,419.8591693,402.2216,0.002222712,66.19349967,6.418388258,47.3273586,54.41734061,0.031977301,77.65172777,0,0,1,0,50702.54159,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2830-20210728-14_09_33,15214.3,975.5213462,1251.87,0.220748683,0.5,1517.35112,13.99748044,167.4766307,0.00949289,1.897137882,522.3489852,DARK-2831-20210728-14_09_41,2.51,2.51,0.997994999,0.221192173,0.655285253,0.518340129,0.816670877,0.000569124,0.999430876,1799.959677,1517.35112,0.842991729,0.195983457,6,0.5,0: Broadleaf,2,TRUE,1627506592,380.3426129,400.022871,54.13945161,47.3412,382.6533548,54.08087097,500.1535484,100.8970645,0.199937387,42.75544839,41.77424194,999.9,0,0,10002.70323,0,418.8138387,1799.959677,0.899998226,0.100001635,0,978.1913871,4.99979,18851.7129,15317.84516,53.7256129,54.94716129,54.06606452,54.421,55.33029032,1615.46,179.4996774,0,130.9000001,0,975.5213462,-447.4253336,-8040.502569,18803.31154,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,14.07356376,-0.803625755,0.076878686,0,-19.67940667,0.236267853,0.043052835,1,6.788203,2.78998772,0.202625108,0,1,3,3-Jan,100,100,-2.31,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,53.8,53.9,1.08032,2.62573,1.4502,2.30713,1.35132,2.33154,44.6973,14.7975,18,502.439,530.211,41.3298,40.4417,30,40.0999,40.0239,21.5912,0,100,-999.9,400,62.8192,98.1599,98.3013
14,1627506709,3081.5,20210728 14:11:48,14:11:48,15,B2R2,_SW,_5.10,_2,1627506701,0.008230927,8.23092729,16.28959003,376.5081667,288.773136,29.19437341,38.06420557,0.367496552,2.946156831,0.343797019,0.216874958,352.7625379,42.65904612,41.36114333,7.970040459,66.7420575,5.71342959,8.560463678,2.256610868,-362.9838935,215.5673697,18.28674483,223.632759,16.56937576,7.969872005,16.28959003,419.9388842,399.2893636,0.026200104,66.20600788,8.23092729,47.50083816,56.68408242,0.021980063,77.77037672,0,0,1,0,50720.77076,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2832-20210728-14_11_22,15199.9,1012.22532,1329.52,0.238653559,0.5,1517.352711,16.28959003,181.0608125,0.011003478,1.727931885,535.3963718,DARK-2833-20210728-14_11_30,3.84,3.84,0.99711174,0.239344849,0.634093293,0.519481132,0.7899697,0.000907984,0.999092016,1799.961667,1517.352711,0.842991681,0.195983361,6,0.5,0: Broadleaf,2,TRUE,1627506701,376.5081667,399.9855333,56.5138,47.49303667,378.8188,56.45522667,500.1437667,100.8980333,0.199921333,42.71833667,41.36114333,999.9,0,0,10005.12667,0,1458.7705,1799.961667,0.8999994,0.100000583,0,1018.008767,4.99979,19187.37667,15317.85,53.8204,55.062,54.17046667,54.4874,55.4496,1615.464667,179.497,0,108.2,0,1012.22532,-569.0517684,-10437.55383,19081.808,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,16.43768141,-1.511514257,0.110745812,0,-23.48670667,1.313688988,0.104799876,0,9.008244333,1.47320089,0.10668335,0,0,3,0/3,100,100,-2.311,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,55.6,55.7,1.08154,2.62939,1.4502,2.30835,1.35132,2.41943,44.8096,14.7887,18,518.652,530.794,41.3921,40.4942,30.0004,40.1545,40.0831,21.6112,0,100,-999.9,400,54.5096,98.1445,98.2648
15,1627506827,3199.5,20210728 14:13:46,14:13:46,15,B2R2,_SW,_5.10,_3,1627506819,0.007651668,7.651668339,16.18018481,376.4548065,266.8518611,26.97741326,38.05773304,0.284597092,2.944468092,0.270150532,0.170080917,352.7720013,43.04130114,42.20273548,8.331848931,65.39015776,5.66670533,8.665991219,2.665143601,-337.4385738,118.9915897,10.1517159,144.4767331,16.69192968,7.468017155,16.18018481,419.9162486,399.1442424,0.077465061,66.19241928,7.651668339,47.60336652,56.16197939,0.01749357,77.65161307,0,0,1,0,50636.50568,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2834-20210728-14_13_20,15269.1,730.8705,1496.83,0.511721104,0.5,1517.393691,16.18018481,388.2411873,0.01093108,1.42301397,560.6316186,DARK-2835-20210728-14_13_28,1.67,1.67,0.998884309,0.512292664,0.587561411,0.984395303,0.732437519,0.001170561,0.998829439,1800.010323,1517.393691,0.842991661,0.195983321,6,0.5,0: Broadleaf,2,TRUE,1627506819,376.4548065,399.8494516,56.05321935,47.59729355,378.7654516,55.99464516,500.1990968,100.8951613,0.199930032,42.95232581,42.20273548,999.9,0,0,9995.81129,0,1212.772258,1800.010323,0.900000355,0.099999529,0,731.6278065,4.99979,13740.02903,15318.2871,53.87493548,55.155,54.24593548,54.57622581,55.562,1615.509677,179.5006452,0,117,0,730.8705,-103.1655043,-2193.801711,13726.01154,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,16.71536015,-3.27334117,0.276117572,0,-23.39658667,0.345375751,0.06266514,1,8.452548667,0.825216107,0.059698286,1,2,3,3-Feb,100,100,-2.31,0.0585,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,57.6,57.7,1.08032,2.62329,1.4502,2.30713,1.35132,2.31812,44.9222,14.7625,18,515.037,529.276,41.5288,40.6447,30.0007,40.281,40.2118,21.5877,0,100,-999.9,400,54.5096,98.1215,98.2913
16,1627507033,3405.5,20210728 14:17:12,14:17:12,15,B3R2,_SE,_5.7,_1,1627507025,0.008133565,8.133564863,18.68441491,373.9049333,264.2340031,26.71547884,37.80379973,0.326763013,2.946156573,0.307881241,0.194031245,352.7707173,42.74189455,41.94608,8.220033197,66.77196782,5.733354378,8.586469091,2.486678819,-358.6902105,131.8553753,11.21963086,137.155513,18.79298073,7.902639027,18.68441491,419.9369022,396.3921515,0.001285961,66.20125988,8.133564863,47.75476171,56.85288303,0.01747141,77.67096812,4,1,1,0,50711.62192,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2836-20210728-14_16_46,15217.9,776.73324,1508.53,0.485105871,0.5,1517.391319,18.68441491,368.0477188,0.012581449,1.404221328,562.2649641,DARK-2837-20210728-14_16_54,0.57,0.57,0.999622149,0.485289238,0.584156723,0.92655778,0.728414289,0.000356126,0.999643874,1800.008,1517.391319,0.84299143,0.195982861,6,0.5,0: Broadleaf,2,TRUE,1627507025,373.9049333,399.9937333,56.70672,47.76425333,376.2155667,56.64815,500.1644333,100.9056667,0.199711633,42.77623,41.94608,999.9,0,0,10004.36833,0,1353.848,1800.008,0.900009533,0.099990697,0,778.2165667,4.99979,14854.51667,15318.31667,53.75,55.0704,54.15393333,54.38326667,55.375,1615.522,179.4866667,0,205.3999999,0,776.73324,-110.6794617,-1898.707695,14829.06,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,18.8378277,-0.461133715,0.052605138,1,-26.08851333,0.128329255,0.070169636,1,8.929619333,1.515600267,0.110081958,0,2,3,3-Feb,100,100,-2.31,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,61,61.1,1.08276,2.62573,1.4502,2.30713,1.35132,2.41821,44.894,14.7274,18,493.147,529.188,41.4741,40.7287,29.9995,40.3871,40.3055,21.6339,0,100,-999.9,400,56.1656,98.1006,98.2295
17,1627507154,3527,20210728 14:19:14,14:19:14,15,B3R2,_SE,_5.7,_2,1627507146,0.008531432,8.531431827,17.0403675,375.2747333,285.6190876,28.87888786,37.94395196,0.375842548,2.943413771,0.35107178,0.221509227,352.7629293,42.75702427,41.59583333,8.06954073,66.91257325,5.780749727,8.639257834,2.288791003,-376.2361436,205.8862726,17.5158782,199.9289365,17.55203396,8.252935938,17.0403675,420.14971,398.3460364,0.065938005,66.21477316,8.531431827,47.83851339,57.36170667,0.020768416,77.73277991,0,0,1,0,50617.15081,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2838-20210728-14_18_48,15206,942.27048,1241.65,0.241114259,0.5,1517.3539,17.0403675,182.9278308,0.011498263,1.920984174,520.5611603,DARK-2839-20210728-14_18_55,-1572.81,-1572.81,2.26670962,0.106371922,0.45872126,0.57251327,0.820185185,-0.177552865,1.177552865,1799.963,1517.3539,0.842991717,0.195983434,6,0.5,0: Broadleaf,2,TRUE,1627507146,375.2747333,400.0452,57.17299333,47.83889333,377.5853,57.11442333,500.1719,100.9097667,0.200029933,42.89328333,41.59583333,999.9,0,0,9988.375,0,831.7322667,1799.963,0.899998733,0.100001283,0,946.3196667,4.99979,17728.31,15317.86667,53.78926667,55.15393333,54.17253333,54.437,55.437,1615.464,179.4993333,0,120.6000001,0,942.27048,-401.8586148,-7160.53845,17656.252,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,17.48274772,-2.18148459,0.170970026,0,-24.77052667,0.515687653,0.051728013,1,9.334097,1.827265762,0.133231248,0,1,3,3-Jan,100,100,-2.311,0.0585,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,63,63.2,1.08276,2.63184,1.4502,2.30713,1.35132,2.36206,44.9222,14.7012,18,513.198,528.699,41.5798,40.7376,30.0003,40.4072,40.3318,21.6551,0,100,-999.9,400,56.9075,98.1157,98.2148
18,1627507275,3648,20210728 14:21:15,14:21:15,15,B3R2,_SE,_5.7,_3,1627507267,0.008062872,8.0628722,15.84124416,377.0579,283.9076173,28.70282275,38.12023846,0.334979017,2.947745307,0.315176691,0.19866697,352.7721633,42.86509197,41.73872667,8.130647844,66.26827534,5.721505323,8.633852766,2.409142521,-355.572664,181.5806723,15.43496469,194.2151362,16.21230293,7.662041476,15.84124416,420.2196489,400.0210848,0.047037013,66.20899822,8.0628722,47.9205407,56.84095758,0.033840876,77.72150628,0,0,1,0,50738.52475,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2840-20210728-14_20_49,15312.5,748.7520769,966.66,0.225423544,0.5,1517.395022,15.84124416,171.0282817,0.0107077,2.751929324,465.0916577,DARK-2841-20210728-14_20_56,3.17,3.17,0.996720667,0.226165215,0.734112102,0.878903606,0.914744832,0.000957518,0.999042482,1800.012,1517.395022,0.842991614,0.195983229,6,0.5,0: Broadleaf,2,TRUE,1627507267,377.0579,399.9716333,56.59300333,47.92187333,379.3685667,56.53441667,500.1717333,100.8992333,0.199930633,42.88132667,41.73872667,999.9,0,0,10014.04333,0,474.3209333,1800.012,0.9000014,0.099998503,0,748.6421333,4.99979,13839.59667,15318.31333,53.80786667,55.1374,54.1746,54.4958,55.4622,1615.513667,179.498,0,119.8999999,0,748.7520769,-280.9878291,-5300.936753,13841.91538,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,16.11252104,-3.234802737,0.303393642,0,-22.91379,0.404622914,0.063398503,1,8.671120667,2.318802047,0.168023015,0,1,3,3-Jan,100,100,-2.311,0.0585,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,65,65.2,1.08154,2.62817,1.4502,2.30591,1.35132,2.21558,45.0069,14.6749,18,523.514,528.219,41.6573,40.8395,30.0005,40.4957,40.4216,21.6136,0,100,-999.9,400,56.8146,98.1003,98.2627
19,1627507655,4028,20210728 14:27:35,14:27:35,15,B1R3,_SE,_5.6,_1,1627507647,0.008448413,8.448413159,19.83690825,372.5228,279.8414831,28.28215322,37.6489818,0.416117361,2.943976955,0.385986828,0.243766818,352.7633559,42.37678485,41.08205667,7.853102225,68.44871734,5.790323456,8.45936006,2.062778769,-372.5750203,223.7489087,18.94916081,222.8864051,19.95883508,7.971449917,19.83690825,420.3018151,395.2967333,0.000293941,66.21970633,8.448413159,48.26827927,57.58097212,0.039923566,77.7371633,0,0,1,0,50696.22117,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2842-20210728-14_27_09,15257.6,892.9264,1439.37,0.379640815,0.5,1517.3561,19.83690825,288.0251532,0.013341282,1.519741276,552.3725632,DARK-2843-20210728-14_27_16,0.27,0.27,0.999812418,0.379712042,0.603178761,0.758273803,0.752196046,0.000114816,0.999885184,1799.965667,1517.3561,0.84299169,0.19598338,6,0.5,0: Broadleaf,2,TRUE,1627507647,372.5228,400.0278,57.29311667,48.27839667,374.8335333,57.23455,500.1646667,100.8650333,0.199872767,42.49180333,41.08205667,999.9,0,0,9996.005333,0,768.7147333,1799.965667,0.899998533,0.100001383,0,895.9671,4.99979,17274.03,15317.9,53.812,55.05373333,54.2458,54.375,55.375,1615.468,179.498,0,379.2,0,892.9264,-301.9328457,-5981.669214,17239.976,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,19.83428655,-0.889122851,0.086726497,0,-27.50497,1.243843382,0.093880804,0,9.014722,2.827934149,0.204976371,0,0,3,0/3,100,100,-2.311,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,71.4,71.5,1.08521,2.63184,1.4502,2.30713,1.35132,2.35229,44.8377,14.6136,18,500.021,527.668,41.4017,40.8633,29.9994,40.5669,40.4858,21.6839,0,100,-999.9,400,56.9003,98.056,98.1414
20,1627507793,4165.6,20210728 14:29:52,14:29:52,15,B1R3,_SE,_5.6,_2,1627507785,0.008008241,8.008241478,18.62317113,373.9554839,262.1314235,26.49317057,37.79503537,0.318430633,2.943885114,0.300458121,0.189316502,352.7661045,42.70234187,42.04605161,8.263431842,67.29290876,5.756454078,8.554324941,2.506977764,-353.1634492,104.5263776,8.902253568,113.0312865,18.80536506,7.706357438,18.62317113,420.2755056,396.7387152,0.012527896,66.20332715,8.008241478,48.22607562,57.14615212,0.023092344,77.70470438,0,0,1,0,50659.572,RECT-527-20200527-06_29_39,15274.3,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2844-20210728-14_29_26,15217.3,850.7028077,1347.17,0.368526016,0.5,1517.368152,18.62317113,279.5948196,0.012541279,1.69219178,538.2360928,DARK-2845-20210728-14_29_34,0.69,0.69,0.999487815,0.368714866,0.628675041,0.789997417,0.783900469,0.000299062,0.999700938,1799.98,1517.368152,0.842991673,0.195983347,6,0.5,0: Broadleaf,2,TRUE,1627507785,373.9554839,399.9719677,56.95609355,48.23790645,376.266129,56.89751613,500.1567419,100.8683226,0.199951581,42.70464839,42.04605161,999.9,0,0,9995.157419,0,549.2553548,1799.98,0.899999806,0.100000139,0,852.8997419,4.99979,16094.58387,15318.03548,53.804,54.94106452,54.187,54.312,55.375,1615.481613,179.4983871,0,136.7,0,850.7028077,-289.3367863,-5237.555554,16056.27308,15,1627503373,13:16:12,1627503373,1627503364,1,-1.755,0.063,-2.311,0.059,400,45,0.66,0.37,18.72552511,-1.863001737,0.142751439,0,-26.03113226,1.207519355,0.099639924,0,8.703306129,1.862185645,0.139170921,0,0,3,0/3,100,100,-2.31,0.0586,-2.310666667,0,0,0,0.058575,0,0,0,-1,-1,-1,-1,73.7,73.8,1.08154,2.63794,1.4502,2.30591,1.35132,2.40356,44.8377,14.5873,18,516.54,527.971,41.3967,40.851,29.9996,40.546,40.4697,21.6284,0,100,-999.9,400,57.6936,98.0684,98.2938
