SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1628800440,1697.9,20210811 13:34:00,13:34:00,B2R2,_NW,_5.4,_1,,1628800432,0.006821406,13.80278398,380.3566774,275.3309526,27.80303381,38.40857507,0.254358498,2.94344183,0.242747647,0.152716295,313.9079367,43.44624545,42.50574516,8.465552422,65.80737088,5.828761863,8.857308512,2.636790559,-300.8239839,137.1970551,11.74916726,162.0301752,7,1,1,0,50538.95902,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1358-20210812-13_34_29,15247.9,776.9543846,935.52,0.169494629,0.5,1601.699488,13.80278398,135.7397303,0.288021635,0.008871421,2.876817171,DARK-1359-20210812-13_34_31,666.07,269.45,0.58847881,0.908993269,0.731419762,0.925452812,0.504493042,0.495506958,1900.017097,1601.699488,0.842992145,0.19598429,6,0.5,0: Broadleaf,2,1628800432,380.3566774,400.0276774,57.72170645,50.01079355,380.927,58.60016774,500.1479677,100.7803871,0.200027742,43.37032258,42.50574516,999.9,0,0,10001.35742,0,1555.332258,1900.017097,0.899998548,0.1000014,0,778.0215161,4.99975,14998.52903,16543.08065,53.78,54.407,54,53.95732258,55.45122581,1705.512903,189.5041935,0,394.4000001,0,776.9543846,-176.7244442,-3372.150423,14977.99231,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,13.80905595,-1.746748478,0.13117818,0,-19.67094194,1.585287097,0.125993624,0,7.710935806,1.168113387,0.087107504,0,0,3,0/3,100,100,-0.57,-0.8785,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,33.9,33.6,2,483.78,470.227,42.2098,41.1513,29.9999,40.8271,40.7268,23.7036,0,100,-999.9,400,56.5651,98.1812,97.7192
11,1628800591,1848.9,20210811 13:36:31,13:36:31,B2R2,_NW,_5.4,_2,,1628800583,0.007156698,16.42824791,377.0772581,272.6677342,27.53311293,38.07605164,0.30132288,2.943309283,0.285174104,0.179612562,313.8976523,43.13035945,41.85741935,8.181710009,66.5404688,5.82334231,8.751579926,2.358367699,-315.6103622,203.5671032,17.36113367,219.2155269,3,1,1,0,50572.00357,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1360-20210812-13_37_00,15320.5,772.3346538,1003.4,0.230282386,0.5,1601.647249,16.42824791,184.4155751,0.365218258,0.010510938,2.614550528,DARK-1361-20210812-13_37_02,636.94,366.46,0.630533608,0.877434028,0.811691072,0.902111204,0.519997484,0.480002516,1899.955161,1601.647249,0.84299213,0.195984261,6,0.5,0: Broadleaf,2,1628800583,377.0772581,400.0212581,57.67010645,49.58025161,377.6475484,58.54854839,500.1798065,100.7769032,0.199888194,43.1403,41.85741935,999.9,0,0,10000.94935,0,1759.430323,1899.955161,0.899999742,0.100000213,0,773.5275484,4.99975,14758.40645,16542.54839,53.69512903,54.657,53.98374194,54,55.375,1705.458065,189.4970968,0,150.1000001,0,772.3346538,-131.9101881,-2503.422224,14735.70385,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,16.4335329,-1.483410454,0.117094874,0,-22.94400645,1.299933871,0.11035283,0,8.089850645,1.047373065,0.078861474,0,0,3,0/3,100,100,-0.57,-0.8785,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,36.5,36.1,2,488.767,471.998,42.1701,41.0563,29.9998,40.7324,40.6295,23.6999,0,100,-999.9,400,57.4318,98.2076,97.7495
12,1628800815,2072.9,20210811 13:40:15,13:40:15,B2R2,_NW,_5.4,_3,,1628800807,0.003906126,10.08713509,386.0988333,227.1823952,22.94061562,38.98781382,0.115740766,2.943323437,0.113270487,0.071011608,313.9025722,44.10491966,42.99141,8.6837272,61.75673038,5.44509398,8.817004959,3.23863322,-172.2601346,46.25693889,3.968961298,191.8683377,0,0,1,0,50549.62985,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1362-20210812-13_40_44,15275.4,900.4834,1082.64,0.168252235,0.5,1601.671391,10.08713509,134.7423958,0.318757851,0.00655172,2.349996305,DARK-1363-20210812-13_40_46,737.54,345.1,0.527837149,0.880559305,0.500551867,0.87486328,0.432324472,0.567675528,1899.983667,1601.671391,0.842992189,0.195984379,6,0.5,0: Broadleaf,2,1628800807,386.0988333,400.0088333,53.92311667,49.48990667,386.6689,54.80154333,500.1561,100.7788667,0.199977233,43.28292,42.99141,999.9,0,0,10000.835,0,1727.461667,1899.983667,0.899997333,0.100002533,0,903.1012,4.99975,17328.38333,16542.78,53.5914,54.7311,53.8708,53.9895,55.25413333,1705.48,189.5036667,0,223.5,0,900.4834,-194.7943843,-3591.823072,17279.812,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,10.1052286,-1.477848037,0.111307207,0,-13.9137129,0.953617742,0.073840411,1,4.424057097,1.917762581,0.143445656,0,1,3,3-Jan,100,100,-0.57,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,40.2,39.8,2,495.233,472.885,42.1232,40.8877,30,40.55,40.4493,23.6927,0,100,-999.9,400,57.3446,98.2535,97.7849
13,1628801175,2433,20210811 13:46:15,13:46:15,B3R2,_NE,_5.7,_1,,1628801167,0.006877898,16.3032289,377.34,273.8202538,27.65262223,38.10689795,0.300457153,2.943493123,0.284399328,0.179120761,313.9061315,42.92348485,41.53744516,8.044686224,66.890999,5.769432381,8.625125156,2.275253843,-303.3152931,210.194103,17.87426204,238.6592035,0,0,1,0,50621.86905,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1364-20210812-13_46_44,15326.8,717.97576,966.04,0.256784647,0.5,1601.690977,16.3032289,205.6448257,0.392551033,0.010432596,2.754337295,DARK-1365-20210812-13_46_46,586.82,379.22,0.654143347,0.8752574,1.003043536,0.914958029,0.534648132,0.465351868,1900.007097,1601.690977,0.842992102,0.195984204,6,0.5,0: Broadleaf,2,1628801167,377.34,400.0110968,57.12975161,49.35024516,377.9103226,58.00818387,500.1575806,100.7882581,0.199969935,42.86200645,41.53744516,999.9,0,0,10000.86806,0,1731.077742,1900.007097,0.900001452,0.099998639,0,718.9843871,4.99975,13613.0129,16543.00968,53.643,54.558,53.875,53.937,55.312,1705.508065,189.5006452,0,359.4000001,0,717.97576,-62.0599999,-1150.823075,13594.368,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,16.30487836,-0.556850011,0.069211681,0,-22.67098387,0.633570968,0.083019225,1,7.779505161,0.048543871,0.005557926,1,2,3,3-Feb,100,100,-0.57,-0.8785,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,46.2,45.8,2,496.745,473.746,41.7762,40.7206,30.0001,40.3979,40.3078,23.6868,0,100,-999.9,400,53.7363,98.2589,97.8061
14,1628801325,2582.5,20210811 13:48:44,13:48:44,B3R2,_NE,_5.7,_2,,1628801317,0.006083881,16.13507782,377.8944516,250.6767849,25.31392281,38.16065768,0.235592215,2.943768274,0.225596301,0.141860438,313.9019131,43.05471275,41.83040645,8.170064588,65.5546569,5.632892726,8.592666017,2.537171862,-268.2991314,152.2922641,12.96285061,210.8578964,0,0,1,0,50640.8869,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1366-20210812-13_49_13,15259.1,939.2123846,1188.2,0.209550257,0.5,1601.669246,16.13507782,167.8151011,0.383512877,0.010327753,2.052381754,DARK-1367-20210812-13_49_15,732.51,455.69,0.546396926,0.84255769,0.53035721,0.83856481,0.426145587,0.573854413,1899.98129,1601.669246,0.842992115,0.195984229,6,0.5,0: Broadleaf,2,1628801317,377.8944516,400.0086129,55.78098065,48.88968387,378.4646129,56.65943226,500.1539677,100.7822903,0.200027677,42.79000323,41.83040645,999.9,0,0,10003.02516,0,1560.065484,1899.98129,0.89999971,0.100000319,0,940.4404194,4.99975,18132.88387,16542.77419,53.433,54.413,53.687,53.796,55.125,1705.482581,189.4987097,0,148.3999999,0,939.2123846,-303.9368206,-5824.434189,18109.22692,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,16.16245078,-1.924192593,0.14532005,0,-22.12304839,1.385462903,0.106312318,0,6.873186774,2.173981452,0.162907386,0,0,3,0/3,100,100,-0.57,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,48.7,48.3,2,533.264,474.071,41.6539,40.6743,29.9996,40.3554,40.2607,23.6792,0,100,-999.9,400,56.6915,98.272,97.8194
15,1628801418,2676,20210811 13:50:18,13:50:18,B3R2,_NE,_5.7,_3,,1628801410,0.006367668,18.41950117,375.0595484,242.9412088,24.53248852,37.87395359,0.257126874,2.941984137,0.245262656,0.154309486,313.9033569,42.76273673,41.66035806,8.097084752,66.55993072,5.653851249,8.494376704,2.443233503,-280.814179,144.3601116,12.27235908,189.7216486,0,0,1,0,50626.78881,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1368-20210812-13_50_47,15225.5,890.1083846,1192.4,0.253515276,0.5,1601.678052,18.41950117,203.0249269,1.201190876,0.011753965,2.041630325,DARK-1369-20210812-13_50_49,-239.9,1432.3,0.211053282,0.629584611,0.638188261,0.837120574,-0.056882603,1.056882603,1899.991935,1601.678052,0.842992027,0.195984053,6,0.5,0: Broadleaf,2,1628801410,375.0595484,400.0237742,55.98916129,48.77725161,375.6298065,56.86759677,500.1017742,100.7810968,0.200077419,42.57052581,41.66035806,999.9,0,0,9992.999355,0,1118.675903,1899.991935,0.900001871,0.099998129,0,890.872129,4.99975,16954.24516,16542.86452,53.34858065,54.19919355,53.57419355,53.59458065,55,1705.497742,189.4941935,0,92.4000001,0,890.1083846,-131.6394531,-2463.60342,16939.55385,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,18.42714255,-1.61416638,0.12165803,0,-24.96430968,0.822967742,0.074404818,1,7.211903871,2.799292258,0.209330296,0,1,3,3-Jan,100,100,-0.57,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,50.2,49.9,2,504.516,474.36,41.5763,40.6394,30.0002,40.3417,40.2556,23.6749,0,100,-999.9,400,55.5853,98.2763,97.8233
16,1628801525,2783,20210811 13:52:05,13:52:05,B3R2,_NE,_5.14,_1,,1628801517,0.007531834,18.88312858,373.9891613,268.1241431,27.0716333,37.76048407,0.339533116,2.942904328,0.319174944,0.201211641,313.8980714,42.45633575,41.46137097,8.012402665,68.22367364,5.79269127,8.490734903,2.219711395,-332.1538873,174.679231,14.83058841,171.2540035,0,0,1,0,50653.22831,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1370-20210812-13_52_34,15356.9,832.6339231,1099.16,0.242481601,0.5,1601.649421,18.88312858,194.1852582,0.406182903,0.012043644,2.299647003,DARK-1371-20210812-13_52_36,652.7,446.46,0.596976385,0.849886017,0.700588805,0.869182618,0.467968546,0.532031454,1899.957742,1601.649421,0.842992128,0.195984257,6,0.5,0: Broadleaf,2,1628801517,373.9891613,400.0220323,57.37224516,48.8549,374.5593548,58.25069355,500.1358387,100.7667742,0.200013032,42.56235161,41.46137097,999.9,0,0,9999.651613,0,1572.249032,1899.957742,0.899999613,0.100000471,0,834.9119355,4.99975,15877.74516,16542.58065,53.254,53.94716129,53.45935484,53.5,54.92906452,1705.462258,189.4974194,0,106.3,0,832.6339231,-205.2405467,-3865.227345,15835.34231,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,18.8907643,-1.516664646,0.112214762,0,-26.03290323,1.194740323,0.093881519,0,8.517349355,1.648147742,0.123035702,0,0,3,0/3,100,100,-0.57,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,52,51.7,2,527.478,473.991,41.5435,40.6921,30.0003,40.3859,40.3038,23.681,0,100,-999.9,400,55.9202,98.2664,97.8051
17,1628801673,2930.5,20210811 13:54:32,13:54:32,B3R2,_NE,_5.14,_2,,1628801665,0.006988581,18.24274714,374.9807667,264.3905236,26.69492913,37.8609825,0.311096555,2.942798266,0.293912452,0.185160062,313.9064087,42.68432472,41.35428,7.967146713,67.16224204,5.729192233,8.53037668,2.23795448,-308.1964393,205.7538451,17.46801042,228.9318249,0,0,1,0,50636.06682,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1372-20210812-13_55_01,15210.3,856.3574231,1137.51,0.247164928,0.5,1601.691051,18.24274714,197.9409264,0.381798841,0.011643515,2.188402739,DARK-1373-20210812-13_55_03,703.21,434.3,0.647369507,0.851451791,0.671358575,0.855995366,0.531596619,0.468403381,1900.007,1601.691051,0.842992184,0.195984368,6,0.5,0: Broadleaf,2,1628801665,374.9807667,400.0092333,56.74276667,48.83471,375.5510667,57.6212,500.1504333,100.7677667,0.200031867,42.65116667,41.35428,999.9,0,0,9998.95,0,1790.706,1900.007,0.899997733,0.100002197,0,856.2811,4.99975,16336.60667,16542.98667,53.25413333,54.062,53.437,53.62913333,54.9412,1705.501333,189.5056667,0,146.4000001,0,856.3574231,-118.3255041,-2189.781194,16337.48077,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,18.26395298,-1.56542788,0.116977127,0,-25.03780323,1.210437097,0.0981419,0,7.887264194,1.599433548,0.11965915,0,0,3,0/3,100,100,-0.571,-0.8785,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,54.5,54.1,2,525.367,473.653,41.6093,40.8517,30.0008,40.5119,40.4191,23.6718,0,100,-999.9,400,56.9924,98.2332,97.7564
18,1628801774,3032,20210811 13:56:14,13:56:14,B3R2,_NE,_5.14,_3,,1628801766,0.005399255,16.30761369,377.9913871,221.8031795,22.39403729,38.16335382,0.189246596,2.943466094,0.182737568,0.11477714,313.8975343,43.09833021,42.15942903,8.31289001,64.85373382,5.534339034,8.533570402,2.778550976,-238.1071615,79.16593178,6.745473926,161.7017784,0,0,1,0,50653.28133,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1374-20210812-13_56_43,15255.4,959.4378077,1262.29,0.239922833,0.5,1601.646456,16.30761369,192.1357772,0.384974927,0.010435624,1.873222477,DARK-1375-20210812-13_56_45,776.34,485.95,0.623216776,0.829521137,0.557162659,0.813087796,0.504282933,0.495717067,1899.954194,1601.646456,0.842992142,0.195984284,6,0.5,0: Broadleaf,2,1628801766,377.9913871,400.0028387,54.81521613,48.69313548,378.5614516,55.69364839,500.1529032,100.7635484,0.200005613,42.65830645,42.15942903,999.9,0,0,10003.16677,0,1780.412258,1899.954194,0.899999032,0.100000948,0,962.5573548,4.99975,18291.74194,16542.53226,53.25,54.187,53.49796774,53.625,54.929,1705.456452,189.4977419,0,100.8,0,959.4378077,-248.4169911,-4686.601703,18232.79615,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,16.31338461,-1.523987255,0.114330559,0,-22.01158065,1.101483871,0.088909332,0,6.122080968,1.772397581,0.132810162,0,0,3,0/3,100,100,-0.57,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,56.2,55.8,2,532.933,472.986,41.621,40.9135,30.0002,40.5509,40.448,23.6621,0,100,-999.9,400,56.2867,98.2307,97.749
19,1628802045,3302.5,20210811 14:00:44,14:00:44,B1R3,_NE,_5.14,_1,,1628802037,0.006068697,16.08387577,377.9600968,263.6395911,26.60938075,38.14785207,0.263052053,2.94176487,0.250648036,0.157720723,313.897639,42.75988072,41.2698,7.931602384,66.81973715,5.652307745,8.459039179,2.279294639,-267.6295392,193.6907475,16.43050119,256.3893486,0,0,1,0,50632.45095,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1376-20210812-14_01_13,15201.2,1040.564,1305.51,0.202944443,0.5,1601.646998,16.08387577,162.5226791,0.396626606,0.010295928,1.778102044,DARK-1377-20210812-14_01_15,787.71,517.8,0.511676323,0.817620186,0.45152409,0.798225917,0.387340477,0.612659523,1899.954839,1601.646998,0.842992142,0.195984283,6,0.5,0: Broadleaf,2,1628802037,377.9600968,400.0058065,56.00175806,49.12946129,378.5302581,56.88020645,500.1680968,100.730871,0.20002729,42.49108065,41.2698,999.9,0,0,9996.735161,0,367.0428387,1899.954839,0.899998677,0.100001242,0,1044.108065,4.99975,20021.22581,16542.53548,53.37093548,54.058,53.562,53.57825806,54.99390323,1705.456774,189.4977419,0,269.5,0,1040.564,-368.6300006,-6994.223087,19953.66,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,16.1146323,-1.88066558,0.148780711,0,-22.05771613,1.422029032,0.119988277,0,6.85635871,1.917974032,0.143366706,0,0,3,0/3,100,100,-0.571,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,60.7,60.3,2,514.825,473.014,41.4674,40.9042,29.9997,40.5697,40.46,23.6621,0,100,-999.9,400,54.5103,98.2078,97.7423
20,1628802174,3431.5,20210811 14:02:53,14:02:53,B1R3,_NE,_5.14,_2,,1628802166,0.004847948,16.2723717,378.264129,230.0668136,23.21953669,38.17637879,0.197714113,2.941696247,0.190617225,0.11975217,313.9019881,43.02343005,41.15164839,7.882121394,65.01322601,5.485287614,8.437187247,2.39683378,-213.7945004,204.6101987,17.34335507,322.0610415,0,0,1,0,50638.34648,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1378-20210812-14_03_22,15244.8,949.5653846,1235.82,0.231631318,0.5,1601.668555,16.2723717,185.4982992,0.388155233,0.010413477,1.934763962,DARK-1379-20210812-14_03_24,756.13,479.69,0.596749183,0.832901965,0.553585959,0.822189922,0.475185771,0.524814229,1899.980323,1601.668555,0.84299218,0.195984361,6,0.5,0: Broadleaf,2,1628802166,378.264129,399.9856452,54.35003548,48.85017419,378.8342581,55.22845484,500.1357097,100.7251613,0.200027903,42.44180968,41.15164839,999.9,0,0,9996.911613,0,1780.549677,1899.980323,0.899997548,0.100002558,0,950.4458065,4.99975,18074.59677,16542.73871,53.23767742,54.09451613,53.5,53.383,54.86280645,1705.47871,189.5029032,0,128.0999999,0,949.5653846,-216.5727863,-4048.560684,18058.40769,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,16.29342496,-1.470785639,0.111367045,0,-21.72410645,0.450522581,0.040867101,1,5.473574194,3.138065323,0.234788446,0,1,3,3-Jan,100,100,-0.57,-0.8785,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,62.8,62.5,2,526.366,474.202,41.3688,40.8143,29.9996,40.49,40.3856,23.6702,0,100,-999.9,400,55.6577,98.2471,97.7708
21,1628802301,3559,20210811 14:05:01,14:05:01,B1R3,_NE,_5.14,_3,,1628802293,0.003681897,12.1321459,383.738129,209.2063761,21.11420399,38.72886328,0.123647574,2.941109365,0.120830608,0.075766878,313.899547,43.49952568,41.91800968,8.20788314,62.69256697,5.33893029,8.516049905,2.86895285,-162.3716395,111.1671789,9.467147492,272.1622338,0,0,1,0,50593.69711,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1380-20210812-14_05_30,15222.2,1022.30152,1269.9,0.194974785,0.5,1601.657757,12.1321459,156.1414387,0.29653516,0.007828584,1.85600441,DARK-1381-20210812-14_05_32,893.33,376.57,0.657509839,0.862239392,0.44922218,0.810470977,0.574559709,0.425440291,1899.967742,1601.657757,0.842992079,0.195984158,6,0.5,0: Broadleaf,2,1628802293,383.738129,399.9862581,52.89985161,48.71682258,384.3082903,53.77830968,500.1817742,100.7252258,0.200015516,42.61910968,41.91800968,999.9,0,0,9993.568387,0,1775.670323,1899.967742,0.900000968,0.099999206,0,1026.413581,4.99975,19577.00968,16542.66452,53.25,54.286,53.5,53.5,54.875,1705.473226,189.4951613,0,126.5999999,0,1022.30152,-283.7880004,-5399.576931,19498.512,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,12.13509462,-0.675603321,0.062401217,0,-16.2481871,0.387043548,0.055102665,1,4.183038065,1.044132581,0.077876492,0,1,3,3-Jan,100,100,-0.57,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,65,64.6,2,511.13,474.163,41.4492,40.7735,30,40.4351,40.3361,23.6733,0,100,-999.9,400,54.1537,98.2544,97.7793
22,1628802627,3884.5,20210811 14:10:26,14:10:26,B3R3,_NE,_5.9,_1,,1628802619,0.006501252,10.79738866,384.0563548,309.4910638,31.23122375,38.75572303,0.293294423,2.942276844,0.277966148,0.175039242,313.8973798,42.93933584,41.14003548,7.877272463,66.08113946,5.675579192,8.58880346,2.201693271,-286.7052205,260.3629231,22.09932332,309.6544057,0,0,1,0,50599.63218,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1382-20210812-14_10_55,15285.2,871.0265769,1019.24,0.145415626,0.5,1601.645643,10.79738866,116.4521522,0.325781955,0.006995277,2.55837683,DARK-1383-20210812-14_10_57,687.19,332.05,0.44635875,0.887044376,0.493203768,0.89666437,0.352151447,0.647848553,1899.953226,1601.645643,0.842992144,0.195984287,6,0.5,0: Broadleaf,2,1628802619,384.0563548,400.0032258,56.24310645,48.88325161,384.6265161,57.12155484,500.1947742,100.7115484,0.200004161,42.78141935,41.14003548,999.9,0,0,10001.56516,0,1527.907419,1899.953226,0.899998323,0.100001632,0,872.7449032,4.99975,16827.40645,16542.52581,53.86280645,54.687,54.058,54.25,55.5,1705.455484,189.4977419,0,324.9000001,0,871.0265769,-156.9914186,-2807.347005,16796.11923,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,10.82473275,-1.944947678,0.15799677,0,-15.95825484,1.714901613,0.146767301,0,7.345825161,1.682472097,0.126329251,0,0,3,0/3,100,100,-0.57,-0.8785,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,70.4,70,2,528.245,472.887,41.698,41.1456,30.0005,40.7346,40.6214,23.6718,0,100,-999.9,400,52.7194,98.1694,97.6925
23,1628802805,4063,20210811 14:13:25,14:13:25,B3R3,_NE,_5.9,_2,,1628802797,0.006302415,12.01294093,382.703129,305.1883701,30.79511828,38.61676682,0.307187939,2.942138832,0.290416893,0.182941029,313.9010775,42.92725153,40.67428065,7.684915854,65.88094008,5.639724084,8.560479066,2.04519177,-277.9364958,324.226634,27.45214798,387.6433637,0,0,1,0,50605.7989,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1384-20210812-14_13_54,15404.1,759.52532,900.87,0.156897976,0.5,1601.664417,12.01294093,125.6489529,0.333477638,0.007754126,3.025930489,DARK-1385-20210812-14_13_56,600.45,300.42,0.470490247,0.900733217,0.776015626,0.93736776,0.371950561,0.628049439,1899.975484,1601.664417,0.842992149,0.195984299,6,0.5,0: Broadleaf,2,1628802797,382.703129,400.0073226,55.89126774,48.7534129,383.2735484,56.76970323,500.164129,100.7053226,0.199958548,42.71837097,40.67428065,999.9,0,0,10001.39839,0,1486.165677,1899.975484,0.899998097,0.100001906,0,762.8575806,4.99975,14536.20323,16542.7129,53.754,54.562,54.008,53.98374194,55.379,1705.475161,189.5003226,0,177.8,0,759.52532,-186.9369997,-3467.038456,14474.388,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,12.01932842,-1.504295131,0.115231227,0,-17.30406452,1.000887097,0.087553558,0,7.137861935,1.939673226,0.144858844,0,0,3,0/3,100,100,-0.57,-0.8785,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,73.4,73,2,506.129,473.918,41.6581,41.1596,30,40.7863,40.6699,23.6554,0,100,-999.9,400,55.7999,98.1718,97.6927
24,1628802913,4171,20210811 14:15:13,14:15:13,B3R3,_NE,_5.9,_3,,1628802905,0.006242478,14.40456448,379.875871,272.6478681,27.51107286,38.33073348,0.255427262,2.942025146,0.243715687,0.153329788,313.9002689,42.76764882,41.55233871,8.051019759,66.51351274,5.641868721,8.48228952,2.409151039,-275.2932672,157.1901286,13.35428924,209.1514196,0,0,1,0,50630.68158,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1386-20210812-14_15_42,15259.2,795.86996,962.28,0.172933076,0.5,1601.660333,14.40456448,138.4900237,0.99732926,0.009247361,2.769006942,DARK-1387-20210812-14_15_44,2.57,959.71,0.173396172,0.735199088,0.683264171,0.916250964,0.000559926,0.999440074,1899.970645,1601.660333,0.842992147,0.195984294,6,0.5,0: Broadleaf,2,1628802905,379.875871,399.9976129,55.9136129,48.84478065,380.4461613,56.79206452,500.2329677,100.7033226,0.19998929,42.54338387,41.55233871,999.9,0,0,10000.95032,0,308.4179032,1899.970645,0.899998194,0.100001845,0,797.7650323,4.99975,15238.36774,16542.67742,53.625,54.375,53.875,53.798,55.25,1705.470968,189.4996774,0,107.2,0,795.86996,-145.9616156,-2633.823081,15203.988,15,1628798425,13:00:25,1628798404,1628798425,1,-0.201,-1.122,-0.57,-0.878,400,54,0.42,0.14,14.41085414,-1.619658037,0.119295323,0,-20.12172581,1.387364516,0.107262256,0,7.068835806,1.39388371,0.10414581,0,0,3,0/3,100,100,-0.571,-0.8784,-0.57025,0,0,0,-0.878438095,0,0,0,-1,-1,-1,-1,75.2,74.8,2,509.847,472.332,41.5447,41.1317,29.9999,40.774,40.6618,23.6537,0,100,-999.9,400,55.5525,98.1796,97.6999
