SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1625691871,1001,20210707 14:04:30,14:04:30,15,B2R1,_SE,_5.11,_3,1625691863,0.003592836,3.592835912,11.2906349,385.0289355,206.8005433,20.82829374,38.77889119,0.112925854,2.941104364,0.110571221,0.069314478,372.3653542,42.38014307,40.74760968,7.714928028,58.95577438,4.643071863,7.87551671,3.071856165,-158.4440637,61.55637865,5.176319779,280.6539889,11.30707376,2.978842452,11.2906349,417.7615103,403.654503,-0.008205406,66.18544446,3.592835912,42.69540752,46.52146545,0.047464483,77.6715891,38,8,1,0,50828.13486,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2457-20210707-14_04_32,15184.5,895.16396,1150.6,0.222002468,0.5,1601.664653,11.2906349,177.7867531,0.007303153,2.152129324,503.8454256,DARK-2458-20210707-14_04_40,663.89,663.89,0.423005388,0.524821845,0.835734656,0.59146301,0.851494163,0.389229225,0.610770775,1899.975806,1601.664653,0.84299213,0.195984261,6,0.5,0: Broadleaf,2,TRUE,1625691863,385.0289355,399.9693226,46.10026129,42.69145161,385.6369355,46.18426129,500.1482581,100.5166774,0.20014571,41.13582903,40.74760968,999.9,0,0,10014.27419,0,1895.286774,1899.975806,0.899999387,0.100000677,0,898.9322581,4.99979,17795.24516,16171.36774,52.558,54.012,52.94106452,53.004,54.11687097,1705.478387,189.4993548,0,96.70000005,0,895.16396,-255.9313842,-4656.438454,17726.584,15,0,--:--:--,1625661843,1625661843,0,-0.131,0.01,-0.608,-0.084,400,3,0.54,0.13,11.28611442,-0.485383881,0.046138821,1,-14.94042258,-0.167433871,0.071027649,1,3.408809355,4.050507581,0.306051699,0,2,3,2/3,100,100,-0.608,-0.084,-0.608,0,0,0,-0.084,0,0,0,-1,-1,-1,-1,500.5,500.5,1.07178,2.5647,1.4502,2.31323,1.35132,2.35718,42.6974,14.3334,18,463.924,533.169,39.9066,39.8856,30.0001,39.7272,39.691,21.4369,0,100,-999.9,400,46.485,98.2224,98.2249
9,1625692136,1266.6,20210707 14:08:56,14:08:56,15,B2R2,_SE,_5.3,_1,1625692128,0.003490771,3.490771034,9.700058192,386.6631935,226.4102352,22.80601199,38.94808651,0.109433517,2.938276694,0.10721865,0.06720692,372.3739896,42.4265616,40.86308065,7.762393954,59.43510597,4.685556031,7.883482253,3.076837923,-153.9430026,46.22765124,3.893558462,268.5521968,9.163946777,3.110161811,9.700058192,415.7953279,404.6843455,-0.205746636,66.18588254,3.490771034,42.94697633,46.76624545,0.028854213,77.67216169,0,0,1,0,50746.9356,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2459-20210707-14_08_58,15228,732.7466154,915.84,0.199918528,0.5,1601.700213,9.700058192,160.1047743,0.006309935,2.960124039,452.9974991,DARK-2460-20210707-14_09_05,571.97,571.97,0.375469514,0.532449427,0.887435472,0.928882125,0.93222009,0.415621297,0.584378703,1900.017742,1601.700213,0.84299224,0.19598448,6,0.5,0: Broadleaf,2,TRUE,1625692128,386.6631935,399.0987419,46.5165871,42.95922903,387.2711935,46.6005871,500.1724839,100.5287419,0.199972774,41.15490645,40.86308065,999.9,0,0,9996.974516,0,1924.144516,1900.017742,0.89999429,0.1000057,0,733.1581613,4.99979,14553.96129,16171.7129,52.266,53.55,52.625,52.792,53.81606452,1705.507742,189.5103226,0,264.8,0,732.7466154,-32.88218803,-575.5692306,14546.66154,15,0,--:--:--,1625661843,1625661843,0,-0.131,0.01,-0.608,-0.084,400,3,0.54,0.13,9.726883333,-0.24154468,0.055473371,1,-12.48747,8.572941491,0.665233472,0,3.548398,2.561688454,0.186116488,0,1,3,1/3,100,100,-0.608,-0.084,-0.608,0,0,0,-0.084,0,0,0,-1,-1,-1,-1,504.9,504.9,1.06201,0.0012207,1.4502,2.31201,1.35132,2.41333,42.8315,14.3072,18,513.619,532.884,39.7612,39.7496,30,39.5745,39.536,21.7155,0,100,-999.9,400,46.178,98.214,98.1969
10,1625692245,1375.6,20210707 14:10:45,14:10:45,15,B2R2,_SE,_5.3,_2,1625692237,0.004150034,4.150034339,8.847984093,327.3539355,214.0273708,21.55761651,32.97228096,0.144057,2.939034093,0.140246155,0.08798784,372.3707948,42.43974292,40.42340323,7.583000246,60.11761306,4.785477758,7.960192553,2.797522488,-183.0165144,144.881865,12.18470208,346.4208475,5.698623687,3.899491707,8.847984093,348.0082422,339.6359152,-0.534510884,66.19108063,4.150034339,43.06057025,47.68372061,0.019768506,77.64992174,22,4,1,0,50738.27642,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2461-20210707-14_10_47,15334.2,611.83616,805.48,0.240408005,0.5,1601.688281,8.847984093,192.5293423,0.005777997,3.502706461,424.2465958,DARK-2462-20210707-14_10_54,506.8,506.8,0.370809952,0.648332128,0.904270458,2.232166062,0.970169116,0.537030571,0.462969429,1900.003871,1601.688281,0.842992115,0.19598423,6,0.5,0: Broadleaf,2,TRUE,1625692237,327.3539355,335.7215806,47.51096774,43.05524194,327.9619355,47.59496774,500.1505806,100.5234516,0.200191484,41.33777742,40.42340323,999.9,0,0,10001.81097,0,1960.399677,1900.003871,0.899999839,0.100000129,0,612.3817097,4.99979,12197.81935,16171.60323,52.25,53.758,52.625,52.875,53.875,1705.502903,189.5009677,0,108.2,0,611.83616,-36.24369225,-579.7769223,12186.992,15,0,--:--:--,1625661843,1625661843,0,-0.131,0.01,-0.608,-0.084,400,3,0.54,0.13,9.114528349,-2.457304633,0.233406731,0,-8.368818333,1.781503982,0.150013236,0,4.450662333,1.504175573,0.109688027,0,0,3,0/3,100,100,-0.608,-0.084,-0.608,0,0,0,-0.084,0,0,0,-1,-1,-1,-1,506.7,506.7,0.924072,0.0012207,1.4502,2.31201,1.35132,2.40601,42.9121,14.2984,18,482.239,531.492,39.9152,39.7668,30.0003,39.5629,39.5248,55.7517,0,100,-999.9,400,46.4598,98.2268,98.2236
11,1625692394,1524.6,20210707 14:13:14,14:13:14,15,B2R2,_SE,_5.3,_3,1625692386,0.004332691,4.33269145,5.90811331,258.2945161,175.6215252,17.68872935,26.01561389,0.135434928,2.938557547,0.132060317,0.08283389,372.3704251,42.52850456,41.27503871,7.93380253,60.35356292,4.838838617,8.017486264,3.094963914,-191.0716929,31.41998232,2.655361733,215.3740763,3.619931123,4.20198113,5.90811331,273.780123,268.3471152,-0.388121616,66.2205653,4.33269145,43.24497705,48.12721333,0.010892662,77.80796809,0,0,1,0,50703.15488,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2463-20210707-14_13_15,15280.8,656.1997692,855.83,0.233259211,0.5,1601.686655,5.90811331,186.8040829,0.003942519,3.237804237,437.8129831,DARK-2464-20210707-14_13_23,544.77,544.77,0.363460033,0.641774033,0.899074323,1.456075789,0.952855475,0.532793909,0.467206091,1900.001935,1601.686655,0.842992117,0.195984235,6,0.5,0: Broadleaf,2,TRUE,1625692386,258.2945161,263.9389677,48.04212903,43.2436,258.9025161,48.12612903,500.1669032,100.5208065,0.19993,41.47336774,41.27503871,999.9,0,0,9999.361935,0,1780.194194,1900.001935,0.899999774,0.100000306,0,656.9653871,4.99979,13017.84194,16171.57742,52.375,54.06606452,52.72764516,53.167,54,1705.50129,189.5009677,0,148.3,0,656.1997692,-60.35247865,-972.7487182,13004.75769,15,0,--:--:--,1625661843,1625661843,0,-0.131,0.01,-0.608,-0.084,400,3,0.54,0.13,6.147235066,-1.863851419,0.142312648,0,-5.647556,1.159398087,0.104269938,0,4.795712333,0.765542603,0.055428344,1,1,3,1/3,100,100,-0.608,-0.084,-0.608,0,0,0,-0.084,0,0,0,-1,-1,-1,-1,509.2,509.2,0.770264,0.0012207,1.4502,2.31079,1.35132,2.2229,43.0469,14.2634,18,518.252,531.017,40.0521,39.8307,30.0003,39.6211,39.5846,100,0,100,-999.9,400,47.4192,98.1991,98.1545
12,1625692678,1808.1,20210707 14:17:57,14:17:57,15,B3R2,_SW,_5.9,_1,1625692670,0.003850001,3.850001476,2.13911324,174.5270667,138.2404514,13.92590047,17.58129791,0.12327679,2.93842259,0.12047399,0.075542757,372.3752579,42.4559996,41.01909667,7.826928213,60.61600277,4.809583741,7.934511549,3.017344472,-169.7850651,40.81277557,3.441879716,246.8448481,0.749939084,3.833105898,2.13911324,183.0412497,181.5713939,-0.238135629,66.2205653,3.850001476,43.36461692,47.76114909,0.000223831,77.80796809,0,0,1,0,50731.47143,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2465-20210707-14_17_59,15228.6,663.69512,821.12,0.1917197,0.5,1601.708986,2.13911324,153.539583,0.001589352,3.416942712,428.545829,DARK-2466-20210707-14_18_07,555.65,555.65,0.323302319,0.593004407,0.913561193,1.537479389,0.964791055,0.496467262,0.503532738,1900.028667,1601.708986,0.84299201,0.195984021,6,0.5,0: Broadleaf,2,TRUE,1625692670,174.5270667,176.2292,47.74406,43.36541,175.1350667,47.82806,500.1675667,100.5368,0.199998267,41.27672667,41.01909667,999.9,0,0,9997.003333,0,158.7749333,1900.028667,0.9000025,0.09999725,0,664.2660667,4.99979,13681.31,16171.84,52.4874,53.75413333,52.875,52.8624,54.05786667,1705.530333,189.4966667,0,282.7,0,663.69512,-64.82707701,-867.5461498,13681.348,15,0,--:--:--,1625661843,1625661843,0,-0.131,0.01,-0.608,-0.084,400,3,0.54,0.13,2.198847724,-0.629611153,0.052720434,0,-1.702169333,0.986031057,0.078255868,1,4.378670333,0.042389766,0.006518255,1,2,3,2/3,100,100,-0.608,-0.084,-0.608,0,0,0,-0.084,0,0,0,-1,-1,-1,-1,513.9,513.9,0.570068,0.0012207,1.4502,2.31079,1.35132,2.34131,43.2091,14.2459,18,516.125,529.645,39.9651,39.7955,29.9997,39.5929,39.5514,100,0,100,-999.9,400,47.8437,98.2096,98.2232
13,1625692807,1937.1,20210707 14:20:06,14:20:06,15,B3R2,_SW,_5.9,_2,1625692799,0.002962609,2.962608633,1.105058533,179.2412333,148.9184664,15.00220899,18.05695766,0.085114125,2.938914952,0.083768053,0.052474199,372.3679246,42.55793255,40.79704667,7.735218906,55.65554487,4.38668457,7.881846418,3.348534336,-130.6510407,56.07976671,4.720757149,302.5174077,-26.6718308,0.060401204,1.105058533,153.0881879,161.6143212,-1.946211242,66.20526169,2.962608633,43.47158416,45.58476364,0.213912564,77.71258645,0,0,1,0,50765.50806,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2467-20210707-14_20_08,15241.9,633.4633462,749.56,0.154886405,0.5,1601.675271,1.105058533,124.0388624,0.000943778,3.838625327,408.2065952,DARK-2468-20210707-14_20_16,542.22,542.22,0.276615614,0.559933702,0.932782644,3.76551608,0.989398089,0.479281483,0.520718517,1899.988333,1601.675271,0.842992161,0.195984322,6,0.5,0: Broadleaf,2,TRUE,1625692799,179.2412333,147.2581667,43.54414333,43.47484,179.8492333,43.62814333,500.1585,100.5411333,0.199959133,41.15099,40.79704667,999.9,0,0,9999.374,0,1935.816667,1899.988333,0.8999982,0.100001813,0,633.3447,4.99979,12678.50333,16171.47,52.5,53.7311,52.812,52.8225,53.9958,1705.486,189.5023333,0,127.8999999,0,633.4633462,-117.6665642,-2176.550429,12680.57308,15,0,--:--:--,1625661843,1625661843,0,-0.131,0.01,-0.608,-0.084,400,3,0.54,0.13,2.611734729,-15.95357766,1.223422539,0,31.98302,-276.224011,20.79512396,0,0.069303132,21.96350315,1.625481369,0,0,3,0/3,100,100,-0.608,-0.084,-0.608,0,0,0,-0.084,0,0,0,-1,-1,-1,-1,516.1,516.1,0.505371,0.0012207,1.4502,2.31079,1.35132,2.4231,43.2904,14.2371,18,519.771,530.593,39.8538,39.731,30.0003,39.5396,39.4935,100,0,100,-999.9,400,47.5251,98.222,98.1409
14,1625693516,2646.1,20210707 14:31:55,14:31:55,15,B3R2,_SW,_5.9,_3,1625693508,0.003987475,3.987474685,-1.643492185,66.49878387,83.99507511,8.460557747,6.698211773,0.125343862,2.939092397,0.122448114,0.076784671,372.3705658,42.87255594,41.30375806,7.945873442,59.98209971,4.87448881,8.126572484,3.071384632,-175.8476336,67.41636327,5.704187035,269.6434825,-1.670172795,3.73316869,-1.643492185,67.52163733,69.54927455,0.006863482,66.2152227,3.987474685,44.13163337,48.55603212,0.021224267,77.72552616,75,15,1,0,50676.85187,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2469-20210707-14_31_57,15397.7,475.54416,539.62,0.118742523,0.5,1601.686965,-1.643492185,95.09417526,-0.000772264,5.721100033,336.8387184,DARK-2470-20210707-14_32_05,465.56,465.56,0.137244728,0.865188226,0.976572781,-0.357748816,1.061589268,0.847023398,0.152976602,1900.002258,1601.686965,0.842992138,0.195984275,6,0.5,0: Broadleaf,2,TRUE,1625693508,66.49878387,64.79307097,48.39315161,44.13162258,67.90013548,48.43980645,500.1738387,100.5268065,0.200024677,41.72922581,41.30375806,999.9,0,0,10001.80903,0,498.4041935,1900.002258,0.899999226,0.100000774,0,475.898129,4.99979,9914.045484,16171.59032,52.637,53.75,53,53.08841935,54.25,1705.5,189.5022581,0,708.3,0,475.54416,-19.77484619,2483.855398,9958.5092,15,1625692965,14:22:45,1625692957,1625692965,1,-0.793,0.037,-1.401,-0.047,121,44,0.09,0.08,-1.217532705,-1.524203505,0.14953406,0,1.700426667,-1.542603604,0.115850312,0,4.26834,1.415486897,0.102635081,0,0,3,0/3,100,100,-1.401,-0.0466,-1.40135,0,0,0,-0.046666667,0,0,0,-1,-1,-1,-1,9.3,9.2,0.311279,0.0012207,1.4502,2.30957,1.35132,2.37183,43.9192,14.1495,18,420.769,525.397,40.3719,40.1859,30,39.9774,39.9338,100,0,100,-999.9,400,44.962,98.1372,98.1483
15,1625694371,3501.5,20210707 14:46:11,14:46:11,15,B3R2,_SW,_5.12,_1,1625694363,0.003711919,3.711918928,10.56123912,386.029,235.3620183,23.70514722,38.87999577,0.126954963,2.937656934,0.123983831,0.077751048,372.3722879,42.43162839,40.60491667,7.656619656,61.04404322,4.828144946,7.909281056,2.82847471,-163.6956247,96.87215633,8.153199501,313.702019,10.11131495,3.722775953,10.56123912,417.9696615,405.1623576,-0.086164517,66.42345649,3.711918928,43.69238327,47.93254242,-0.000163888,78.05301103,54,11,1,0,50719.59226,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2471-20210707-14_46_13,15281.4,729.55508,937.7,0.221973894,0.5,1601.694091,10.56123912,177.7671368,0.006847628,2.867804202,458.2818924,DARK-2472-20210707-14_46_20,573.87,573.87,0.388002559,0.57209389,0.880827522,0.95055696,0.924703184,0.450010602,0.549989398,1900.010667,1601.694091,0.842992157,0.195984314,6,0.5,0: Broadleaf,2,TRUE,1625694363,386.029,399.8818,47.93735,43.68579667,386.7033333,48.08751,500.1912,100.5181667,0.1996441,41.21658,40.60491667,999.9,0,0,9994.5,0,1784.999667,1900.010667,0.8999972,0.10000284,0,729.8668,4.99979,14435.33667,16171.65333,51.8708,53.3477,52.13533333,52.406,53.4454,1705.506333,189.5043333,0,855,0,729.55508,-23.70561543,-400.0230774,14430.104,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,10.22497663,1.511937834,0.16882356,0,-13.85369355,0.662012903,0.067347893,1,4.251879677,-0.069569032,0.006253513,1,2,3,2/3,100,100,-0.674,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,5.5,5.5,1.08643,2.60132,1.4502,2.30835,1.35132,2.24243,42.5103,16.2247,18,444.956,528.488,39.6502,39.98,30.0004,39.7693,39.7338,21.7173,0,100,-999.9,400,48.2471,98.1633,97.9239
16,1625694578,3708,20210707 14:49:37,14:49:37,15,B3R2,_SW,_5.12,_2,1625694570,0.002800774,2.800774446,7.068277669,390.6714,236.6681825,23.83478586,39.34440643,0.083680356,2.936559594,0.082377852,0.051601493,372.3743313,42.90590953,41.28135333,7.93645524,59.01949502,4.727698527,8.010401522,3.208756713,-123.5141531,27.75170444,2.346827806,278.9587105,6.857865698,2.804238376,7.068277669,418.4535876,409.7843758,-0.038999488,66.20899431,2.800774446,43.73245185,46.93613576,-0.000221948,77.71863053,0,0,1,0,50650.33828,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2473-20210707-14_49_39,15224.7,755.6261923,913.93,0.17321218,0.5,1601.701321,7.068277669,138.7170887,0.004666815,2.968400206,452.5297168,DARK-2474-20210707-14_49_47,589.48,589.48,0.355005307,0.48791434,0.893180262,0.81097623,0.932876874,0.380632313,0.619367687,1900.019,1601.701321,0.842992265,0.19598453,6,0.5,0: Broadleaf,2,TRUE,1625694570,390.6714,400.2130333,46.94381667,43.73752333,391.3455333,47.09397333,500.1283,100.5098667,0.1998511,41.45664667,41.28135333,999.9,0,0,9989.083333,0,797.9479,1900.019,0.899995,0.100004947,0,755.7897333,4.99979,15516.10333,16171.72,52.187,53.7562,52.54753333,52.875,53.80786667,1705.507,189.512,0,205.8999999,0,755.6261923,-17.75046154,-4.393164428,15518.71923,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,6.813732835,1.44159162,0.240120226,0,-9.541236774,0.37518629,0.060925625,1,3.206128387,0.043529032,0.005125767,1,2,3,2/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,8.9,8.9,1.08398,2.60498,1.4502,2.30713,1.35132,2.31201,42.5904,16.1984,18,514.815,528.123,39.9562,40.1755,30.0007,39.9691,39.9405,21.6604,0,100,-999.9,400,47.6989,98.1301,98.031
17,1625694683,3813,20210707 14:51:22,14:51:22,15,B3R2,_SW,_5.12,_3,1625694675,0.00362212,3.622120204,11.88148213,387.571,214.3110155,21.58268996,39.03124023,0.122151889,2.939758027,0.119400611,0.074867412,372.3715219,42.46714736,40.52881333,7.625678119,60.12085954,4.758476687,7.91485139,2.867201432,-159.735501,111.1097619,9.342015583,333.0877984,9.101826554,3.037046052,11.88148213,418.218083,404.2174485,-0.177926521,66.21070668,3.622120204,43.76778509,47.64353636,0.043901944,77.78413838,0,0,1,0,50775.42023,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2475-20210707-14_51_24,15327.8,843.5793077,1082.27,0.220546345,0.5,1601.690728,11.88148213,176.6235175,0.007671924,2.351141582,490.2903454,DARK-2476-20210707-14_51_32,661.49,661.49,0.388793924,0.567257694,0.858101067,0.656570617,0.874990511,0.444813295,0.555186705,1900.006667,1601.690728,0.842992162,0.195984324,6,0.5,0: Broadleaf,2,TRUE,1625694675,387.571,399.9022333,47.25055,43.77926667,388.2452667,47.40071667,500.1396333,100.5072667,0.2000624,41.22987333,40.52881333,999.9,0,0,10007.54333,0,941.7579333,1900.006667,0.899998567,0.10000143,0,844.0621333,4.99979,16536.78667,16171.61667,52.375,53.75,52.6996,52.8874,53.958,1705.503333,189.5043333,0,104,0,843.5793077,-390.7095387,-7409.764107,16528.07692,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,12.25379943,-4.293341081,0.321478823,0,-11.8260429,-35.42091,2.766930641,0,3.412119032,4.44579,0.336142638,0,0,3,0/3,100,100,-0.674,-0.1502,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,10.7,10.7,1.08398,2.60498,1.4502,2.30713,1.35132,2.25586,42.6439,16.1897,18,513.323,528.41,39.9882,40.2257,29.9998,40.0129,39.9682,21.6769,0,100,-999.9,400,46.8261,98.1221,98.0179
18,1625694818,3948,20210707 14:53:37,14:53:37,15,B1R3,_SW,_5.4,_1,1625694810,0.003201589,3.201588539,9.621725675,387.5913871,219.160713,22.06609376,39.02445732,0.102292433,2.937767826,0.100354109,0.06289241,372.3571006,42.47674075,40.78204839,7.729058144,59.89090035,4.715435975,7.873376335,3.013622169,-141.1900546,55.21976985,4.649394295,291.0362102,9.416644499,2.532041555,9.621725675,417.9673961,406.2641818,-0.072431718,66.20511504,3.201588539,43.90297034,47.28939939,0.045582795,77.71010517,0,0,1,0,50735.83671,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2477-20210707-14_53_39,15211.5,1285.780385,1437.91,0.105799122,0.5,1601.629044,9.621725675,84.72547323,0.006261308,1.522299727,552.157412,DARK-2478-20210707-14_53_47,844.36,844.36,0.412786614,0.256304634,0.786683103,0.211531591,0.75269809,0.168312865,0.831687135,1899.933548,1601.629044,0.842992138,0.195984276,6,0.5,0: Broadleaf,2,TRUE,1625694810,387.5913871,400.0640645,46.83376774,43.93877419,388.2656774,46.98392903,500.1993548,100.4844839,0.200047871,41.1307,40.78204839,999.9,0,0,9998.48129,0,1971.485161,1899.933548,0.899999258,0.100000658,0,1293,4.99979,25600.43226,16171.00645,52.375,53.669,52.72154839,52.7256129,53.933,1705.43871,189.4954839,0,133.9000001,0,1285.780385,-1225.746667,-23829.17608,25460.73846,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,9.467468943,4.018957846,0.332677597,0,-12.4704871,0.428351613,0.06302602,1,2.850653226,5.24832629,0.397420892,0,1,3,1/3,100,100,-0.675,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,12.9,12.9,1.08521,2.61108,1.4502,2.30713,1.35132,2.24609,42.6974,16.1722,18,515.433,528.26,39.8903,40.17,30.0001,39.9813,39.9373,21.6901,0,100,-999.9,400,47.3319,98.1315,97.9559
19,1625694957,4087,20210707 14:55:56,14:55:56,15,B1R3,_SW,_5.4,_2,1625694949,0.002970517,2.970516566,9.618614368,387.7407742,208.8970424,21.03189542,39.03800323,0.09542949,2.938612752,0.093740693,0.058737175,372.3683109,42.69526719,40.64142903,7.671503161,58.89892345,4.676717104,7.940242078,2.994786057,-130.9997806,102.8085714,8.654581435,352.8316832,9.261088372,2.312207338,9.618614368,418.2889148,406.4040545,-0.035903388,66.19303506,2.970516566,43.79964031,46.89920424,0.049747535,77.64989115,0,0,1,0,50733.37805,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2479-20210707-14_55_58,15304.4,656.90636,860,0.236155395,0.5,1601.676465,9.618614368,189.1222694,0.00625918,3.217255814,438.9016774,DARK-2480-20210707-14_56_06,516.99,516.99,0.398848837,0.592092475,0.889702076,1.437611866,0.951421554,0.46598101,0.53401899,1899.989677,1601.676465,0.842992193,0.195984386,6,0.5,0: Broadleaf,2,TRUE,1625694949,387.7407742,399.9262581,46.45099032,43.80602258,388.415,46.60114516,500.1504516,100.4806774,0.199998516,41.29036452,40.64142903,999.9,0,0,10003.66968,0,365.1767742,1899.989677,0.899996613,0.100003252,0,658.8964839,4.99979,13049.64194,16171.46452,52.5,53.94512903,52.84045161,52.95935484,54,1705.485161,189.5045161,0,138.2,0,656.90636,-137.3501536,-2668.615381,13010.5,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,9.504080985,-1.378150108,0.121636502,0,-12.15989677,-3.27401129,0.267912341,0,2.606209677,4.658390806,0.351810145,0,0,3,0/3,100,100,-0.674,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,15.2,15.2,1.08398,2.60986,1.4502,2.30713,1.35132,2.34009,42.7778,16.1722,18,520.551,528.707,39.9572,40.1422,29.9999,39.9537,39.9137,21.676,0,100,-999.9,400,46.9432,98.1228,98.0203
20,1625695082,4212.5,20210707 14:58:02,14:58:02,15,B1R3,_SW,_5.4,_3,1625695074,0.002583834,2.583834153,8.969263954,388.4200333,202.2785892,20.36557184,39.10644288,0.084802641,2.93974246,0.08346669,0.052284958,372.3709746,42.6775551,40.36391,7.559004448,58.68386042,4.630961103,7.891370932,2.928043345,-113.9470862,128.3547153,10.78062496,397.5592287,8.893017174,1.853891904,8.969263954,418.3688251,407.1640182,-0.009595748,66.19548981,2.583834153,43.87045485,46.48865758,0.056486025,77.69051305,0,0,1,0,50783.50509,RECT-527-20200527-06_29_39,15351,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2481-20210707-14_58_04,15240.5,1010.598385,1163.51,0.131422691,0.5,1601.689461,8.969263954,105.2491697,0.005853713,2.117154128,506.3054628,DARK-2482-20210707-14_58_11,728.02,728.02,0.374289864,0.351125434,0.849769906,0.343790383,0.847054856,0.252945525,0.747054475,1900.005333,1601.689461,0.842992087,0.195984173,6,0.5,0: Broadleaf,2,TRUE,1625695074,388.4200333,399.9523,45.99646333,43.87475667,389.0942333,46.14662333,500.1500333,100.4808333,0.199974867,41.17378333,40.36391,999.9,0,0,10010.08733,0,1383.143,1900.005333,0.900000867,0.099999167,0,1010.204333,4.99979,20061.58667,16171.62,52.55373333,54,52.9538,52.958,54.125,1705.506,189.4993333,0,124.1999998,0,1010.598385,-863.3852993,-16975.05983,20069.68077,15,1625694042,14:40:42,1625694042,1625694042,2,0.727,-0.104,-0.674,-0.15,400,44,0.65,0.33,8.862373813,-0.673981482,0.071921175,0,-11.52801613,-1.082356452,0.095760963,0,2.094867419,5.230095968,0.395507815,0,0,3,0/3,100,100,-0.675,-0.1501,-0.674238095,0,0,0,-0.150155,0,0,0,-1,-1,-1,-1,17.3,17.3,1.08398,2.60742,1.4502,2.30713,1.35132,2.44141,42.8583,16.1634,18,512.976,529.073,39.9489,40.0906,30,39.9104,39.8687,21.6822,0,100,-999.9,400,46.6119,98.1386,98.0048
