SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1628713919,1116,20210811 13:31:58,13:31:58,15,B2R1,_SW,_5.3,_3,,1628713911,0.007950357,7.950356776,12.86667138,393.2596333,299.1289544,30.16322987,39.65507366,0.273560398,4.26902049,0.264181525,0.16592932,372.3839737,42.86144729,41.66811667,8.100402186,61.35309391,5.266927608,8.584616149,2.833474578,-350.6107338,254.0856473,14.90068371,290.7595709,13.99152338,7.408582776,12.86667138,420.8647502,415.1446485,0.059751624,67.03690517,7.950356776,49.39966723,52.33594545,0.012872616,77.91844561,0,0,1,0,50502.1516,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-991-20210811-13_31_46,15255.1,174.91144,239.38,0.26931473,0.5,1601.744882,12.86667138,215.686745,0.008286737,14.15097335,188.9258341,DARK-992-20210811-13_31_54,141.75,141.75,0.407845267,0.660335553,0.971986376,-0.134492056,1.164831526,0.53514261,0.46485739,1900.071,1601.744882,0.842992121,0.195984241,2,0.5,0: Broadleaf,2,TRUE,1628713911,393.2596333,400.0203333,52.23215667,49.42405333,392.5996333,51.53260333,500.0967333,100.6368333,0.200044633,42.77211,41.66811667,999.9,0,0,9988.897667,0,1733.584667,1900.071,0.8999995,0.100000423,0,175.4591333,4.99938,4753.188667,15166.44667,52.812,53.958,52.937,53.812,54.875,1705.563,189.508,0,93.79999995,0,174.91144,-39.95915378,-862.6099986,4741.5124,15,1628712658,13:10:58,1628712658,1628712656,1,2.174,0.559,0.664,0.7,398,49,1.61,0.92,4.629718327,-1.267461361,0.126446979,0,-6.760562333,-0.020595417,0.032030357,1,2.808107,1.252215617,0.090406714,0,1,3,3-Jan,100,100,0.66,0.6995,0.530348381,-8.36E-05,1.28E-06,-5.75E-10,0.699555,0,0,0,2,2145,1,27,21,21,18,519.573,493.157,41.675,40.3193,29.9999,40.0072,39.9596,21.3651,0,100,-999.9,400,51.5001,97.9457,97.6071
10,1628714215,1412.1,20210811 13:36:54,13:36:54,15,B2R2,_SW,_5.10,_1,,1628714207,0.007511315,7.511314508,13.56674026,393.3961333,293.509122,29.59238995,39.66327078,0.26628651,4.272691853,0.257398411,0.161647853,372.3729237,42.70533214,41.31593333,7.950995578,61.33409414,5.200714843,8.479321194,2.750280734,-331.2489698,281.2058956,16.43094633,338.7607958,13.64374855,7.365605487,13.56674026,420.5113763,414.8054848,0.000373751,67.04576953,7.511314508,48.75867951,51.60285455,0.000798578,77.99320202,1,0,1,0,50597.19915,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-995-20210811-13_36_42,15255.1,157.0046538,216.51,0.274838789,0.5,1601.696892,13.56674026,220.1042169,0.008724064,15.75137407,174.387735,DARK-996-20210811-13_36_50,-1.31,-1.31,1.006050529,0.27318587,0.939963893,-0.118484984,1.172695736,-0.002279381,1.002279381,1900.014,1601.696892,0.842992153,0.195984305,2,0.5,0: Broadleaf,2,TRUE,1628714207,393.3961333,400.0114333,51.58276333,48.78902,392.8362333,50.90707333,500.0937,100.6227333,0.199993233,42.53671333,41.31593333,999.9,0,0,10002.18,0,1689.11,1900.014,0.8999985,0.100001247,0,157.0393333,4.99938,4302.493,15165.98667,52.812,53.875,52.9412,53.63326667,54.875,1705.509667,189.5043333,0,206,0,157.0046538,-9.150051299,-245.943248,4302.146154,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.55332737,-0.041136464,0.020443203,1,-6.615329333,-0.203410545,0.021279885,1,2.793750333,0.524463537,0.03801122,1,3,3,3-Mar,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,4,3.8,18,513.925,493.558,41.4009,40.2975,29.9996,39.9982,39.9479,21.3462,0,100,-999.9,400,64.3073,97.9484,97.6245
11,1628714384,1581.1,20210811 13:39:43,13:39:43,15,B2R2,_SW,_5.10,_2,,1628714376,0.009529676,9.52967553,10.1315756,394.4073548,343.1512089,34.59915403,39.76719437,0.447109164,4.268949971,0.422627455,0.266229976,372.3679908,42.41570365,39.96354516,7.399227306,61.88811209,5.268519307,8.512974671,2.130707998,-420.2586909,609.586833,35.43368728,597.1298202,10.29347657,9.395480805,10.1315756,420.4403027,416.1786485,0.00048765,67.04576953,9.52967553,48.69854673,52.29532788,0.002504831,77.99320202,49,10,1,0,50526.44246,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-997-20210811-13_39_31,15299.8,236.12172,293.05,0.194261321,0.5,1601.675344,10.1315756,155.5717837,0.00657945,11.37618154,220.8475254,DARK-998-20210811-13_39_39,167.35,167.35,0.428937041,0.452890056,0.963665165,-0.133735402,1.14637625,0.320983393,0.679016607,1899.988387,1601.675344,0.842992175,0.195984351,2,0.5,0: Broadleaf,2,TRUE,1628714376,394.4073548,400.0058065,52.2526871,48.69163226,393.8468065,51.57699032,500.1069677,100.6277097,0.200010387,42.61222258,39.96354516,999.9,0,0,9989.575161,0,1284.128774,1899.988387,0.899997968,0.100002,0,236.6623548,4.99938,6371.498387,15165.77742,53.004,54.058,53.125,53.937,55.062,1705.485161,189.5032258,0,168.1000001,0,236.12172,-35.30546148,-857.5592295,6358.8032,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,3.434782999,0.063776552,0.023079048,1,-5.599819333,0.065176952,0.028483126,1,3.562631667,0.309876307,0.022538919,1,3,3,3-Mar,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,6.8,6.6,18,455.045,492.813,41.5036,40.3424,30.0003,40.0386,39.9871,21.3432,0,100,-999.9,400,51.5966,97.9315,97.6103
12,1628714477,1674.1,20210811 13:41:16,13:41:16,15,B2R2,_SW,_5.10,_3,,1628714469,0.006862572,6.862572302,12.1249373,394.1554839,292.3235145,29.47356995,39.74079624,0.233417075,4.274486396,0.22656015,0.142199383,372.3644366,43.0259077,41.46134194,8.012390366,60.18291262,5.157831594,8.57025918,2.854558772,-302.6394385,294.6989464,17.24074218,381.6646867,12.14511558,6.290594953,12.1249373,420.4922487,415.4049697,-0.001964746,67.03682826,6.862572302,48.76471897,51.27956606,0.014869952,77.92726876,17,3,1,0,50592.81555,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-999-20210811-13_41_04,15257.8,177.5007308,241.71,0.265645895,0.5,1601.661551,12.1249373,212.7374079,0.007824065,14.00492326,190.3741819,DARK-1000-20210811-13_41_12,142.6,142.6,0.410036821,0.647858634,0.971554772,-0.134605418,1.164030318,0.520474709,0.479525291,1899.972258,1601.661551,0.842992072,0.195984144,2,0.5,0: Broadleaf,2,TRUE,1628714469,394.1554839,400.003871,51.1561871,48.76926129,393.5951935,50.48050323,500.1238065,100.6251935,0.199982968,42.74016129,41.46134194,999.9,0,0,10007.74548,0,1476.979677,1899.972258,0.900000387,0.099999684,0,177.6227097,4.99938,4788.678387,15165.65806,53.006,54.127,53.125,54,55.062,1705.478065,189.4951613,0,92,0,177.5007308,-12.88994873,-323.1562395,4786.274615,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.038097303,-0.288644132,0.0521703,1,-5.852431667,-0.292351769,0.040362794,1,2.392758667,1.181199377,0.085698267,0,2,3,3-Feb,100,100,0.561,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,8.4,8.2,18,493.564,493.53,41.5562,40.3895,30,40.0582,40.0105,21.3397,0,100,-999.9,400,52.1633,97.9346,97.6203
13,1628714560,1757.6,20210811 13:42:40,13:42:40,15,B2R2,_SW,_5.13,_1,,1628714552,0.008603141,8.603141027,13.37106626,393.6020968,306.3846597,30.89141166,39.68516052,0.310914107,4.268480675,0.298858309,0.187830659,372.3655456,42.80744715,41.27935484,7.93561561,60.63220165,5.222571307,8.613527409,2.713044302,-379.3985193,358.2893331,20.98192128,372.2382807,12.95952253,7.868184011,13.37106626,420.5565371,414.9523152,-0.003413098,67.03685226,8.603141027,48.77826632,51.93857212,0.017014499,77.92271146,0,0,1,0,50483.18789,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1001-20210811-13_42_28,15249.2,216.2032308,264.65,0.183059774,0.5,1601.666431,13.37106626,146.6003476,0.008602061,12.70428868,204.3235099,DARK-1002-20210811-13_42_36,0.75,0.75,0.997166068,0.183580027,0.927221884,-0.106692507,1.156142038,0.000636831,0.999363169,1899.978065,1601.666431,0.842992064,0.195984129,2,0.5,0: Broadleaf,2,TRUE,1628714552,393.6020968,400.0233548,51.79807742,48.81444194,393.0420323,51.1223871,500.103129,100.6255806,0.200001452,42.83630645,41.27935484,999.9,0,0,9988.268065,0,1563.589677,1899.978065,0.900000516,0.099999174,0,216.6555161,4.99938,5756.367419,15165.70323,53.125,54.375,53.25,54.177,55.19716129,1705.482903,189.4951613,0,82.4000001,0,216.2032308,-86.11179493,-2113.279659,5745.318077,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.462539685,-0.16209687,0.039151494,1,-6.414570667,-2.181940111,0.163541942,0,2.976892,1.953345317,0.142086736,0,1,3,3-Jan,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,9.8,9.6,18,516.488,492.889,41.6361,40.3936,30.0001,40.0691,40.0226,21.3309,0,100,-999.9,400,51.1029,97.9328,97.6114
14,1628714654,1851.6,20210811 13:44:14,13:44:14,15,B2R2,_SW,_5.13,_2,,1628714646,0.007119446,7.119445623,10.56023454,394.808,303.8164722,30.63148681,39.8054653,0.235427536,4.269257219,0.228445613,0.143388559,372.3787657,42.97753817,41.59631613,8.069746522,59.90478254,5.133381657,8.569235109,2.936364865,-313.967552,262.7472781,15.40001545,336.5585073,10.55894406,6.140611276,10.56023454,420.4062787,415.9533455,0.0027024,67.03658143,7.119445623,48.56195369,51.13245091,0.021976253,77.93236985,11,2,1,0,50511.04603,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1003-20210811-13_44_02,15262.1,253.70928,300.78,0.156495512,0.5,1601.719663,10.56023454,125.3309691,0.006846892,11.05811557,225.2093456,DARK-1004-20210811-13_44_10,164.45,164.45,0.453254871,0.345270447,0.960625464,-0.112623264,1.143718168,0.223798376,0.776201624,1900.040645,1601.719663,0.842992316,0.195984631,2,0.5,0: Broadleaf,2,TRUE,1628714646,394.808,400.0004516,50.91512258,48.58432903,394.2472258,50.23943226,500.083871,100.6223226,0.200014613,42.73788065,41.59631613,999.9,0,0,9991.104194,0,945.0636129,1900.040645,0.89999371,0.100006203,0,256.6874839,4.99938,6754.827742,15166.17419,53.125,54.20935484,53.24593548,54.062,55.187,1705.524194,189.5174194,0,93,0,253.70928,-201.5481535,-4602.901531,6687.3756,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,3.581197947,-0.217840531,0.030942202,1,-5.18819,-1.33940129,0.107783698,0,2.322326,2.448030968,0.177871662,0,1,3,3-Jan,100,100,0.56,0.6756,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,11.3,11.1,18,500.989,492.94,41.5942,40.3976,29.9998,40.074,40.0223,21.3212,0,100,-999.9,400,51.9932,97.9341,97.6135
15,1628714749,1946.1,20210811 13:45:48,13:45:48,15,B2R2,_SW,_5.13,_3,,1628714741,0.007370146,7.370146047,12.86030702,393.8926774,299.3088093,30.17646947,39.71246414,0.268536302,4.273490109,0.259501751,0.162974992,372.3664721,42.89976062,40.93653548,7.792720057,59.76257163,5.11256461,8.554793527,2.680155448,-325.0234407,407.6005703,23.78801877,478.7316205,12.98985569,5.936647974,12.86030702,420.3704282,414.9640788,0.00023774,67.03665817,7.370146047,48.44353707,51.04355879,0.033006697,77.92329321,23,5,1,0,50582.60385,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1005-20210811-13_45_36,15264,218.2299231,279.18,0.218318207,0.5,1601.667134,12.86030702,174.8365482,0.008283165,11.9910452,212.8772696,DARK-1006-20210811-13_45_44,161.28,161.28,0.422308188,0.516964181,0.965979524,-0.138665204,1.151145668,0.382055687,0.617944313,1899.978387,1601.667134,0.842992292,0.195984583,2,0.5,0: Broadleaf,2,TRUE,1628714741,393.8926774,400.0229032,50.70956452,48.45571935,393.3324516,50.03386774,500.087871,100.6205806,0.19993829,42.70569355,40.93653548,999.9,0,0,10004.97839,0,1589.325806,1899.978387,0.899993613,0.10000639,0,218.7598065,4.99938,5725.965161,15165.68065,53.012,54,53.125,53.875,55.062,1705.469677,189.5096774,0,93.29999995,0,218.2299231,-96.77688896,-2300.656754,5713.128846,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.342502667,-0.21178132,0.033929228,1,-6.137249,-1.099064116,0.099119513,0,2.271624667,3.366140156,0.246262701,0,1,3,3-Jan,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,12.9,12.7,18,487.107,493.109,41.5451,40.3374,30.0001,40.0347,39.9824,21.3232,0,100,-999.9,400,50.9555,97.9064,97.5776
16,1628715064,2261.6,20210811 13:51:04,13:51:04,15,B3R2,_SE,_5.7,_1,,1628715056,0.009191107,9.19110716,14.4574004,393.0508667,299.4390491,30.19271869,39.63168559,0.311947124,4.269477378,0.299815478,0.188435343,372.3715671,42.82481502,41.62167,8.080560012,59.89929341,5.192954713,8.669475744,2.887605299,-405.3278257,308.053834,18.07586655,293.1734419,13.84091714,9.073834808,14.4574004,420.1546031,414.1550848,-0.014325513,67.03724289,9.19110716,48.04084698,51.52380485,0.000499658,77.89961371,21,4,1,0,50479.16442,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1009-20210811-13_50_52,15246.8,186.95552,256.68,0.271639707,0.5,1601.691247,14.4574004,217.5414705,0.00928017,13.12981144,199.5400428,DARK-1010-20210811-13_51_00,-78.37,-78.37,1.305321801,0.208101716,0.909573277,-0.150902959,1.158882648,-0.087234287,1.087234287,1900.007333,1601.691247,0.842992139,0.195984279,2,0.5,0: Broadleaf,2,TRUE,1628715056,393.0508667,400.0116667,51.50160333,48.06006333,392.4912,50.82591667,500.1550333,100.6309667,0.1999663,42.96001,41.62167,999.9,0,0,9990.958333,0,1484.870667,1900.007333,0.899999267,0.10000081,0,187.1292667,4.99938,5019.227667,15165.94333,53.375,54.30786667,53.437,54.25,55.43286667,1705.506,189.503,0,169.4000001,0,186.95552,-38.79169232,-775.2338462,5015.1964,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.83895974,0.283297523,0.039147002,1,-6.938001667,-2.195865184,0.167155352,0,3.436872667,0.57723337,0.04212033,1,2,3,3-Feb,100,100,0.559,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,18.2,18,18,488.565,491.879,41.6751,40.4995,30.0001,40.1608,40.1077,21.3044,0,100,-999.9,400,64.1767,97.8696,97.5492
17,1628715182,2379.6,20210811 13:53:02,13:53:02,15,B3R2,_SE,_5.7,_2,,1628715174,0.007232696,7.232696414,14.09490855,393.3318065,282.9973701,28.53387022,39.65859723,0.246426942,4.274775434,0.238798298,0.149914668,372.361885,42.87263288,41.30220968,7.945222241,59.64637256,5.088761052,8.531551599,2.856461189,-318.9619118,311.4883074,18.20045816,383.0887388,14.08557924,6.581214961,14.09490855,420.187744,414.259703,0.00144958,67.03646498,7.232696414,47.95265433,50.60576485,0.01555392,77.92908281,15,3,1,0,50611.24217,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1011-20210811-13_52_50,15261,198.2109231,263.24,0.247033418,0.5,1601.647538,14.09490855,197.8302327,0.009054099,12.77769336,203.4820377,DARK-1012-20210811-13_52_57,-81.77,-81.77,1.310629084,0.188484615,0.906970536,-0.142767781,1.156626888,-0.077757506,1.077757506,1899.955161,1601.647538,0.842992282,0.195984565,2,0.5,0: Broadleaf,2,TRUE,1628715174,393.3318065,399.9998387,50.47005484,47.97104516,392.7720968,49.79437097,500.1229677,100.6273871,0.199946419,42.65379355,41.30220968,999.9,0,0,10008.46323,0,1359.332258,1899.955161,0.899994516,0.100005468,0,199.1765806,4.99938,5388.28129,15165.50323,53.21545161,54.312,53.37093548,54.032,55.254,1705.449355,189.5067742,0,117.1000001,0,198.2109231,-103.0812308,-2484.708718,5365.217308,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.758651347,-0.771338094,0.077523383,0,-6.666796333,-0.980445384,0.077891759,1,2.493441,1.629733215,0.11860768,0,1,3,3-Jan,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,20.1,19.9,18,496.8,492.357,41.5689,40.4915,29.9995,40.1662,40.1093,21.3023,0,100,-999.9,400,51.4454,97.8778,97.5597
18,1628715250,2447.6,20210811 13:54:10,13:54:10,15,B3R2,_SE,_5.7,_3,,1628715242,0.007669668,7.669667739,10.78215012,394.6114194,312.5737055,31.51466221,39.78596206,0.271097527,4.275553815,0.261897276,0.164486392,372.3751276,42.62918661,41.09690968,7.859288026,60.2534866,5.096383647,8.458238577,2.762904379,-338.2323473,320.9458568,18.71665844,373.8052956,10.7517965,6.926887235,10.78215012,420.187162,415.6531212,0.001021116,67.05220024,7.669667739,47.91000254,50.72280061,0.016494885,78.0697871,7,1,1,0,50649.77493,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1013-20210811-13_53_58,15226,275.13704,324.35,0.151727948,0.5,1601.706069,10.78215012,121.5117877,0.006985499,10.18187144,238.1682094,DARK-1014-20210811-13_54_06,197.21,197.21,0.391983968,0.387076923,0.962928946,-0.124786125,1.135613252,0.27744516,0.72255484,1900.024839,1601.706069,0.842992174,0.195984347,2,0.5,0: Broadleaf,2,TRUE,1628715242,394.6114194,400.0041613,50.54775806,47.91771613,394.0507742,49.87206129,500.125,100.6231613,0.199977903,42.48927742,41.09690968,999.9,0,0,10011.40419,0,194.6538387,1900.024839,0.899997581,0.100002419,0,278.0534194,4.99938,7261.522903,15166.06774,53.129,54.147,53.25,53.875,55.125,1705.518387,189.5067742,0,67.29999995,0,275.13704,-180.4520003,-4353.862315,7191.45,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,3.565191631,0.137920345,0.038236203,1,-5.39012,-1.051631947,0.079808401,0,2.623741667,1.932860957,0.141636535,0,1,3,3-Jan,100,100,0.561,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,21.3,21.1,18,506.545,492.306,41.4399,40.4046,29.9992,40.0966,40.0377,21.2996,0,100,-999.9,400,50.427,97.9076,97.603
19,1628715420,2617.6,20210811 13:57:00,13:57:00,15,B1R3,_SE,_5.6,_1,,1628715412,0.006928363,6.92836272,14.48899383,393.1681667,282.3442566,28.45825879,39.62850731,0.249701851,4.27582448,0.24187442,0.151854337,372.3660917,42.45036329,40.86671667,7.76389269,60.81962018,5.060410718,8.320358962,2.703481972,-305.540796,301.9289611,17.56100867,386.3152655,14.52767005,6.527433002,14.48899383,420.0717614,413.9868909,-5.57E-05,67.05220024,6.92836272,47.71939879,50.29143091,0.009940434,78.0697871,18,4,1,0,50703.66367,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1017-20210811-13_56_48,15256.3,199.49088,286.84,0.304522103,0.5,1601.668891,14.48899383,243.8717894,0.009300025,11.64412216,217.3021139,DARK-1018-20210811-13_56_56,-0.96,-0.96,1.003346814,0.303506324,0.920668174,-0.202249256,1.148511656,-0.001460548,1.001460548,1899.981,1601.668891,0.842992057,0.195984113,2,0.5,0: Broadleaf,2,TRUE,1628715412,393.1681667,400.0047667,50.20609,47.72657333,392.6085333,49.53039333,500.0745667,100.5927333,0.2000334,42.1765,40.86671667,999.9,0,0,10015.30933,0,947.2379,1899.981,0.9000018,0.09999828,0,199.6867667,4.99938,5299.118333,15165.75333,53.00206667,53.812,53.125,53.687,54.91426667,1705.486333,189.495,0,140.8999999,0,199.49088,-25.80276925,-761.7838474,5293.2848,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.827402741,-0.465206226,0.055267286,1,-6.83404,-0.077214327,0.032263426,1,2.471136667,1.022740645,0.074521438,0,2,3,3-Feb,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,24.1,23.9,18,492.628,492.057,41.1359,40.2112,30.0005,39.9704,39.9383,21.2909,0,100,-999.9,400,50.8616,97.9353,97.6148
20,1628715511,2708.6,20210811 13:58:31,13:58:31,15,B1R3,_SE,_5.6,_2,,1628715503,0.006388012,6.388012288,12.56002475,394.1434839,294.8137913,29.71435037,39.7258131,0.244220574,4.268117887,0.236714383,0.148601673,372.3687115,42.42714744,40.41618387,7.580084901,60.84564097,5.030296437,8.267307824,2.549788464,-281.7113419,377.0864838,21.91213804,489.6559915,12.43468552,5.559436996,12.56002475,420.0678867,414.7843879,0.001652558,67.05220024,6.388012288,47.77958966,50.09034242,0.019344325,78.0697871,3,1,1,0,50601.96081,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1019-20210811-13_58_19,15229.3,294.05768,341.92,0.139981048,0.5,1601.678348,12.56002475,112.102307,0.008095628,9.607276556,247.5073127,DARK-1020-20210811-13_58_27,195.12,195.12,0.429340197,0.326037602,0.957222617,-0.12702029,1.12957153,0.216340063,0.783659937,1899.991935,1601.678348,0.842992182,0.195984364,2,0.5,0: Broadleaf,2,TRUE,1628715503,394.1434839,399.9925161,49.90857097,47.79626129,393.583129,49.23288065,500.1135484,100.5902581,0.199973742,42.05495806,40.41618387,999.9,0,0,9990.60129,0,1613.264516,1899.991935,0.899998065,0.100001935,0,298.1865806,4.99938,7770.388387,15165.8,52.87093548,53.778,53,53.522,54.82216129,1705.489677,189.5041935,0,90.10000014,0,294.05768,-278.2141534,-6726.502297,7671.5408,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.268245006,-0.488605772,0.059324771,1,-5.844383333,-1.947908343,0.147867234,0,2.105505333,1.971998042,0.143799376,0,1,3,3-Jan,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,25.6,25.4,18,511.466,493.122,40.9761,40.1953,29.9995,39.9371,39.8907,21.2921,0,100,-999.9,400,50.2609,97.935,97.6281
21,1628715615,2812.1,20210811 14:00:14,14:00:14,15,B1R3,_SE,_5.6,_3,,1628715607,0.006661768,6.661768091,14.54140099,393.0785484,285.173998,28.7423593,39.61793484,0.256208626,4.272200835,0.24796844,0.155698546,372.3734553,42.17371752,40.43892258,7.589270615,61.75920266,5.051336558,8.179083181,2.537934057,-293.7839728,325.3095378,18.86902742,422.7680477,14.88151696,6.079736512,14.54140099,420.0893842,413.8752848,0.020838495,67.03649651,6.661768091,47.80877135,50.24743818,0.015275524,77.92069514,4,1,1,0,50698.91522,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1021-20210811-14_00_02,15273.8,174.6251923,241.74,0.277632199,0.5,1601.697302,14.54140099,222.3413717,0.00933258,14.00306114,190.3927914,DARK-1022-20210811-14_00_10,-229.45,-229.45,1.949160255,0.142436825,0.877812613,-0.140705307,1.164020002,-0.187155869,1.187155869,1900.014194,1601.697302,0.842992283,0.195984565,2,0.5,0: Broadleaf,2,TRUE,1628715607,393.0785484,399.9850645,50.11800968,47.80867097,392.5188387,49.44232258,500.1459677,100.5889032,0.199946742,41.85132903,40.43892258,999.9,0,0,10003.95387,0,1137.585161,1900.014194,0.899994419,0.1000055,0,175.207129,4.99938,4701.780645,15165.97419,52.71545161,53.754,52.83232258,53.437,54.661,1705.501613,189.5125806,0,102.8,0,174.6251923,-57.22765814,-1284.550427,4687.386154,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.971813509,-0.355576939,0.03717053,1,-6.908485667,-0.51795871,0.045384513,1,2.315476,1.195585495,0.087099166,0,2,3,3-Feb,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,27.3,27.1,18,509.544,492.312,40.8737,40.1412,30.0007,39.9121,39.8886,21.2908,0,100,-999.9,400,49.9206,97.9456,97.645
22,1628715730,2927.1,20210811 14:02:09,14:02:09,15,B1R3,_SE,_5.10,_1,,1628715722,0.006903423,6.903423146,13.01107154,393.7021935,308.7311871,31.11556121,39.67938847,0.300350218,4.27116319,0.289090564,0.181658069,372.3677005,42.13531114,39.76929355,7.322766089,61.8959708,5.063930073,8.181356569,2.258836016,-304.4409607,480.6376901,27.79714811,576.3615779,13.10949191,6.685248968,13.01107154,420.044909,414.5780061,0.000599269,67.03650719,6.903423146,47.70160459,50.29030848,0.005540946,77.92358956,15,3,1,0,50681.66287,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-1023-20210811-14_01_57,15268.2,171.4535385,239.67,0.284626618,0.5,1601.672315,13.01107154,227.9392871,0.008377268,14.13264071,189.1064243,DARK-1024-20210811-14_02_05,133.11,133.11,0.444611341,0.640169496,0.969499647,-0.142396945,1.164731805,0.497003226,0.502996774,1899.984516,1601.672315,0.842992299,0.195984597,2,0.5,0: Broadleaf,2,TRUE,1628715722,393.7021935,399.9972581,50.24473548,47.7056129,393.142129,49.56904839,500.1216129,100.5853548,0.199931903,41.8566,39.76929355,999.9,0,0,10000.94677,0,1561.949677,1899.984516,0.899993484,0.100006452,0,171.5553548,4.99938,4574.691613,15165.73871,52.562,53.74593548,52.74187097,53.31606452,54.538,1705.473871,189.5106452,0,113.9000001,0,171.4535385,-30.60574361,-708.3483765,4571.862692,15,1628713987,13:33:07,1628713974,1628713987,2,-0.1,-0.024,0.564,0.676,400,49,0.2,0.11,4.36483657,-0.121227094,0.018909748,1,-6.296107667,-0.065754928,0.016316313,1,2.541427,0.463286229,0.033569847,1,3,3,3-Mar,100,100,0.56,0.6757,0.430032822,-8.36E-05,1.28E-06,-5.75E-10,0.67569,0,0,0,2,2145,1,27,29.3,29,18,496.111,493.329,40.7748,40.1134,29.9999,39.876,39.8342,21.2871,0,100,-999.9,400,50.1438,97.9403,97.6258
