SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1624387478,1092.1,20210622 11:44:37,11:44:37,15,B2R1,_NW,_5.10,_2,1624387470,0.002724096,2.724095841,11.17913614,385.5142903,210.776532,21.25963516,38.88427751,0.111781672,2.941136391,0.109474011,0.068624623,372.3689045,39.43027738,37.80983548,6.588978392,63.43080357,4.213547217,6.642746079,2.375431175,-120.1326266,23.75983014,1.940160642,277.9362687,11.18107063,2.41702507,11.17913614,416.2449001,402.2907939,2.45994E-05,66.1941199,2.724095841,38.98173624,41.96916848,0.023669313,77.69776577,88,18,1,0,51351.26536,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2032-20210622-11_44_29,15138.9,942.7058077,1178.11,0.199815121,0.5,1601.679165,11.17913614,160.0198582,0.007233473,2.078524077,509.0506407,DARK-2033-20210622-11_44_37,703.99,703.99,0.402441198,0.496507619,0.83778846,0.512437207,0.842034416,0.370779936,0.629220064,1899.992903,1601.679165,0.842992183,0.195984366,6,0.5,0: Broadleaf,2,TRUE,1624387470,385.5142903,400.0441613,41.77479355,38.99659355,385.2090323,41.65352903,500.1917097,100.6633871,0.200001065,37.95968065,37.80983548,999.9,0,0,9999.86129,0,459.4249677,1899.992903,0.899996968,0.100003045,0,943.3584516,4.99979,18695.46452,16171.50645,48.83841935,50.32622581,49.312,49.33029032,50.5,1705.48871,189.5041935,0,118.4000001,0,942.7058077,-161.0865981,-3181.199996,18682.11923,15,1624386320,11:25:19,1624386301,1624386320,2,0.364,0.096,0.305,0.121,400,41,0.25,0.11,11.18679581,-0.01868466,0.020902628,1,-14.52071613,-0.816798387,0.06767106,1,2.761457742,2.017769516,0.1511149,0,2,3,2/3,100,100,0.305,0.1212,0.30525,0,0,0,0.121261905,0,0,0,-1,-1,-1,-1,19.6,19.3,1.07178,2.61597,1.4502,2.30713,1.35132,2.20337,41.9802,15.6205,18,412.018,528.901,36.7661,36.0371,29.9998,35.8556,35.8118,21.4214,0,100,-999.9,400,42.3308,98.8568,99.0865
9,1624387606,1220.1,20210622 11:46:45,11:46:45,15,B2R1,_NW,_5.10,_3,1624387598,0.00299368,2.993680329,12.99404509,382.9175,197.1938399,19.88836713,38.61988703,0.121772696,2.940435567,0.119038882,0.074639812,372.3700046,39.48998978,38.0122,6.661681053,63.72314106,4.262620369,6.68928163,2.399060684,-132.0213025,12.09913827,0.989796968,253.4376373,13.03271045,2.645751272,12.99404509,415.9310244,399.7225758,-0.002823852,66.19020502,2.993680329,39.21147748,42.50236848,0.024409878,77.68545557,73,15,1,0,51310.23573,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2034-20210622-11_46_38,15183.8,844.4849615,1108.4,0.23810451,0.5,1601.685251,12.99404509,190.6842406,0.00836657,2.272140022,495.5830426,DARK-2035-20210622-11_46_45,639.68,639.68,0.422879827,0.563054784,0.843088418,0.677275635,0.866005298,0.426502425,0.573497575,1900.000333,1601.685251,0.842992089,0.195984179,6,0.5,0: Broadleaf,2,TRUE,1624387598,382.9175,399.7657667,42.26402667,39.22452,382.6121,42.14277667,500.1991667,100.6568667,0.200072567,38.08852333,38.0122,999.9,0,0,9996.522667,0,560.3881,1900.000333,0.9000005,0.099999167,0,845.0271333,4.99979,17426.49333,16171.58333,48.8708,50.25,49.312,49.437,50.5,1705.501333,189.499,0,127.3000002,0,844.4849615,-83.42916237,-1604.97777,17443.63077,15,1624386320,11:25:19,1624386301,1624386320,2,0.364,0.096,0.305,0.121,400,41,0.25,0.11,13.23053724,-0.59290876,0.243721467,0,-16.83354839,-1.011793548,0.11424686,0,3.005363871,2.601427258,0.195363924,0,0,3,0/3,100,100,0.305,0.1213,0.30525,0,0,0,0.121261905,0,0,0,-1,-1,-1,-1,21.7,21.4,1.07178,2.61963,1.4502,2.30713,1.35132,2.24365,42.1121,15.5943,18,429.153,529.33,36.6955,35.9859,30,35.8014,35.756,21.4188,0,100,-999.9,400,41.6767,98.8579,99.0858
10,1624388050,1664.1,20210622 11:54:09,11:54:09,15,B2R2,_NW,_5.4,_1,1624388042,0.003685183,3.685182908,11.99624768,383.8860323,248.2743302,25.03420669,38.70832022,0.159271565,2.940957564,0.154630162,0.097049596,372.3651187,39.21446206,37.98136129,6.650557005,65.80857662,4.378913108,6.654015833,2.271643897,-162.5165662,1.521084958,0.124336632,211.493974,12.03227308,3.599837574,11.99624768,416.2989765,401.3155636,0.000866656,66.21399661,3.685182908,39.27573281,43.47185818,0.005348284,77.72812266,99,20,1,0,51340.45518,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2036-20210622-11_54_02,15203.8,1031.28564,1248.21,0.173788353,0.5,1601.663574,11.99624768,139.1752372,0.007743708,1.905632866,521.7106854,DARK-2037-20210622-11_54_09,717.45,717.45,0.425216911,0.408705177,0.817570006,0.409692018,0.817929426,0.284330081,0.715669919,1899.974516,1601.663574,0.842992135,0.19598427,6,0.5,0: Broadleaf,2,TRUE,1624388042,383.8860323,399.9772903,43.42744839,39.29672581,383.5806452,43.30618065,500.1796774,100.632871,0.199972548,37.99095484,37.98136129,999.9,0,0,10001.87613,0,1717.200968,1899.974516,0.899999226,0.100000655,0,1037.203968,4.99979,20434.55161,16171.34839,48.687,50.183,49.11687097,49.274,50.34045161,1705.475484,189.4993548,0,443.2,0,1031.28564,-363.1450764,-7006.453835,20321.492,15,1624386320,11:25:19,1624386301,1624386320,2,0.364,0.096,0.305,0.121,400,41,0.25,0.11,12.05343378,-0.124205716,0.028315578,1,-16.09292258,-0.226737097,0.046238552,1,4.124523871,0.74646629,0.055983616,1,3,3,3/3,100,100,0.305,0.1213,0.30525,0,0,0,0.121261905,0,0,0,-1,-1,-1,-1,29.1,28.8,1.073,2.61719,1.4502,2.30835,1.35132,2.38037,42.3241,15.533,18,398.805,526.656,36.6644,36.1163,29.9997,35.8976,35.8457,21.4471,0,100,-999.9,400,42.1793,98.8107,99.0171
11,1624388246,1860.6,20210622 11:57:26,11:57:26,15,B2R2,_NW,_5.4,_2,1624388238,0.003940921,3.940921223,14.76732574,380.4099,244.0983218,24.61392691,38.35905713,0.193650672,2.939471962,0.186832129,0.117362698,372.3666779,38.74141241,37.33560667,6.42129591,67.73802299,4.40854024,6.508221004,2.01275567,-173.7946259,39.16814032,3.187046887,240.9272392,14.83281391,3.928932374,14.76732574,416.3141471,397.8658545,0.002128754,66.19785457,3.940921223,39.2045025,43.71982667,0.000889221,77.66579118,120,24,1,0,51366.33534,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2038-20210622-11_57_18,15155.4,782.92924,998.84,0.216161507,0.5,1601.672661,14.76732574,173.1099883,0.009473779,2.63105202,472.4144735,DARK-2039-20210622-11_57_26,612.88,612.88,0.386408234,0.559412271,0.871942561,0.770802807,0.903679231,0.437910063,0.562089937,1899.985667,1601.672661,0.84299197,0.195983941,6,0.5,0: Broadleaf,2,TRUE,1624388238,380.4099,399.9956667,43.71985333,39.21290333,380.1046333,43.5986,500.1821667,100.6361,0.200016867,37.58276667,37.33560667,999.9,0,0,9993.105,0,814.3440667,1899.985667,0.900005,0.099994913,0,784.1628667,4.99979,15716.17333,16171.47667,48.5,49.91013333,48.92873333,49.0434,50.125,1705.495667,189.49,0,195.8,0,782.92924,-91.14492294,-619.4000002,15717.364,15,1624386320,11:25:19,1624386301,1624386320,2,0.364,0.096,0.305,0.121,400,41,0.25,0.11,14.84850948,-0.50990178,0.048268352,0,-19.58651935,0.496785484,0.059053193,1,4.507490323,-0.020611452,0.008038942,1,2,3,2/3,100,100,0.305,0.1213,0.30525,0,0,0,0.121261905,0,0,0,-1,-1,-1,-1,32.4,32.1,1.073,2.61597,1.4502,2.30835,1.35132,2.44263,42.3241,15.5067,18,377.495,526.685,36.4697,36.0728,30.0003,35.8777,35.8419,21.4425,0,100,-999.9,400,43.2447,98.8228,99.0451
12,1624388386,2000.1,20210622 11:59:45,11:59:45,15,B2R2,_NW,_5.4,_3,1624388378,0.004411976,4.411976237,15.82143963,378.8103,260.9433985,26.31224485,38.19736167,0.243100189,2.940320793,0.232460587,0.146204986,372.3704479,38.75381182,36.93440333,6.282339524,68.1932463,4.470586857,6.555761897,1.811752667,-194.5681521,124.0138365,10.07488283,311.8910152,15.9641628,4.307344806,15.82143963,416.3035944,396.4155818,0.025316191,66.20293861,4.411976237,39.3941779,44.40002242,0.008546774,77.70519648,119,24,1,0,51367.9618,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2040-20210622-11_59_37,15221.4,861.44272,1144.03,0.247010376,0.5,1601.687211,15.82143963,197.8166797,0.01013182,2.17023155,502.5815409,DARK-2041-20210622-11_59_45,652.67,652.67,0.429499226,0.575112504,0.834790883,0.664439825,0.853753361,0.435732602,0.564267398,1900.002667,1601.687211,0.842992086,0.195984171,6,0.5,0: Broadleaf,2,TRUE,1624388378,378.8103,399.9179667,44.33563667,39.3977,378.5050667,44.21438333,500.1736,100.6351667,0.1998995,37.71673333,36.93440333,999.9,0,0,9998.025333,0,1986.767667,1900.002667,0.9000012,0.099998587,0,861.8347333,4.99979,16823.85,16171.61333,48.3477,49.812,48.7206,48.9748,49.9958,1705.503667,189.499,0,138.5,0,861.44272,-47.35730777,-873.2769243,16815.884,15,1624386320,11:25:19,1624386301,1624386320,2,0.364,0.096,0.305,0.121,400,41,0.25,0.11,15.99938904,-0.002983687,0.061329184,1,-21.10761935,-0.219624194,0.073374261,1,4.928994516,0.692999516,0.051883633,1,3,3,3/3,100,100,0.305,0.1212,0.30525,0,0,0,0.121261905,0,0,0,-1,-1,-1,-1,34.7,34.4,1.07422,2.61841,1.4502,2.30835,1.35132,2.36572,42.3772,15.4892,18,378.403,527.662,36.4273,36.0172,29.9998,35.8212,35.7747,21.4808,0,100,-999.9,400,43.8159,98.8382,99.0139
13,1624389250,2864.5,20210622 12:14:10,12:14:10,15,B3R2,_NE,_5.7,_1,1624389242,0.005054173,5.054173417,15.5075894,379.4974667,267.3157318,26.95614991,38.26856928,0.254525371,2.940668825,0.242889231,0.152806894,372.3678179,38.94086143,37.73321667,6.561632124,68.52718051,4.579207569,6.682323036,1.982424556,-222.8890477,53.28281382,4.35231001,207.1138941,15.44170303,5.047257369,15.5075894,416.4211055,397.5951879,-0.105886546,66.19990008,5.054173417,39.64091861,45.43569818,-0.001179545,77.75088087,123,25,1,0,51319.58849,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2042-20210622-12_14_02,15209.4,768.7848077,993.98,0.226559078,0.5,1601.676211,15.5075894,181.4371427,0.009935938,2.648805811,471.3245251,DARK-2043-20210622-12_14_10,601.17,601.17,0.395189038,0.573292921,0.870174209,0.818143265,0.905350419,0.448300359,0.551699641,1899.989667,1601.676211,0.842992064,0.195984128,6,0.5,0: Broadleaf,2,TRUE,1624389242,379.4974667,400.3195667,45.41057333,39.63069333,379.6712333,45.25971333,500.1548667,100.6401,0.2000179,38.06930667,37.73321667,999.9,0,0,9999.515,0,162.0573333,1899.989667,0.900000467,0.099999347,0,768.7809,4.99979,15378.34333,16171.49667,48.29753333,49.8561,48.687,49.05786667,49.9559,1705.493333,189.4963333,0,863.3999999,0,768.7848077,-17.96557265,-1085.0906,15384.99615,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,15.02426451,5.622501952,0.805384536,0,-20.82217,4.692886318,0.391162026,0,5.779876667,0.191888943,0.022454113,1,1,3,1/3,100,100,-0.174,0.1508,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,4.9,4.9,1.07544,2.62085,1.4502,2.30713,1.35132,2.35229,42.3241,15.3491,18,374.373,526.016,36.6477,35.8833,30.0006,35.6632,35.6291,21.5011,0,100,-999.9,400,44.1857,98.8487,99.0207
14,1624389539,3153.5,20210622 12:18:59,12:18:59,15,B3R2,_NE,_5.7,_2,1624389531,0.004933251,4.933250833,15.81471895,378.7895667,252.6492933,25.47438817,38.19299208,0.22846928,2.94277855,0.219052655,0.137721614,372.3743846,39.20187931,38.16989667,6.718817657,67.61846481,4.575238121,6.76625554,2.143579536,-217.5563617,20.63204375,1.689510322,177.1395769,15.81802697,4.92771623,15.81471895,416.5828359,396.8248303,-0.000120615,66.1928964,4.933250833,39.73614938,45.38536242,0.00013117,77.64807051,106,21,1,0,51340.37425,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2044-20210622-12_18_51,15183.8,764.2270385,1007.1,0.24116072,0.5,1601.702341,15.81471895,193.1338452,0.010127528,2.601270976,474.2541687,DARK-2045-20210622-12_18_59,601.44,601.44,0.402800119,0.598710648,0.865915251,0.842222373,0.9008389,0.471180047,0.528819953,1900.020333,1601.702341,0.84299221,0.195984421,6,0.5,0: Broadleaf,2,TRUE,1624389531,378.7895667,400.0065,45.37619,39.73247,378.9634333,45.22532667,500.1079333,100.6285667,0.200483133,38.29994333,38.16989667,999.9,0,0,10012.66933,0,1011.029367,1900.020333,0.8999966,0.100003327,0,764.2632,4.99979,15061.6,16171.73333,48.5872,50.312,48.9622,49.4706,50.25826667,1705.511667,189.5086667,0,288.2,0,764.2270385,-11.1477265,-100.2871801,15061.28462,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,15.8117262,-0.192179833,0.028595201,1,-21.21680333,0.180886318,0.036356572,1,5.643715667,-0.015279644,0.002802546,1,3,3,3/3,100,100,-0.174,0.1509,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,9.7,9.7,1.07544,2.61719,1.4502,2.30713,1.35132,2.27417,42.5904,15.3141,18,391.757,526.006,36.889,36.1418,30.0005,35.8841,35.848,21.5008,0,100,-999.9,400,45.0898,98.7974,98.987
15,1624389620,3234,20210622 12:20:19,12:20:19,15,B3R2,_NE,_5.7,_3,1624389612,0.003692067,3.692067409,15.07339325,383.3469032,220.8081685,22.26439388,38.65339994,0.163566203,2.940546098,0.158674597,0.099598929,372.3659851,39.44042938,37.47266129,6.469372099,63.05699192,4.247895903,6.736597756,2.221476196,-162.8201727,118.2751686,9.656327699,337.4773087,13.12691425,1.957920725,15.07339325,416.5441024,398.3051455,-0.115399107,66.19231552,3.692067409,39.86654388,43.33375939,0.127561022,77.64477402,123,25,1,0,51291.33255,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2046-20210622-12_20_12,15202.3,861.69852,1135.39,0.241055038,0.5,1601.66641,15.07339325,193.044879,0.009664909,2.194356124,500.9070033,DARK-2047-20210622-12_20_19,649.29,649.29,0.428134826,0.563035343,0.836744975,0.656867637,0.856724361,0.424247239,0.575752761,1899.977742,1601.66641,0.842992197,0.195984393,6,0.5,0: Broadleaf,2,TRUE,1624389612,383.3469032,399.9939032,42.12870645,39.87899032,383.5205484,41.97784194,500.1793871,100.6314194,0.199967613,38.21873226,37.47266129,999.9,0,0,9999.679355,0,1815.524516,1899.977742,0.899997065,0.100002952,0,862.7878387,4.99979,16963.14839,16171.38065,48.75,50.502,49.125,49.687,50.425,1705.474194,189.5035484,0,79.5,0,861.69852,-90.47030768,-1832.884616,16945.412,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,15.41819894,-2.660251017,0.204759305,0,-16.56829,-26.3395515,1.977130508,0,2.208862533,12.48739317,0.916007971,0,0,3,0/3,100,100,-0.174,0.1509,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,11,11,1.07544,2.61963,1.4502,2.30835,1.35132,2.30469,42.6439,15.2878,18,374.885,523.125,36.951,36.2632,30.0012,36.0173,35.9805,21.4967,0,100,-999.9,400,45.0516,98.7841,98.9717
16,1624389897,3511.5,20210622 12:24:57,12:24:57,15,B3R2,_NE,_5.14,_1,1624389889,0.003911999,3.911998594,14.21060548,380.9502581,246.6057276,24.86430213,38.40974177,0.189484515,2.940963665,0.182954067,0.114914277,372.3678013,39.45663603,37.57372258,6.50502233,66.039605,4.466414623,6.763236429,2.038607707,-172.519138,113.8361067,9.300394772,322.9851648,14.35865673,3.907211605,14.21060548,416.6828615,398.8255879,0.020098975,66.19961935,3.911998594,39.81699815,44.30182788,1.32354E-05,77.7358439,90,18,1,0,51290.88581,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2048-20210622-12_24_49,15171.5,848.71844,1123.12,0.244320785,0.5,1601.677172,14.21060548,195.6615119,0.009126166,2.22925422,498.5043044,DARK-2049-20210622-12_24_57,658.81,658.81,0.413410855,0.590987831,0.843562902,0.678554158,0.860943594,0.45874895,0.54125105,1899.990968,1601.677172,0.842991992,0.195983985,6,0.5,0: Broadleaf,2,TRUE,1624389889,380.9502581,399.9603548,44.29818387,39.81874516,381.1240323,44.14730968,500.1692581,100.626129,0.200004968,38.29169032,37.57372258,999.9,0,0,10002.58097,0,168.5972097,1899.990968,0.900003452,0.099996471,0,849.2148065,4.99979,16685.22903,16171.50645,48.875,50.562,49.308,49.562,50.5,1705.499032,189.4919355,0,276.7,0,848.71844,-31.41323073,-843.3076922,16669.772,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,14.21987945,-1.224138795,0.136022733,0,-19.00993667,0.757489655,0.067215893,1,4.479573667,0.028902781,0.00320921,1,2,3,2/3,100,100,-0.174,0.1508,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,15.7,15.7,1.07666,2.61353,1.4502,2.30713,1.35132,2.40479,42.6439,15.2615,18,409.329,525.6,36.9266,36.5368,30.0005,36.2828,36.2467,21.5123,0,100,-999.9,400,42.745,98.7225,98.8765
19,1624390119,3733,20210622 12:28:38,12:28:38,15,B3R2,_NE,_5.14,_3,1624390115,0.006251536,6.251535857,16.11930707,378.8566923,244.8493237,24.68799117,38.19986322,0.223505198,2.943944885,0.214488061,0.134834879,372.3774397,38.90508658,38.03338462,6.669332056,57.27683722,3.88432939,6.781675767,2.785002666,-275.6927313,48.98889403,4.008174375,149.6817768,15.08700274,7.874462092,16.11930707,412.573865,393.5251576,-0.170089073,66.19892426,6.251535857,29.43238771,37.93993455,-0.214242598,77.66488619,28,6,1,0,51366.10021,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2054-20210622-12_28_31,15180.9,809.3637308,1078.21,0.249344997,0.5,1601.716801,16.11930707,199.6900354,0.0103176,2.363760306,489.4554087,DARK-2055-20210622-12_28_38,623.49,623.49,0.421736025,0.591234758,0.848595735,0.747872256,0.876386606,0.455455249,0.544544751,1900.037692,1601.716801,0.842992119,0.195984238,6,0.5,0: Broadleaf,2,TRUE,1624390115,378.8566923,400.534,38.52380769,29.44143077,379.0302308,38.37293846,500.1625385,100.6293846,0.199936846,38.34204615,38.03338462,999.9,0,0,10019.23077,0,1264.375692,1900.037692,0.899998923,0.100001308,0,805.5536923,4.99979,15889.87692,16171.89231,48.937,50.437,49.33623077,49.58138462,50.61046154,1705.533077,189.5046154,0,51.29999995,0,809.3637308,-53.20557258,-1898.5094,16020.9,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,16.26561806,-1.205945382,0.122327044,0,-21.74875667,1.173573304,0.101398428,0,9.448674333,-3.807735617,0.311086865,0,0,3,0/3,100,100,-0.174,0.1509,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,19.4,19.3,1.06201,2.62451,1.4502,2.30713,1.35132,2.39746,42.5904,15.2178,18,482.808,512.564,37.01,36.5356,30.0001,36.2931,36.2547,21.2344,38.2388,98.0225,-999.9,400,28.8369,98.7533,98.9996
20,1624390259,3873.6,20210622 12:30:59,12:30:59,15,B3R2,_NE,_5.14,_2,1624390251,0.004000962,4.000961547,12.41957442,383.5086129,241.7680638,24.37610541,38.66700268,0.158257585,2.940635886,0.153673691,0.096446842,372.3674625,39.53110126,38.38143548,6.796129769,63.47751183,4.31577578,6.798905086,2.480353989,-176.4424042,1.1977106,0.098291464,197.2210604,12.29742631,4.50514146,12.41957442,415.6456296,400.3999818,-0.045906957,66.19656103,4.000961547,37.1343029,42.23466,-0.083442838,77.65791604,131,26,1,0,51265.65255,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2056-20210622-12_30_51,15185.9,806.1412692,1008.91,0.200978017,0.5,1601.671955,12.41957442,160.9504265,0.00800797,2.594810241,474.6551673,DARK-2057-20210622-12_30_59,626.38,626.38,0.379151758,0.530072754,0.872509549,0.698765097,0.900216503,0.411871944,0.588128056,1899.984194,1601.671955,0.842992253,0.195984505,6,0.5,0: Broadleaf,2,TRUE,1624390251,383.5086129,400.333871,42.8049,37.63166774,383.6822581,42.65405484,500.1475806,100.6243548,0.199984903,38.38899032,38.38143548,999.9,0,0,10000.89226,0,1747.507097,1899.984194,0.89999471,0.100005268,0,806.8419677,4.99979,16175.2129,16171.42581,48.83232258,50.52,49.312,49.44919355,50.5,1705.476452,189.5077419,0,139.8999999,0,806.1412692,-73.41282052,-1382.294017,16161.95769,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,12.51771744,-0.522873939,0.057663941,0,-16.82532903,0.875059123,0.100293673,1,5.173244839,2.235814861,0.176271419,0,1,3,1/3,100,100,-0.174,0.1509,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,21.7,21.7,1.073,2.62573,1.4502,2.30713,1.35132,2.28149,42.6171,15.1827,18,365.598,521.858,37.0214,36.45,29.9996,36.237,36.1886,21.4348,18.0797,100,-999.9,400,36.7131,98.7836,98.9771
21,1624390458,4072.6,20210622 12:34:18,12:34:18,15,B1R3,_NE,_5.14,_1,1624390450,0.002156914,2.156913678,9.418387191,387.3087097,196.0501252,19.761401,39.03982574,0.08521193,2.93886124,0.083862765,0.052533666,372.3707284,39.87688205,38.24333871,6.745571948,63.61644938,4.295079587,6.75152359,2.450492361,-95.11989319,2.583081257,0.211838315,280.0457547,9.715654952,2.229273567,9.418387191,416.7439218,404.7794667,0.037789416,66.196733,2.156913678,40.03673245,42.56075636,-0.007719536,77.73943822,103,21,1,0,51236.75087,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2058-20210622-12_34_10,15174.2,972.92356,1205,0.192594556,0.5,1601.690651,9.418387191,154.2384499,0.006134115,2.009825726,514.006829,DARK-2059-20210622-12_34_18,744.91,744.91,0.381817427,0.50441531,0.840353513,0.477256886,0.832787865,0.386200956,0.613799044,1900.007097,1601.690651,0.842991931,0.195983862,6,0.5,0: Broadleaf,2,TRUE,1624390450,387.3087097,399.9998387,42.61089032,40.05050968,387.4824839,42.46001613,500.1480323,100.5976774,0.200019,38.25964194,38.24333871,999.9,0,0,9993.448065,0,1607.605806,1900.007097,0.900005323,0.099994955,0,976.0935484,4.99979,19196.62581,16171.67097,48.875,50.254,49.22764516,49.411,50.45325806,1705.517742,189.4896774,0,198.3999999,0,972.92356,-169.5569233,-3137.576928,19136.92,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,9.59324409,-1.409398528,0.11499987,0,-12.69114839,1.453659677,0.116100098,0,2.560373548,-0.207100645,0.01597942,1,1,3,1/3,100,100,-0.174,0.1508,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,25,25,1.07666,2.62817,1.4502,2.30713,1.35132,2.20337,42.537,15.1565,18,394.739,525.436,36.9163,36.3081,30.0004,36.1126,36.0812,21.5141,0,100,-999.9,400,44.4424,98.7833,98.9457
22,1624390598,4212.1,20210622 12:36:37,12:36:37,15,B1R3,_NE,_5.14,_2,1624390590,0.002828859,2.828858976,11.48357246,384.6443,214.1301621,21.58334363,38.77039096,0.117906404,2.939163948,0.115340379,0.072313633,372.3639153,40.00681412,38.12012667,6.700739264,63.59110239,4.364303734,6.86307293,2.33643553,-124.7526808,70.16388017,5.758539612,323.5336542,11.75412134,2.755492861,11.48357246,416.7462462,402.2564,0.026770872,66.20510624,2.828858976,40.13560898,43.34690242,0.005839836,77.75056816,145,29,1,0,51195.28731,RECT-527-20200527-06_29_39,15172.9,718.7284615,3626.84,0.801830668,-0.406566687,RECT-2060-20210622-12_36_30,15144.1,1037.418462,1295.25,0.199059285,0.5,1601.658118,11.48357246,159.4124596,0.007423644,1.800108087,529.7520252,DARK-2061-20210622-12_36_37,766.26,766.26,0.408407643,0.487403426,0.815075964,0.447219265,0.80175398,0.360006847,0.639993153,1899.968,1601.658118,0.842992154,0.195984309,6,0.5,0: Broadleaf,2,TRUE,1624390590,384.6443,400.0166,43.29862333,40.13613,384.8181667,43.14775333,500.1466,100.5953667,0.200072033,38.56292333,38.12012667,999.9,0,0,9995.399333,0,468.3616667,1899.968,0.8999991,0.100001217,0,1039.926,4.99979,20529.19667,16171.3,49,50.437,49.3162,49.625,50.625,1705.469,189.5,0,138.8,0,1037.418462,-398.9081704,-7640.290588,20482.34231,15,1624388958,12:09:18,1624388957,1624388958,3,-0.479,0.03,-0.174,0.151,400,39,0.13,0.03,11.6786894,-1.459730358,0.124262104,0,-15.37163548,0.479409677,0.074226452,1,3.156004516,0.519099677,0.038954141,1,2,3,2/3,100,100,-0.174,0.1509,-0.17375,0,0,0,0.150865,0,0,0,-1,-1,-1,-1,27.3,27.3,1.07666,2.61963,1.4502,2.30713,1.35132,2.40845,42.5904,15.139,18,352.382,525.161,37.1231,36.4342,30.0005,36.1986,36.1632,21.52,0,100,-999.9,400,42.5028,98.7511,98.9239
