SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1630355988,1421.9,20210830 13:39:47,13:39:47,B2R2,_NE,_5.4,_1,,1630355980,0.003888231,12.04178818,394.5632903,241.9063133,24.27509407,39.59409268,0.141374368,4.25827769,0.138817684,0.08698691,313.9047523,43.79943604,41.95712903,8.224819968,63.83216282,5.607801132,8.785228143,2.617018836,-171.4709936,288.4886566,17.01996231,447.9423776,0,0,1,0,50253.4394,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-289-20210830-13_39_52,14987.3,185.1486538,248.43,0.254725058,0.5,1601.686346,12.04178818,203.9948237,1.164794912,0.00777203,13.59904198,DARK-290-20210830-13_39_54,-40.94,289.37,0.218686616,0.921104865,-0.134555716,1.16171954,-0.048355902,1.048355902,1900.001935,1601.686346,0.842991955,0.19598391,2,0.5,0: Broadleaf,2,1630355980,394.5632903,399.9918387,55.88289355,54.41500968,395.0083226,55.89589355,500.1683871,100.1491613,0.199993452,43.21376452,41.95712903,999.9,0,0,10002.63581,0,343.4988065,1900.001935,0.900005032,0.0999945,0,185.3321935,4.99975,4493.490323,16542.99355,54.1006129,54.687,54.294,54.25,55.7113871,1705.51129,189.4906452,0,247.2,0,185.1486538,-18.69719659,-390.4054703,4488.976923,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.01974393,-0.408956206,0.045058614,1,-5.428223548,0.024715645,0.039551939,1,1.459294516,1.030262419,0.077301424,0,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,554.2,554.1,2,525.835,463.69,41.9199,41.0306,30.0001,40.6947,40.6051,23.4822,0,100,-999.9,400,55.6939,98.1892,97.5418
11,1630356151,1585.4,20210830 13:42:31,13:42:31,B2R2,_NE,_5.4,_2,,1630356143,0.005448399,14.72308974,393.2766774,265.3448421,26.62640118,39.46390103,0.211446886,4.258198905,0.20578225,0.129110211,313.9041305,43.58598665,41.75257742,8.136592247,64.22078588,5.66244312,8.817150151,2.474149127,-240.2744166,351.3901402,20.71807616,445.7379303,0,0,1,0,50241.11215,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-291-20210830-13_42_36,14932.5,230.9544231,0.19,-1214.549595,0.5,1601.679194,14.72308974,-972659.4085,14.63157895,0.009446122,19087.63158,DARK-292-20210830-13_42_38,-2.59,2.78,-83.00878528,0.99923404,0.321158067,1.247080778,0.930888229,0.069111771,1899.992903,1601.679194,0.842992198,0.195984397,2,0.5,0: Broadleaf,2,1630356143,393.2766774,400.0212581,56.42895806,54.37310968,393.7216774,56.44195806,500.1294839,100.1463871,0.200018613,43.28323548,41.75257742,999.9,0,0,10002.6571,0,1794.475484,1899.992903,0.899997226,0.100002939,0,232.1195161,4.99975,5118.764516,16542.87097,54.10467742,54.875,54.298,54.29206452,55.74593548,1705.487742,189.5051613,0,162.9000001,0,230.9544231,-57.00803435,25190.4369,6282.455,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.907359333,-0.47312277,0.053949543,1,-6.744617742,-0.103870161,0.050742576,1,2.055846452,1.448920645,0.108383934,0,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,556.9,556.9,2,535.268,460.257,41.9757,41.187,30.0015,40.8506,40.768,23.4767,0,100,-999.9,400,56.0431,98.1517,97.5132
12,1630356289,1723.4,20210830 13:44:49,13:44:49,B2R2,_NE,_5.4,_3,,1630356281,0.004673733,13.38315029,393.9330333,264.8979719,26.58061813,39.52836427,0.188937925,4.257353103,0.184400309,0.115648803,313.9014947,43.57662957,41.4658,8.01427913,64.51619016,5.644121227,8.748379613,2.370157903,-206.1116283,382.7286362,22.52348472,513.0419873,0,0,1,0,50251.63369,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-293-20210830-13_44_54,14949.3,275.95264,623.61,0.557491637,0.5,1601.666539,13.38315029,446.4578506,0.998027613,0.008609605,4.815878514,DARK-294-20210830-13_44_55,1.23,622.38,0.5585934,0.828337852,-3.654993514,1.032707983,0.002489811,0.997510189,1899.978,1601.666539,0.84299215,0.1959843,2,0.5,0: Broadleaf,2,1630356281,393.9330333,400.0210667,56.24836333,54.48451333,394.3780333,56.26136333,500.1381333,100.1428667,0.199985867,43.1333,41.4658,999.9,0,0,10000.26267,0,1423.699667,1899.978,0.899999,0.100001,0,276.8108333,4.99975,5971.068333,16542.74,54.125,54.937,54.312,54.2996,55.75,1705.478,189.5006667,0,137,0,275.95264,-121.6499229,-2252.77692,5955.8612,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.466824114,-0.589356581,0.04614745,0,-6.087410645,0.103749677,0.018185258,1,1.757455806,1.484874677,0.110994976,0,1,3,1/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,559.2,559.2,2,536.932,461.468,41.9669,41.2717,29.9998,40.9105,40.8123,23.4861,0,100,-999.9,400,56.0431,98.138,97.5057
13,1630356405,1839.4,20210830 13:46:45,13:46:45,B2R2,_NE,_5.12,_1,,1630356397,0.004247015,14.5054169,393.5492667,237.2304791,23.80430633,39.48972886,0.165168786,4.257508564,0.161689854,0.101362624,313.9073458,43.39401204,41.60725,8.074408308,65.10407923,5.618601667,8.63018375,2.455806641,-187.2933605,290.5760486,17.09000314,434.280037,0,0,1,0,50295.43907,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-295-20210830-13_46_50,14980.5,183.30396,258.86,0.291879935,0.5,1601.699101,14.5054169,233.7519148,0.986208761,0.009310103,13.01081666,DARK-296-20210830-13_46_52,3.57,255.29,0.295961612,0.929541547,-0.164299243,1.158133021,0.005764103,0.994235897,1900.017,1601.699101,0.842991984,0.195983968,2,0.5,0: Broadleaf,2,1630356397,393.5492667,400.0184667,55.99422,54.39091667,393.9942667,56.00722,500.1183,100.1425333,0.199996067,42.87320667,41.60725,999.9,0,0,10000.80067,0,1504.506333,1900.017,0.900004233,0.09999606,0,183.4797,4.99975,4199.377,16543.1,53.9643,54.66013333,54.1684,54.04753333,55.5809,1705.523,189.494,0,115.3,0,183.30396,-13.42146156,-817.9715397,4192.8584,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.841519773,-0.451659117,0.035796548,1,-6.469626452,0.315719516,0.031023875,1,1.599285484,0.629625484,0.052357781,1,3,3,3/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,561.2,561.1,2,521.732,462.052,41.7169,41.187,29.9997,40.8603,40.7692,23.4854,0,100,-999.9,400,56.3891,98.1644,97.5237
14,1630356552,1986.4,20210830 13:49:12,13:49:12,B2R2,_NE,_5.12,_2,,1630356544,0.00437858,13.80354006,393.7925667,245.0320434,24.58641124,39.512979,0.166544842,4.25780929,0.163008614,0.102191846,313.9075266,43.54833693,41.72043333,8.122802559,64.42445161,5.612043635,8.711046031,2.510758925,-193.0953947,305.5370233,17.99359027,444.3427454,0,0,1,0,50271.71621,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-297-20210830-13_49_17,14955.1,244.5387308,298.32,0.180280468,0.5,1601.696428,13.80354006,144.3772908,1.004391258,0.00887191,11.15754894,DARK-298-20210830-13_49_18,-1.31,299.63,0.179492271,0.917415212,-0.127926229,1.144564077,-0.000961545,1.000961545,1900.013333,1601.696428,0.842992204,0.195984408,2,0.5,0: Broadleaf,2,1630356544,393.7925667,400.0017667,55.93051,54.27754667,394.2375667,55.94351,500.1543667,100.1396,0.199975567,43.05147667,41.72043333,999.9,0,0,10002.07,0,1588.805667,1900.013333,0.899996733,0.100003357,0,244.6411,4.99975,5359.544667,16543.04667,54,54.7437,54.187,54.16426667,55.5767,1705.506667,189.5076667,0,146,0,244.5387308,-66.0383247,-1236.954187,5358.011923,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.608721732,-0.685305449,0.055298181,0,-6.209923871,0.359610968,0.037317552,1,1.647664516,1.097179839,0.082446948,0,1,3,1/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,563.6,563.5,2,516.864,462.426,41.7106,41.0857,29.9999,40.774,40.6821,23.4891,0,100,-999.9,400,55.9844,98.1824,97.5447
15,1630356645,2079.4,20210830 13:50:45,13:50:45,B2R2,_NE,_5.12,_3,,1630356637,0.002410831,10.56802546,395.3922,184.841956,18.54728814,39.67418016,0.086449391,4.256939799,0.08548579,0.053514299,313.9027182,43.9911909,41.84434333,8.176071066,63.30915425,5.539693445,8.750225003,2.636377622,-106.3176584,296.742149,17.49665481,521.8238636,0,0,1,0,50244.49377,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-299-20210830-13_50_50,14904.5,228.8767308,20.53,-10.14840384,0.5,1601.672979,10.56802546,-8127.212101,0.948368242,0.006851956,175.6604968,DARK-300-20210830-13_50_52,1.06,19.47,-10.70091067,0.994630121,0.298406173,1.240086548,-0.049559277,1.049559277,1899.985667,1601.672979,0.842992138,0.195984275,2,0.5,0: Broadleaf,2,1630356637,395.3922,399.9992,55.20849,54.29769333,395.8372,55.22149,500.1627667,100.1413333,0.199999033,43.13733667,41.84434333,999.9,0,0,9999.074,0,213.7477333,1899.985667,0.899998133,0.100001887,0,228.8876,4.99975,4989.747667,16542.80667,54.062,54.77893333,54.2458,54.25,55.6746,1705.485667,189.5006667,0,91.9000001,0,228.8767308,-27.47688888,-584.0246154,4990.11,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,3.528059746,-0.426696282,0.043973231,1,-4.606193871,-0.190876452,0.039023857,1,0.902520032,1.770147677,0.132254795,0,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,565.2,565.1,2,534.62,462.668,41.7534,41.0146,29.9994,40.6922,40.5968,23.5004,0,100,-999.9,400,56.0438,98.2018,97.5704
16,1630357059,2493.5,20210830 13:57:39,13:57:39,B3R2,_NW,_5.13,_1,,1630357051,0.004085156,14.50300651,393.5347419,239.3000346,24.01225804,39.48874387,0.166913063,4.256031637,0.163359911,0.102412881,313.9106313,43.59114982,41.16342581,7.887041659,63.69819772,5.545694009,8.706202385,2.34134765,-180.1553627,430.7746016,25.31129292,589.8411631,0,0,1,0,50245.67067,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-301-20210830-13_57_44,14954.1,252.16404,342.93,0.264677806,0.5,1601.713344,14.50300651,211.9689868,1.88709066,0.009308515,9.576035926,DARK-302-20210830-13_57_46,-304.21,647.14,0.14025707,0.835377316,-0.241528291,1.129224226,-0.169205741,1.169205741,1900.033548,1601.713344,0.842992138,0.195984277,2,0.5,0: Broadleaf,2,1630357051,393.5347419,399.977129,55.26697097,53.72366774,393.9797419,55.27997419,500.1455806,100.1437419,0.199988,43.04083871,41.16342581,999.9,0,0,9995.885484,0,1721.659355,1900.033548,0.899998806,0.100001194,0,253.0912258,4.99975,5448.045806,16543.21613,54.046,54.667,54.21951613,54.187,55.625,1705.52871,189.5054839,0,413.4000001,0,252.16404,-57.53015377,-994.0607676,5432.3436,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.835427736,-0.427987083,0.041562994,1,-6.442475161,-0.038419355,0.0328558,1,1.543303871,1.275937742,0.095909084,0,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,572.1,572,2,532.429,461.864,41.7286,40.8363,30.0009,40.5565,40.484,23.5007,0,100,-999.9,400,55.4146,98.2352,97.5999
17,1630357184,2618,20210830 13:59:43,13:59:43,B3R2,_NW,_5.13,_2,,1630357176,0.004859663,14.70466232,393.3608667,253.2454071,25.41269638,39.47301705,0.189791404,4.256570828,0.185212416,0.116159962,313.9074284,43.36892584,41.38905333,7.981817364,63.7443589,5.526063704,8.669102332,2.45575366,-214.3111272,360.3145843,21.18300292,481.0938884,0,0,1,0,50267.18515,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-303-20210830-13_59_48,14903.4,233.1539615,1.34,-172.9954937,0.5,1601.697131,14.70466232,-138543.1929,0.007462687,0.009434511,2705.597015,DARK-304-20210830-13_59_50,1.33,0.01,-23181.39615,0.999997242,0.323135894,1.246685332,-132.2356124,133.2356124,1900.014333,1601.697131,0.84299213,0.195984261,2,0.5,0: Broadleaf,2,1630357176,393.3608667,400.0052667,55.06894,53.23270333,393.8058667,55.08194,500.1584333,100.1480667,0.200037067,42.95918667,41.38905333,999.9,0,0,9997.204,0,1808.661,1900.014333,0.899999167,0.10000084,0,233.2124667,4.99975,5100.782333,16543.07,53.9958,54.7038,54.1746,54.1082,55.562,1705.511333,189.503,0,123.5999999,0,233.1539615,-30.74396581,-593.8755558,5101.31,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.899923889,-0.120120203,0.02450757,1,-6.636961613,-0.36180629,0.03823496,1,1.821786129,1.151758548,0.08686409,0,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,574.1,574.1,2,524.858,460.684,41.6716,40.8798,30.0001,40.5751,40.4962,23.5031,0,100,-999.9,400,55.4103,98.237,97.5961
18,1630357293,2727,20210830 14:01:32,14:01:32,B3R2,_NW,_5.13,_3,,1630357285,0.002698242,12.12840313,394.706,168.3301588,16.89040714,39.60517288,0.092027123,4.256485766,0.090935899,0.056931901,313.9049975,43.87136829,42.01971333,8.251978937,62.83064485,5.478374422,8.719271361,2.773604514,-118.9924617,240.9073731,14.21325876,450.0331677,0,0,1,0,50248.15906,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-305-20210830-14_01_37,14954.6,228.3314,448.52,0.49092259,0.5,1601.684763,12.12840313,393.1516159,0.997703558,0.007826115,7.086239187,DARK-306-20210830-14_01_39,1.03,447.49,0.49205256,0.87658206,-0.814884178,1.092915439,0.002219643,0.997780357,1899.999667,1601.684763,0.842992128,0.195984257,2,0.5,0: Broadleaf,2,1630357285,394.706,399.9818333,54.59759667,53.57752333,395.1510333,54.61059667,500.1452667,100.1409333,0.200011267,43.06953,42.01971333,999.9,0,0,9997.64,0,1658.725,1899.999667,0.899999667,0.1000007,0,229.1720667,4.99975,4982.182333,16542.93,53.9958,54.812,54.156,54.2458,55.6208,1705.500667,189.5016667,0,108.2,0,228.3314,-68.49715394,-1538.46231,4963.4576,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.054745722,-0.801532106,0.061389047,0,-5.280433548,0.515490484,0.044590136,1,1.007624484,1.088803403,0.081437961,0,1,3,1/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,576,575.9,2,535.003,464.074,41.6793,40.7918,29.9997,40.4893,40.4019,23.5229,0,100,-999.9,400,55.135,98.259,97.6257
19,1630357504,2938,20210830 14:05:03,14:05:03,B1R3,_NW,_5.6,_1,,1630357496,0.003918599,14.21108854,393.7663,222.1801825,22.28837221,39.50131716,0.146113322,4.255887166,0.143382644,0.089855242,313.9133106,43.20892809,41.40428,7.988248761,63.73127753,5.429986592,8.520128268,2.558262169,-172.810216,280.8295303,16.48786521,438.42049,15,3,1,0,50308.53361,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-307-20210830-14_05_08,14910.1,228.02628,-0.02,11402.314,0.5,1601.726437,14.21108854,9131693.887,44.5,0.009126187,-181343,DARK-308-20210830-14_05_10,0.87,-0.89,256.2317753,1.000245452,0.31728246,1.24715299,0.977613828,0.022386172,1900.049,1601.726437,0.842992174,0.195984348,2,0.5,0: Broadleaf,2,1630357496,393.7663,400.066,54.12846667,52.64632667,394.2113,54.14147,500.154,100.1166333,0.200019367,42.62824,41.40428,999.9,0,0,9998.123,0,1704.561,1900.049,0.899998033,0.100001967,0,228.4059,4.99975,4914.317667,16543.35,53.8998,54.4832,54.083,54.04973333,55.50826667,1705.541,189.5093333,0,210.2,0,228.02628,-47.68484616,-1037.008462,4905.9824,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,4.74622896,-0.681680004,0.055446298,0,-6.302324516,0.394768548,0.033616837,1,1.464699355,0.892384355,0.098135814,1,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,579.5,579.4,2,484.379,463.465,41.4958,40.5696,29.9992,40.2668,40.1696,23.5127,0,100,-999.9,400,54.8116,98.2919,97.666
20,1630357655,3089,20210830 14:07:34,14:07:34,B1R3,_NW,_5.6,_2,,1630357647,0.001224129,6.741591011,397.1052581,118.0912265,11.84640271,39.83588744,0.0406516,4.255714266,0.040437099,0.025292364,313.9031725,43.96147425,42.09000645,8.282575758,63.13133788,5.453691539,8.63864401,2.82888422,-53.98409292,183.9876194,10.85147645,454.7581754,0,0,1,0,50263.81268,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-309-20210830-14_07_39,14946.6,236.83184,620.08,0.618062444,0.5,1601.674057,6.741591011,494.9672906,0.998596955,0.004462929,4.848987227,DARK-310-20210830-14_07_41,0.87,619.21,0.618930831,0.829229144,-3.884988717,1.033921829,0.002273638,0.997726362,1899.986774,1601.674057,0.842992214,0.195984427,2,0.5,0: Broadleaf,2,1630357647,397.1052581,399.9955161,54.36529032,53.90239032,397.5502581,54.37829032,500.142129,100.1156774,0.200011258,42.89192581,42.09000645,999.9,0,0,9997.657097,0,1661.193226,1899.986774,0.89999571,0.100004242,0,236.8862903,4.99975,5244.133226,16542.79677,53.784,54.56606452,54,53.95529032,55.375,1705.480968,189.5054839,0,150.2,0,236.83184,-3.73484616,-18.56307696,5244.1044,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,2.252327331,-0.161458438,0.04145012,1,-2.891986452,0.002056935,0.049763104,1,0.459752419,0.417267968,0.031942465,1,3,3,3/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,582,581.9,2,517.358,464.715,41.5364,40.4779,30,40.1662,40.0891,23.5352,0,100,-999.9,400,54.8116,98.3041,97.6835
21,1630357781,3215,20210830 14:09:40,14:09:40,B1R3,_NW,_5.6,_3,,1630357773,0.003551769,6.131368753,397.0140323,314.9200654,31.59058447,39.82567865,0.146497657,4.256484918,0.143753117,0.090088001,313.9036591,43.50963439,41.12082581,7.869257195,64.42195924,5.556640702,8.625382972,2.312616492,-156.6330032,399.6895224,23.45759749,580.4177758,0,0,1,0,50280.49659,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-311-20210830-14_09_45,14907.5,316.2274,325.78,0.029322242,0.5,1601.677238,6.131368753,23.4823838,0.996715575,0.004081931,10.132789,DARK-312-20210830-14_09_47,1.07,324.71,0.029418866,0.910443851,-0.024310058,1.135121523,9.95429E-05,0.999900457,1899.990645,1601.677238,0.842992171,0.195984342,2,0.5,0: Broadleaf,2,1630357773,397.0140323,400.0297419,55.3930129,54.05139355,397.4590323,55.4060129,500.1456774,100.1130645,0.199960742,42.86257742,41.12082581,999.9,0,0,10000.42032,0,1453.986742,1899.990645,0.899997645,0.100002242,0,317.4682258,4.99975,6928.286452,16542.85484,53.83841935,54.687,54.058,54.042,55.437,1705.487742,189.5032258,0,125,0,316.2274,-109.315154,-2105.301541,6903.8508,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,2.048388561,-0.375906653,0.051734234,1,-3.014499032,-0.100612742,0.049237797,1,1.33046129,1.291201935,0.097206538,0,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,584.1,584,2,510.417,463.966,41.5206,40.5141,30.0001,40.1861,40.097,23.5288,0,100,-999.9,400,54.4144,98.2884,97.6727
22,1630357890,3324.5,20210830 14:11:30,14:11:30,B1R3,_NW,_5.11,_1,,1630357882,0.002599431,9.658544716,395.7281935,194.5345444,19.51252868,39.69298999,0.083685872,4.255893154,0.082782326,0.051819321,313.9025522,43.79392652,42.27257419,8.36250214,62.58103687,5.429426313,8.675833104,2.933075827,-114.6348852,160.9429215,9.503860885,369.7144494,0,0,1,0,50253.30714,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-313-20210830-14_11_35,14908.7,279.85388,506.87,0.447878391,0.5,1601.672265,9.658544716,358.6771985,1.085386786,0.006284127,6.155365281,DARK-314-20210830-14_11_37,-43.28,550.15,0.412644043,0.850100269,-1.071546156,1.072850872,-0.063816282,1.063816282,1899.984839,1601.672265,0.84299213,0.195984259,2,0.5,0: Broadleaf,2,1630357882,395.7281935,400.0018065,54.1298871,53.14669032,396.1731935,54.1428871,500.1488387,100.1036774,0.199992226,42.97402258,42.27257419,999.9,0,0,9999.436452,0,1885.731613,1899.984839,0.899999903,0.100000339,0,281.5146774,4.99975,5912.004839,16542.8129,53.875,54.75,54.062,54.129,55.49187097,1705.484839,189.5,0,108.7,0,279.85388,-111.9756156,-2097.596157,5881.1012,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,3.221528536,-0.677447425,0.052420144,0,-4.273539355,0.379373226,0.036667772,1,0.983188355,0.978845903,0.074209594,1,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,585.9,585.8,2,534.801,462.978,41.5438,40.5489,30.0002,40.2021,40.1168,23.5187,0,100,-999.9,400,55.4866,98.2934,97.6684
23,1630358050,3484.5,20210830 14:14:10,14:14:10,B1R3,_NW,_5.11,_2,,1630358042,0.001282012,4.309393166,398.0973667,194.6908191,19.52816918,39.93055636,0.037039366,4.255996265,0.036861213,0.023054193,313.9091593,44.03198406,43.13986667,8.751381782,63.52345216,5.510901585,8.675381135,3.240480197,-56.53671025,-38.28131632,-2.269816883,216.8213159,0,0,1,0,50255.07584,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-315-20210830-14_14_15,14953.8,252.2541154,732.74,0.655738577,0.5,1601.706358,4.309393166,525.1503236,0.997256871,0.002944335,3.949695663,DARK-316-20210830-14_14_17,2.01,730.73,0.6575423,0.798409856,34.29215756,0.995181912,0.005239399,0.994760601,1900.025333,1601.706358,0.842992106,0.195984213,2,0.5,0: Broadleaf,2,1630358042,398.0973667,400.0247,54.94227,54.45778333,398.5423667,54.95527333,500.1479,100.1035,0.199992833,42.97302667,43.13986667,999.9,0,0,9999.789,0,1628.312667,1900.025333,0.900000333,0.100000083,0,252.3434333,4.99975,5508.874333,16543.17,53.90813333,54.8874,54.12913333,54.10806667,55.50413333,1705.523667,189.5026667,0,159.2,0,252.2541154,-16.89309402,-324.735386,5509.373462,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,1.43508662,0.007380772,0.016555118,1,-1.925104194,-0.116852903,0.022336559,1,0.482458484,0.343561742,0.026687431,1,3,3,3/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,588.6,588.5,2,521.144,463.677,41.5629,40.5868,30,40.2379,40.1486,23.5357,0,100,-999.9,400,63.595,98.2816,97.6557
24,1630358199,3633.5,20210830 14:16:39,14:16:39,B1R3,_NW,_5.11,_3,,1630358191,0.003820981,16.71085331,392.7176333,207.1123332,20.77408133,39.39093308,0.156624981,4.255674654,0.153491657,0.096208581,313.907771,43.21616996,41.20114333,7.902816857,65.4531678,5.57362895,8.515445681,2.329187907,-168.5052432,325.0163339,19.06370257,489.4825643,0,0,1,0,50306.60432,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-317-20210830-14_16_44,14927.1,230.0605769,319.01,0.278829576,0.5,1601.69832,16.71085331,223.3004318,0.997523589,0.010687044,10.36904799,DARK-318-20210830-14_16_46,0.79,318.22,0.279521787,0.912240592,-0.222530185,1.137449495,0.000959844,0.999040156,1900.015667,1601.69832,0.842992165,0.195984329,2,0.5,0: Broadleaf,2,1630358191,392.7176333,400.0001,55.56767,54.12462333,393.1626333,55.58067333,500.1442667,100.1034667,0.199982267,42.61775667,41.20114333,999.9,0,0,9998.748,0,442.8054333,1900.015667,0.899996967,0.100002977,0,230.1825333,4.99975,5086.713,16543.05333,53.8162,54.75,54.0662,53.87913333,55.4102,1705.510667,189.5053333,0,148.4000001,0,230.0605769,-13.24721365,-354.2112812,5084.430769,15,0,--:--:--,1630322735,1630322740,0,-0.824,-0.117,-0.445,-0.013,473,0,0.38,0.14,5.578061718,-0.377133276,0.036376005,1,-7.283955161,-0.083281935,0.028145702,1,1.438086129,1.224534194,0.091605678,0,2,3,2/3,100,100,-0.445,-0.013,-0.445,0,0,0,-0.013,0,0,0,-1,-1,-1,-1,591.1,591,2,535.464,463.383,41.3814,40.5787,30,40.2459,40.1525,23.5329,0,100,-999.9,400,54.7897,98.275,97.6534
