SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1625954321,2219.4,20210710 14:58:41,14:58:41,15,EJF,B2R2,_SE,_5.3,_1,1625954313,0.005852937,5.852936963,6.456312136,389.5172258,279.3193192,28.12684044,39.22352701,0.124620814,2.938730609,0.121757623,0.076350282,314.2128315,47.79689267,47.40522258,10.90014268,59.22276931,6.477228328,10.93705749,4.422914349,-258.1145201,10.56440429,0.945433039,67.60814882,4,1,1,0,49758.33491,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-457-20210710-14_58_42,15190.3,463.29268,568.4,0.184917875,0.5,1601.687359,6.456312136,148.0903112,0.004284781,5.380788177,347.8323365,DARK-458-20210710-14_58_50,-544.41,-544.41,1.957793807,0.094452171,0.733219059,-0.699184432,1.051692811,-0.11098968,1.11098968,1900.002581,1601.687359,0.842992202,0.16537495,6,0.5,0: Broadleaf,2,1625954313,389.5172258,399.9993871,64.32343548,57.75243871,389.1244516,63.48175484,500.0570968,100.4977097,0.200088548,47.47190323,47.40522258,999.9,0,0,10002.64516,0,202.8287097,1900.002581,0.899996839,0.100003065,0,463.5337419,4.99938,12869.08387,15165.89032,57.69919355,58.524,57.812,58.562,59.806,1705.497419,189.5064516,0,378.1999998,0,463.29268,-15.87753849,-372.2615388,12861.312,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,6.477580828,-1.224683593,0.094768908,0,-10.48937667,1.250266518,0.09528062,0,6.568420333,0.644527075,0.046501064,1,1,3,3-Jan,100,100,0.393,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,45.4,45.4,18,502.435,475.716,46.3406,45.6793,29.9995,45.1589,45.0665,21.5332,0,100,-999.9,400,60.5013,97.2829,96.926
11,1625954648,2546.4,20210710 15:04:08,15:04:08,15,EJF,B2R2,_SE,_5.3,_3,1625954640,0.004671845,4.671845081,3.427384267,393.698,312.6487241,31.48214137,39.64339252,0.101883016,2.939299309,0.099961002,0.062645291,314.2134442,48.0641411,46.98482333,10.66987431,58.26827475,6.361728114,10.91799636,4.308146196,-206.0283681,71.73220273,6.404587613,186.3218665,0,0,1,0,49779.06905,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-459-20210710-15_04_09,15269.4,358.45664,425.1,0.156771019,0.5,1601.687742,3.427384267,125.5491094,0.002393694,7.53173371,288.34967,DARK-460-20210710-15_04_17,329.05,329.05,0.225946836,0.693840292,0.970874434,-0.226964919,1.100968776,0.636919846,0.363080154,1900.002667,1601.687742,0.842992365,0.165375265,6,0.5,0: Broadleaf,2,1625954640,393.698,400.0169333,63.17823667,57.92711333,393.3024,62.33656667,500.0857,100.4949333,0.1999966,47.43749667,46.98482333,999.9,0,0,10006.15933,0,293.9226667,1900.002667,0.8999916,0.100008383,0,358.4625,4.99938,9877.543333,15165.87667,57.625,58.25,57.75413333,58.375,59.6622,1705.486,189.5166667,0,325.8,0,358.45664,-0.811999981,185.7630771,9875.5212,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,3.434798316,-0.487966498,0.046812603,1,-6.322537,0.409383137,0.045593513,1,5.247625667,0.464243026,0.034007701,1,3,3,3-Mar,100,100,0.395,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,50.9,50.8,18,512.549,476.159,46.3077,45.3567,30.0004,44.893,44.82,21.5404,0,100,-999.9,400,64.448,97.3284,96.9629
12,1625954816,2713.9,20210710 15:06:55,15:06:55,15,EJF,B2R2,_SE,_5.3,_2,1625954808,0.003127614,3.127613514,3.47365615,394.3512581,273.6765144,27.55814384,39.7096138,0.060493707,2.938274535,0.059810225,0.037442155,314.2114369,48.4079711,47.62262903,11.02089811,56.98615679,6.205679896,10.88980245,4.815218216,-137.927756,-37.40325538,-3.349893303,135.5305322,3,1,1,0,49759.17679,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-461-20210710-15_06_57,15180.9,513.6309615,600.7,0.14494596,0.5,1601.676376,3.47365615,116.0782604,0.002422601,5.037689362,359.6671536,DARK-462-20210710-15_07_04,435.15,435.15,0.275595139,0.525938015,0.948130928,-0.737695276,1.040585947,0.44557658,0.55442342,1899.989032,1601.676376,0.842992433,0.165375395,6,0.5,0: Broadleaf,2,1625954808,394.3512581,399.9979355,61.62783871,58.1071,393.9554194,60.78616452,500.1561935,100.4961613,0.199888194,47.38650968,47.62262903,999.9,0,0,10000.20323,0,1032.38271,1899.989032,0.89999,0.10001,0,513.6991935,4.99938,14295.24194,15165.76129,57.562,58.437,57.683,58.33029032,59.629,1705.470323,189.5196774,0,166.3,0,513.6309615,-11.2791453,540.1675221,14297.35769,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,3.475707756,-0.478628983,0.038415171,1,-5.646864,-0.025898109,0.020446593,1,3.526744,1.440315551,0.103893884,0,2,3,3-Feb,100,100,0.396,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,53.7,53.6,18,503.181,476.438,46.2141,45.4406,30,44.9718,44.8922,21.5391,0,100,-999.9,400,62.9834,97.3169,96.9628
13,1625955484,3382,20210710 15:18:03,15:18:03,15,EJF,B3R2,_SW,_5.9,_1,1625955476,0.005103322,5.1033221,4.477583576,392.1960333,300.7515318,30.28708418,39.49597265,0.111247858,2.937032034,0.108958819,0.068301,314.2085818,48.02392038,47.18941333,10.78140572,59.03872872,6.468656476,10.95663239,4.312749245,-225.0565046,50.31610569,4.5017038,143.9698867,27,5,1,0,49706.87991,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-463-20210710-15_18_05,15320.3,390.4481154,471.24,0.171445303,0.5,1601.66629,4.477583576,137.2990812,0.003049418,6.69637552,308.8626719,DARK-464-20210710-15_18_13,371.42,371.42,0.211824124,0.809375722,0.96933729,-0.326447076,1.085102809,0.769931571,0.230068429,1899.977667,1601.66629,0.842992167,0.165374882,6,0.5,0: Broadleaf,2,1625955476,392.1960333,399.9689667,64.23392667,58.50476,391.8016667,63.39224333,500.1267333,100.5046333,0.200038033,47.50718333,47.18941333,999.9,0,0,9992.290667,0,1350.488067,1899.977667,0.899998167,0.100001567,0,390.4957,4.99938,10765.95667,15165.68667,57.812,58.812,57.937,58.687,59.8874,1705.476667,189.5016667,0,667.2,0,390.4481154,-4.754222223,-67.40170916,10765.78077,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,4.480003912,-0.676679713,0.055364234,0,-7.772865,0.569750656,0.052521086,1,5.729175667,0.584623181,0.042552629,1,2,3,3-Feb,100,100,0.395,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,64.8,64.7,18,474.647,474.467,46.3015,45.3764,29.9998,44.9091,44.8213,21.569,0,100,-999.9,400,61.4915,97.3037,96.9513
14,1625955872,3770,20210710 15:24:31,15:24:31,15,EJF,B3R2,_SW,_5.9,_3,1625955864,0.005929696,5.929695767,6.085585672,389.9173333,284.594545,28.65700065,39.26238738,0.125315648,2.939449051,0.12242153,0.076767914,314.2092433,48.03025031,47.56489667,10.9887194,58.99750713,6.535843299,11.07816858,4.452876104,-261.4995833,25.37499718,2.2747022,80.35935936,17,3,1,0,49738.4917,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-465-20210710-15_24_33,15187.4,490.9831538,598.87,0.180150694,0.5,1601.671429,6.085585672,144.2711098,0.004053361,5.056139062,359.0103,DARK-466-20210710-15_24_41,440.74,440.74,0.264047289,0.682266781,0.950368789,-0.90011873,1.041215222,0.612449244,0.387550756,1899.984,1601.671429,0.842992061,0.165374679,6,0.5,0: Broadleaf,2,1625955864,389.9173333,399.992,64.90788667,58.25579333,389.5243,64.06620333,500.1263333,100.4941667,0.1999652,47.72502,47.56489667,999.9,0,0,10007.08833,0,813.1569667,1899.984,0.900001667,0.099998467,0,491.0862667,4.99938,13759.12667,15165.75333,57.875,58.937,58.00206667,58.75206667,59.937,1705.489333,189.4956667,0,387.0999999,0,490.9831538,-27.57982902,-1042.868375,13767.17308,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,6.100401763,-1.205240333,0.092024348,0,-10.074702,1.085092592,0.081807951,0,6.65208,0.763351101,0.055293011,1,1,3,3-Jan,100,100,0.393,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,71.3,71.2,18,487.175,477.365,46.3986,44.9509,30.0001,44.5316,44.4525,21.5927,0,100,-999.9,400,64.0584,97.3943,97.0407
15,1625955994,3892.5,20210710 15:26:34,15:26:34,15,EJF,B3R2,_SW,_5.9,_2,1625955986,0.006628798,6.628798359,8.572279973,386.6330333,266.7767218,26.8625449,38.93123488,0.146743126,2.938403823,0.142790116,0.089590115,314.2128986,47.66362218,47.36457333,10.87769181,60.22978048,6.609081519,10.97311241,4.268610295,-292.3300076,27.29019114,2.442811996,51.61589408,23,5,1,0,49739.28367,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-467-20210710-15_26_35,15334.2,444.14064,541.67,0.180053095,0.5,1601.686702,8.572279973,144.194324,0.00560587,5.695663411,337.6363498,DARK-468-20210710-15_26_43,395.15,395.15,0.270496797,0.665638548,0.954661493,-0.550831399,1.060884343,0.592215727,0.407784273,1900.001667,1601.686702,0.842992262,0.165375065,6,0.5,0: Broadleaf,2,1625955986,386.6330333,399.9916333,65.63596667,58.20553333,386.2421667,64.79428333,500.1359,100.4929,0.2000867,47.53684333,47.36457333,999.9,0,0,10001.26367,0,963.9606,1900.001667,0.899995133,0.1000049,0,444.474,4.99938,12265.15333,15165.88333,58,59.05786667,58.15806667,58.875,60.062,1705.491667,189.51,0,121.3999999,0,444.14064,-60.68753855,-1553.507695,12256.36,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,8.615092015,-2.757740901,0.19969848,0,-13.37020333,1.664406674,0.122817861,0,7.396977667,3.988740467,0.28947073,0,0,3,0/3,100,100,0.391,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,73.3,73.2,18,480.266,475.461,46.3712,44.9946,30.0003,44.5648,44.481,21.5942,0,100,-999.9,400,64.7323,97.3756,97.0298
16,1625956318,4216.5,20210710 15:31:58,15:31:58,15,EJF,B3R2,_SW,_5.11,_1,1625956310,0.006349059,6.349059278,3.755628484,392.5441,318.8926093,32.1046461,39.51954057,0.133468335,2.938241817,0.130189394,0.081656262,314.2117819,48.26784267,47.7229,11.0769802,58.53227722,6.598246294,11.27283374,4.478733906,-279.9935142,54.93061953,4.937787141,94.08667439,17,3,1,0,49651.99533,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-469-20210710-15_31_59,15258.6,460.6804,539.16,0.145559018,0.5,1601.681832,3.755628484,116.5696171,0.00259864,5.726834335,336.6594248,DARK-470-20210710-15_32_07,177.15,177.15,0.671433341,0.216788487,0.895060136,-0.437045567,1.061747446,0.083363825,0.916636175,1899.996,1601.681832,0.842992213,0.16537497,6,0.5,0: Broadleaf,2,1625956310,392.5441,400.0407,65.53979667,58.42111667,392.1493333,64.69811667,500.0598333,100.4754333,0.199982667,48.06967,47.7229,999.9,0,0,10002.08,0,661.2406333,1899.996,0.899996033,0.100003843,0,460.6649667,4.99938,12829.78,15165.85,58.25,59.0062,58.30786667,59.1912,60.312,1705.489667,189.5063333,0,323,0,460.6804,-2.249692318,-287.2230783,12825.364,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,3.769074504,-0.5792046,0.065507413,0,-7.503870333,0.578390656,0.071222367,1,7.116984333,0.163322002,0.012118368,1,2,3,3-Feb,100,100,0.394,0.8416,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,78.7,78.6,18,487.653,474.722,46.7322,45.5646,30.0001,45.0196,44.9277,21.6014,0,100,-999.9,400,65.6192,97.2792,96.9388
17,1625956516,4414,20210710 15:35:15,15:35:15,15,EJF,B3R2,_SW,_5.14,_3,1625956508,0.005550225,5.550224961,4.333632222,392.2399032,295.0802652,29.707195,39.48873805,0.104511342,2.93973157,0.102490233,0.064234729,314.2128422,48.83583168,48.4935871,11.51631287,57.07888411,6.553669618,11.481776,4.962643247,-244.7649208,-9.455016241,-0.854007858,59.13889729,11,2,1,0,49636.05701,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-471-20210710-15_35_17,15201.8,459.7157692,551.8,0.166879722,0.5,1601.688098,4.333632222,133.6446325,0.002959502,5.572743748,341.5446658,DARK-472-20210710-15_35_25,420.64,420.64,0.237694817,0.702075562,0.95909176,-0.551638887,1.057400983,0.642399248,0.357600752,1900.003548,1601.688098,0.842992161,0.165374871,6,0.5,0: Broadleaf,2,1625956508,392.2399032,400.0498065,65.0973129,58.87290323,391.8453871,64.25563548,500.1843226,100.4749677,0.199996032,48.43392903,48.4935871,999.9,0,0,10010.60968,0,142.0357419,1900.003548,0.899997871,0.100002052,0,459.7940968,4.99938,12929.10645,15165.89032,58.375,59.12296774,58.413,59.282,60.44512903,1705.5,189.503871,0,196.3,0,459.7157692,-15.10010258,-488.8957265,12924.57692,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,4.343108401,-2.116453497,0.157323912,0,-7.799938667,2.194399288,0.16491166,0,6.227743667,0.748471902,0.054066303,1,1,3,3-Jan,100,100,0.395,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,82,81.9,18,494.525,475.639,47.0308,45.7343,29.9997,45.19,45.0957,21.6007,0,100,-999.9,400,65.5076,97.2491,96.9125
18,1625956772,4670,20210710 15:39:31,15:39:31,15,EJF,B3R2,_SW,_5.12,_2,1625956764,0.005259192,5.259191666,3.658136636,393.1417419,305.911797,30.79544441,39.57668446,0.102487452,2.936933664,0.100541265,0.06301007,314.2089837,49.00384339,48.17568065,11.33330113,56.64785399,6.534824535,11.53587307,4.798476597,-231.9303525,55.67501233,5.028268852,142.9819124,32,6,1,0,49545.76902,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-473-20210710-15_39_33,15027.4,435.49296,287.55,-0.514494731,0.5,1601.669731,3.658136636,-412.025319,0.002537791,11.6129021,217.70935,DARK-474-20210710-15_39_41,-228.75,-228.75,1.795513824,-0.286544567,0.866090533,0.343113057,1.148267512,0.150512352,0.849487648,1899.981935,1601.669731,0.842992084,0.165374722,6,0.5,0: Broadleaf,2,1625956764,393.1417419,400.010871,64.91479355,59.01495806,392.7467419,64.0731129,500.1284194,100.4676774,0.200046806,48.52730645,48.17568065,999.9,0,0,9995.406452,0,658.7613226,1899.981935,0.900000774,0.099999129,0,435.5270645,4.99938,12198.82903,15165.74194,58.312,58.937,58.3363871,59.187,60.433,1705.485161,189.4967742,0,255.0999999,0,435.49296,-4.797153817,-736.8999989,12196.996,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,3.666052152,-1.955516586,0.142878766,0,-6.863585,1.603818554,0.118643249,0,5.907969667,1.790205918,0.12958016,0,0,3,0/3,100,100,0.395,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,86.3,86.2,18,474.408,467.417,47.2159,45.7093,29.9999,45.19,45.0957,21.6002,0,100,-999.9,400,64.906,97.2561,96.9189
19,1625957046,4944.4,20210710 15:44:06,15:44:06,15,EJF,B3R3,_SW,_5.4,_1,1625957038,0.003700796,3.700796214,3.279226268,394.3103,287.0679864,28.89556657,39.69031749,0.068485445,2.93856183,0.06761094,0.042334478,314.2087287,49.06044744,48.26617,11.38513654,56.09863131,6.361164992,11.33925168,5.023971551,-163.2051131,-12.68710161,-1.143856092,137.1726579,3,1,1,0,49642.30254,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-475-20210710-15_44_07,15203.6,467.02012,555.1,0.158673897,0.5,1601.668638,3.279226268,127.0715019,0.002301221,5.533669609,342.8060781,DARK-476-20210710-15_44_15,-240.83,-240.83,1.433849757,0.110662847,0.794209434,-0.538291928,1.056266226,-0.057065921,1.057065921,1899.980667,1601.668638,0.842992071,0.165374698,6,0.5,0: Broadleaf,2,1625957038,394.3103,399.9973,63.19609,59.03519,393.9145667,62.35440667,499.9284333,100.4573333,0.200238867,48.18608667,48.26617,999.9,0,0,10005.70433,0,1559.475,1899.980667,0.9000015,0.0999986,0,467.1170333,4.99938,13022.38333,15165.74,58.062,58.92253333,58.17873333,58.833,60.14153333,1705.486,189.496,0,273.8,0,467.02012,-9.859846167,-343.2769242,13019.86,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,3.290743479,-0.861907971,0.065549613,0,-5.686949667,0.752953682,0.056101132,1,4.160897,0.596709677,0.043262609,1,2,3,3-Feb,100,100,0.396,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,90.8,90.8,18,503.991,473.75,46.9857,45.9052,29.9999,45.3857,45.3009,21.6071,0,100,-999.9,400,65.1061,97.2259,96.8943
20,1625957341,5239.4,20210710 15:49:01,15:49:01,15,EJF,B3R3,_SW,_5.7,_3,1625957333,0.004346556,4.346556044,1.20851562,396.4789,336.4033817,33.85977876,39.90651868,0.075517582,2.939483438,0.074456096,0.046629187,314.2125879,49.48550823,48.95682333,11.78755,55.16382379,6.44387789,11.68134739,5.343672113,-191.6831215,-28.56853367,-2.590336961,91.37059568,9,2,1,0,49576.03309,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-477-20210710-15_49_02,15244.9,519.95332,576.26,0.097710547,0.5,1601.686541,1.20851562,78.25083427,0.001008364,5.293756291,350.7600602,DARK-478-20210710-15_49_10,456.41,456.41,0.207979037,0.469809595,0.962197557,-0.395222068,1.048990027,0.412394323,0.587605677,1900.001667,1601.686541,0.842992177,0.165374901,6,0.5,0: Broadleaf,2,1625957333,396.4789,399.9966667,64.02116,59.13982,396.0815333,63.17947,500.0616,100.4523,0.200013867,48.77655,48.95682333,999.9,0,0,10011.455,0,1192.797767,1900.001667,0.899996967,0.100003,0,520.0231333,4.99938,14462.72667,15165.88333,58.375,59.312,58.458,59.37913333,60.55373333,1705.497333,189.5046667,0,294.1999998,0,519.95332,-4.328692325,-413.8846145,14460.288,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,1.216486599,-0.813239914,0.067251611,0,-3.517734,0.749551235,0.065180807,1,4.881332,0.491672703,0.035737163,1,2,3,3-Feb,100,100,0.398,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,95.8,95.7,18,496.563,475.826,47.4361,46.0164,30.0001,45.4743,45.3893,21.6306,0,100,-999.9,400,63.2365,97.2204,96.8954
21,1625957452,5350.4,20210710 15:50:52,15:50:52,15,EJF,B3R3,_SW,_5.7,_2,1625957444,0.00489566,4.895659808,3.146314809,393.9185,305.9760636,30.795985,39.64724585,0.089695904,2.937279539,0.088201565,0.055258165,314.2136909,49.34434531,48.60807,11.58283965,55.63215202,6.498111583,11.68049652,5.084728067,-215.8985975,26.44997126,2.396129374,127.161194,0,0,1,0,49516.57723,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-479-20210710-15_50_53,15253.3,444.278,515.51,0.138177727,0.5,1601.689132,3.146314809,110.6588817,0.002218209,6.035440632,327.2839794,DARK-480-20210710-15_51_01,425.85,425.85,0.173924851,0.79446799,0.971989916,-0.350519335,1.069879872,0.761514623,0.238485377,1900.004333,1601.689132,0.842992357,0.16537525,6,0.5,0: Broadleaf,2,1625957444,393.9185,400.0068333,64.56252667,59.06832,393.5227,63.72084667,500.1177333,100.4483667,0.199980267,48.7751,48.60807,999.9,0,0,9999.296667,0,1141.520667,1900.004333,0.899990767,0.100009157,0,444.4,4.99938,12381.65333,15165.89,58.55786667,59.5,58.625,59.4412,60.687,1705.488,189.5163333,0,110.4000001,0,444.278,-19.54085471,-252.560684,12382.34615,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,3.170662786,-1.728075995,0.132751242,0,-6.088511333,1.391938598,0.105434759,0,5.494204667,1.247433504,0.090303064,0,0,3,0/3,100,100,0.395,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,97.6,97.5,18,509.776,475.244,47.5155,46.0215,29.9998,45.4941,45.4041,21.6258,0,100,-999.9,400,63.8221,97.2102,96.8906
22,1625958053,5950.9,20210710 16:00:52,16:00:52,15,EJF,B1R4,_SW,_5.7,_1,1625958045,0.001285416,1.285415784,1.354303705,397.7627333,271.2552815,27.28919055,40.01626425,0.022649522,2.93572858,0.02255289,0.014104204,314.2159932,49.38951247,48.32222667,11.41735023,55.34821171,6.185029691,11.17475976,5.232320544,-56.68683609,-67.35169615,-6.071602184,184.1058587,39,8,1,0,49609.17898,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-481-20210710-16_00_54,15214.2,532.8979231,597.75,0.108493646,0.5,1601.705471,1.354303705,86.88743321,0.001099372,5.067486407,358.6074975,DARK-482-20210710-16_01_02,598.1,598.1,-0.000585529,-185.2916484,1.00011556,-0.536062999,1.041600351,-207.9627825,208.9627825,1900.024333,1601.705471,0.842992083,0.165374721,6,0.5,0: Broadleaf,2,1625958045,397.7627333,400.0010333,61.47936,60.03196,397.3647,60.63768333,500.0922667,100.4033333,0.2000186,47.89668,48.32222667,999.9,0,0,9994.952,0,293.9012333,1900.024333,0.900000733,0.09999927,0,532.9097333,4.99938,14669.19667,15166.08333,57.75,58.53513333,57.875,58.562,59.79133333,1705.523667,189.501,0,599.6999998,0,532.8979231,-0.082393147,-172.5299146,14669.26538,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,1.379469678,-1.694900507,0.129457327,0,-2.245928667,1.13950238,0.098275997,0,1.430191,2.054333526,0.148601161,0,0,3,0/3,100,100,0.399,0.8416,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,107.6,107.5,18,460.865,474.722,46.8879,46.6659,29.9993,46.1987,46.1016,21.6372,0,100,-999.9,400,64.3782,97.0764,96.7728
23,1625958211,6108.9,20210710 16:03:30,16:03:30,15,EJF,B1R4,_SW,_5.7,_3,1625958203,0.004167656,4.167655862,3.578984605,393.7306,296.2573691,29.80249951,39.60798022,0.083461537,2.937175138,0.082166046,0.051468498,314.2094567,48.8856404,47.90110333,11.1772583,57.69444165,6.523675121,11.3072853,4.653583176,-183.7936235,36.26614045,3.264835016,169.9468086,25,5,1,0,49612.15594,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-483-20210710-16_03_32,15228.5,457.94504,536.29,0.146086931,0.5,1601.671792,3.578984605,116.9916579,0.00248837,5.762833542,335.5381882,DARK-484-20210710-16_03_40,430.59,430.59,0.197094855,0.741201135,0.966929996,-0.429432255,1.062734341,0.696925982,0.303074018,1899.984333,1601.671792,0.842992105,0.165374762,6,0.5,0: Broadleaf,2,1625958203,393.7306,399.9933667,64.84982333,60.17381,393.3350667,64.00813667,500.0906333,100.3967,0.199952167,48.13013,47.90110333,999.9,0,0,10003.848,0,58.34178333,1899.984333,0.9000004,0.09999956,0,458.1979333,4.99938,12886.95,15165.77,57.937,58.562,58,58.687,60,1705.486,189.4983333,0,157.4000001,0,457.94504,-22.87815386,-940.0307688,12877.832,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,3.616945861,-2.212546045,0.162322698,0,-6.278993667,1.909085206,0.141866668,0,4.662811333,1.599686229,0.115553835,0,0,3,0/3,100,100,0.395,0.8417,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,110.3,110.2,18,477.303,476.289,46.9063,46.4793,29.9997,46.0733,45.9903,21.6297,0,100,-999.9,400,61.407,97.1057,96.7998
24,1625958378,6275.9,20210710 16:06:17,16:06:17,15,EJF,B1R4,_SW,_5.7,_2,1625958370,0.00254086,2.540860116,2.869912309,395.365,272.9915673,27.46220539,39.77263818,0.049011054,2.93541858,0.048560944,0.030390686,314.2155863,49.24790699,47.86725,11.15814839,56.33584936,6.352696575,11.27647252,4.805451816,-112.0519311,33.04560508,2.975465882,238.1847261,4,1,1,0,49572.94556,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,0.801830668,-0.406566687,RECT-485-20210710-16_06_19,15256,488.97652,573.5,0.147381831,0.5,1601.703998,2.869912309,118.0310339,0.002045621,5.324045336,349.7355716,DARK-486-20210710-16_06_27,1.04,1.04,0.998186574,0.147649583,0.842114844,-0.582003549,1.049939096,0.000314035,0.999685965,1900.022667,1601.703998,0.842992047,0.165374651,6,0.5,0: Broadleaf,2,1625958370,395.365,400.0133667,63.14979333,60.29392667,394.9684333,62.30811667,500.1085,100.3972667,0.1999996,48.07606333,47.86725,999.9,0,0,9993.791667,0,112.2033333,1900.022667,0.9000024,0.09999769,0,489.0438667,4.99938,13518.60333,15166.07667,58.062,58.68286667,58.125,58.7101,60.156,1705.525333,189.4986667,0,165.8999999,0,488.97652,-17.06184619,-452.7461547,13516.308,15,1625951600,14:13:19,1625951595,1625951600,1,0.11,0.619,0.4,0.842,400,53,0.29,0.14,2.882754301,-1.220766649,0.094690877,0,-4.650194,0.757810011,0.06895278,1,2.841917,1.65409842,0.119928755,0,1,3,3-Jan,100,100,0.396,0.8416,0.265293349,-8.36E-05,1.28E-06,-5.75E-10,0.841680952,0,0,0,2,2145,1,27,113,113,18,502.398,476.706,46.9114,46.3159,29.9991,45.9196,45.8331,21.6244,0,100,-999.9,400,64.6448,97.1278,96.8247
